Date,iShares MSCI Indonesia_Open_average,iShares MSCI Indonesia_Open_max,iShares MSCI Indonesia_Open_min,iShares MSCI Indonesia_High_average,iShares MSCI Indonesia_High_max,iShares MSCI Indonesia_High_min,iShares MSCI Indonesia_Low_average,iShares MSCI Indonesia_Low_max,iShares MSCI Indonesia_Low_min,iShares MSCI Indonesia_Close_average,iShares MSCI Indonesia_Close_max,iShares MSCI Indonesia_Close_min
2018-07-22,-0.053986674646741305,-0.053986674646741305,-0.053986674646741305,-0.015584920925974221,-0.015584920925974221,-0.015584920925974221,0.11565608442156287,0.11565608442156287,0.11565608442156287,0.02621057577094941,0.02621057577094941,0.02621057577094941
2018-07-29,0.28816189505038436,0.28816189505038436,0.28816189505038436,0.2514760701567845,0.2514760701567845,0.2514760701567845,0.3746239983593355,0.3746239983593355,0.3746239983593355,0.3278793933068136,0.3278793933068136,0.3278793933068136
2018-08-05,-1.0072583559319581,-1.0072583559319581,-1.0072583559319581,-1.0221957557858508,-1.0221957557858508,-1.0221957557858508,-1.092697916049623,-1.092697916049623,-1.092697916049623,-1.1733116691049519,-1.1733116691049519,-1.1733116691049519
2018-08-12,-0.8984790473733635,-0.8984790473733635,-0.8984790473733635,-0.8382283035281426,-0.8382283035281426,-0.8382283035281426,-0.7312175016497848,-0.7312175016497848,-0.7312175016497848,-0.7072398013346395,-0.7072398013346395,-0.7072398013346395
2018-08-19,0.0630026421056723,0.0630026421056723,0.0630026421056723,0.207251191814114,0.207251191814114,0.207251191814114,0.1908075551314308,0.1908075551314308,0.1908075551314308,0.21453918869308275,0.21453918869308275,0.21453918869308275
2018-08-26,-0.5508431683181979,-0.5508431683181979,-0.5508431683181979,-0.4500565678499882,-0.4500565678499882,-0.4500565678499882,-0.4980169982659893,-0.4980169982659893,-0.4980169982659893,-0.4415136209046936,-0.4415136209046936,-0.4415136209046936
2018-09-02,-1.6153539897703206,-1.6153539897703206,-1.6153539897703206,-1.7661354083942096,-1.7661354083942096,-1.7661354083942096,-1.8071647728054963,-1.8071647728054963,-1.8071647728054963,-1.95861613605669,-1.95861613605669,-1.95861613605669
2018-09-09,-1.5461345697579836,-1.5461345697579836,-1.5461345697579836,-1.5155103449549152,-1.5155103449549152,-1.5155103449549152,-1.4821043941350478,-1.4821043941350478,-1.4821043941350478,-1.5621254232017456,-1.5621254232017456,-1.5621254232017456
2018-09-16,-0.743220896243843,-0.743220896243843,-0.743220896243843,-0.8643226786946429,-0.8643226786946429,-0.8643226786946429,-0.6438967648043336,-0.6438967648043336,-0.6438967648043336,-0.6942619882258619,-0.6942619882258619,-0.6942619882258619
2018-09-23,-0.4419283488751507,-0.4419283488751507,-0.4419283488751507,-0.5479928916673356,-0.5479928916673356,-0.5479928916673356,-0.4048187357724009,-0.4048187357724009,-0.4048187357724009,-0.4390739279201943,-0.4390739279201943,-0.4390739279201943
2018-09-30,-2.1988621774948216,-2.1988621774948216,-2.1988621774948216,-1.9878111483490346,-1.9878111483490346,-1.9878111483490346,-1.9471056934336222,-1.9471056934336222,-1.9471056934336222,-1.7744223262298018,-1.7744223262298018,-1.7744223262298018
2018-10-07,-1.6401488166881488,-1.6401488166881488,-1.6401488166881488,-1.6142194008799182,-1.6142194008799182,-1.6142194008799182,-1.5286387579427814,-1.5286387579427814,-1.5286387579427814,-1.6015405040987736,-1.6015405040987736,-1.6015405040987736
2018-10-14,-1.0007120632364217,-1.0007120632364217,-1.0007120632364217,-1.0665830340752003,-1.0665830340752003,-1.0665830340752003,-1.0827099227221912,-1.0827099227221912,-1.0827099227221912,-1.0305490936975572,-1.0305490936975572,-1.0305490936975572
2018-10-21,-0.9362394582601065,-0.9362394582601065,-0.9362394582601065,-1.04484125902117,-1.04484125902117,-1.04484125902117,-1.3944581292882303,-1.3944581292882303,-1.3944581292882303,-1.3128321831607686,-1.3128321831607686,-1.3128321831607686
2018-10-28,0.5568785981755319,0.5568785981755319,0.5568785981755319,0.7135360996252929,0.7135360996252929,0.7135360996252929,0.6656361085309402,0.6656361085309402,0.6656361085309402,0.7580849111068275,0.7580849111068275,0.7580849111068275
2018-11-04,0.15926299290974047,0.15926299290974047,0.15926299290974047,0.05186705089348546,0.05186705089348546,0.05186705089348546,-0.04663862722775865,-0.04663862722775865,-0.04663862722775865,-0.1003886178857604,-0.1003886178857604,-0.1003886178857604
2018-11-11,1.8056850466571392,1.8056850466571392,1.8056850466571392,1.6702710031860433,1.6702710031860433,1.6702710031860433,1.6288888252061182,1.6288888252061182,1.6288888252061182,1.538717261732136,1.538717261732136,1.538717261732136
2018-11-18,1.8552819443091164,1.8552819443091164,1.8552819443091164,1.841262527068793,1.841262527068793,1.841262527068793,1.8764413761076442,1.8764413761076442,1.8764413761076442,1.892226303111405,1.892226303111405,1.892226303111405
2018-11-25,2.0406075709051583,2.0406075709051583,2.0406075709051583,2.0586946615796453,2.0586946615796453,2.0586946615796453,2.0080667501543923,2.0080667501543923,2.0080667501543923,2.065747372353412,2.065747372353412,2.065747372353412
2018-12-02,1.2010118058310808,1.2010118058310808,1.2010118058310808,1.2089989271765942,1.2089989271765942,1.2089989271765942,0.972479500737805,0.972479500737805,0.972479500737805,1.146424725188784,1.146424725188784,1.146424725188784
2018-12-09,1.0719579422036176,1.0719579422036176,1.0719579422036176,1.0730841415025911,1.0730841415025911,1.0730841415025911,0.9995667644723645,0.9995667644723645,0.9995667644723645,0.9525666702484183,0.9525666702484183,0.9525666702484183
2018-12-16,0.673442446244456,0.673442446244456,0.673442446244456,0.7686913257802808,0.7686913257802808,0.7686913257802808,0.6770359455988542,0.6770359455988542,0.6770359455988542,0.5725327658162838,0.5725327658162838,0.5725327658162838
2018-12-23,1.0719871995518857,1.0719871995518857,1.0719871995518857,1.1277375766726045,1.1277375766726045,1.1277375766726045,1.0769810780112632,1.0769810780112632,1.0769810780112632,1.0732854741483353,1.0732854741483353,1.0732854741483353
2018-12-30,1.525010223283401,1.525010223283401,1.525010223283401,1.547000465158564,1.547000465158564,1.547000465158564,1.5876012138427542,1.5876012138427542,1.5876012138427542,1.613155684203753,1.613155684203753,1.613155684203753
2019-01-06,1.4786287286355744,1.4786287286355744,1.4786287286355744,1.516584986413459,1.516584986413459,1.516584986413459,1.493668849552789,1.493668849552789,1.493668849552789,1.5017404428386156,1.5017404428386156,1.5017404428386156
2019-01-13,1.6906573548278336,1.6906573548278336,1.6906573548278336,1.6491560351170331,1.6491560351170331,1.6491560351170331,1.6373008831141511,1.6373008831141511,1.6373008831141511,1.6486528119328987,1.6486528119328987,1.6486528119328987
2019-01-20,1.4552323006206693,1.4552323006206693,1.4552323006206693,1.4290563703957324,1.4290563703957324,1.4290563703957324,1.4600741136237478,1.4600741136237478,1.4600741136237478,1.4526265799029197,1.4526265799029197,1.4526265799029197
2019-01-27,1.4364462377108724,1.4364462377108724,1.4364462377108724,1.4689110872133408,1.4689110872133408,1.4689110872133408,1.4096702156923044,1.4096702156923044,1.4096702156923044,1.483869102484843,1.483869102484843,1.483869102484843
2019-02-03,1.0630307122832896,1.0630307122832896,1.0630307122832896,0.9675801077797729,0.9675801077797729,0.9675801077797729,1.0478123437589026,1.0478123437589026,1.0478123437589026,0.9992082099813182,0.9992082099813182,0.9992082099813182
2019-02-10,0.2606643936576513,0.2606643936576513,0.2606643936576513,0.15366585934777774,0.15366585934777774,0.15366585934777774,0.30404913219356744,0.30404913219356744,0.30404913219356744,0.2630403905157137,0.2630403905157137,0.2630403905157137
2019-02-17,0.7910058701645634,0.7910058701645634,0.7910058701645634,0.9303720625408651,0.9303720625408651,0.9303720625408651,0.8949616207597146,0.8949616207597146,0.8949616207597146,0.8327275605720975,0.8327275605720975,0.8327275605720975
2019-02-24,0.06374860767592526,0.06374860767592526,0.06374860767592526,-0.02408955931766056,-0.02408955931766056,-0.02408955931766056,-0.044713937725334905,-0.044713937725334905,-0.044713937725334905,-0.02901811914230487,-0.02901811914230487,-0.02901811914230487
2019-03-03,-0.8833716685443599,-0.8833716685443599,-0.8833716685443599,-0.768797887445554,-0.768797887445554,-0.768797887445554,-0.676446209061221,-0.676446209061221,-0.676446209061221,-0.5851818567159262,-0.5851818567159262,-0.5851818567159262
2019-03-10,-0.01536210419616089,-0.01536210419616089,-0.01536210419616089,0.012281391633403345,0.012281391633403345,0.012281391633403345,0.12780008527872327,0.12780008527872327,0.12780008527872327,0.09979492896347132,0.09979492896347132,0.09979492896347132
2019-03-17,-0.944209224715636,-0.944209224715636,-0.944209224715636,-0.8628496018813381,-0.8628496018813381,-0.8628496018813381,-0.8074909622676636,-0.8074909622676636,-0.8074909622676636,-0.7787038727865457,-0.7787038727865457,-0.7787038727865457
2019-03-24,-0.8347220537283605,-0.8347220537283605,-0.8347220537283605,-0.7740905355072173,-0.7740905355072173,-0.7740905355072173,-0.7332495853349338,-0.7332495853349338,-0.7332495853349338,-0.6992229440185499,-0.6992229440185499,-0.6992229440185499
2019-03-31,-0.2622477145739026,-0.2622477145739026,-0.2622477145739026,-0.21893242185627595,-0.21893242185627595,-0.21893242185627595,-0.14383120159216178,-0.14383120159216178,-0.14383120159216178,-0.17255629106996234,-0.17255629106996234,-0.17255629106996234
2019-04-07,-0.35654563349608276,-0.35654563349608276,-0.35654563349608276,-0.4601512030256787,-0.4601512030256787,-0.4601512030256787,-0.42290282911858723,-0.42290282911858723,-0.42290282911858723,-0.4346960233692737,-0.4346960233692737,-0.4346960233692737
2019-04-14,0.4338152510833354,0.4338152510833354,0.4338152510833354,0.204001329790776,0.204001329790776,0.204001329790776,-0.07372688697436369,-0.07372688697436369,-0.07372688697436369,-0.0718175972087272,-0.0718175972087272,-0.0718175972087272
2019-04-21,-0.20582424063626142,-0.20582424063626142,-0.20582424063626142,-0.4518439049718325,-0.4518439049718325,-0.4518439049718325,-0.22017600611554403,-0.22017600611554403,-0.22017600611554403,-0.35579200300900665,-0.35579200300900665,-0.35579200300900665
2019-04-28,-1.9478696584943025,-1.9478696584943025,-1.9478696584943025,-1.9708098712889637,-1.9708098712889637,-1.9708098712889637,-1.9879584093279703,-1.9879584093279703,-1.9879584093279703,-2.0019086031839763,-2.0019086031839763,-2.0019086031839763
2019-05-05,-2.603837960268813,-2.603837960268813,-2.603837960268813,-2.6989979244323736,-2.6989979244323736,-2.6989979244323736,-2.755835210517688,-2.755835210517688,-2.755835210517688,-2.797552142799879,-2.797552142799879,-2.797552142799879
2019-05-12,-2.4043813636718174,-2.4043813636718174,-2.4043813636718174,-2.3833370482970357,-2.3833370482970357,-2.3833370482970357,-2.3456349659859606,-2.3456349659859606,-2.3456349659859606,-2.379449786238641,-2.379449786238641,-2.379449786238641
2019-05-19,-1.1166721658489975,-1.1166721658489975,-1.1166721658489975,-1.135498104250474,-1.135498104250474,-1.135498104250474,-1.1416312912214357,-1.1416312912214357,-1.1416312912214357,-1.255657074495939,-1.255657074495939,-1.255657074495939
2019-05-26,0.0989996953439535,0.0989996953439535,0.0989996953439535,0.178643034976553,0.178643034976553,0.178643034976553,0.18243666194339703,0.18243666194339703,0.18243666194339703,0.12932909928472458,0.12932909928472458,0.12932909928472458
2019-06-02,0.352066819414415,0.352066819414415,0.352066819414415,0.3664447371831852,0.3664447371831852,0.3664447371831852,0.38773223582092087,0.38773223582092087,0.38773223582092087,0.33608103228452224,0.33608103228452224,0.33608103228452224
2019-06-09,-0.5308744477855946,-0.5308744477855946,-0.5308744477855946,-0.5512543176371744,-0.5512543176371744,-0.5512543176371744,-0.5317887180975479,-0.5317887180975479,-0.5317887180975479,-0.45606809956532773,-0.45606809956532773,-0.45606809956532773
2019-06-16,0.35811171181260953,0.35811171181260953,0.35811171181260953,0.36963181927656236,0.36963181927656236,0.36963181927656236,0.46401959489824396,0.46401959489824396,0.46401959489824396,0.4054441267321225,0.4054441267321225,0.4054441267321225
2019-06-23,1.0175454764086227,1.0175454764086227,1.0175454764086227,0.9733420713378175,0.9733420713378175,0.9733420713378175,0.9818739035030469,0.9818739035030469,0.9818739035030469,0.9855884965896115,0.9855884965896115,0.9855884965896115
2019-06-30,0.6832528287174031,0.6832528287174031,0.6832528287174031,0.7150283175203174,0.7150283175203174,0.7150283175203174,0.7672672016132465,0.7672672016132465,0.7672672016132465,0.7488137393941726,0.7488137393941726,0.7488137393941726
2019-07-07,1.1968283270069973,1.1968283270069973,1.1968283270069973,1.1621055384025307,1.1621055384025307,1.1621055384025307,1.1850647226892164,1.1850647226892164,1.1850647226892164,1.1334954027909323,1.1334954027909323,1.1334954027909323
2019-07-14,1.0141589981312285,1.0141589981312285,1.0141589981312285,1.0699444851784148,1.0699444851784148,1.0699444851784148,1.0573850755799103,1.0573850755799103,1.0573850755799103,1.0693735304758607,1.0693735304758607,1.0693735304758607
2019-07-21,0.4953152518879912,0.4953152518879912,0.4953152518879912,0.5313204621625864,0.5313204621625864,0.5313204621625864,0.5543027777872682,0.5543027777872682,0.5543027777872682,0.6040291614345998,0.6040291614345998,0.6040291614345998
2019-07-28,-0.633857068926101,-0.633857068926101,-0.633857068926101,-0.7080953888713502,-0.7080953888713502,-0.7080953888713502,-0.8416053416031654,-0.8416053416031654,-0.8416053416031654,-0.8487941259421431,-0.8487941259421431,-0.8487941259421431
2019-08-04,-0.4254538888931755,-0.4254538888931755,-0.4254538888931755,-0.5119591238655877,-0.5119591238655877,-0.5119591238655877,-0.466939340301448,-0.466939340301448,-0.466939340301448,-0.5202440751323348,-0.5202440751323348,-0.5202440751323348
2019-08-11,-0.6322121339209942,-0.6322121339209942,-0.6322121339209942,-0.5700193795693894,-0.5700193795693894,-0.5700193795693894,-0.6164537472547381,-0.6164537472547381,-0.6164537472547381,-0.6764050841757899,-0.6764050841757899,-0.6764050841757899
2019-08-18,-1.1335241984207478,-1.1335241984207478,-1.1335241984207478,-1.218869220040718,-1.218869220040718,-1.218869220040718,-1.1627122264020946,-1.1627122264020946,-1.1627122264020946,-1.1809382084892612,-1.1809382084892612,-1.1809382084892612
2019-08-25,-0.25002931825445274,-0.25002931825445274,-0.25002931825445274,-0.24179790462852446,-0.24179790462852446,-0.24179790462852446,-0.2724040063564496,-0.2724040063564496,-0.2724040063564496,-0.23668018123139967,-0.23668018123139967,-0.23668018123139967
2019-09-01,0.06345672986556043,0.06345672986556043,0.06345672986556043,0.16916341112462696,0.16916341112462696,0.16916341112462696,0.21089272596779385,0.21089272596779385,0.21089272596779385,0.23705359090138015,0.23705359090138015,0.23705359090138015
2019-09-08,-0.2716322507085076,-0.2716322507085076,-0.2716322507085076,-0.21650046012158283,-0.21650046012158283,-0.21650046012158283,-0.3075710561519423,-0.3075710561519423,-0.3075710561519423,-0.372893475702733,-0.372893475702733,-0.372893475702733
2019-09-15,-0.7324348217573675,-0.7324348217573675,-0.7324348217573675,-0.6061563712841949,-0.6061563712841949,-0.6061563712841949,-0.5192489022590495,-0.5192489022590495,-0.5192489022590495,-0.4050656989309081,-0.4050656989309081,-0.4050656989309081
2019-09-22,-1.192240477261704,-1.192240477261704,-1.192240477261704,-1.0223849689945759,-1.0223849689945759,-1.0223849689945759,-0.9322449619166264,-0.9322449619166264,-0.9322449619166264,-0.9496470063834738,-0.9496470063834738,-0.9496470063834738
2019-09-29,-1.714061990326451,-1.714061990326451,-1.714061990326451,-1.6755859387072538,-1.6755859387072538,-1.6755859387072538,-1.541608383269178,-1.541608383269178,-1.541608383269178,-1.5958606743659725,-1.5958606743659725,-1.5958606743659725
2019-10-06,-0.77955443379887,-0.77955443379887,-0.77955443379887,-0.7926279545103956,-0.7926279545103956,-0.7926279545103956,-0.6439105968596256,-0.6439105968596256,-0.6439105968596256,-0.7438535252410867,-0.7438535252410867,-0.7438535252410867
2019-10-13,0.5233013374092209,0.5233013374092209,0.5233013374092209,0.4845542072805701,0.4845542072805701,0.4845542072805701,0.6828478791046219,0.6828478791046219,0.6828478791046219,0.5760149093199214,0.5760149093199214,0.5760149093199214
2019-10-20,1.4454201259504522,1.4454201259504522,1.4454201259504522,1.4883471659111505,1.4883471659111505,1.4883471659111505,1.4648275247518985,1.4648275247518985,1.4648275247518985,1.4886700230146277,1.4886700230146277,1.4886700230146277
2019-10-27,0.5266058537527425,0.5266058537527425,0.5266058537527425,0.5294381480773955,0.5294381480773955,0.5294381480773955,0.5348352611383314,0.5348352611383314,0.5348352611383314,0.39106872091727196,0.39106872091727196,0.39106872091727196
2019-11-03,-0.1427714372353777,-0.1427714372353777,-0.1427714372353777,0.01562632690600369,0.01562632690600369,0.01562632690600369,0.013042928082444389,0.013042928082444389,0.013042928082444389,0.14578689178188392,0.14578689178188392,0.14578689178188392
2019-11-10,-0.3075428551192848,-0.3075428551192848,-0.3075428551192848,-0.4421077399410856,-0.4421077399410856,-0.4421077399410856,-0.313516550899042,-0.313516550899042,-0.313516550899042,-0.31741116209641695,-0.31741116209641695,-0.31741116209641695
2019-11-17,-0.7051682262390263,-0.7051682262390263,-0.7051682262390263,-0.7578779752327638,-0.7578779752327638,-0.7578779752327638,-0.6644107899047649,-0.6644107899047649,-0.6644107899047649,-0.6814205373005988,-0.6814205373005988,-0.6814205373005988
2019-11-24,-0.5153936922565823,-0.5153936922565823,-0.5153936922565823,-0.6181574546591301,-0.6181574546591301,-0.6181574546591301,-0.572704001857507,-0.572704001857507,-0.572704001857507,-0.5844180625582741,-0.5844180625582741,-0.5844180625582741
2019-12-01,0.4918532695115546,0.4918532695115546,0.4918532695115546,0.40674054954273947,0.40674054954273947,0.40674054954273947,0.5314626783740294,0.5314626783740294,0.5314626783740294,0.4290335060192148,0.4290335060192148,0.4290335060192148
2019-12-08,0.9354580841192185,0.9354580841192185,0.9354580841192185,0.8683236979195545,0.8683236979195545,0.8683236979195545,0.9550820347220764,0.9550820347220764,0.9550820347220764,0.8945185174480792,0.8945185174480792,0.8945185174480792
2019-12-15,1.3596500700390755,1.3596500700390755,1.3596500700390755,1.3419885508265093,1.3419885508265093,1.3419885508265093,1.374540542191337,1.374540542191337,1.374540542191337,1.4625378693374302,1.4625378693374302,1.4625378693374302
2019-12-22,1.3779970821829324,1.3779970821829324,1.3779970821829324,1.265730630538289,1.265730630538289,1.265730630538289,1.0614771639855647,1.0614771639855647,1.0614771639855647,1.0507763813513527,1.0507763813513527,1.0507763813513527
2019-12-29,1.5715186540344168,1.5715186540344168,1.5715186540344168,1.4447381972001634,1.4447381972001634,1.4447381972001634,1.2408470458704173,1.2408470458704173,1.2408470458704173,1.1220263459360602,1.1220263459360602,1.1220263459360602
