Date,ProShares UltraShort Health Care_etf_Open_average,ProShares UltraShort Health Care_etf_Open_max,ProShares UltraShort Health Care_etf_Open_min,ProShares UltraShort Health Care_etf_High_average,ProShares UltraShort Health Care_etf_High_max,ProShares UltraShort Health Care_etf_High_min,ProShares UltraShort Health Care_etf_Low_average,ProShares UltraShort Health Care_etf_Low_max,ProShares UltraShort Health Care_etf_Low_min,ProShares UltraShort Health Care_etf_Close_average,ProShares UltraShort Health Care_etf_Close_max,ProShares UltraShort Health Care_etf_Close_min
2018-11-11,0.6494299552146784,0.6494299552146784,0.6494299552146784,0.5477776370260966,0.5477776370260966,0.5477776370260966,0.3920987871613143,0.3920987871613143,0.3920987871613143,0.20277861398352584,0.20277861398352584,0.20277861398352584
2018-11-18,0.8738775955165324,0.8738775955165324,0.8738775955165324,0.7699113443007886,0.7699113443007886,0.7699113443007886,1.0952673216004265,1.0952673216004265,1.0952673216004265,0.8348065644456041,0.8348065644456041,0.8348065644456041
2018-11-25,-0.9124961893287494,-0.9124961893287494,-0.9124961893287494,-0.9287413280693566,-0.9287413280693566,-0.9287413280693566,-1.1259074611326432,-1.1259074611326432,-1.1259074611326432,-1.114382133104136,-1.114382133104136,-1.114382133104136
2018-12-02,-0.09648795648646029,-0.09648795648646029,-0.09648795648646029,-0.1520615393697914,-0.1520615393697914,-0.1520615393697914,0.13629338458211993,0.13629338458211993,0.13629338458211993,-0.0006510670323158623,-0.0006510670323158623,-0.0006510670323158623
2018-12-09,1.0613714432442605,1.0613714432442605,1.0613714432442605,1.0777315470053979,1.0777315470053979,1.0777315470053979,1.279533550424929,1.279533550424929,1.279533550424929,1.1558908220396444,1.1558908220396444,1.1558908220396444
2018-12-16,2.4150951365425937,2.4150951365425937,2.4150951365425937,2.560642027467328,2.560642027467328,2.560642027467328,2.3027658909134803,2.3027658909134803,2.3027658909134803,2.5358249588300543,2.5358249588300543,2.5358249588300543
2018-12-23,1.3980182889328245,1.3980182889328245,1.3980182889328245,1.286583680303443,1.286583680303443,1.286583680303443,1.3965285812979726,1.3965285812979726,1.3965285812979726,1.3019041736244659,1.3019041736244659,1.3019041736244659
2018-12-30,1.504301646875372,1.504301646875372,1.504301646875372,1.2955785106621254,1.2955785106621254,1.2955785106621254,1.1478088906446453,1.1478088906446453,1.1478088906446453,0.8090888499399682,0.8090888499399682,0.8090888499399682
2019-01-06,0.17129951775770397,0.17129951775770397,0.17129951775770397,0.07475770962153871,0.07475770962153871,0.07475770962153871,0.2447755523079161,0.2447755523079161,0.2447755523079161,0.06812979226784197,0.06812979226784197,0.06812979226784197
2019-01-13,-0.5279972309807184,-0.5279972309807184,-0.5279972309807184,-0.546244100271546,-0.546244100271546,-0.546244100271546,-0.6352717695437008,-0.6352717695437008,-0.6352717695437008,-0.6487561905777475,-0.6487561905777475,-0.6487561905777475
2019-01-20,-0.37530431388062735,-0.37530431388062735,-0.37530431388062735,-0.3638167337959218,-0.3638167337959218,-0.3638167337959218,-0.21641857188655983,-0.21641857188655983,-0.21641857188655983,-0.2694403079760485,-0.2694403079760485,-0.2694403079760485
2019-01-27,-0.7636477959728889,-0.7636477959728889,-0.7636477959728889,-0.766782446276918,-0.766782446276918,-0.766782446276918,-0.7919829392742059,-0.7919829392742059,-0.7919829392742059,-0.7162469116786135,-0.7162469116786135,-0.7162469116786135
2019-02-03,-0.34877146547811655,-0.34877146547811655,-0.34877146547811655,-0.3478743953281699,-0.3478743953281699,-0.3478743953281699,-0.441483514410394,-0.441483514410394,-0.441483514410394,-0.4630720673511962,-0.4630720673511962,-0.4630720673511962
2019-02-10,-1.2516362809453478,-1.2516362809453478,-1.2516362809453478,-1.2030602170977074,-1.2030602170977074,-1.2030602170977074,-1.3487086245075643,-1.3487086245075643,-1.3487086245075643,-1.2103448684364568,-1.2103448684364568,-1.2103448684364568
2019-02-17,-1.1664944311020946,-1.1664944311020946,-1.1664944311020946,-1.1274216616155526,-1.1274216616155526,-1.1274216616155526,-1.1029184571314072,-1.1029184571314072,-1.1029184571314072,-1.0121652114581825,-1.0121652114581825,-1.0121652114581825
2019-02-24,-1.0894617799915787,-1.0894617799915787,-1.0894617799915787,-1.0568608836189806,-1.0568608836189806,-1.0568608836189806,-1.2806868446211634,-1.2806868446211634,-1.2806868446211634,-1.1598379222630333,-1.1598379222630333,-1.1598379222630333
2019-03-03,-0.2214751009152263,-0.2214751009152263,-0.2214751009152263,-0.16851255448599217,-0.16851255448599217,-0.16851255448599217,-0.17263268035708837,-0.17263268035708837,-0.17263268035708837,-0.2400732104239769,-0.2400732104239769,-0.2400732104239769
2019-03-10,-1.021436622773428,-1.021436622773428,-1.021436622773428,-0.9978596611845073,-0.9978596611845073,-0.9978596611845073,-1.0304430238997746,-1.0304430238997746,-1.0304430238997746,-0.9178057779329741,-0.9178057779329741,-0.9178057779329741
2019-03-17,-0.8670962593499353,-0.8670962593499353,-0.8670962593499353,-0.6823562642699551,-0.6823562642699551,-0.6823562642699551,-0.7724919490917751,-0.7724919490917751,-0.7724919490917751,-0.5466370712936427,-0.5466370712936427,-0.5466370712936427
2019-03-24,-0.7198891947001259,-0.7198891947001259,-0.7198891947001259,-0.7670812207538922,-0.7670812207538922,-0.7670812207538922,-0.7578894707654812,-0.7578894707654812,-0.7578894707654812,-0.8012595780416589,-0.8012595780416589,-0.8012595780416589
2019-03-31,-0.8390182030349331,-0.8390182030349331,-0.8390182030349331,-0.8901165402582577,-0.8901165402582577,-0.8901165402582577,-0.8400046552164009,-0.8400046552164009,-0.8400046552164009,-0.8686844040919707,-0.8686844040919707,-0.8686844040919707
2019-04-07,-0.3209163678657706,-0.3209163678657706,-0.3209163678657706,0.29909978878814003,0.29909978878814003,0.29909978878814003,-0.08392105237085323,-0.08392105237085323,-0.08392105237085323,0.6080976861444969,0.6080976861444969,0.6080976861444969
2019-04-14,2.280676304276495,2.280676304276495,2.280676304276495,2.558920560468266,2.558920560468266,2.558920560468266,2.3796563210030524,2.3796563210030524,2.3796563210030524,2.4007264379516497,2.4007264379516497,2.4007264379516497
2019-04-21,1.1428523725347497,1.1428523725347497,1.1428523725347497,0.8200730303382452,0.8200730303382452,0.8200730303382452,0.7749513490192198,0.7749513490192198,0.7749513490192198,0.7404454584094862,0.7404454584094862,0.7404454584094862
2019-04-28,0.307188436937019,0.307188436937019,0.307188436937019,0.14877842844489528,0.14877842844489528,0.14877842844489528,0.3010498065300736,0.3010498065300736,0.3010498065300736,0.1881464798031747,0.1881464798031747,0.1881464798031747
2019-05-05,0.9961908847086222,0.9961908847086222,0.9961908847086222,0.7027970135322064,0.7027970135322064,0.7027970135322064,0.9995955606057617,0.9995955606057617,0.9995955606057617,0.8696257051110942,0.8696257051110942,0.8696257051110942
2019-05-12,0.9482162281434067,0.9482162281434067,0.9482162281434067,0.6803605023115215,0.6803605023115215,0.6803605023115215,0.9423997072856836,0.9423997072856836,0.9423997072856836,0.828610483054051,0.828610483054051,0.828610483054051
2019-05-19,0.1917413844997866,0.1917413844997866,0.1917413844997866,0.043185868652470566,0.043185868652470566,0.043185868652470566,0.37729575822543066,0.37729575822543066,0.37729575822543066,0.2707162513414703,0.2707162513414703,0.2707162513414703
2019-05-26,1.3478292736239867,1.3478292736239867,1.3478292736239867,1.0663564011369238,1.0663564011369238,1.0663564011369238,1.4079476547322387,1.4079476547322387,1.4079476547322387,1.335664901672907,1.335664901672907,1.335664901672907
2019-06-02,-0.35292429283482957,-0.35292429283482957,-0.35292429283482957,-0.4524854469483708,-0.4524854469483708,-0.4524854469483708,-0.4673618181614305,-0.4673618181614305,-0.4673618181614305,-0.5523617929363496,-0.5523617929363496,-0.5523617929363496
2019-06-09,-0.8478197425625673,-0.8478197425625673,-0.8478197425625673,-0.8755174561001762,-0.8755174561001762,-0.8755174561001762,-0.7028200932527994,-0.7028200932527994,-0.7028200932527994,-0.7920839870304344,-0.7920839870304344,-0.7920839870304344
2019-06-16,-1.7690861085033323,-1.7690861085033323,-1.7690861085033323,-1.5677203277898522,-1.5677203277898522,-1.5677203277898522,-1.7644892121654387,-1.7644892121654387,-1.7644892121654387,-1.8082255158947083,-1.8082255158947083,-1.8082255158947083
2019-06-23,-1.2506149023502264,-1.2506149023502264,-1.2506149023502264,-1.2527924694521917,-1.2527924694521917,-1.2527924694521917,-1.3043436330186553,-1.3043436330186553,-1.3043436330186553,-1.3491629696403036,-1.3491629696403036,-1.3491629696403036
2019-06-30,-1.506915488490075,-1.506915488490075,-1.506915488490075,-1.487417761212924,-1.487417761212924,-1.487417761212924,-1.5315863540052688,-1.5315863540052688,-1.5315863540052688,-1.498100425208682,-1.498100425208682,-1.498100425208682
2019-07-07,-1.1982667089141998,-1.1982667089141998,-1.1982667089141998,-1.0156980726032208,-1.0156980726032208,-1.0156980726032208,-1.0686904658042011,-1.0686904658042011,-1.0686904658042011,-0.9926297804799817,-0.9926297804799817,-0.9926297804799817
2019-07-14,-1.0328351763619656,-1.0328351763619656,-1.0328351763619656,-0.8242682865400583,-0.8242682865400583,-0.8242682865400583,-0.9255164606492151,-0.9255164606492151,-0.9255164606492151,-0.6775285490808616,-0.6775285490808616,-0.6775285490808616
2019-07-21,-0.6503683115626661,-0.6503683115626661,-0.6503683115626661,-0.7479870993250214,-0.7479870993250214,-0.7479870993250214,-0.6134599959251232,-0.6134599959251232,-0.6134599959251232,-0.6841180263252536,-0.6841180263252536,-0.6841180263252536
2019-07-28,-0.3887971178662484,-0.3887971178662484,-0.3887971178662484,-0.12144474137396856,-0.12144474137396856,-0.12144474137396856,-0.2942041816204301,-0.2942041816204301,-0.2942041816204301,-0.18743105031511836,-0.18743105031511836,-0.18743105031511836
2019-08-04,-0.2929314892909137,-0.2929314892909137,-0.2929314892909137,-0.2369170335383631,-0.2369170335383631,-0.2369170335383631,-0.25392533272198753,-0.25392533272198753,-0.25392533272198753,-0.3279756122351032,-0.3279756122351032,-0.3279756122351032
2019-08-11,0.36658320335155314,0.36658320335155314,0.36658320335155314,0.26358912700141773,0.26358912700141773,0.26358912700141773,0.27590270546992746,0.27590270546992746,0.27590270546992746,0.21336486399902446,0.21336486399902446,0.21336486399902446
2019-08-18,0.1991427548374282,0.1991427548374282,0.1991427548374282,1.181608911845433,1.181608911845433,1.181608911845433,0.25183880447309304,0.25183880447309304,0.25183880447309304,1.2960746918706338,1.2960746918706338,1.2960746918706338
2019-08-25,0.6568678269939912,0.6568678269939912,0.6568678269939912,0.373945215605275,0.373945215605275,0.373945215605275,0.7937325881091899,0.7937325881091899,0.7937325881091899,0.5482643946457486,0.5482643946457486,0.5482643946457486
2019-09-01,0.55603657211214,0.55603657211214,0.55603657211214,0.145752843141903,0.145752843141903,0.145752843141903,0.2525409087935305,0.2525409087935305,0.2525409087935305,0.2065429892095562,0.2065429892095562,0.2065429892095562
2019-09-08,-0.04874533052003021,-0.04874533052003021,-0.04874533052003021,-0.13871537028318626,-0.13871537028318626,-0.13871537028318626,0.17495788486934513,0.17495788486934513,0.17495788486934513,0.07610028519758796,0.07610028519758796,0.07610028519758796
2019-09-15,-1.107077013814259,-1.107077013814259,-1.107077013814259,-0.9392637651043527,-0.9392637651043527,-0.9392637651043527,-0.902957056359037,-0.902957056359037,-0.902957056359037,-0.8052123944995296,-0.8052123944995296,-0.8052123944995296
2019-09-22,1.5385419639833864,1.5385419639833864,1.5385419639833864,1.4864736447009392,1.4864736447009392,1.4864736447009392,1.5877556579032084,1.5877556579032084,1.5877556579032084,1.4484456942323463,1.4484456942323463,1.4484456942323463
2019-09-29,1.76707340323018,1.76707340323018,1.76707340323018,1.0408097625817625,1.0408097625817625,1.0408097625817625,1.3370025485219812,1.3370025485219812,1.3370025485219812,0.5775069492297408,0.5775069492297408,0.5775069492297408
2019-10-06,0.17484485941101338,0.17484485941101338,0.17484485941101338,0.3623766249658292,0.3623766249658292,0.3623766249658292,0.26166159947997886,0.26166159947997886,0.26166159947997886,0.5718671483588301,0.5718671483588301,0.5718671483588301
2019-10-13,-1.197505599450749,-1.197505599450749,-1.197505599450749,-0.9654192294902489,-0.9654192294902489,-0.9654192294902489,-1.178851518130206,-1.178851518130206,-1.178851518130206,-1.0937754008153044,-1.0937754008153044,-1.0937754008153044
2019-10-20,-1.2255528812036112,-1.2255528812036112,-1.2255528812036112,-1.3955068448180608,-1.3955068448180608,-1.3955068448180608,-1.2499678452097487,-1.2499678452097487,-1.2499678452097487,-1.2140374209816978,-1.2140374209816978,-1.2140374209816978
2019-10-27,-2.5049362791931475,-2.5049362791931475,-2.5049362791931475,-2.340839140532236,-2.340839140532236,-2.340839140532236,-2.768185307450401,-2.768185307450401,-2.768185307450401,-2.321483025878216,-2.321483025878216,-2.321483025878216
2019-11-03,-2.0014253509088618,-2.0014253509088618,-2.0014253509088618,-1.9252797078237767,-1.9252797078237767,-1.9252797078237767,-1.9439314665269931,-1.9439314665269931,-1.9439314665269931,-1.9029245618557824,-1.9029245618557824,-1.9029245618557824
2019-11-10,-1.9679344902008462,-1.9679344902008462,-1.9679344902008462,-1.8689219531467336,-1.8689219531467336,-1.8689219531467336,-2.2064692489525863,-2.2064692489525863,-2.2064692489525863,-2.095291092317124,-2.095291092317124,-2.095291092317124
2019-11-17,-1.9903548662318749,-1.9903548662318749,-1.9903548662318749,-1.95228559045675,-1.95228559045675,-1.95228559045675,-1.906908731365156,-1.906908731365156,-1.906908731365156,-1.896344003693767,-1.896344003693767,-1.896344003693767
2019-11-24,-1.9276109023482197,-1.9276109023482197,-1.9276109023482197,-1.8359643421746215,-1.8359643421746215,-1.8359643421746215,-1.8445148869601686,-1.8445148869601686,-1.8445148869601686,-1.7911350909092878,-1.7911350909092878,-1.7911350909092878
2019-12-01,-1.6398946689410134,-1.6398946689410134,-1.6398946689410134,-1.625300278878979,-1.625300278878979,-1.625300278878979,-1.593694370716659,-1.593694370716659,-1.593694370716659,-1.5891135691249454,-1.5891135691249454,-1.5891135691249454
2019-12-08,-1.414175864535202,-1.414175864535202,-1.414175864535202,-1.4012176734770339,-1.4012176734770339,-1.4012176734770339,-1.3828880534257435,-1.3828880534257435,-1.3828880534257435,-1.377056741891076,-1.377056741891076,-1.377056741891076
2019-12-15,-1.4023446923801166,-1.4023446923801166,-1.4023446923801166,-1.3834973526926835,-1.3834973526926835,-1.3834973526926835,-1.5015290542928532,-1.5015290542928532,-1.5015290542928532,-1.4833010184346929,-1.4833010184346929,-1.4833010184346929
2019-12-22,-1.3693846293860583,-1.3693846293860583,-1.3693846293860583,-1.360264109914477,-1.360264109914477,-1.360264109914477,-1.3205743468200193,-1.3205743468200193,-1.3205743468200193,-1.3150464038319536,-1.3150464038319536,-1.3150464038319536
2019-12-29,-1.0876246048612772,-1.0876246048612772,-1.0876246048612772,-1.0614051229535646,-1.0614051229535646,-1.0614051229535646,-1.0625363513161181,-1.0625363513161181,-1.0625363513161181,-1.0089329434125474,-1.0089329434125474,-1.0089329434125474
