Date,DB Gold Double ShortEtf_Open_average,DB Gold Double ShortEtf_Open_max,DB Gold Double ShortEtf_Open_min,DB Gold Double ShortEtf_High_average,DB Gold Double ShortEtf_High_max,DB Gold Double ShortEtf_High_min,DB Gold Double ShortEtf_Low_average,DB Gold Double ShortEtf_Low_max,DB Gold Double ShortEtf_Low_min,DB Gold Double ShortEtf_Close_average,DB Gold Double ShortEtf_Close_max,DB Gold Double ShortEtf_Close_min
2018-05-27,1.8452208501312075,1.8452208501312075,1.8452208501312075,1.953639773364526,1.953639773364526,1.953639773364526,1.9040305474168526,1.9040305474168526,1.9040305474168526,2.0191870921220847,2.0191870921220847,2.0191870921220847
2018-06-03,1.3691046125423314,1.3691046125423314,1.3691046125423314,1.3959846765059445,1.3959846765059445,1.3959846765059445,1.5106211146360866,1.5106211146360866,1.5106211146360866,1.451254704746781,1.451254704746781,1.451254704746781
2018-06-10,1.7898869309645427,1.7898869309645427,1.7898869309645427,2.1852814700383827,2.1852814700383827,2.1852814700383827,1.9062639664610648,1.9062639664610648,1.9062639664610648,2.1140459751634517,2.1140459751634517,2.1140459751634517
2018-06-17,2.2820953012031784,2.2820953012031784,2.2820953012031784,2.162218634557944,2.162218634557944,2.162218634557944,2.2791384327865476,2.2791384327865476,2.2791384327865476,2.182516864291107,2.182516864291107,2.182516864291107
2018-06-24,2.3790366224022574,2.3790366224022574,2.3790366224022574,2.3138154620558806,2.3138154620558806,2.3138154620558806,2.3483581640663926,2.3483581640663926,2.3483581640663926,2.3430088521112395,2.3430088521112395,2.3430088521112395
2018-07-01,1.9302540386835656,1.9302540386835656,1.9302540386835656,1.9291432166662243,1.9291432166662243,1.9291432166662243,1.9923854024612868,1.9923854024612868,1.9923854024612868,1.9222313446767014,1.9222313446767014,1.9222313446767014
2018-07-08,2.037339445440146,2.037339445440146,2.037339445440146,2.0661617858242787,2.0661617858242787,2.0661617858242787,2.0725354436134276,2.0725354436134276,2.0725354436134276,2.048108162037451,2.048108162037451,2.048108162037451
2018-07-15,2.094412811828911,2.094412811828911,2.094412811828911,2.064129552050125,2.064129552050125,2.064129552050125,2.087092272370354,2.087092272370354,2.087092272370354,2.022864061298918,2.022864061298918,2.022864061298918
2018-07-22,1.946426170001571,1.946426170001571,1.946426170001571,1.905621115779818,1.905621115779818,1.905621115779818,1.87868790474981,1.87868790474981,1.87868790474981,1.898281576940249,1.898281576940249,1.898281576940249
2018-07-29,1.8885383810965706,1.8885383810965706,1.8885383810965706,1.8609071671060975,1.8609071671060975,1.8609071671060975,1.7999236664318026,1.7999236664318026,1.7999236664318026,1.87183917366716,1.87183917366716,1.87183917366716
