Date,ProShares UltraShort UtilitiesEtf_Open_average,ProShares UltraShort UtilitiesEtf_Open_max,ProShares UltraShort UtilitiesEtf_Open_min,ProShares UltraShort UtilitiesEtf_High_average,ProShares UltraShort UtilitiesEtf_High_max,ProShares UltraShort UtilitiesEtf_High_min,ProShares UltraShort UtilitiesEtf_Low_average,ProShares UltraShort UtilitiesEtf_Low_max,ProShares UltraShort UtilitiesEtf_Low_min,ProShares UltraShort UtilitiesEtf_Close_average,ProShares UltraShort UtilitiesEtf_Close_max,ProShares UltraShort UtilitiesEtf_Close_min
2018-11-18,-0.8017330104251785,-0.8017330104251785,-0.8017330104251785,-1.0112841407973496,-1.0112841407973496,-1.0112841407973496,-0.8453671515726862,-0.8453671515726862,-0.8453671515726862,-1.0376932888866126,-1.0376932888866126,-1.0376932888866126
2018-11-25,-1.646048016863056,-1.646048016863056,-1.646048016863056,-1.7569111187285151,-1.7569111187285151,-1.7569111187285151,-1.8677205579561942,-1.8677205579561942,-1.8677205579561942,-2.0210955202747747,-2.0210955202747747,-2.0210955202747747
2018-12-02,-2.1955084826088327,-2.1955084826088327,-2.1955084826088327,-2.343706062507618,-2.343706062507618,-2.343706062507618,-2.4680977711513705,-2.4680977711513705,-2.4680977711513705,-2.3269587890819547,-2.3269587890819547,-2.3269587890819547
2018-12-09,-2.278297212811295,-2.278297212811295,-2.278297212811295,-2.3421589919274215,-2.3421589919274215,-2.3421589919274215,-2.102310677363638,-2.102310677363638,-2.102310677363638,-2.2305950311880633,-2.2305950311880633,-2.2305950311880633
2018-12-16,-0.7342309216189004,-0.7342309216189004,-0.7342309216189004,-0.3498375076410456,-0.3498375076410456,-0.3498375076410456,-1.2164097947044774,-1.2164097947044774,-1.2164097947044774,-0.3161425223181218,-0.3161425223181218,-0.3161425223181218
2018-12-23,0.6107748678229177,0.6107748678229177,0.6107748678229177,0.6919036128527947,0.6919036128527947,0.6919036128527947,0.543023600912644,0.543023600912644,0.543023600912644,0.6714290472622748,0.6714290472622748,0.6714290472622748
2018-12-30,1.3550415172289283,1.3550415172289283,1.3550415172289283,1.186615676083843,1.186615676083843,1.186615676083843,0.7032757103536403,0.7032757103536403,0.7032757103536403,0.6884139041495039,0.6884139041495039,0.6884139041495039
2019-01-06,0.2000554954869334,0.2000554954869334,0.2000554954869334,0.02692501462442853,0.02692501462442853,0.02692501462442853,0.3642037948195272,0.3642037948195272,0.3642037948195272,0.174900644790591,0.174900644790591,0.174900644790591
2019-01-13,0.0948836068567404,0.0948836068567404,0.0948836068567404,0.08205213618178474,0.08205213618178474,0.08205213618178474,0.30017659322232865,0.30017659322232865,0.30017659322232865,0.2651745822029458,0.2651745822029458,0.2651745822029458
2019-01-20,-0.3669554326173004,-0.3669554326173004,-0.3669554326173004,-0.180387456671356,-0.180387456671356,-0.180387456671356,-0.12019507092959748,-0.12019507092959748,-0.12019507092959748,0.02412945814535359,0.02412945814535359,0.02412945814535359
2019-01-27,-1.0175714605326667,-1.0175714605326667,-1.0175714605326667,-1.1086777322788237,-1.1086777322788237,-1.1086777322788237,-0.763359802818797,-0.763359802818797,-0.763359802818797,-0.9325451128703709,-0.9325451128703709,-0.9325451128703709
2019-02-03,-1.5308326518065472,-1.5308326518065472,-1.5308326518065472,-1.5172854522355512,-1.5172854522355512,-1.5172854522355512,-1.5225258382455158,-1.5225258382455158,-1.5225258382455158,-1.635076012044374,-1.635076012044374,-1.635076012044374
2019-02-10,-1.6092253445317335,-1.6092253445317335,-1.6092253445317335,-1.6661896163102614,-1.6661896163102614,-1.6661896163102614,-1.4498590377287015,-1.4498590377287015,-1.4498590377287015,-1.523381472582426,-1.523381472582426,-1.523381472582426
2019-02-17,-2.0841909366824276,-2.0841909366824276,-2.0841909366824276,-2.1124478464252925,-2.1124478464252925,-2.1124478464252925,-1.9629026976826622,-1.9629026976826622,-1.9629026976826622,-2.0538490441432335,-2.0538490441432335,-2.0538490441432335
2019-02-24,-1.826151893453581,-1.826151893453581,-1.826151893453581,-1.6957126137032341,-1.6957126137032341,-1.6957126137032341,-1.7731528109262034,-1.7731528109262034,-1.7731528109262034,-1.813759015795279,-1.813759015795279,-1.813759015795279
2019-03-03,-1.5745490091329009,-1.5745490091329009,-1.5745490091329009,-1.6171293711557992,-1.6171293711557992,-1.6171293711557992,-1.7151276560056201,-1.7151276560056201,-1.7151276560056201,-1.7352103652799582,-1.7352103652799582,-1.7352103652799582
2019-03-10,-2.02258796594438,-2.02258796594438,-2.02258796594438,-1.9143794209914502,-1.9143794209914502,-1.9143794209914502,-2.0093412262325647,-2.0093412262325647,-2.0093412262325647,-1.9469890252361761,-1.9469890252361761,-1.9469890252361761
2019-03-17,-1.8986523686660455,-1.8986523686660455,-1.8986523686660455,-1.9513581154262203,-1.9513581154262203,-1.9513581154262203,-1.9516102061458585,-1.9516102061458585,-1.9516102061458585,-1.8875844677592037,-1.8875844677592037,-1.8875844677592037
2019-03-24,-1.4487036955254504,-1.4487036955254504,-1.4487036955254504,-1.4423453967428566,-1.4423453967428566,-1.4423453967428566,-1.4826193438981559,-1.4826193438981559,-1.4826193438981559,-1.506495626553178,-1.506495626553178,-1.506495626553178
2019-03-31,-1.1659043629766388,-1.1659043629766388,-1.1659043629766388,-1.2137619820001495,-1.2137619820001495,-1.2137619820001495,-1.2542898485658,-1.2542898485658,-1.2542898485658,-1.2942702374835728,-1.2942702374835728,-1.2942702374835728
2019-04-07,-1.1170620152671942,-1.1170620152671942,-1.1170620152671942,-1.156646285969571,-1.156646285969571,-1.156646285969571,-1.173442158287571,-1.173442158287571,-1.173442158287571,-1.2041658296566715,-1.2041658296566715,-1.2041658296566715
2019-04-14,-0.8977198059568652,-0.8977198059568652,-0.8977198059568652,-0.919873237107947,-0.919873237107947,-0.919873237107947,-0.8580583956275599,-0.8580583956275599,-0.8580583956275599,-0.8199847996189066,-0.8199847996189066,-0.8199847996189066
2019-04-21,-1.177662965853878,-1.177662965853878,-1.177662965853878,-1.1319545092869905,-1.1319545092869905,-1.1319545092869905,-1.1774410986920683,-1.1774410986920683,-1.1774410986920683,-1.043321041215153,-1.043321041215153,-1.043321041215153
2019-04-28,-0.8259158803670956,-0.8259158803670956,-0.8259158803670956,-0.8677949305590191,-0.8677949305590191,-0.8677949305590191,-0.9878744730849923,-0.9878744730849923,-0.9878744730849923,-0.9832098389255818,-0.9832098389255818,-0.9832098389255818
2019-05-05,-0.47582597156341616,-0.47582597156341616,-0.47582597156341616,-0.5183087622832934,-0.5183087622832934,-0.5183087622832934,-0.7497179065139148,-0.7497179065139148,-0.7497179065139148,-0.7816580473815535,-0.7816580473815535,-0.7816580473815535
2019-05-12,-0.9907521285610341,-0.9907521285610341,-0.9907521285610341,-1.0238916045408877,-1.0238916045408877,-1.0238916045408877,-1.051392161265118,-1.051392161265118,-1.051392161265118,-1.0216573296957039,-1.0216573296957039,-1.0216573296957039
2019-05-19,-1.4464539746354212,-1.4464539746354212,-1.4464539746354212,-1.4519454744276483,-1.4519454744276483,-1.4519454744276483,-1.3496583881805564,-1.3496583881805564,-1.3496583881805564,-1.2901789982650187,-1.2901789982650187,-1.2901789982650187
2019-05-26,-0.48777324437704095,-0.48777324437704095,-0.48777324437704095,-0.5243669731965894,-0.5243669731965894,-0.5243669731965894,-0.560052130706431,-0.560052130706431,-0.560052130706431,-0.591769564098963,-0.591769564098963,-0.591769564098963
2019-06-02,-1.7711299099721618,-1.7711299099721618,-1.7711299099721618,-1.56229099737578,-1.56229099737578,-1.56229099737578,-1.7444775048145058,-1.7444775048145058,-1.7444775048145058,-1.3825735199594582,-1.3825735199594582,-1.3825735199594582
2019-06-09,-1.666682345444033,-1.666682345444033,-1.666682345444033,-1.7247117021637455,-1.7247117021637455,-1.7247117021637455,-1.6088241073678158,-1.6088241073678158,-1.6088241073678158,-1.775941606235418,-1.775941606235418,-1.775941606235418
2019-06-16,-1.8886040044587946,-1.8886040044587946,-1.8886040044587946,-1.8754880022590112,-1.8754880022590112,-1.8754880022590112,-1.8644017339443764,-1.8644017339443764,-1.8644017339443764,-2.031395489394551,-2.031395489394551,-2.031395489394551
2019-06-23,-1.2575486704944074,-1.2575486704944074,-1.2575486704944074,-1.3116044337883417,-1.3116044337883417,-1.3116044337883417,-1.192211777150412,-1.192211777150412,-1.192211777150412,-1.2088620107719579,-1.2088620107719579,-1.2088620107719579
2019-06-30,-1.552227997964714,-1.552227997964714,-1.552227997964714,-1.42453148116439,-1.42453148116439,-1.42453148116439,-1.4947462124070272,-1.4947462124070272,-1.4947462124070272,-1.6769798929973465,-1.6769798929973465,-1.6769798929973465
2019-07-07,-1.570627772272107,-1.570627772272107,-1.570627772272107,-1.5351162437395685,-1.5351162437395685,-1.5351162437395685,-1.3519631189650068,-1.3519631189650068,-1.3519631189650068,-1.5026723807180102,-1.5026723807180102,-1.5026723807180102
2019-07-14,-1.6065907194726783,-1.6065907194726783,-1.6065907194726783,-1.3828036735018092,-1.3828036735018092,-1.3828036735018092,-1.4443576123228994,-1.4443576123228994,-1.4443576123228994,-1.1987487990016352,-1.1987487990016352,-1.1987487990016352
2019-07-21,-0.6945447855487188,-0.6945447855487188,-0.6945447855487188,-0.8332251955508713,-0.8332251955508713,-0.8332251955508713,-0.7779209749069707,-0.7779209749069707,-0.7779209749069707,-0.8281220984292351,-0.8281220984292351,-0.8281220984292351
2019-07-28,-0.9381053307803504,-0.9381053307803504,-0.9381053307803504,-1.0676659881286468,-1.0676659881286468,-1.0676659881286468,-0.7353773599210537,-0.7353773599210537,-0.7353773599210537,-0.8862284005844191,-0.8862284005844191,-0.8862284005844191
2019-08-04,-1.2158117512541649,-1.2158117512541649,-1.2158117512541649,-1.3263613577863673,-1.3263613577863673,-1.3263613577863673,-1.086060765272198,-1.086060765272198,-1.086060765272198,-1.2143423266813742,-1.2143423266813742,-1.2143423266813742
2019-08-11,-1.3185336827697516,-1.3185336827697516,-1.3185336827697516,-1.4044164769320735,-1.4044164769320735,-1.4044164769320735,-1.2965429379524838,-1.2965429379524838,-1.2965429379524838,-1.377250615874765,-1.377250615874765,-1.377250615874765
2019-08-18,-1.5967398246915956,-1.5967398246915956,-1.5967398246915956,-1.2306032816270907,-1.2306032816270907,-1.2306032816270907,-1.6094332158679625,-1.6094332158679625,-1.6094332158679625,-1.1502021878405044,-1.1502021878405044,-1.1502021878405044
2019-08-25,-1.5556929079701414,-1.5556929079701414,-1.5556929079701414,-1.742108136030363,-1.742108136030363,-1.742108136030363,-1.6131160156148632,-1.6131160156148632,-1.6131160156148632,-1.7331571416017024,-1.7331571416017024,-1.7331571416017024
2019-09-01,-1.707994801785272,-1.707994801785272,-1.707994801785272,-1.66843115227228,-1.66843115227228,-1.66843115227228,-1.7508756654188173,-1.7508756654188173,-1.7508756654188173,-1.6746328188346085,-1.6746328188346085,-1.6746328188346085
2019-09-08,-1.4680861081336622,-1.4680861081336622,-1.4680861081336622,-1.5794765850683008,-1.5794765850683008,-1.5794765850683008,-1.5695672565357688,-1.5695672565357688,-1.5695672565357688,-1.6534771583985095,-1.6534771583985095,-1.6534771583985095
2019-09-15,-1.7381588389219915,-1.7381588389219915,-1.7381588389219915,-1.9141486655581517,-1.9141486655581517,-1.9141486655581517,-1.8602985509634977,-1.8602985509634977,-1.8602985509634977,-2.019396887303967,-2.019396887303967,-2.019396887303967
2019-09-22,-1.9256236247528773,-1.9256236247528773,-1.9256236247528773,-2.0404158324362496,-2.0404158324362496,-2.0404158324362496,-2.0155008099360603,-2.0155008099360603,-2.0155008099360603,-2.133797454037347,-2.133797454037347,-2.133797454037347
2019-09-29,-1.6242952238558332,-1.6242952238558332,-1.6242952238558332,-1.6751404010019522,-1.6751404010019522,-1.6751404010019522,-1.8586909171232904,-1.8586909171232904,-1.8586909171232904,-1.9333183233359519,-1.9333183233359519,-1.9333183233359519
2019-10-06,-1.3734511691717872,-1.3734511691717872,-1.3734511691717872,-1.4040340936536524,-1.4040340936536524,-1.4040340936536524,-1.446097263990531,-1.446097263990531,-1.446097263990531,-1.4064625108750748,-1.4064625108750748,-1.4064625108750748
2019-10-13,-1.1534668605905096,-1.1534668605905096,-1.1534668605905096,-1.2532976998244396,-1.2532976998244396,-1.2532976998244396,-1.213611484616801,-1.213611484616801,-1.213611484616801,-1.2926000473323802,-1.2926000473323802,-1.2926000473323802
2019-10-20,-1.4464276973391645,-1.4464276973391645,-1.4464276973391645,-1.316573436742677,-1.316573436742677,-1.316573436742677,-1.3563156409658144,-1.3563156409658144,-1.3563156409658144,-1.3187077172104928,-1.3187077172104928,-1.3187077172104928
2019-10-27,-1.2664463433395594,-1.2664463433395594,-1.2664463433395594,-1.249856784819217,-1.249856784819217,-1.249856784819217,-1.1843762862083071,-1.1843762862083071,-1.1843762862083071,-1.1414664524127693,-1.1414664524127693,-1.1414664524127693
2019-11-03,0.10870122545471755,0.10870122545471755,0.10870122545471755,0.19524525968790876,0.19524525968790876,0.19524525968790876,0.09007273718714591,0.09007273718714591,0.09007273718714591,0.11589475813965597,0.11589475813965597,0.11589475813965597
2019-11-10,-0.16170614460275237,-0.16170614460275237,-0.16170614460275237,-0.2658199476587267,-0.2658199476587267,-0.2658199476587267,-0.19925715732047347,-0.19925715732047347,-0.19925715732047347,-0.3124007331424836,-0.3124007331424836,-0.3124007331424836
2019-11-17,-0.2053831207858629,-0.2053831207858629,-0.2053831207858629,-0.24945467446471373,-0.24945467446471373,-0.24945467446471373,-0.2473102972008021,-0.2473102972008021,-0.2473102972008021,-0.35981889141870727,-0.35981889141870727,-0.35981889141870727
2019-11-24,-0.3387886386204102,-0.3387886386204102,-0.3387886386204102,-0.4017600084638915,-0.4017600084638915,-0.4017600084638915,-0.23662325423233116,-0.23662325423233116,-0.23662325423233116,-0.29507999433488286,-0.29507999433488286,-0.29507999433488286
2019-12-01,-0.3478370786554023,-0.3478370786554023,-0.3478370786554023,-0.4499165992116781,-0.4499165992116781,-0.4499165992116781,-0.37719709844090316,-0.37719709844090316,-0.37719709844090316,-0.3385343346414406,-0.3385343346414406,-0.3385343346414406
2019-12-08,-0.3134236490645055,-0.3134236490645055,-0.3134236490645055,-0.452209507253429,-0.452209507253429,-0.452209507253429,-0.27873361294152027,-0.27873361294152027,-0.27873361294152027,-0.396916806954599,-0.396916806954599,-0.396916806954599
2019-12-15,-1.3706539548070356,-1.3706539548070356,-1.3706539548070356,-1.4521270560722161,-1.4521270560722161,-1.4521270560722161,-1.375269218212053,-1.375269218212053,-1.375269218212053,-1.4201456208534204,-1.4201456208534204,-1.4201456208534204
2019-12-22,-1.2397146135676909,-1.2397146135676909,-1.2397146135676909,-1.2931604856671088,-1.2931604856671088,-1.2931604856671088,-1.0761474897299572,-1.0761474897299572,-1.0761474897299572,-1.110653832577032,-1.110653832577032,-1.110653832577032
2019-12-29,-0.9114230823518605,-0.9114230823518605,-0.9114230823518605,-0.8514143914885629,-0.8514143914885629,-0.8514143914885629,-0.821609578812018,-0.821609578812018,-0.821609578812018,-0.6938926152329865,-0.6938926152329865,-0.6938926152329865
