Date,BBBY_Open_average,BBBY_Open_max,BBBY_Open_min,BBBY_Open_volatility,BBBY_Open_change,BBBY_High_average,BBBY_High_max,BBBY_High_min,BBBY_High_volatility,BBBY_High_change,BBBY_Low_average,BBBY_Low_max,BBBY_Low_min,BBBY_Low_volatility,BBBY_Low_change,BBBY_Close_average,BBBY_Close_max,BBBY_Close_min,BBBY_Close_volatility,BBBY_Close_change,BBBY_Volume_average,BBBY_Volume_max,BBBY_Volume_min,BBBY_Volume_volatility,BBBY_Volume_change
2018-04-08,-2.517424864703535,-1.436717009011982,-2.704071454744596,2.8879375693934346,-2.4127080299398727,-2.565994256794184,-1.2593925695282857,-2.8526795084272787,3.0325277497717864,-2.5610371548022166,-2.4206747608030597,-1.0669283568727688,-2.6436200303437225,2.719286086935137,-2.1691723431354153,-2.4397901060327443,-1.0164182964609736,-2.7640161035340136,2.891793188198199,-2.4070572249281152,3.2657469475867043,3.313639533036728,2.2425116039441004,3.3079194040184396,1.5911857208058329
2018-04-15,-2.4418076742318235,-2.7880884181160095,-2.0945335815989146,-0.5927799658305596,-0.0375888703776705,-2.456431278572382,-2.7056556169400348,-2.1388458326470827,-0.14529254866997904,0.1124029423768401,-2.44447942602866,-2.8214375049216005,-2.087188433748397,-1.0725250421176091,0.10557206994104114,-2.442135337478288,-2.7626996875467276,-2.1105997880698153,-0.32299652982989446,0.25606735980115786,0.7009347031902374,0.5209416511159722,1.0136064602034613,0.4451337871990633,-1.9103077566334186
2018-04-22,-1.8761439996188283,-2.0481289831147054,-1.6881242241898673,-0.3332372081190031,0.88482682095381,-1.890052569361529,-2.139819514552791,-1.685941454693464,-0.4167274946756497,0.6786300590232538,-1.8407074978229494,-2.009030370036973,-1.653260931839214,-0.7095019076939173,0.4226771699552083,-1.841585880978769,-2.0639588179930497,-1.5765247626063328,-0.48189344815715474,0.24261318815081767,-0.26231120398204016,-0.3571798967986831,0.11088618365495152,-0.39671039816073117,-0.5939697562670881
2018-04-29,-1.6961024938257259,-1.9027711135152885,-1.5523696650656138,-0.619892442559601,-0.17512066529967305,-1.725422536446302,-1.9154526913872976,-1.512178431978992,-0.6749875128230121,-0.17904735624672152,-1.6909694613623376,-1.787799328689065,-1.5468879181527007,-0.6326001579340101,-0.222493009867783,-1.7132966654424855,-1.919046105672822,-1.5684796609246583,-0.44874764165189307,-0.1517867922118901,-0.2527252759292506,-0.3050879282485442,0.08478131684727744,-0.3385208311596718,-0.283307400821398
2018-05-06,-1.538188297650775,-1.7109416561867066,-1.315230801092212,-1.0250851020593115,0.06099575087399985,-1.5452833801003545,-1.7031480599819533,-1.3407451865102185,-0.8667236762653159,0.24346320459247356,-1.481583164306672,-1.5871961285977203,-1.3698227089365695,-0.7341037890490482,0.1460279746926546,-1.5111530189855287,-1.694689261415055,-1.3459135103184248,-0.7166548879557366,0.402847089999366,-0.41427456245196526,-0.4221969327145257,-0.457114881319717,-0.40993088361914215,0.10593818282224626
2018-05-13,-1.0067903190644865,-1.0154782402043634,-1.0119941554031315,-0.006079196039571042,1.1272152503240696,-0.9725600047038038,-1.0830352341872,-0.8575208276623099,-0.5412266392689528,0.6357548009828969,-0.9400429586413489,-0.9908839011281938,-0.9736312915803926,-0.15578055290496715,1.060392759869217,-0.9301785593810677,-1.0599884909176556,-0.8486646110193374,-0.4474935895857653,0.7373392759255015,-0.1337624861036029,-0.24426503703345728,0.3422019683414374,-0.2986248742659523,-0.4379241180253109
2018-05-20,-0.7555338412750233,-0.8593791610994902,-0.6291096627150207,-0.6025278513981769,-0.035864177870435804,-0.7897359507660616,-0.9097359396493433,-0.6823747442079863,-0.5658372066592641,0.15806979843415145,-0.7137103853817324,-0.8141538651417418,-0.613451081521246,-0.5874980511193962,0.34177353258476617,-0.7632830729270195,-0.928315569205119,-0.6289058495740552,-0.6874168720597,0.4782077992592787,-0.5792882639114634,-0.47966181990137263,-0.9920787853229001,-0.41389259584827065,-0.93095205481536
2018-05-27,-0.5691216623841836,-0.7062922633682586,-0.4034331594883013,-0.755480938904285,0.11837087232108143,-0.5919829393525314,-0.702991609972592,-0.4778929223715238,-0.5438865972766546,0.4619025822078068,-0.5526098689352861,-0.6490130979791181,-0.4283715982817688,-0.5913762141843916,0.2542570109893559,-0.5505113698306332,-0.6495734332662976,-0.46738904083041677,-0.43088443667843485,0.5870302741036258,-0.35262204895897753,-0.38044007527066265,-0.4039765414287524,-0.36913105977720295,0.5036321815628434
2018-06-03,0.0036497042828798685,0.011878847734958536,-0.04563369522162911,0.11805231486048924,1.0901533495307778,0.12144897188828149,0.31581820142023853,0.0076952461003090555,0.5969684388060162,1.40612910498083,0.09545826805161357,0.18799672989649596,-0.016672861393340413,0.4155307635899834,1.41515274374653,0.2075371376050429,0.41630087604587684,0.16389862167518465,0.4960048345324231,1.3991808063208446,-0.07103741112766103,-0.2108013017786708,-0.10693029448372642,-0.2169730962353989,1.1716953999001316
2018-06-10,0.8139714196357062,0.6580153094705374,0.894010520646826,-0.26586198530377664,-0.3543237484153436,0.7681802230224861,0.6304790260573779,0.8464833272678556,-0.2338247810959668,-0.18075305753323598,0.8314387920265109,0.5596267581746612,1.0109350854665216,-0.5227622534922598,0.3212736044480677,0.8438368487562845,0.5773893272543146,0.936273099978516,-0.41713518673842415,-0.060279035240798425,-0.1585389529474756,-0.10746332799295961,0.03032859286666114,-0.11878624410345986,-1.9238422541435425
