Date,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Open_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_High_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Low_min,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_average,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_max,VelocityShares Daily 2x VIX Short Term linked to SEtf_Close_min
2018-05-27,-1.1841745500955843,-1.1841745500955843,-1.1841745500955843,-1.1525026917181986,-1.1525026917181986,-1.1525026917181986,-1.2269812531880662,-1.2269812531880662,-1.2269812531880662,-1.1880458899678048,-1.1880458899678048,-1.1880458899678048
2018-06-03,-1.44067337390702,-1.44067337390702,-1.44067337390702,-1.3524410232429929,-1.3524410232429929,-1.3524410232429929,-1.5634752654073787,-1.5634752654073787,-1.5634752654073787,-1.5270739644543778,-1.5270739644543778,-1.5270739644543778
2018-06-10,-1.5344705847142979,-1.5344705847142979,-1.5344705847142979,-1.402152646623276,-1.402152646623276,-1.402152646623276,-1.5817424622999094,-1.5817424622999094,-1.5817424622999094,-1.5455041874536173,-1.5455041874536173,-1.5455041874536173
2018-06-17,-1.3238973467543431,-1.3238973467543431,-1.3238973467543431,-1.2010030602419806,-1.2010030602419806,-1.2010030602419806,-1.3276402173979185,-1.3276402173979185,-1.3276402173979185,-1.2530551010532192,-1.2530551010532192,-1.2530551010532192
2018-06-24,-0.860889570519775,-0.860889570519775,-0.860889570519775,-0.8609857583062703,-0.8609857583062703,-0.8609857583062703,-0.8975599210622518,-0.8975599210622518,-0.8975599210622518,-0.7591812932792769,-0.7591812932792769,-0.7591812932792769
2018-07-01,-0.8656867176490126,-0.8656867176490126,-0.8656867176490126,-0.8813845403883224,-0.8813845403883224,-0.8813845403883224,-1.0302192116919429,-1.0302192116919429,-1.0302192116919429,-1.0206965117922828,-1.0206965117922828,-1.0206965117922828
2018-07-08,-1.2212791983418927,-1.2212791983418927,-1.2212791983418927,-1.173361722023173,-1.173361722023173,-1.173361722023173,-1.2693175136488601,-1.2693175136488601,-1.2693175136488601,-1.2329613783511317,-1.2329613783511317,-1.2329613783511317
2018-07-15,-1.192382172474467,-1.192382172474467,-1.192382172474467,-1.156444034245824,-1.156444034245824,-1.156444034245824,-1.2054915312109402,-1.2054915312109402,-1.2054915312109402,-1.1332454391994689,-1.1332454391994689,-1.1332454391994689
2018-07-22,-1.199230008228421,-1.199230008228421,-1.199230008228421,-1.00146792889973,-1.00146792889973,-1.00146792889973,-1.1599993615178406,-1.1599993615178406,-1.1599993615178406,-1.0310626865405272,-1.0310626865405272,-1.0310626865405272
2018-07-29,-1.0605610487437476,-1.0605610487437476,-1.0605610487437476,-1.0447447125212936,-1.0447447125212936,-1.0447447125212936,-1.0795915610293123,-1.0795915610293123,-1.0795915610293123,-1.035074619904879,-1.035074619904879,-1.035074619904879
