Date,iShares GovernmentCredit Bond_etf_Open_average,iShares GovernmentCredit Bond_etf_Open_max,iShares GovernmentCredit Bond_etf_Open_min,iShares GovernmentCredit Bond_etf_High_average,iShares GovernmentCredit Bond_etf_High_max,iShares GovernmentCredit Bond_etf_High_min,iShares GovernmentCredit Bond_etf_Low_average,iShares GovernmentCredit Bond_etf_Low_max,iShares GovernmentCredit Bond_etf_Low_min,iShares GovernmentCredit Bond_etf_Close_average,iShares GovernmentCredit Bond_etf_Close_max,iShares GovernmentCredit Bond_etf_Close_min
2018-04-08,-0.4573507398243826,-0.4573507398243826,-0.4573507398243826,-0.5096421797493038,-0.5096421797493038,-0.5096421797493038,-0.37203065457378104,-0.37203065457378104,-0.37203065457378104,-0.3657270410022067,-0.3657270410022067,-0.3657270410022067
2018-04-15,-1.1328912543671825,-1.1328912543671825,-1.1328912543671825,-1.2412110052532357,-1.2412110052532357,-1.2412110052532357,-1.1217333488017258,-1.1217333488017258,-1.1217333488017258,-1.1485725561219657,-1.1485725561219657,-1.1485725561219657
2018-04-22,-1.9905722429961044,-1.9905722429961044,-1.9905722429961044,-2.0925995712951297,-2.0925995712951297,-2.0925995712951297,-2.025603580643031,-2.025603580643031,-2.025603580643031,-2.139767463769484,-2.139767463769484,-2.139767463769484
2018-04-29,-1.828936541968758,-1.828936541968758,-1.828936541968758,-1.9490363815839158,-1.9490363815839158,-1.9490363815839158,-2.0772058183514064,-2.0772058183514064,-2.0772058183514064,-1.9906851145098101,-1.9906851145098101,-1.9906851145098101
2018-05-06,-1.64119462141556,-1.64119462141556,-1.64119462141556,-1.7031347021296313,-1.7031347021296313,-1.7031347021296313,-1.6555144855090413,-1.6555144855090413,-1.6555144855090413,-1.625704833276141,-1.625704833276141,-1.625704833276141
2018-05-13,-2.117787547393831,-2.117787547393831,-2.117787547393831,-2.1059261881420634,-2.1059261881420634,-2.1059261881420634,-1.9998383307899816,-1.9998383307899816,-1.9998383307899816,-2.056206022251667,-2.056206022251667,-2.056206022251667
2018-05-20,-0.6086148316583674,-0.6086148316583674,-0.6086148316583674,-0.6810355616398813,-0.6810355616398813,-0.6810355616398813,-0.5369118359416429,-0.5369118359416429,-0.5369118359416429,-0.6103570794497027,-0.6103570794497027,-0.6103570794497027
2018-05-27,-0.2508665119034391,-0.2508665119034391,-0.2508665119034391,-0.33278033391031236,-0.33278033391031236,-0.33278033391031236,-0.24466355928628591,-0.24466355928628591,-0.24466355928628591,-0.3165304280797516,-0.3165304280797516,-0.3165304280797516
2018-06-03,-0.9004170446003045,-0.9004170446003045,-0.9004170446003045,-0.786781155889029,-0.786781155889029,-0.786781155889029,-0.8327424257603476,-0.8327424257603476,-0.8327424257603476,-0.7435149127856103,-0.7435149127856103,-0.7435149127856103
2018-06-10,-0.13083781895300478,-0.13083781895300478,-0.13083781895300478,-0.1946148966284112,-0.1946148966284112,-0.1946148966284112,-0.47872614650162576,-0.47872614650162576,-0.47872614650162576,-0.3840887784837614,-0.3840887784837614,-0.3840887784837614
2018-06-17,-0.6615185737076336,-0.6615185737076336,-0.6615185737076336,-0.5955406507958412,-0.5955406507958412,-0.5955406507958412,-0.6907590355723289,-0.6907590355723289,-0.6907590355723289,-0.5366327758454529,-0.5366327758454529,-0.5366327758454529
2018-06-24,0.28551706262335647,0.28551706262335647,0.28551706262335647,0.19225432877684995,0.19225432877684995,0.19225432877684995,0.2780511245363331,0.2780511245363331,0.2780511245363331,0.1727163802816252,0.1727163802816252,0.1727163802816252
2018-07-01,0.8411204466518737,0.8411204466518737,0.8411204466518737,0.8505129922222628,0.8505129922222628,0.8505129922222628,0.6465757501398381,0.6465757501398381,0.6465757501398381,0.839732496663648,0.839732496663648,0.839732496663648
2018-07-08,1.6749155709105468,1.6749155709105468,1.6749155709105468,1.6223806970429495,1.6223806970429495,1.6223806970429495,1.485834537749434,1.485834537749434,1.485834537749434,1.3522796621839317,1.3522796621839317,1.3522796621839317
2018-07-15,0.40448626236775426,0.40448626236775426,0.40448626236775426,0.5234651511694927,0.5234651511694927,0.5234651511694927,0.612046994251851,0.612046994251851,0.612046994251851,0.49022549792615516,0.49022549792615516,0.49022549792615516
2018-07-22,-0.1544692759337841,-0.1544692759337841,-0.1544692759337841,-0.21231604031769527,-0.21231604031769527,-0.21231604031769527,-0.00503811636462313,-0.00503811636462313,-0.00503811636462313,-0.16497966750888213,-0.16497966750888213,-0.16497966750888213
2018-07-29,-0.8048711239452989,-0.8048711239452989,-0.8048711239452989,-0.3388333797120325,-0.3388333797120325,-0.3388333797120325,-0.6889538116127291,-0.6889538116127291,-0.6889538116127291,-0.2898674912201513,-0.2898674912201513,-0.2898674912201513
2018-08-05,0.6735539175911092,0.6735539175911092,0.6735539175911092,0.6793893270024122,0.6793893270024122,0.6793893270024122,0.6707466555348788,0.6707466555348788,0.6707466555348788,0.8970499216092087,0.8970499216092087,0.8970499216092087
2018-08-12,1.2488807671978788,1.2488807671978788,1.2488807671978788,1.264580915199673,1.264580915199673,1.264580915199673,1.1225923242416462,1.1225923242416462,1.1225923242416462,1.4016070228569648,1.4016070228569648,1.4016070228569648
2018-08-19,1.9063487430479438,1.9063487430479438,1.9063487430479438,2.0045729199808395,2.0045729199808395,2.0045729199808395,2.2909495013969106,2.2909495013969106,2.2909495013969106,2.267744919861955,2.267744919861955,2.267744919861955
2018-08-26,0.9359787210128404,0.9359787210128404,0.9359787210128404,0.9820729763947216,0.9820729763947216,0.9820729763947216,0.9571366576963426,0.9571366576963426,0.9571366576963426,0.8222264517930203,0.8222264517930203,0.8222264517930203
2018-09-02,-1.1953510302809085,-1.1953510302809085,-1.1953510302809085,-1.3185700622152872,-1.3185700622152872,-1.3185700622152872,-1.241162959462539,-1.241162959462539,-1.241162959462539,-1.484268783167594,-1.484268783167594,-1.484268783167594
2018-09-09,-1.3069885447494283,-1.3069885447494283,-1.3069885447494283,-1.4908428252636112,-1.4908428252636112,-1.4908428252636112,-1.1699282612061341,-1.1699282612061341,-1.1699282612061341,-1.3915317596779797,-1.3915317596779797,-1.3915317596779797
2018-09-16,-1.7293853473943364,-1.7293853473943364,-1.7293853473943364,-1.860828129863484,-1.860828129863484,-1.860828129863484,-1.985547079762233,-1.985547079762233,-1.985547079762233,-2.082191916053097,-2.082191916053097,-2.082191916053097
2018-09-23,-1.313160799664421,-1.313160799664421,-1.313160799664421,-1.2418515011982618,-1.2418515011982618,-1.2418515011982618,-1.186051746546532,-1.186051746546532,-1.186051746546532,-1.0809063759545339,-1.0809063759545339,-1.0809063759545339
2018-09-30,-2.5664381454606495,-2.5664381454606495,-2.5664381454606495,-2.6295676299646513,-2.6295676299646513,-2.6295676299646513,-2.5471898979236545,-2.5471898979236545,-2.5471898979236545,-2.586867099400924,-2.586867099400924,-2.586867099400924
2018-10-07,-1.5967213903692334,-1.5967213903692334,-1.5967213903692334,-1.3926992622388448,-1.3926992622388448,-1.3926992622388448,-1.562927744544319,-1.562927744544319,-1.562927744544319,-1.5014495808020207,-1.5014495808020207,-1.5014495808020207
2018-10-14,-1.3881426777430796,-1.3881426777430796,-1.3881426777430796,-1.4513310549017466,-1.4513310549017466,-1.4513310549017466,-1.6485160598511315,-1.6485160598511315,-1.6485160598511315,-1.684745009773722,-1.684745009773722,-1.684745009773722
2018-10-21,-0.8528566984038964,-0.8528566984038964,-0.8528566984038964,-0.8454281003211195,-0.8454281003211195,-0.8454281003211195,-0.7784476860035741,-0.7784476860035741,-0.7784476860035741,-0.769609894133335,-0.769609894133335,-0.769609894133335
