Date,ProShares UltraPro Short QQQEtf_Open_average,ProShares UltraPro Short QQQEtf_Open_max,ProShares UltraPro Short QQQEtf_Open_min,ProShares UltraPro Short QQQEtf_High_average,ProShares UltraPro Short QQQEtf_High_max,ProShares UltraPro Short QQQEtf_High_min,ProShares UltraPro Short QQQEtf_Low_average,ProShares UltraPro Short QQQEtf_Low_max,ProShares UltraPro Short QQQEtf_Low_min,ProShares UltraPro Short QQQEtf_Close_average,ProShares UltraPro Short QQQEtf_Close_max,ProShares UltraPro Short QQQEtf_Close_min
2018-04-08,-0.3107663095972968,-0.3107663095972968,-0.3107663095972968,-0.1640237940549046,-0.1640237940549046,-0.1640237940549046,-0.02250447007713997,-0.02250447007713997,-0.02250447007713997,0.037969960511514265,0.037969960511514265,0.037969960511514265
2018-04-15,-0.5985430056497414,-0.5985430056497414,-0.5985430056497414,-0.3622126729360454,-0.3622126729360454,-0.3622126729360454,-0.3175986217390158,-0.3175986217390158,-0.3175986217390158,-0.18810986772562768,-0.18810986772562768,-0.18810986772562768
2018-04-22,-0.627291116624662,-0.627291116624662,-0.627291116624662,-0.3327286072351402,-0.3327286072351402,-0.3327286072351402,-0.37145261403776786,-0.37145261403776786,-0.37145261403776786,-0.23222758760025947,-0.23222758760025947,-0.23222758760025947
2018-04-29,0.05031299671524096,0.05031299671524096,0.05031299671524096,-0.28244149229739296,-0.28244149229739296,-0.28244149229739296,-0.534284356761144,-0.534284356761144,-0.534284356761144,-0.7006070144787642,-0.7006070144787642,-0.7006070144787642
2018-05-06,-1.612821706151976,-1.612821706151976,-1.612821706151976,-1.6002166951552297,-1.6002166951552297,-1.6002166951552297,-1.5723751919405962,-1.5723751919405962,-1.5723751919405962,-1.4259008021241322,-1.4259008021241322,-1.4259008021241322
2018-05-13,-1.0742298318886725,-1.0742298318886725,-1.0742298318886725,-1.1379719121160934,-1.1379719121160934,-1.1379719121160934,-0.9902868663311161,-0.9902868663311161,-0.9902868663311161,-0.9071925944469984,-0.9071925944469984,-0.9071925944469984
2018-05-20,-1.2366854850591082,-1.2366854850591082,-1.2366854850591082,-1.2774873607913086,-1.2774873607913086,-1.2774873607913086,-1.2894776787833506,-1.2894776787833506,-1.2894776787833506,-1.1675590546825043,-1.1675590546825043,-1.1675590546825043
2018-05-27,-1.2644970168149492,-1.2644970168149492,-1.2644970168149492,-1.2889490344275425,-1.2889490344275425,-1.2889490344275425,-1.5186977538080462,-1.5186977538080462,-1.5186977538080462,-1.404722759078479,-1.404722759078479,-1.404722759078479
2018-06-03,-1.5043444939488426,-1.5043444939488426,-1.5043444939488426,-1.449355833387479,-1.449355833387479,-1.449355833387479,-1.6240227414990982,-1.6240227414990982,-1.6240227414990982,-1.491310636360635,-1.491310636360635,-1.491310636360635
2018-06-10,-1.6809147972959675,-1.6809147972959675,-1.6809147972959675,-1.5592267871084569,-1.5592267871084569,-1.5592267871084569,-1.6966046139325492,-1.6966046139325492,-1.6966046139325492,-1.5403560005859027,-1.5403560005859027,-1.5403560005859027
2018-06-17,-1.3889734163855656,-1.3889734163855656,-1.3889734163855656,-1.246388581221048,-1.246388581221048,-1.246388581221048,-1.3781542567466893,-1.3781542567466893,-1.3781542567466893,-1.2098714402595976,-1.2098714402595976,-1.2098714402595976
2018-06-24,-0.7685950252741157,-0.7685950252741157,-0.7685950252741157,-0.7761471833672178,-0.7761471833672178,-0.7761471833672178,-0.7844481675862405,-0.7844481675862405,-0.7844481675862405,-0.661431372541435,-0.661431372541435,-0.661431372541435
2018-07-01,-0.8497650134739299,-0.8497650134739299,-0.8497650134739299,-0.8907583289911053,-0.8907583289911053,-0.8907583289911053,-1.1162524915137262,-1.1162524915137262,-1.1162524915137262,-1.121575568887558,-1.121575568887558,-1.121575568887558
2018-07-08,-1.5448677572801157,-1.5448677572801157,-1.5448677572801157,-1.4877409618552309,-1.4877409618552309,-1.4877409618552309,-1.5314220810320507,-1.5314220810320507,-1.5314220810320507,-1.477403510234129,-1.477403510234129,-1.477403510234129
2018-07-15,-1.3205390315099648,-1.3205390315099648,-1.3205390315099648,-1.2680329247767301,-1.2680329247767301,-1.2680329247767301,-1.3613374200103294,-1.3613374200103294,-1.3613374200103294,-1.224653191948108,-1.224653191948108,-1.224653191948108
2018-07-22,-1.3352234272532528,-1.3352234272532528,-1.3352234272532528,-0.9044595549773631,-0.9044595549773631,-0.9044595549773631,-1.3758557467468882,-1.3758557467468882,-1.3758557467468882,-0.9834118956677843,-0.9834118956677843,-0.9834118956677843
2018-07-29,-1.1735058914261727,-1.1735058914261727,-1.1735058914261727,-1.3116164621367477,-1.3116164621367477,-1.3116164621367477,-1.1146753322836176,-1.1146753322836176,-1.1146753322836176,-1.3080335130799825,-1.3080335130799825,-1.3080335130799825
2018-08-05,-1.133397417813802,-1.133397417813802,-1.133397417813802,-1.2523097764129925,-1.2523097764129925,-1.2523097764129925,-1.137328539710749,-1.137328539710749,-1.137328539710749,-1.1977830439813095,-1.1977830439813095,-1.1977830439813095
2018-08-12,-0.7781696814039781,-0.7781696814039781,-0.7781696814039781,-0.8470931113074315,-0.8470931113074315,-0.8470931113074315,-0.8746930947151862,-0.8746930947151862,-0.8746930947151862,-0.9883897730062642,-0.9883897730062642,-0.9883897730062642
2018-08-19,-1.0600841092129596,-1.0600841092129596,-1.0600841092129596,-1.3736980611283969,-1.3736980611283969,-1.3736980611283969,-1.2717828549554508,-1.2717828549554508,-1.2717828549554508,-1.4531070890451776,-1.4531070890451776,-1.4531070890451776
2018-08-26,-1.8001463321280229,-1.8001463321280229,-1.8001463321280229,-1.9801961447728629,-1.9801961447728629,-1.9801961447728629,-1.921905701366696,-1.921905701366696,-1.921905701366696,-1.9412811816606346,-1.9412811816606346,-1.9412811816606346
2018-09-02,-0.4721978669980558,-0.4721978669980558,-0.4721978669980558,-0.670461931061026,-0.670461931061026,-0.670461931061026,-0.8057758485766285,-0.8057758485766285,-0.8057758485766285,-0.6534134202266896,-0.6534134202266896,-0.6534134202266896
2018-09-09,-1.2183775276004944,-1.2183775276004944,-1.2183775276004944,-1.1281029721551303,-1.1281029721551303,-1.1281029721551303,-1.1468350680325332,-1.1468350680325332,-1.1468350680325332,-1.0973023403731843,-1.0973023403731843,-1.0973023403731843
2018-09-16,-1.162180408816495,-1.162180408816495,-1.162180408816495,-1.0159247096171833,-1.0159247096171833,-1.0159247096171833,-1.100421692716539,-1.100421692716539,-1.100421692716539,-0.8943101158357505,-0.8943101158357505,-0.8943101158357505
2018-09-23,-1.2407043396720057,-1.2407043396720057,-1.2407043396720057,-1.38644649870702,-1.38644649870702,-1.38644649870702,-1.4042551154631941,-1.4042551154631941,-1.4042551154631941,-1.5221622027188768,-1.5221622027188768,-1.5221622027188768
2018-09-30,-0.41469034741543903,-0.41469034741543903,-0.41469034741543903,0.5111217790425793,0.5111217790425793,0.5111217790425793,-0.3753456909206151,-0.3753456909206151,-0.3753456909206151,0.2558632811779492,0.2558632811779492,0.2558632811779492
2018-10-07,2.0862741586701903,2.0862741586701903,2.0862741586701903,2.2814362658554095,2.2814362658554095,2.2814362658554095,2.039404876146183,2.039404876146183,2.039404876146183,1.7761703947294052,1.7761703947294052,1.7761703947294052
2018-10-14,1.5247229361292431,1.5247229361292431,1.5247229361292431,1.3860508939484266,1.3860508939484266,1.3860508939484266,1.3056542666229987,1.3056542666229987,1.3056542666229987,1.769914166537529,1.769914166537529,1.769914166537529
2018-10-21,2.570872585289402,2.570872585289402,2.570872585289402,2.3437866000237975,2.3437866000237975,2.3437866000237975,2.219942074904742,2.219942074904742,2.219942074904742,2.3873096800099622,2.3873096800099622,2.3873096800099622
2018-10-28,0.9201943822128896,0.9201943822128896,0.9201943822128896,1.177361218157204,1.177361218157204,1.177361218157204,1.173113595054834,1.173113595054834,1.173113595054834,1.3395649421118663,1.3395649421118663,1.3395649421118663
2018-11-04,0.517409377828908,0.517409377828908,0.517409377828908,0.6423743850497735,0.6423743850497735,0.6423743850497735,0.811913427700481,0.811913427700481,0.811913427700481,0.7068826455849996,0.7068826455849996,0.7068826455849996
2018-11-11,1.4866831986725442,1.4866831986725442,1.4866831986725442,1.243209556233572,1.243209556233572,1.243209556233572,1.6012511657393835,1.6012511657393835,1.6012511657393835,1.2930177756879642,1.2930177756879642,1.2930177756879642
2018-11-18,2.1549226000295185,2.1549226000295185,2.1549226000295185,1.9391862017696715,1.9391862017696715,1.9391862017696715,2.29330072508114,2.29330072508114,2.29330072508114,2.1938028973358334,2.1938028973358334,2.1938028973358334
2018-11-25,0.41294403954541836,0.41294403954541836,0.41294403954541836,0.32331370586513836,0.32331370586513836,0.32331370586513836,0.49866454606517746,0.49866454606517746,0.49866454606517746,0.23075298016307347,0.23075298016307347,0.23075298016307347
2018-12-02,0.5909084884143904,0.5909084884143904,0.5909084884143904,1.1312581020872405,1.1312581020872405,1.1312581020872405,0.7134185600522025,0.7134185600522025,0.7134185600522025,1.2796621250125972,1.2796621250125972,1.2796621250125972
2018-12-09,0.880617217389103,0.880617217389103,0.880617217389103,0.9841081001552668,0.9841081001552668,0.9841081001552668,1.0913361581412786,1.0913361581412786,1.0913361581412786,1.1118003159924488,1.1118003159924488,1.1118003159924488
2018-12-16,2.1450409690379395,2.1450409690379395,2.1450409690379395,2.557153281311849,2.557153281311849,2.557153281311849,2.255336741310416,2.255336741310416,2.255336741310416,2.5422755940065755,2.5422755940065755,2.5422755940065755
2018-12-23,1.3351158142434156,1.3351158142434156,1.3351158142434156,1.1886313855166206,1.1886313855166206,1.1886313855166206,1.316617719347434,1.316617719347434,1.316617719347434,1.1122677758290487,1.1122677758290487,1.1122677758290487
2018-12-30,1.406052733414425,1.406052733414425,1.406052733414425,0.9835969967550884,0.9835969967550884,0.9835969967550884,0.748954245626398,0.748954245626398,0.748954245626398,0.3345546883361985,0.3345546883361985,0.3345546883361985
2019-01-06,-0.2530309873180048,-0.2530309873180048,-0.2530309873180048,-0.4476884340905425,-0.4476884340905425,-0.4476884340905425,-0.04297249266022858,-0.04297249266022858,-0.04297249266022858,-0.3840070234596198,-0.3840070234596198,-0.3840070234596198
2019-01-13,-1.0114223729971812,-1.0114223729971812,-1.0114223729971812,-1.0256063058616467,-1.0256063058616467,-1.0256063058616467,-1.0175232918947112,-1.0175232918947112,-1.0175232918947112,-1.0128469127778246,-1.0128469127778246,-1.0128469127778246
2019-01-20,-0.8713774428230349,-0.8713774428230349,-0.8713774428230349,-0.9481513897332879,-0.9481513897332879,-0.9481513897332879,-0.9058601399655039,-0.9058601399655039,-0.9058601399655039,-0.930540559461953,-0.930540559461953,-0.930540559461953
2019-01-27,-1.2454959313768703,-1.2454959313768703,-1.2454959313768703,-1.2417698107761521,-1.2417698107761521,-1.2417698107761521,-1.3239195419230405,-1.3239195419230405,-1.3239195419230405,-1.1385431369873829,-1.1385431369873829,-1.1385431369873829
2019-02-03,-1.1494239572251024,-1.1494239572251024,-1.1494239572251024,-1.141947992954716,-1.141947992954716,-1.141947992954716,-1.2642494168181964,-1.2642494168181964,-1.2642494168181964,-1.200145994149879,-1.200145994149879,-1.200145994149879
2019-02-10,-1.5466111769563098,-1.5466111769563098,-1.5466111769563098,-1.3771671590980181,-1.3771671590980181,-1.3771671590980181,-1.502096693727615,-1.502096693727615,-1.502096693727615,-1.3311166603245683,-1.3311166603245683,-1.3311166603245683
2019-02-17,-1.2544279637207347,-1.2544279637207347,-1.2544279637207347,-1.2155799614171272,-1.2155799614171272,-1.2155799614171272,-1.3085523772843464,-1.3085523772843464,-1.3085523772843464,-1.1959982620663459,-1.1959982620663459,-1.1959982620663459
2019-02-24,-1.2855648800522625,-1.2855648800522625,-1.2855648800522625,-1.1619336135000533,-1.1619336135000533,-1.1619336135000533,-1.2741929500306257,-1.2741929500306257,-1.2741929500306257,-1.1715113422493137,-1.1715113422493137,-1.1715113422493137
2019-03-03,-0.7356143228585263,-0.7356143228585263,-0.7356143228585263,-0.7472924792193855,-0.7472924792193855,-0.7472924792193855,-0.8180278195655241,-0.8180278195655241,-0.8180278195655241,-0.7898447188223803,-0.7898447188223803,-0.7898447188223803
2019-03-10,-1.2207237274337654,-1.2207237274337654,-1.2207237274337654,-1.1415520822658174,-1.1415520822658174,-1.1415520822658174,-1.3000484069293012,-1.3000484069293012,-1.3000484069293012,-1.1241146294898097,-1.1241146294898097,-1.1241146294898097
2019-03-17,-1.4140634636134912,-1.4140634636134912,-1.4140634636134912,-1.2270715129750183,-1.2270715129750183,-1.2270715129750183,-1.487667737248548,-1.487667737248548,-1.487667737248548,-1.2221457295591052,-1.2221457295591052,-1.2221457295591052
