Date,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Open_average,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Open_max,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Open_min,ProShares UltraPro Short NASDAQ BiotechnologyEtf_High_average,ProShares UltraPro Short NASDAQ BiotechnologyEtf_High_max,ProShares UltraPro Short NASDAQ BiotechnologyEtf_High_min,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Low_average,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Low_max,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Low_min,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Close_average,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Close_max,ProShares UltraPro Short NASDAQ BiotechnologyEtf_Close_min
2018-05-27,-1.0205235119759326,-1.0205235119759326,-1.0205235119759326,-1.0612766477356796,-1.0612766477356796,-1.0612766477356796,-0.874574816396782,-0.874574816396782,-0.874574816396782,-0.955672837023468,-0.955672837023468,-0.955672837023468
2018-06-03,-1.1679792467238272,-1.1679792467238272,-1.1679792467238272,-0.9076377467049385,-0.9076377467049385,-0.9076377467049385,-0.999401993002499,-0.999401993002499,-0.999401993002499,-0.8790719518897835,-0.8790719518897835,-0.8790719518897835
2018-06-10,-1.562055398469976,-1.562055398469976,-1.562055398469976,-1.4140643004951747,-1.4140643004951747,-1.4140643004951747,-1.4457988925232057,-1.4457988925232057,-1.4457988925232057,-1.3797269073701688,-1.3797269073701688,-1.3797269073701688
2018-06-17,-1.5583564312770994,-1.5583564312770994,-1.5583564312770994,-1.5074014802056523,-1.5074014802056523,-1.5074014802056523,-1.5098084718230431,-1.5098084718230431,-1.5098084718230431,-1.505498988721808,-1.505498988721808,-1.505498988721808
2018-06-24,-0.8171838237528607,-0.8171838237528607,-0.8171838237528607,-0.8956827127619282,-0.8956827127619282,-0.8956827127619282,-0.9767898652507923,-0.9767898652507923,-0.9767898652507923,-0.9257276858315789,-0.9257276858315789,-0.9257276858315789
2018-07-01,-1.6819299873030742,-1.6819299873030742,-1.6819299873030742,-1.6820275062971102,-1.6820275062971102,-1.6820275062971102,-2.166117375041863,-2.166117375041863,-2.166117375041863,-2.065378502545239,-2.065378502545239,-2.065378502545239
2018-07-08,-2.1981522139485565,-2.1981522139485565,-2.1981522139485565,-2.119199250609952,-2.119199250609952,-2.119199250609952,-2.1455967169549277,-2.1455967169549277,-2.1455967169549277,-2.0550113099542817,-2.0550113099542817,-2.0550113099542817
2018-07-15,-1.8754531239442411,-1.8754531239442411,-1.8754531239442411,-1.82884458412108,-1.82884458412108,-1.82884458412108,-1.856015351946236,-1.856015351946236,-1.856015351946236,-1.7479264552366518,-1.7479264552366518,-1.7479264552366518
2018-07-22,-1.502316403565806,-1.502316403565806,-1.502316403565806,-1.2963959222182284,-1.2963959222182284,-1.2963959222182284,-1.4569730579340876,-1.4569730579340876,-1.4569730579340876,-1.2819973349942397,-1.2819973349942397,-1.2819973349942397
2018-07-29,-1.5153123544112694,-1.5153123544112694,-1.5153123544112694,-1.4385299770265019,-1.4385299770265019,-1.4385299770265019,-1.487319507453021,-1.487319507453021,-1.487319507453021,-1.3973291298104984,-1.3973291298104984,-1.3973291298104984
2018-08-05,-1.295932481591084,-1.295932481591084,-1.295932481591084,-1.2621000532859434,-1.2621000532859434,-1.2621000532859434,-1.3029449197838756,-1.3029449197838756,-1.3029449197838756,-1.219808865356757,-1.219808865356757,-1.219808865356757
2018-08-12,-1.0337619409726633,-1.0337619409726633,-1.0337619409726633,-1.0162956434607813,-1.0162956434607813,-1.0162956434607813,-1.0379429248293979,-1.0379429248293979,-1.0379429248293979,-1.0740151720711197,-1.0740151720711197,-1.0740151720711197
2018-08-19,-1.122119420440321,-1.122119420440321,-1.122119420440321,-1.1765555820724005,-1.1765555820724005,-1.1765555820724005,-1.095236797745736,-1.095236797745736,-1.095236797745736,-1.1462407608218583,-1.1462407608218583,-1.1462407608218583
2018-08-26,-1.4657074900300249,-1.4657074900300249,-1.4657074900300249,-1.5108090113788444,-1.5108090113788444,-1.5108090113788444,-1.5329001126858637,-1.5329001126858637,-1.5329001126858637,-1.5470641708508288,-1.5470641708508288,-1.5470641708508288
2018-09-02,-0.9401312300105831,-0.9401312300105831,-0.9401312300105831,-0.9299799852555831,-0.9299799852555831,-0.9299799852555831,-0.9708039871731151,-0.9708039871731151,-0.9708039871731151,-0.932067951360892,-0.932067951360892,-0.932067951360892
2018-09-09,-0.9271028807699364,-0.9271028807699364,-0.9271028807699364,-0.9004045155617276,-0.9004045155617276,-0.9004045155617276,-0.8960114929518234,-0.8960114929518234,-0.8960114929518234,-0.8545779911670999,-0.8545779911670999,-0.8545779911670999
2018-09-16,-0.9678005333862197,-0.9678005333862197,-0.9678005333862197,-0.9694722378638683,-0.9694722378638683,-0.9694722378638683,-0.9574337655798554,-0.9574337655798554,-0.9574337655798554,-0.9825107725053711,-0.9825107725053711,-0.9825107725053711
2018-09-23,-1.3445716366513067,-1.3445716366513067,-1.3445716366513067,-1.4093533707148183,-1.4093533707148183,-1.4093533707148183,-1.3040994498390972,-1.3040994498390972,-1.3040994498390972,-1.3487175432141751,-1.3487175432141751,-1.3487175432141751
2018-09-30,-0.5222304188537622,-0.5222304188537622,-0.5222304188537622,-0.26284339358977526,-0.26284339358977526,-0.26284339358977526,-0.6775402705209129,-0.6775402705209129,-0.6775402705209129,-0.42999018882125845,-0.42999018882125845,-0.42999018882125845
2018-10-07,0.8184349123407346,0.8184349123407346,0.8184349123407346,0.9223929272271967,0.9223929272271967,0.9223929272271967,0.7303938597226217,0.7303938597226217,0.7303938597226217,0.6871796542453136,0.6871796542453136,0.6871796542453136
2018-10-14,-0.027243041441978446,-0.027243041441978446,-0.027243041441978446,0.5319543865279255,0.5319543865279255,0.5319543865279255,0.0960495137371216,0.0960495137371216,0.0960495137371216,0.6930664511260034,0.6930664511260034,0.6930664511260034
2018-10-21,2.703434498583571,2.703434498583571,2.703434498583571,2.7274972380377007,2.7274972380377007,2.7274972380377007,2.3494102763125633,2.3494102763125633,2.3494102763125633,2.5252173692356874,2.5252173692356874,2.5252173692356874
2018-10-28,0.9187379839737851,0.9187379839737851,0.9187379839737851,1.0425918880359752,1.0425918880359752,1.0425918880359752,0.9866903174287845,0.9866903174287845,0.9866903174287845,1.0869844846932482,1.0869844846932482,1.0869844846932482
2018-11-04,0.834784809183724,0.834784809183724,0.834784809183724,1.0206603770417573,1.0206603770417573,1.0206603770417573,1.1295065515176856,1.1295065515176856,1.1295065515176856,1.1555375334995959,1.1555375334995959,1.1555375334995959
2018-11-11,2.079097479321952,2.079097479321952,2.079097479321952,1.8327550717431262,1.8327550717431262,1.8327550717431262,1.9719850459795383,1.9719850459795383,1.9719850459795383,1.7365358795662855,1.7365358795662855,1.7365358795662855
2018-11-18,1.717113128288079,1.717113128288079,1.717113128288079,1.5224277626027651,1.5224277626027651,1.5224277626027651,1.948883362058407,1.948883362058407,1.948883362058407,1.7848761431005555,1.7848761431005555,1.7848761431005555
2018-11-25,0.6619206733305315,0.6619206733305315,0.6619206733305315,0.6175726908153426,0.6175726908153426,0.6175726908153426,0.5654031947662322,0.5654031947662322,0.5654031947662322,0.37814922580878907,0.37814922580878907,0.37814922580878907
2018-12-02,0.839017541977253,0.839017541977253,0.839017541977253,1.241320352438205,1.241320352438205,1.241320352438205,0.97207661476222,0.97207661476222,0.97207661476222,1.4353458995592137,1.4353458995592137,1.4353458995592137
2018-12-09,1.331527812063619,1.331527812063619,1.331527812063619,1.4118290667279376,1.4118290667279376,1.4118290667279376,1.5420966100895825,1.5420966100895825,1.5420966100895825,1.6080149793731549,1.6080149793731549,1.6080149793731549
2018-12-16,2.6585098661151774,2.6585098661151774,2.6585098661151774,3.0763812041001897,3.0763812041001897,3.0763812041001897,2.9150329030773676,2.9150329030773676,2.9150329030773676,3.2224149920158465,3.2224149920158465,3.2224149920158465
2018-12-23,1.846533208736579,1.846533208736579,1.846533208736579,1.6719805602047209,1.6719805602047209,1.6719805602047209,1.87219832126409,1.87219832126409,1.87219832126409,1.7072720357692828,1.7072720357692828,1.7072720357692828
2018-12-30,0.9150701071770152,0.9150701071770152,0.9150701071770152,0.6345096070855407,0.6345096070855407,0.6345096070855407,0.4326932467927077,0.4326932467927077,0.4326932467927077,0.24006919387713732,0.24006919387713732,0.24006919387713732
2019-01-06,-0.5725974360086296,-0.5725974360086296,-0.5725974360086296,-0.6343679728069349,-0.6343679728069349,-0.6343679728069349,-0.58997471903932,-0.58997471903932,-0.58997471903932,-0.6540377575790702,-0.6540377575790702,-0.6540377575790702
2019-01-13,-0.8693614653059689,-0.8693614653059689,-0.8693614653059689,-0.8325755765392722,-0.8325755765392722,-0.8325755765392722,-0.8543202911920929,-0.8543202911920929,-0.8543202911920929,-0.8656323099858446,-0.8656323099858446,-0.8656323099858446
2019-01-20,-0.7674228035323617,-0.7674228035323617,-0.7674228035323617,-0.7308053869512725,-0.7308053869512725,-0.7308053869512725,-0.7304377660347655,-0.7304377660347655,-0.7304377660347655,-0.7770860175057007,-0.7770860175057007,-0.7770860175057007
2019-01-27,-0.8788905341832837,-0.8788905341832837,-0.8788905341832837,-0.9086329519790279,-0.9086329519790279,-0.9086329519790279,-0.8926978649170555,-0.8926978649170555,-0.8926978649170555,-0.8905539816520669,-0.8905539816520669,-0.8905539816520669
2019-02-03,-0.4669659746814486,-0.4669659746814486,-0.4669659746814486,-0.5778639253219929,-0.5778639253219929,-0.5778639253219929,-0.5694893254830082,-0.5694893254830082,-0.5694893254830082,-0.6379774414870178,-0.6379774414870178,-0.6379774414870178
2019-02-10,-1.1568823536229538,-1.1568823536229538,-1.1568823536229538,-1.1698710421958582,-1.1698710421958582,-1.1698710421958582,-1.199874576785781,-1.199874576785781,-1.199874576785781,-1.1406438769606717,-1.1406438769606717,-1.1406438769606717
2019-02-17,-1.0839427209191672,-1.0839427209191672,-1.0839427209191672,-1.0684134681783986,-1.0684134681783986,-1.0684134681783986,-1.0724323331581274,-1.0724323331581274,-1.0724323331581274,-1.0227677839744456,-1.0227677839744456,-1.0227677839744456
2019-02-24,-1.401643288318599,-1.401643288318599,-1.401643288318599,-1.3465169200481875,-1.3465169200481875,-1.3465169200481875,-1.4868332501022836,-1.4868332501022836,-1.4868332501022836,-1.3613120086118689,-1.3613120086118689,-1.3613120086118689
2019-03-03,-0.8099620578960404,-0.8099620578960404,-0.8099620578960404,-0.7679723117654107,-0.7679723117654107,-0.7679723117654107,-0.6930959257066652,-0.6930959257066652,-0.6930959257066652,-0.6850296918623573,-0.6850296918623573,-0.6850296918623573
2019-03-10,-1.3141103677184873,-1.3141103677184873,-1.3141103677184873,-1.2336757589996923,-1.2336757589996923,-1.2336757589996923,-1.2711980752798537,-1.2711980752798537,-1.2711980752798537,-1.1488704677056027,-1.1488704677056027,-1.1488704677056027
2019-03-17,-0.9619231553491053,-0.9619231553491053,-0.9619231553491053,-0.6826217094559295,-0.6826217094559295,-0.6826217094559295,-0.8291585231608374,-0.8291585231608374,-0.8291585231608374,-0.549368864708645,-0.549368864708645,-0.549368864708645
2019-03-24,-0.9199596233116882,-0.9199596233116882,-0.9199596233116882,-0.8894177399758337,-0.8894177399758337,-0.8894177399758337,-0.9191613228387275,-0.9191613228387275,-0.9191613228387275,-0.848261938604023,-0.848261938604023,-0.848261938604023
2019-03-31,-1.1030233035238708,-1.1030233035238708,-1.1030233035238708,-1.0520658774546272,-1.0520658774546272,-1.0520658774546272,-1.1341718608484546,-1.1341718608484546,-1.1341718608484546,-1.0398898324010981,-1.0398898324010981,-1.0398898324010981
2019-04-07,-0.9004464522548625,-0.9004464522548625,-0.9004464522548625,-0.74370801241604,-0.74370801241604,-0.74370801241604,-0.7838885271968561,-0.7838885271968561,-0.7838885271968561,-0.6369363168992053,-0.6369363168992053,-0.6369363168992053
2019-04-14,-0.1600740256477181,-0.1600740256477181,-0.1600740256477181,0.08810648259503245,0.08810648259503245,0.08810648259503245,-0.03317599822557545,-0.03317599822557545,-0.03317599822557545,0.014274405781250043,0.014274405781250043,0.014274405781250043
2019-04-21,-0.22332862427062114,-0.22332862427062114,-0.22332862427062114,-0.31082719481042753,-0.31082719481042753,-0.31082719481042753,-0.19914267599933216,-0.19914267599933216,-0.19914267599933216,-0.27095862812505767,-0.27095862812505767,-0.27095862812505767
2019-04-28,-0.15058312322746684,-0.15058312322746684,-0.15058312322746684,-0.22340848401836078,-0.22340848401836078,-0.22340848401836078,-0.2203116075601525,-0.2203116075601525,-0.2203116075601525,-0.2711702981863078,-0.2711702981863078,-0.2711702981863078
2019-05-05,0.1716122144890941,0.1716122144890941,0.1716122144890941,0.3764908710370712,0.3764908710370712,0.3764908710370712,0.3828965002469038,0.3828965002469038,0.3828965002469038,0.340896906446405,0.340896906446405,0.340896906446405
2019-05-12,0.7630245744749993,0.7630245744749993,0.7630245744749993,0.6000997982476068,0.6000997982476068,0.6000997982476068,0.8825081103046818,0.8825081103046818,0.8825081103046818,1.0633229953558314,1.0633229953558314,1.0633229953558314
2019-05-19,1.2666957654717668,1.2666957654717668,1.2666957654717668,0.9428544179252843,0.9428544179252843,0.9428544179252843,1.1008280137336903,1.1008280137336903,1.1008280137336903,1.2502210809904621,1.2502210809904621,1.2502210809904621
2019-05-26,2.1844665086017607,2.1844665086017607,2.1844665086017607,2.190329719371265,2.190329719371265,2.190329719371265,2.364330537448611,2.364330537448611,2.364330537448611,2.3872935025427533,2.3872935025427533,2.3872935025427533
2019-06-02,1.4098449388670893,1.4098449388670893,1.4098449388670893,1.1230678668900398,1.1230678668900398,1.1230678668900398,1.052571841943805,1.052571841943805,1.052571841943805,0.9222005092475242,0.9222005092475242,0.9222005092475242
2019-06-09,0.7815406193822908,0.7815406193822908,0.7815406193822908,0.8183261255199209,0.8183261255199209,0.8183261255199209,0.9466689830392727,0.9466689830392727,0.9466689830392727,1.0456303898228423,1.0456303898228423,1.0456303898228423
2019-06-16,-0.7371501106170961,-0.7371501106170961,-0.7371501106170961,-0.6134398307477441,-0.6134398307477441,-0.6134398307477441,-0.6452658165174743,-0.6452658165174743,-0.6452658165174743,-0.7254446300710603,-0.7254446300710603,-0.7254446300710603
2019-06-23,-0.5685415691301743,-0.5685415691301743,-0.5685415691301743,-0.6417270400337937,-0.6417270400337937,-0.6417270400337937,-0.5948581765256079,-0.5948581765256079,-0.5948581765256079,-0.6930021114336627,-0.6930021114336627,-0.6930021114336627
2019-06-30,-1.2123316543307265,-1.2123316543307265,-1.2123316543307265,-1.030311161351532,-1.030311161351532,-1.030311161351532,-1.0810272949657476,-1.0810272949657476,-1.0810272949657476,-0.7953264065344203,-0.7953264065344203,-0.7953264065344203
2019-07-07,0.05339308016337209,0.05339308016337209,0.05339308016337209,-0.031352403833648096,-0.031352403833648096,-0.031352403833648096,0.2573937572019333,0.2573937572019333,0.2573937572019333,0.14575160105548488,0.14575160105548488,0.14575160105548488
2019-07-14,-0.08979556727131219,-0.08979556727131219,-0.08979556727131219,0.007910945626559241,0.007910945626559241,0.007910945626559241,0.10048756969371626,0.10048756969371626,0.10048756969371626,0.22137398109045117,0.22137398109045117,0.22137398109045117
2019-07-21,0.3555247706864913,0.3555247706864913,0.3555247706864913,0.15345515482776123,0.15345515482776123,0.15345515482776123,0.46683252760742194,0.46683252760742194,0.46683252760742194,0.23963506135957094,0.23963506135957094,0.23963506135957094
2019-07-28,0.01199184327144018,0.01199184327144018,0.01199184327144018,0.03917713412541232,0.03917713412541232,0.03917713412541232,0.17525526393082472,0.17525526393082472,0.17525526393082472,0.25056597486693766,0.25056597486693766,0.25056597486693766
2019-08-04,0.024034884405309972,0.024034884405309972,0.024034884405309972,0.030028826921501845,0.030028826921501845,0.030028826921501845,-0.12498047267001938,-0.12498047267001938,-0.12498047267001938,-0.1431387447231137,-0.1431387447231137,-0.1431387447231137
2019-08-11,0.1170596644913007,0.1170596644913007,0.1170596644913007,-0.1107797315953754,-0.1107797315953754,-0.1107797315953754,0.01171543691351304,0.01171543691351304,0.01171543691351304,-0.14771355051648088,-0.14771355051648088,-0.14771355051648088
2019-08-18,-0.4971277128950193,-0.4971277128950193,-0.4971277128950193,0.45145909342030766,0.45145909342030766,0.45145909342030766,-0.2964213309133462,-0.2964213309133462,-0.2964213309133462,0.6689884891453838,0.6689884891453838,0.6689884891453838
2019-08-25,0.26928993342147955,0.26928993342147955,0.26928993342147955,0.15422836214093957,0.15422836214093957,0.15422836214093957,0.5081318231937573,0.5081318231937573,0.5081318231937573,0.3971014461747713,0.3971014461747713,0.3971014461747713
2019-09-01,0.6204894889397538,0.6204894889397538,0.6204894889397538,0.45647806897716653,0.45647806897716653,0.45647806897716653,0.5742208557191892,0.5742208557191892,0.5742208557191892,0.29243652929680297,0.29243652929680297,0.29243652929680297
2019-09-08,-0.2874775741701017,-0.2874775741701017,-0.2874775741701017,-0.5643312255497621,-0.5643312255497621,-0.5643312255497621,-0.381637307295634,-0.381637307295634,-0.381637307295634,-0.3059481737177617,-0.3059481737177617,-0.3059481737177617
2019-09-15,-0.7694871958434902,-0.7694871958434902,-0.7694871958434902,-0.7595015251477567,-0.7595015251477567,-0.7595015251477567,-0.6816651443757711,-0.6816651443757711,-0.6816651443757711,-0.7911149001541132,-0.7911149001541132,-0.7911149001541132
2019-09-22,1.438522896160988,1.438522896160988,1.438522896160988,1.6923207989627094,1.6923207989627094,1.6923207989627094,1.17250006765558,1.17250006765558,1.17250006765558,1.6573938473615528,1.6573938473615528,1.6573938473615528
2019-09-29,1.4647493773985898,1.4647493773985898,1.4647493773985898,1.6219010750487781,1.6219010750487781,1.6219010750487781,1.7066208304292747,1.7066208304292747,1.7066208304292747,1.3263022035505554,1.3263022035505554,1.3263022035505554
2019-10-06,1.101354853663786,1.101354853663786,1.101354853663786,0.7940218232273147,0.7940218232273147,0.7940218232273147,0.9739310057385052,0.9739310057385052,0.9739310057385052,0.9455324818024656,0.9455324818024656,0.9455324818024656
2019-10-13,0.2114680620197574,0.2114680620197574,0.2114680620197574,0.265746621028392,0.265746621028392,0.265746621028392,0.38844527635751674,0.38844527635751674,0.38844527635751674,0.147053987765388,0.147053987765388,0.147053987765388
2019-10-20,-0.7484799630738977,-0.7484799630738977,-0.7484799630738977,-1.0355707079256729,-1.0355707079256729,-1.0355707079256729,-0.8002562649087088,-0.8002562649087088,-0.8002562649087088,-1.0257553299796138,-1.0257553299796138,-1.0257553299796138
2019-10-27,-1.6779927530681058,-1.6779927530681058,-1.6779927530681058,-1.8547531308382614,-1.8547531308382614,-1.8547531308382614,-2.038940737224794,-2.038940737224794,-2.038940737224794,-2.0908081813586716,-2.0908081813586716,-2.0908081813586716
2019-11-03,-1.9527261583401516,-1.9527261583401516,-1.9527261583401516,-2.035910584125633,-2.035910584125633,-2.035910584125633,-1.997917560626351,-1.997917560626351,-1.997917560626351,-2.0546035568294347,-2.0546035568294347,-2.0546035568294347
2019-11-10,-1.9380031450961568,-1.9380031450961568,-1.9380031450961568,-1.98980716814321,-1.98980716814321,-1.98980716814321,-2.014298355976715,-2.014298355976715,-2.014298355976715,-2.05199968849979,-2.05199968849979,-2.05199968849979
2019-11-17,-2.5304097789759252,-2.5304097789759252,-2.5304097789759252,-2.4323625056562452,-2.4323625056562452,-2.4323625056562452,-2.4380866574295172,-2.4380866574295172,-2.4380866574295172,-2.357954826982337,-2.357954826982337,-2.357954826982337
2019-11-24,-2.5358999301838523,-2.5358999301838523,-2.5358999301838523,-2.49191716731334,-2.49191716731334,-2.49191716731334,-2.473545440767773,-2.473545440767773,-2.473545440767773,-2.383823025461817,-2.383823025461817,-2.383823025461817
2019-12-01,-2.1260478512834666,-2.1260478512834666,-2.1260478512834666,-2.0565520864837272,-2.0565520864837272,-2.0565520864837272,-2.081216017191389,-2.081216017191389,-2.081216017191389,-2.033844955258009,-2.033844955258009,-2.033844955258009
2019-12-08,-1.9162027997193554,-1.9162027997193554,-1.9162027997193554,-1.8505192566288866,-1.8505192566288866,-1.8505192566288866,-1.920642047232209,-1.920642047232209,-1.920642047232209,-1.7939332532062402,-1.7939332532062402,-1.7939332532062402
2019-12-15,-1.7316603453788275,-1.7316603453788275,-1.7316603453788275,-1.682825078872647,-1.682825078872647,-1.682825078872647,-1.670012582688579,-1.670012582688579,-1.670012582688579,-1.6765237548498675,-1.6765237548498675,-1.6765237548498675
2019-12-22,-1.540859748020918,-1.540859748020918,-1.540859748020918,-1.5077313727079398,-1.5077313727079398,-1.5077313727079398,-1.471961739215349,-1.471961739215349,-1.471961739215349,-1.4482281581291616,-1.4482281581291616,-1.4482281581291616
