Date,iShares AsiaPacific DividendEtf_Open_average,iShares AsiaPacific DividendEtf_Open_max,iShares AsiaPacific DividendEtf_Open_min,iShares AsiaPacific DividendEtf_High_average,iShares AsiaPacific DividendEtf_High_max,iShares AsiaPacific DividendEtf_High_min,iShares AsiaPacific DividendEtf_Low_average,iShares AsiaPacific DividendEtf_Low_max,iShares AsiaPacific DividendEtf_Low_min,iShares AsiaPacific DividendEtf_Close_average,iShares AsiaPacific DividendEtf_Close_max,iShares AsiaPacific DividendEtf_Close_min
2018-08-05,-1.7655661962566156,-1.7655661962566156,-1.7655661962566156,-1.4626216891495516,-1.4626216891495516,-1.4626216891495516,-1.6806984434735959,-1.6806984434735959,-1.6806984434735959,-1.589447406431697,-1.589447406431697,-1.589447406431697
2018-08-12,-0.9082877149717712,-0.9082877149717712,-0.9082877149717712,-0.5908481520446349,-0.5908481520446349,-0.5908481520446349,-0.8634666847876473,-0.8634666847876473,-0.8634666847876473,-0.6235834542437751,-0.6235834542437751,-0.6235834542437751
2018-08-19,-1.607333882193962,-1.607333882193962,-1.607333882193962,-1.6822064098177034,-1.6822064098177034,-1.6822064098177034,-1.5808635582791923,-1.5808635582791923,-1.5808635582791923,-1.6196026043477365,-1.6196026043477365,-1.6196026043477365
2018-08-26,-1.748122405148797,-1.748122405148797,-1.748122405148797,-1.8150122014970207,-1.8150122014970207,-1.8150122014970207,-1.9387847786277772,-1.9387847786277772,-1.9387847786277772,-1.900805247236865,-1.900805247236865,-1.900805247236865
2018-09-02,-2.6923190824960064,-2.6923190824960064,-2.6923190824960064,-2.568002994932187,-2.568002994932187,-2.568002994932187,-2.6500846377212732,-2.6500846377212732,-2.6500846377212732,-2.5919230135534885,-2.5919230135534885,-2.5919230135534885
2018-09-09,-1.77338260003258,-1.77338260003258,-1.77338260003258,-1.8478635301483188,-1.8478635301483188,-1.8478635301483188,-1.856334259325746,-1.856334259325746,-1.856334259325746,-1.860901045730719,-1.860901045730719,-1.860901045730719
2018-09-16,-0.579022126914162,-0.579022126914162,-0.579022126914162,-0.5651386037189058,-0.5651386037189058,-0.5651386037189058,-0.5536097181260662,-0.5536097181260662,-0.5536097181260662,-0.5924215503494709,-0.5924215503494709,-0.5924215503494709
2018-09-23,-1.3420791012158917,-1.3420791012158917,-1.3420791012158917,-1.4233124221036142,-1.4233124221036142,-1.4233124221036142,-1.3100583650516509,-1.3100583650516509,-1.3100583650516509,-1.308791542664796,-1.308791542664796,-1.308791542664796
2018-09-30,-2.2577873268755138,-2.2577873268755138,-2.2577873268755138,-2.3072606066617642,-2.3072606066617642,-2.3072606066617642,-2.2862324974702877,-2.2862324974702877,-2.2862324974702877,-2.2003135414304023,-2.2003135414304023,-2.2003135414304023
2018-10-07,-2.545101759026991,-2.545101759026991,-2.545101759026991,-2.245374716536267,-2.245374716536267,-2.245374716536267,-2.5947392025972573,-2.5947392025972573,-2.5947392025972573,-2.48798214849313,-2.48798214849313,-2.48798214849313
2018-10-14,-1.6318883943710252,-1.6318883943710252,-1.6318883943710252,-1.767737125623536,-1.767737125623536,-1.767737125623536,-1.608597743528149,-1.608597743528149,-1.608597743528149,-1.6697030764229048,-1.6697030764229048,-1.6697030764229048
2018-10-21,-2.4657108727985095,-2.4657108727985095,-2.4657108727985095,-2.406663347257611,-2.406663347257611,-2.406663347257611,-2.3103391395596455,-2.3103391395596455,-2.3103391395596455,-2.26401816264965,-2.26401816264965,-2.26401816264965
2018-10-28,-1.1470362167550974,-1.1470362167550974,-1.1470362167550974,-1.2764022544143152,-1.2764022544143152,-1.2764022544143152,-1.266071849223931,-1.266071849223931,-1.266071849223931,-1.3324790398936952,-1.3324790398936952,-1.3324790398936952
2018-11-04,-0.9832467616101864,-0.9832467616101864,-0.9832467616101864,-1.0085017086760253,-1.0085017086760253,-1.0085017086760253,-0.8679431339311857,-0.8679431339311857,-0.8679431339311857,-0.8595832267753521,-0.8595832267753521,-0.8595832267753521
2018-11-11,-0.8100630698280912,-0.8100630698280912,-0.8100630698280912,-0.652211816796002,-0.652211816796002,-0.652211816796002,-0.7836716144371446,-0.7836716144371446,-0.7836716144371446,-0.5516231753793057,-0.5516231753793057,-0.5516231753793057
2018-11-18,-1.14955354374999,-1.14955354374999,-1.14955354374999,-1.2631889028882848,-1.2631889028882848,-1.2631889028882848,-1.0389342843257376,-1.0389342843257376,-1.0389342843257376,-1.1213596355245887,-1.1213596355245887,-1.1213596355245887
2018-11-25,-0.5013040323085391,-0.5013040323085391,-0.5013040323085391,-0.6111164229359943,-0.6111164229359943,-0.6111164229359943,-0.4112073602753366,-0.4112073602753366,-0.4112073602753366,-0.4976676580584195,-0.4976676580584195,-0.4976676580584195
2018-12-02,-0.3717918772753644,-0.3717918772753644,-0.3717918772753644,-0.4764118078570534,-0.4764118078570534,-0.4764118078570534,-0.6296733743371078,-0.6296733743371078,-0.6296733743371078,-0.6889334089075866,-0.6889334089075866,-0.6889334089075866
2018-12-09,-1.022473652708804,-1.022473652708804,-1.022473652708804,-1.1450122803687315,-1.1450122803687315,-1.1450122803687315,-0.9818821448025521,-0.9818821448025521,-0.9818821448025521,-1.0823788133158134,-1.0823788133158134,-1.0823788133158134
2018-12-16,-2.0721338852615014,-2.0721338852615014,-2.0721338852615014,-2.138330304146703,-2.138330304146703,-2.138330304146703,-2.2067608217293286,-2.2067608217293286,-2.2067608217293286,-2.287854203962329,-2.287854203962329,-2.287854203962329
2018-12-23,-1.3881460205066942,-1.3881460205066942,-1.3881460205066942,-1.48574763071314,-1.48574763071314,-1.48574763071314,-1.4885106370345773,-1.4885106370345773,-1.4885106370345773,-1.4985003227418092,-1.4985003227418092,-1.4985003227418092
2018-12-30,-1.4261171568111213,-1.4261171568111213,-1.4261171568111213,-1.183302166773728,-1.183302166773728,-1.183302166773728,-1.2466036052724399,-1.2466036052724399,-1.2466036052724399,-0.9830619413254673,-0.9830619413254673,-0.9830619413254673
2019-01-06,-0.25622881605090664,-0.25622881605090664,-0.25622881605090664,-0.27938413758167646,-0.27938413758167646,-0.27938413758167646,-0.10862206239122023,-0.10862206239122023,-0.10862206239122023,-0.13201303142728651,-0.13201303142728651,-0.13201303142728651
2019-01-13,0.1793265614286409,0.1793265614286409,0.1793265614286409,0.11470546443996735,0.11470546443996735,0.11470546443996735,0.3117116051502293,0.3117116051502293,0.3117116051502293,0.23610565808482678,0.23610565808482678,0.23610565808482678
2019-01-20,0.7774200386499391,0.7774200386499391,0.7774200386499391,0.8580300665310764,0.8580300665310764,0.8580300665310764,0.8777824189547824,0.8777824189547824,0.8777824189547824,0.9362890942764881,0.9362890942764881,0.9362890942764881
2019-01-27,1.1806378251457998,1.1806378251457998,1.1806378251457998,1.1255021806652665,1.1255021806652665,1.1255021806652665,1.2124745528887932,1.2124745528887932,1.2124745528887932,1.146275724686279,1.146275724686279,1.146275724686279
2019-02-03,1.6186537814893525,1.6186537814893525,1.6186537814893525,1.7223208021359848,1.7223208021359848,1.7223208021359848,1.6467187123558562,1.6467187123558562,1.6467187123558562,1.7013814217910985,1.7013814217910985,1.7013814217910985
2019-02-10,1.6387920593605245,1.6387920593605245,1.6387920593605245,1.7136988734143532,1.7136988734143532,1.7136988734143532,1.6504926179156325,1.6504926179156325,1.6504926179156325,1.6806457114468296,1.6806457114468296,1.6806457114468296
2019-02-17,1.6778565162703485,1.6778565162703485,1.6778565162703485,1.7520092706069732,1.7520092706069732,1.7520092706069732,1.6677585261563301,1.6677585261563301,1.6677585261563301,1.687472583027522,1.687472583027522,1.687472583027522
2019-02-24,1.1863129818726732,1.1863129818726732,1.1863129818726732,1.1156984681007631,1.1156984681007631,1.1156984681007631,1.14705082259284,1.14705082259284,1.14705082259284,1.11543470556218,1.11543470556218,1.11543470556218
2019-03-03,1.0223079044290826,1.0223079044290826,1.0223079044290826,0.954861797080912,0.954861797080912,0.954861797080912,0.9062260107585407,0.9062260107585407,0.9062260107585407,0.8869286403057721,0.8869286403057721,0.8869286403057721
2019-03-10,0.9475339327690617,0.9475339327690617,0.9475339327690617,1.044229206185023,1.044229206185023,1.044229206185023,0.9726320439790832,0.9726320439790832,0.9726320439790832,1.0201263810313552,1.0201263810313552,1.0201263810313552
2019-03-17,0.0726685999679464,0.0726685999679464,0.0726685999679464,0.06462767312000213,0.06462767312000213,0.06462767312000213,-0.06389220008198769,-0.06389220008198769,-0.06389220008198769,-0.09223034132426641,-0.09223034132426641,-0.09223034132426641
2019-03-24,0.17818247714883723,0.17818247714883723,0.17818247714883723,0.15726737351602915,0.15726737351602915,0.15726737351602915,0.2533525766738049,0.2533525766738049,0.2533525766738049,0.206947707959566,0.206947707959566,0.206947707959566
2019-03-31,0.6179617465119303,0.6179617465119303,0.6179617465119303,0.6286918203114764,0.6286918203114764,0.6286918203114764,0.6504255007113501,0.6504255007113501,0.6504255007113501,0.6297233789284161,0.6297233789284161,0.6297233789284161
2019-04-07,0.6851489000930892,0.6851489000930892,0.6851489000930892,0.6151684061442482,0.6151684061442482,0.6151684061442482,0.6563911454552556,0.6563911454552556,0.6563911454552556,0.6294564572520644,0.6294564572520644,0.6294564572520644
2019-04-14,0.9666473480267093,0.9666473480267093,0.9666473480267093,0.9336717228768512,0.9336717228768512,0.9336717228768512,0.979390130240061,0.979390130240061,0.979390130240061,0.9420941025200442,0.9420941025200442,0.9420941025200442
2019-04-21,0.4760208425501111,0.4760208425501111,0.4760208425501111,0.5345531710446955,0.5345531710446955,0.5345531710446955,0.5061253571317316,0.5061253571317316,0.5061253571317316,0.5515525336471998,0.5515525336471998,0.5515525336471998
2019-04-28,0.2861156687132508,0.2861156687132508,0.2861156687132508,0.3447266908608345,0.3447266908608345,0.3447266908608345,0.32534094908814265,0.32534094908814265,0.32534094908814265,0.3448648749001022,0.3448648749001022,0.3448648749001022
2019-05-05,-0.6486465251485968,-0.6486465251485968,-0.6486465251485968,-0.44549129925143316,-0.44549129925143316,-0.44549129925143316,-0.5764808370712892,-0.5764808370712892,-0.5764808370712892,-0.39905636851644355,-0.39905636851644355,-0.39905636851644355
2019-05-12,-1.3060801773894541,-1.3060801773894541,-1.3060801773894541,-1.4968922126286588,-1.4968922126286588,-1.4968922126286588,-1.4455026779702438,-1.4455026779702438,-1.4455026779702438,-1.5882991937059556,-1.5882991937059556,-1.5882991937059556
2019-05-19,0.10298923432107364,0.10298923432107364,0.10298923432107364,-0.051096056407063564,-0.051096056407063564,-0.051096056407063564,-0.001991728325047897,-0.001991728325047897,-0.001991728325047897,-0.10814100037977989,-0.10814100037977989,-0.10814100037977989
2019-05-26,-0.46102784123672097,-0.46102784123672097,-0.46102784123672097,-0.5376914259503042,-0.5376914259503042,-0.5376914259503042,-0.36155951517591545,-0.36155951517591545,-0.36155951517591545,-0.4992139582577709,-0.4992139582577709,-0.4992139582577709
2019-06-02,1.046719197580116,1.046719197580116,1.046719197580116,0.9701896280928597,0.9701896280928597,0.9701896280928597,1.0496453097733358,1.0496453097733358,1.0496453097733358,0.9904384084033379,0.9904384084033379,0.9904384084033379
2019-06-09,0.17075258888352396,0.17075258888352396,0.17075258888352396,0.11907078153931124,0.11907078153931124,0.11907078153931124,0.19812069540416533,0.19812069540416533,0.19812069540416533,0.05063215096626554,0.05063215096626554,0.05063215096626554
2019-06-16,0.2471717233724043,0.2471717233724043,0.2471717233724043,0.23696524734856328,0.23696524734856328,0.23696524734856328,0.169760083539312,0.169760083539312,0.169760083539312,0.15105591423427667,0.15105591423427667,0.15105591423427667
2019-06-23,0.5669602180548047,0.5669602180548047,0.5669602180548047,0.41474232919479304,0.41474232919479304,0.41474232919479304,0.4360970278049692,0.4360970278049692,0.4360970278049692,0.39823950329868024,0.39823950329868024,0.39823950329868024
2019-06-30,1.3522171204688,1.3522171204688,1.3522171204688,1.432789323013853,1.432789323013853,1.432789323013853,1.3216610063589125,1.3216610063589125,1.3216610063589125,1.4406840587121952,1.4406840587121952,1.4406840587121952
2019-07-07,1.5168520102166736,1.5168520102166736,1.5168520102166736,1.4431116069184722,1.4431116069184722,1.4431116069184722,1.536118778178084,1.536118778178084,1.536118778178084,1.4383154812441437,1.4383154812441437,1.4383154812441437
2019-07-14,1.4392588388371497,1.4392588388371497,1.4392588388371497,1.3722854683254146,1.3722854683254146,1.3722854683254146,1.197674066155245,1.197674066155245,1.197674066155245,1.1195046144982286,1.1195046144982286,1.1195046144982286
2019-07-21,0.7139818289088686,0.7139818289088686,0.7139818289088686,0.712380169008144,0.712380169008144,0.712380169008144,0.5145146463469775,0.5145146463469775,0.5145146463469775,0.5575474540476771,0.5575474540476771,0.5575474540476771
2019-07-28,-1.472593174020392,-1.472593174020392,-1.472593174020392,-1.6167687263120396,-1.6167687263120396,-1.6167687263120396,-1.5377149231412872,-1.5377149231412872,-1.5377149231412872,-1.5355526188689175,-1.5355526188689175,-1.5355526188689175
2019-08-04,-2.3536138018119876,-2.3536138018119876,-2.3536138018119876,-2.376594792954262,-2.376594792954262,-2.376594792954262,-2.2702481210921355,-2.2702481210921355,-2.2702481210921355,-2.3470567736043564,-2.3470567736043564,-2.3470567736043564
2019-08-11,-2.0402799205360074,-2.0402799205360074,-2.0402799205360074,-2.1333389055112906,-2.1333389055112906,-2.1333389055112906,-1.9864217794883376,-1.9864217794883376,-1.9864217794883376,-2.0871614647767056,-2.0871614647767056,-2.0871614647767056
2019-08-18,-1.3301151698980258,-1.3301151698980258,-1.3301151698980258,-1.2051623005461942,-1.2051623005461942,-1.2051623005461942,-1.633905535557947,-1.633905535557947,-1.633905535557947,-1.715346174667517,-1.715346174667517,-1.715346174667517
2019-08-25,-1.1982377146371048,-1.1982377146371048,-1.1982377146371048,-1.3063750300219505,-1.3063750300219505,-1.3063750300219505,-1.1797815770590718,-1.1797815770590718,-1.1797815770590718,-1.2479347441743769,-1.2479347441743769,-1.2479347441743769
2019-09-01,-0.05824592595065739,-0.05824592595065739,-0.05824592595065739,-0.06869326188202983,-0.06869326188202983,-0.06869326188202983,0.02757388174076192,0.02757388174076192,0.02757388174076192,0.0274268073557417,0.0274268073557417,0.0274268073557417
2019-09-08,1.1440005727781448,1.1440005727781448,1.1440005727781448,1.2121372653274978,1.2121372653274978,1.2121372653274978,1.1999408154235178,1.1999408154235178,1.1999408154235178,1.1844929889154927,1.1844929889154927,1.1844929889154927
2019-09-15,0.7969440981552677,0.7969440981552677,0.7969440981552677,0.7392013173032526,0.7392013173032526,0.7392013173032526,0.6663653724262751,0.6663653724262751,0.6663653724262751,0.6058621043768622,0.6058621043768622,0.6058621043768622
2019-09-22,-0.04359770581526278,-0.04359770581526278,-0.04359770581526278,-0.09992060525776245,-0.09992060525776245,-0.09992060525776245,-0.16896617145029624,-0.16896617145029624,-0.16896617145029624,-0.2129870239441486,-0.2129870239441486,-0.2129870239441486
2019-09-29,-1.2286182060087867,-1.2286182060087867,-1.2286182060087867,-1.1666024657152487,-1.1666024657152487,-1.1666024657152487,-1.1221668302204502,-1.1221668302204502,-1.1221668302204502,-1.027040622630928,-1.027040622630928,-1.027040622630928
2019-10-06,-0.6179310308702122,-0.6179310308702122,-0.6179310308702122,-0.5636158064838972,-0.5636158064838972,-0.5636158064838972,-0.5253674922942176,-0.5253674922942176,-0.5253674922942176,-0.5176688338895526,-0.5176688338895526,-0.5176688338895526
2019-10-13,-0.4486299475006319,-0.4486299475006319,-0.4486299475006319,-0.4667836925559107,-0.4667836925559107,-0.4667836925559107,-0.3582091513237383,-0.3582091513237383,-0.3582091513237383,-0.36222810125046107,-0.36222810125046107,-0.36222810125046107
2019-10-20,0.1394124842794894,0.1394124842794894,0.1394124842794894,0.15812424387467106,0.15812424387467106,0.15812424387467106,0.21146701077467453,0.21146701077467453,0.21146701077467453,0.2588439217966535,0.2588439217966535,0.2588439217966535
2019-10-27,0.6094406701715369,0.6094406701715369,0.6094406701715369,0.6346179870296622,0.6346179870296622,0.6346179870296622,0.6968519958331193,0.6968519958331193,0.6968519958331193,0.7170448763031446,0.7170448763031446,0.7170448763031446
2019-11-03,1.186909327416556,1.186909327416556,1.186909327416556,1.162992350910814,1.162992350910814,1.162992350910814,1.2426784579635288,1.2426784579635288,1.2426784579635288,1.2183991046526912,1.2183991046526912,1.2183991046526912
2019-11-10,0.7222699162002643,0.7222699162002643,0.7222699162002643,0.7734108728321135,0.7734108728321135,0.7734108728321135,0.7733636225903258,0.7733636225903258,0.7733636225903258,0.7944955200170336,0.7944955200170336,0.7944955200170336
2019-11-17,0.3543101261784876,0.3543101261784876,0.3543101261784876,0.29547562623495094,0.29547562623495094,0.29547562623495094,0.38427680926520147,0.38427680926520147,0.38427680926520147,0.33593005089857525,0.33593005089857525,0.33593005089857525
2019-11-24,0.39793291316165824,0.39793291316165824,0.39793291316165824,0.3552466567385392,0.3552466567385392,0.3552466567385392,0.4785972200057126,0.4785972200057126,0.4785972200057126,0.44524894451609404,0.44524894451609404,0.44524894451609404
2019-12-01,0.43213001335968826,0.43213001335968826,0.43213001335968826,0.531188333121998,0.531188333121998,0.531188333121998,0.5001737095825348,0.5001737095825348,0.5001737095825348,0.5107551765455169,0.5107551765455169,0.5107551765455169
2019-12-08,0.6288026422170707,0.6288026422170707,0.6288026422170707,0.6658399019653166,0.6658399019653166,0.6658399019653166,0.6308966086292274,0.6308966086292274,0.6308966086292274,0.6631039490061372,0.6631039490061372,0.6631039490061372
2019-12-15,0.6344079704778376,0.6344079704778376,0.6344079704778376,0.7262156848597866,0.7262156848597866,0.7262156848597866,0.6796731020013281,0.6796731020013281,0.6796731020013281,0.7014290809088226,0.7014290809088226,0.7014290809088226
2019-12-22,0.9537848446217646,0.9537848446217646,0.9537848446217646,0.8716690736109284,0.8716690736109284,0.8716690736109284,0.8753439215782144,0.8753439215782144,0.8753439215782144,0.8445371623192404,0.8445371623192404,0.8445371623192404
2019-12-29,0.11810352500180676,0.11810352500180676,0.11810352500180676,0.3375722391414616,0.3375722391414616,0.3375722391414616,0.1906516839467718,0.1906516839467718,0.1906516839467718,0.3566840091320203,0.3566840091320203,0.3566840091320203
