Date,iShares MSCI Chile Capped_Open_average,iShares MSCI Chile Capped_Open_max,iShares MSCI Chile Capped_Open_min,iShares MSCI Chile Capped_High_average,iShares MSCI Chile Capped_High_max,iShares MSCI Chile Capped_High_min,iShares MSCI Chile Capped_Low_average,iShares MSCI Chile Capped_Low_max,iShares MSCI Chile Capped_Low_min,iShares MSCI Chile Capped_Close_average,iShares MSCI Chile Capped_Close_max,iShares MSCI Chile Capped_Close_min
2018-07-08,-1.2573549918990172,-1.2573549918990172,-1.2573549918990172,-1.3799666986879313,-1.3799666986879313,-1.3799666986879313,-1.2670716280523624,-1.2670716280523624,-1.2670716280523624,-1.3462217672360601,-1.3462217672360601,-1.3462217672360601
2018-07-15,-1.0908832037620004,-1.0908832037620004,-1.0908832037620004,-1.1545261172788936,-1.1545261172788936,-1.1545261172788936,-1.0881612092551989,-1.0881612092551989,-1.0881612092551989,-1.1613247039762513,-1.1613247039762513,-1.1613247039762513
2018-07-22,-0.6218994097444521,-0.6218994097444521,-0.6218994097444521,-0.5703682843510565,-0.5703682843510565,-0.5703682843510565,-0.5725348034673919,-0.5725348034673919,-0.5725348034673919,-0.5547367594863625,-0.5547367594863625,-0.5547367594863625
2018-07-29,-0.5498483329602507,-0.5498483329602507,-0.5498483329602507,-0.6659150190514672,-0.6659150190514672,-0.6659150190514672,-0.6267531295070655,-0.6267531295070655,-0.6267531295070655,-0.719549308007477,-0.719549308007477,-0.719549308007477
2018-08-05,-1.212131986526134,-1.212131986526134,-1.212131986526134,-1.2867484036203853,-1.2867484036203853,-1.2867484036203853,-1.3863440933350373,-1.3863440933350373,-1.3863440933350373,-1.4299607599120217,-1.4299607599120217,-1.4299607599120217
2018-08-12,-1.507543245635437,-1.507543245635437,-1.507543245635437,-1.4981750960633986,-1.4981750960633986,-1.4981750960633986,-1.4095550974826256,-1.4095550974826256,-1.4095550974826256,-1.3844060552084718,-1.3844060552084718,-1.3844060552084718
2018-08-19,-0.9050028593897544,-0.9050028593897544,-0.9050028593897544,-0.7108579888955671,-0.7108579888955671,-0.7108579888955671,-0.7408224308880137,-0.7408224308880137,-0.7408224308880137,-0.8051087000147226,-0.8051087000147226,-0.8051087000147226
2018-08-26,-1.721003344891005,-1.721003344891005,-1.721003344891005,-1.5498727976829914,-1.5498727976829914,-1.5498727976829914,-1.5998265836958292,-1.5998265836958292,-1.5998265836958292,-1.5631736143647286,-1.5631736143647286,-1.5631736143647286
2018-09-02,-1.7877592901209167,-1.7877592901209167,-1.7877592901209167,-1.870640730915674,-1.870640730915674,-1.870640730915674,-1.9616465682393822,-1.9616465682393822,-1.9616465682393822,-2.018136439596488,-2.018136439596488,-2.018136439596488
2018-09-09,-0.7269200127025209,-0.7269200127025209,-0.7269200127025209,-0.5722105067877182,-0.5722105067877182,-0.5722105067877182,-0.5884972555381657,-0.5884972555381657,-0.5884972555381657,-0.4153357976792107,-0.4153357976792107,-0.4153357976792107
2018-09-16,0.5818685993665892,0.5818685993665892,0.5818685993665892,0.4162847536614906,0.4162847536614906,0.4162847536614906,0.27553560267537397,0.27553560267537397,0.27553560267537397,0.27231684241082005,0.27231684241082005,0.27231684241082005
2018-09-23,0.03179363011575687,0.03179363011575687,0.03179363011575687,0.0300668631809731,0.0300668631809731,0.0300668631809731,0.18840603849367743,0.18840603849367743,0.18840603849367743,0.0710075729391955,0.0710075729391955,0.0710075729391955
2018-09-30,-0.697330265284428,-0.697330265284428,-0.697330265284428,-0.6402972455983059,-0.6402972455983059,-0.6402972455983059,-0.5726206540272082,-0.5726206540272082,-0.5726206540272082,-0.465970409629939,-0.465970409629939,-0.465970409629939
2018-10-07,-1.2296807917015107,-1.2296807917015107,-1.2296807917015107,-1.2317192014856762,-1.2317192014856762,-1.2317192014856762,-1.2075868048650975,-1.2075868048650975,-1.2075868048650975,-1.21344227340311,-1.21344227340311,-1.21344227340311
2018-10-14,-1.0449318698768333,-1.0449318698768333,-1.0449318698768333,-1.2031376126839468,-1.2031376126839468,-1.2031376126839468,-1.2343332831161995,-1.2343332831161995,-1.2343332831161995,-1.276933874161709,-1.276933874161709,-1.276933874161709
2018-10-21,-1.2203229892061576,-1.2203229892061576,-1.2203229892061576,-1.2938821752795424,-1.2938821752795424,-1.2938821752795424,-1.798594996676259,-1.798594996676259,-1.798594996676259,-1.7705605622206118,-1.7705605622206118,-1.7705605622206118
2018-10-28,-0.6023341495212589,-0.6023341495212589,-0.6023341495212589,-0.19029969731387453,-0.19029969731387453,-0.19029969731387453,-0.2554517881881435,-0.2554517881881435,-0.2554517881881435,-0.025948196286781754,-0.025948196286781754,-0.025948196286781754
2018-11-04,-0.6661358063941788,-0.6661358063941788,-0.6661358063941788,-0.8816659726788545,-0.8816659726788545,-0.8816659726788545,-0.7646242619062849,-0.7646242619062849,-0.7646242619062849,-0.8948408366467852,-0.8948408366467852,-0.8948408366467852
2018-11-11,0.32833296297043746,0.32833296297043746,0.32833296297043746,0.11780428627451699,0.11780428627451699,0.11780428627451699,0.21449875020662518,0.21449875020662518,0.21449875020662518,0.1331992113346373,0.1331992113346373,0.1331992113346373
2018-11-18,-0.5026479700473021,-0.5026479700473021,-0.5026479700473021,-0.5296975956190331,-0.5296975956190331,-0.5296975956190331,-0.22349063937310823,-0.22349063937310823,-0.22349063937310823,-0.29268795145400656,-0.29268795145400656,-0.29268795145400656
2018-11-25,0.3171698222189605,0.3171698222189605,0.3171698222189605,0.37678902909595635,0.37678902909595635,0.37678902909595635,0.3524098838059896,0.3524098838059896,0.3524098838059896,0.30354421948674537,0.30354421948674537,0.30354421948674537
2018-12-02,-1.039999179214042,-1.039999179214042,-1.039999179214042,-1.1789050423426846,-1.1789050423426846,-1.1789050423426846,-1.059713323215869,-1.059713323215869,-1.059713323215869,-0.8947633774227439,-0.8947633774227439,-0.8947633774227439
2018-12-09,-0.6716458972265209,-0.6716458972265209,-0.6716458972265209,-0.8322614539838501,-0.8322614539838501,-0.8322614539838501,-0.8902512780468096,-0.8902512780468096,-0.8902512780468096,-0.9448212552442418,-0.9448212552442418,-0.9448212552442418
2018-12-16,-2.0267574198534386,-2.0267574198534386,-2.0267574198534386,-1.9061557994404952,-1.9061557994404952,-1.9061557994404952,-1.5726995278405342,-1.5726995278405342,-1.5726995278405342,-1.735175803246864,-1.735175803246864,-1.735175803246864
2018-12-23,-1.5570958918425442,-1.5570958918425442,-1.5570958918425442,-1.4415118130020732,-1.4415118130020732,-1.4415118130020732,-1.0680437178029762,-1.0680437178029762,-1.0680437178029762,-1.0744653109880307,-1.0744653109880307,-1.0744653109880307
2018-12-30,0.5099406881258419,0.5099406881258419,0.5099406881258419,0.4001318968215734,0.4001318968215734,0.4001318968215734,0.6386212226881584,0.6386212226881584,0.6386212226881584,0.48555901570391435,0.48555901570391435,0.48555901570391435
2019-01-06,1.7452644040875962,1.7452644040875962,1.7452644040875962,1.716111916553749,1.716111916553749,1.716111916553749,1.793644328179103,1.793644328179103,1.793644328179103,1.7779715136132557,1.7779715136132557,1.7779715136132557
2019-01-13,2.1547812616539663,2.1547812616539663,2.1547812616539663,2.0873689371252544,2.0873689371252544,2.0873689371252544,2.0406825455976123,2.0406825455976123,2.0406825455976123,1.994172562746297,1.994172562746297,1.994172562746297
2019-01-20,1.22668554578385,1.22668554578385,1.22668554578385,1.2920886048794569,1.2920886048794569,1.2920886048794569,0.9717365232318058,0.9717365232318058,0.9717365232318058,1.3884687751661462,1.3884687751661462,1.3884687751661462
2019-01-27,1.8528571818909587,1.8528571818909587,1.8528571818909587,2.0072177575953956,2.0072177575953956,2.0072177575953956,1.9703934660260265,1.9703934660260265,1.9703934660260265,2.0117065189825762,2.0117065189825762,2.0117065189825762
2019-02-03,1.1801769117586338,1.1801769117586338,1.1801769117586338,1.0612064429919048,1.0612064429919048,1.0612064429919048,1.0972220915624733,1.0972220915624733,1.0972220915624733,0.9677627374565837,0.9677627374565837,0.9677627374565837
2019-02-10,0.8308347894161513,0.8308347894161513,0.8308347894161513,0.7981564150577959,0.7981564150577959,0.7981564150577959,0.916427661143898,0.916427661143898,0.916427661143898,0.793663750122953,0.793663750122953,0.793663750122953
2019-02-17,1.556405461790347,1.556405461790347,1.556405461790347,1.574602502797601,1.574602502797601,1.574602502797601,1.6032052524320122,1.6032052524320122,1.6032052524320122,1.4615555575374193,1.4615555575374193,1.4615555575374193
2019-02-24,0.2035627513030222,0.2035627513030222,0.2035627513030222,0.15590028493758318,0.15590028493758318,0.15590028493758318,0.17497480361825815,0.17497480361825815,0.17497480361825815,0.10729833227032734,0.10729833227032734,0.10729833227032734
2019-03-03,-0.15891751206290314,-0.15891751206290314,-0.15891751206290314,-0.11942713292111921,-0.11942713292111921,-0.11942713292111921,-0.011585007979116468,-0.011585007979116468,-0.011585007979116468,-0.042177358470703606,-0.042177358470703606,-0.042177358470703606
2019-03-10,-0.006844018374825783,-0.006844018374825783,-0.006844018374825783,0.019839516236832475,0.019839516236832475,0.019839516236832475,0.13327798612721986,0.13327798612721986,0.13327798612721986,0.14663483333436464,0.14663483333436464,0.14663483333436464
2019-03-17,-1.3982388265523302,-1.3982388265523302,-1.3982388265523302,-1.3334386909936216,-1.3334386909936216,-1.3334386909936216,-1.3092815430190312,-1.3092815430190312,-1.3092815430190312,-1.237398331551988,-1.237398331551988,-1.237398331551988
2019-03-24,-0.7905642052380134,-0.7905642052380134,-0.7905642052380134,-0.6984720794493009,-0.6984720794493009,-0.6984720794493009,-0.6898178678076607,-0.6898178678076607,-0.6898178678076607,-0.6527328298529769,-0.6527328298529769,-0.6527328298529769
2019-03-31,-0.6477173375691384,-0.6477173375691384,-0.6477173375691384,-0.5882075870081226,-0.5882075870081226,-0.5882075870081226,-0.497424354250135,-0.497424354250135,-0.497424354250135,-0.5409164378125133,-0.5409164378125133,-0.5409164378125133
2019-04-07,-0.370933638563042,-0.370933638563042,-0.370933638563042,-0.5437258290148786,-0.5437258290148786,-0.5437258290148786,-0.5652098451714642,-0.5652098451714642,-0.5652098451714642,-0.6704287084797586,-0.6704287084797586,-0.6704287084797586
2019-04-14,-0.3900679908698764,-0.3900679908698764,-0.3900679908698764,-0.5523347851156296,-0.5523347851156296,-0.5523347851156296,-0.5309447278598233,-0.5309447278598233,-0.5309447278598233,-0.7302189820786499,-0.7302189820786499,-0.7302189820786499
2019-04-21,-1.3133893098458749,-1.3133893098458749,-1.3133893098458749,-1.350827910013037,-1.350827910013037,-1.350827910013037,-1.4111486577280077,-1.4111486577280077,-1.4111486577280077,-1.4534684673637641,-1.4534684673637641,-1.4534684673637641
2019-04-28,-1.7918675240340145,-1.7918675240340145,-1.7918675240340145,-1.6782674128137822,-1.6782674128137822,-1.6782674128137822,-1.7847013207295723,-1.7847013207295723,-1.7847013207295723,-1.616752055265656,-1.616752055265656,-1.616752055265656
2019-05-05,-1.9549296035290151,-1.9549296035290151,-1.9549296035290151,-1.97335169764011,-1.97335169764011,-1.97335169764011,-2.0620568485476327,-2.0620568485476327,-2.0620568485476327,-2.1661154530339872,-2.1661154530339872,-2.1661154530339872
2019-05-12,-1.9933697366722665,-1.9933697366722665,-1.9933697366722665,-1.9632481281163239,-1.9632481281163239,-1.9632481281163239,-1.886974968185981,-1.886974968185981,-1.886974968185981,-1.911791301800375,-1.911791301800375,-1.911791301800375
2019-05-19,-1.7857754450290038,-1.7857754450290038,-1.7857754450290038,-1.8399541172157714,-1.8399541172157714,-1.8399541172157714,-1.7464173899540218,-1.7464173899540218,-1.7464173899540218,-1.8467189626057317,-1.8467189626057317,-1.8467189626057317
2019-05-26,-1.4482179023780266,-1.4482179023780266,-1.4482179023780266,-1.320828687023975,-1.320828687023975,-1.320828687023975,-1.4786787232395875,-1.4786787232395875,-1.4786787232395875,-1.2655115588874721,-1.2655115588874721,-1.2655115588874721
2019-06-02,-1.1010915878067158,-1.1010915878067158,-1.1010915878067158,-1.0075771676400267,-1.0075771676400267,-1.0075771676400267,-1.042317216323986,-1.042317216323986,-1.042317216323986,-0.9444603235085184,-0.9444603235085184,-0.9444603235085184
2019-06-09,-0.963544848637772,-0.963544848637772,-0.963544848637772,-1.1264855607742665,-1.1264855607742665,-1.1264855607742665,-0.9878326507949458,-0.9878326507949458,-0.9878326507949458,-1.1510016625176025,-1.1510016625176025,-1.1510016625176025
2019-06-16,-0.4276912850063811,-0.4276912850063811,-0.4276912850063811,-0.3968946272530974,-0.3968946272530974,-0.3968946272530974,-0.3996546293487562,-0.3996546293487562,-0.3996546293487562,-0.34498559119627165,-0.34498559119627165,-0.34498559119627165
2019-06-23,-0.0021525284799497734,-0.0021525284799497734,-0.0021525284799497734,-0.07786457662007816,-0.07786457662007816,-0.07786457662007816,-0.15656428933614405,-0.15656428933614405,-0.15656428933614405,-0.281844188078058,-0.281844188078058,-0.281844188078058
2019-06-30,-0.30464679302015896,-0.30464679302015896,-0.30464679302015896,-0.43032908098195005,-0.43032908098195005,-0.43032908098195005,-0.29113297225508544,-0.29113297225508544,-0.29113297225508544,-0.3723196290300293,-0.3723196290300293,-0.3723196290300293
2019-07-07,0.20468402074307443,0.20468402074307443,0.20468402074307443,0.1061727808214139,0.1061727808214139,0.1061727808214139,0.1670461459113768,0.1670461459113768,0.1670461459113768,0.08949651465460454,0.08949651465460454,0.08949651465460454
2019-07-14,-0.19407547409509687,-0.19407547409509687,-0.19407547409509687,-0.36532716331228027,-0.36532716331228027,-0.36532716331228027,-0.35643736716856284,-0.35643736716856284,-0.35643736716856284,-0.6051735288137109,-0.6051735288137109,-0.6051735288137109
2019-07-21,-1.261104238530962,-1.261104238530962,-1.261104238530962,-1.4213650823831874,-1.4213650823831874,-1.4213650823831874,-1.1295689312716073,-1.1295689312716073,-1.1295689312716073,-1.2303667014175177,-1.2303667014175177,-1.2303667014175177
2019-07-28,-2.5481561073669137,-2.5481561073669137,-2.5481561073669137,-2.6458421231350457,-2.6458421231350457,-2.6458421231350457,-2.8377653016307494,-2.8377653016307494,-2.8377653016307494,-2.839835293858992,-2.839835293858992,-2.839835293858992
2019-08-04,-1.8360264651753992,-1.8360264651753992,-1.8360264651753992,-1.9554238805575386,-1.9554238805575386,-1.9554238805575386,-1.9157369019947816,-1.9157369019947816,-1.9157369019947816,-1.8981626118064565,-1.8981626118064565,-1.8981626118064565
2019-08-11,-1.523593695543328,-1.523593695543328,-1.523593695543328,-1.5186027260698458,-1.5186027260698458,-1.5186027260698458,-1.521193063721765,-1.521193063721765,-1.521193063721765,-1.5965770649270035,-1.5965770649270035,-1.5965770649270035
2019-08-18,-1.9324416068264898,-1.9324416068264898,-1.9324416068264898,-1.9524699239841867,-1.9524699239841867,-1.9524699239841867,-1.904940503009432,-1.904940503009432,-1.904940503009432,-1.9490543236831346,-1.9490543236831346,-1.9490543236831346
2019-08-25,-1.5039775840823146,-1.5039775840823146,-1.5039775840823146,-1.3150726948011688,-1.3150726948011688,-1.3150726948011688,-1.3685341379644582,-1.3685341379644582,-1.3685341379644582,-1.2082239407598727,-1.2082239407598727,-1.2082239407598727
2019-09-01,-0.8224531903142835,-0.8224531903142835,-0.8224531903142835,-0.774714477629259,-0.774714477629259,-0.774714477629259,-0.7013763676508187,-0.7013763676508187,-0.7013763676508187,-0.6209595947948259,-0.6209595947948259,-0.6209595947948259
2019-09-08,-0.21727485842090227,-0.21727485842090227,-0.21727485842090227,-0.04417480209060993,-0.04417480209060993,-0.04417480209060993,-0.06276351727488545,-0.06276351727488545,-0.06276351727488545,0.05169374525955339,0.05169374525955339,0.05169374525955339
2019-09-15,-0.11932038915721327,-0.11932038915721327,-0.11932038915721327,-0.08083317431256305,-0.08083317431256305,-0.08083317431256305,-0.05788729934143228,-0.05788729934143228,-0.05788729934143228,-0.1258017063206609,-0.1258017063206609,-0.1258017063206609
2019-09-22,0.0718341543000555,0.0718341543000555,0.0718341543000555,-0.036532336615462686,-0.036532336615462686,-0.036532336615462686,-0.06693558694768624,-0.06693558694768624,-0.06693558694768624,-0.08007255951638274,-0.08007255951638274,-0.08007255951638274
2019-09-29,0.2861762004140409,0.2861762004140409,0.2861762004140409,0.17690337682374593,0.17690337682374593,0.17690337682374593,0.2580193531193296,0.2580193531193296,0.2580193531193296,0.15786183283036911,0.15786183283036911,0.15786183283036911
2019-10-06,1.0781496757367945,1.0781496757367945,1.0781496757367945,1.052340544457088,1.052340544457088,1.052340544457088,1.0712779436331668,1.0712779436331668,1.0712779436331668,0.9948069963127226,0.9948069963127226,0.9948069963127226
2019-10-13,0.5806521484466032,0.5806521484466032,0.5806521484466032,0.6219623960464012,0.6219623960464012,0.6219623960464012,-0.19321802413275302,-0.19321802413275302,-0.19321802413275302,0.10997638195766357,0.10997638195766357,0.10997638195766357
2019-10-20,-0.3864184220743491,-0.3864184220743491,-0.3864184220743491,-0.3029784458252669,-0.3029784458252669,-0.3029784458252669,0.01681125822120572,0.01681125822120572,0.01681125822120572,-0.1913938979866507,-0.1913938979866507,-0.1913938979866507
2019-10-27,-1.4006638014780362,-1.4006638014780362,-1.4006638014780362,-1.5726626251223839,-1.5726626251223839,-1.5726626251223839,-1.4999353938436841,-1.4999353938436841,-1.4999353938436841,-1.5249438628980307,-1.5249438628980307,-1.5249438628980307
2019-11-03,-2.2754778293902214,-2.2754778293902214,-2.2754778293902214,-2.308628505350896,-2.308628505350896,-2.308628505350896,-2.2652722831928402,-2.2652722831928402,-2.2652722831928402,-2.309417277350779,-2.309417277350779,-2.309417277350779
2019-11-10,-1.5501537427075716,-1.5501537427075716,-1.5501537427075716,-1.588976089747566,-1.588976089747566,-1.588976089747566,-1.5783982610509426,-1.5783982610509426,-1.5783982610509426,-1.5839598606601257,-1.5839598606601257,-1.5839598606601257
2019-11-17,-1.799913303907912,-1.799913303907912,-1.799913303907912,-1.8244469198449187,-1.8244469198449187,-1.8244469198449187,-1.8539097599503647,-1.8539097599503647,-1.8539097599503647,-1.9603894247139362,-1.9603894247139362,-1.9603894247139362
2019-11-24,-2.019528194037612,-2.019528194037612,-2.019528194037612,-1.9921045448841186,-1.9921045448841186,-1.9921045448841186,-1.930749059387818,-1.930749059387818,-1.930749059387818,-1.9503425619877426,-1.9503425619877426,-1.9503425619877426
2019-12-01,-0.9913223252529985,-0.9913223252529985,-0.9913223252529985,-0.9308880065055186,-0.9308880065055186,-0.9308880065055186,-0.8791537751212604,-0.8791537751212604,-0.8791537751212604,-0.9035968372902282,-0.9035968372902282,-0.9035968372902282
2019-12-08,-0.40915033366391773,-0.40915033366391773,-0.40915033366391773,-0.3932634667238086,-0.3932634667238086,-0.3932634667238086,-0.34389888976217287,-0.34389888976217287,-0.34389888976217287,-0.36691891142706734,-0.36691891142706734,-0.36691891142706734
2019-12-15,-0.3393068867030884,-0.3393068867030884,-0.3393068867030884,-0.39597996011882913,-0.39597996011882913,-0.39597996011882913,-0.4283603203428504,-0.4283603203428504,-0.4283603203428504,-0.4488905402248224,-0.4488905402248224,-0.4488905402248224
2019-12-22,-0.4427721709042183,-0.4427721709042183,-0.4427721709042183,-0.4962268059968437,-0.4962268059968437,-0.4962268059968437,-0.4665457724305356,-0.4665457724305356,-0.4665457724305356,-0.47881958162376104,-0.47881958162376104,-0.47881958162376104
2019-12-29,-0.18777258109304362,-0.18777258109304362,-0.18777258109304362,-0.14363339404358547,-0.14363339404358547,-0.14363339404358547,-0.10881536999921966,-0.10881536999921966,-0.10881536999921966,-0.06487679594418493,-0.06487679594418493,-0.06487679594418493
