Date,ProShares UltraShort Technology_Open_average,ProShares UltraShort Technology_Open_max,ProShares UltraShort Technology_Open_min,ProShares UltraShort Technology_High_average,ProShares UltraShort Technology_High_max,ProShares UltraShort Technology_High_min,ProShares UltraShort Technology_Low_average,ProShares UltraShort Technology_Low_max,ProShares UltraShort Technology_Low_min,ProShares UltraShort Technology_Close_average,ProShares UltraShort Technology_Close_max,ProShares UltraShort Technology_Close_min
2018-08-12,-0.8078051432512314,-0.8078051432512314,-0.8078051432512314,-0.9859421776651728,-0.9859421776651728,-0.9859421776651728,-0.8308529865727989,-0.8308529865727989,-0.8308529865727989,-0.9096194660665026,-0.9096194660665026,-0.9096194660665026
2018-08-19,-1.377188753594334,-1.377188753594334,-1.377188753594334,-1.5231817911798644,-1.5231817911798644,-1.5231817911798644,-1.7072644475628402,-1.7072644475628402,-1.7072644475628402,-1.7123220670224841,-1.7123220670224841,-1.7123220670224841
2018-08-26,-2.0714671374489404,-2.0714671374489404,-2.0714671374489404,-2.10667198658052,-2.10667198658052,-2.10667198658052,-2.034132199412416,-2.034132199412416,-2.034132199412416,-2.0073150843519336,-2.0073150843519336,-2.0073150843519336
2018-09-02,-0.5254116913088533,-0.5254116913088533,-0.5254116913088533,-0.6241132703481136,-0.6241132703481136,-0.6241132703481136,-0.9390576478435333,-0.9390576478435333,-0.9390576478435333,-0.8176323382915485,-0.8176323382915485,-0.8176323382915485
2018-09-09,-1.2190990605535719,-1.2190990605535719,-1.2190990605535719,-1.1346698529827624,-1.1346698529827624,-1.1346698529827624,-1.2217299051718848,-1.2217299051718848,-1.2217299051718848,-1.1618365321760769,-1.1618365321760769,-1.1618365321760769
2018-09-16,-1.1311811237658709,-1.1311811237658709,-1.1311811237658709,-0.903935876084981,-0.903935876084981,-0.903935876084981,-1.0125320274497813,-1.0125320274497813,-1.0125320274497813,-0.779444378813908,-0.779444378813908,-0.779444378813908
2018-09-23,-1.1111415050690614,-1.1111415050690614,-1.1111415050690614,-1.2425338324981954,-1.2425338324981954,-1.2425338324981954,-1.1896663060610118,-1.1896663060610118,-1.1896663060610118,-1.3178770643101818,-1.3178770643101818,-1.3178770643101818
2018-09-30,-0.6219030862725787,-0.6219030862725787,-0.6219030862725787,0.3969086104784921,0.3969086104784921,0.3969086104784921,-0.44865446600474507,-0.44865446600474507,-0.44865446600474507,-0.09663267901201705,-0.09663267901201705,-0.09663267901201705
2018-10-07,1.978726778321568,1.978726778321568,1.978726778321568,2.262879375610362,2.262879375610362,2.262879375610362,1.8855704185367164,1.8855704185367164,1.8855704185367164,1.6647967892262407,1.6647967892262407,1.6647967892262407
2018-10-14,1.4959171124163189,1.4959171124163189,1.4959171124163189,1.5903701213811596,1.5903701213811596,1.5903701213811596,1.470378949653396,1.470378949653396,1.470378949653396,1.7606468873544274,1.7606468873544274,1.7606468873544274
2018-10-21,2.561989343154392,2.561989343154392,2.561989343154392,2.3276838932924133,2.3276838932924133,2.3276838932924133,2.192210054617801,2.192210054617801,2.192210054617801,2.4373791651665124,2.4373791651665124,2.4373791651665124
2018-10-28,1.1795898094882387,1.1795898094882387,1.1795898094882387,1.306866287995424,1.306866287995424,1.306866287995424,1.427151421872628,1.427151421872628,1.427151421872628,1.50165124797909,1.50165124797909,1.50165124797909
2018-11-04,0.9090706388633931,0.9090706388633931,0.9090706388633931,1.001351315979767,1.001351315979767,1.001351315979767,1.1741879643219744,1.1741879643219744,1.1741879643219744,1.0691746841800907,1.0691746841800907,1.0691746841800907
2018-11-11,1.6916745058813667,1.6916745058813667,1.6916745058813667,1.3926767017567305,1.3926767017567305,1.3926767017567305,1.6967696467048186,1.6967696467048186,1.6967696467048186,1.3366433588714377,1.3366433588714377,1.3366433588714377
2018-11-18,2.134443192831777,2.134443192831777,2.134443192831777,1.9687129164640795,1.9687129164640795,1.9687129164640795,2.2976706311103845,2.2976706311103845,2.2976706311103845,2.1947675322568343,2.1947675322568343,2.1947675322568343
2018-11-25,0.7616284414255964,0.7616284414255964,0.7616284414255964,0.6758664266873537,0.6758664266873537,0.6758664266873537,0.765931965182975,0.765931965182975,0.765931965182975,0.5346667930146217,0.5346667930146217,0.5346667930146217
2018-12-02,0.7071115998355743,0.7071115998355743,0.7071115998355743,1.2821769807658339,1.2821769807658339,1.2821769807658339,0.9335475208632711,0.9335475208632711,0.9335475208632711,1.4465040655882309,1.4465040655882309,1.4465040655882309
2018-12-09,0.94117712951416,0.94117712951416,0.94117712951416,0.970958170107697,0.970958170107697,0.970958170107697,1.1299877152309705,1.1299877152309705,1.1299877152309705,1.1142033542598815,1.1142033542598815,1.1142033542598815
2018-12-16,1.8445241506543817,1.8445241506543817,1.8445241506543817,2.3438505702750185,2.3438505702750185,2.3438505702750185,2.054517133054641,2.054517133054641,2.054517133054641,2.294045588488817,2.294045588488817,2.294045588488817
2018-12-23,1.1955448056038867,1.1955448056038867,1.1955448056038867,1.225970443608462,1.225970443608462,1.225970443608462,0.9330330262459262,0.9330330262459262,0.9330330262459262,1.1164513220526342,1.1164513220526342,1.1164513220526342
2018-12-30,1.7730657234875156,1.7730657234875156,1.7730657234875156,1.2631646244032295,1.2631646244032295,1.2631646244032295,1.2115426242943552,1.2115426242943552,1.2115426242943552,0.6836709538237087,0.6836709538237087,0.6836709538237087
2019-01-06,0.1330778221582987,0.1330778221582987,0.1330778221582987,-0.14730913458843783,-0.14730913458843783,-0.14730913458843783,0.34535959457140436,0.34535959457140436,0.34535959457140436,-0.0958149396787958,-0.0958149396787958,-0.0958149396787958
2019-01-13,-0.6938594568233365,-0.6938594568233365,-0.6938594568233365,-0.8702158401073359,-0.8702158401073359,-0.8702158401073359,-0.7815734963335627,-0.7815734963335627,-0.7815734963335627,-0.8144293851336746,-0.8144293851336746,-0.8144293851336746
2019-01-20,-0.7832553428968427,-0.7832553428968427,-0.7832553428968427,-0.9390859175462765,-0.9390859175462765,-0.9390859175462765,-0.9068231090012191,-0.9068231090012191,-0.9068231090012191,-0.9898952228146061,-0.9898952228146061,-0.9898952228146061
2019-01-27,-1.4747734569162618,-1.4747734569162618,-1.4747734569162618,-1.4084130563695818,-1.4084130563695818,-1.4084130563695818,-1.456453926786888,-1.456453926786888,-1.456453926786888,-1.3193085485061566,-1.3193085485061566,-1.3193085485061566
2019-02-03,-1.461305880424326,-1.461305880424326,-1.461305880424326,-1.3978717395689146,-1.3978717395689146,-1.3978717395689146,-1.6346949503411863,-1.6346949503411863,-1.6346949503411863,-1.509430956324869,-1.509430956324869,-1.509430956324869
2019-02-10,-1.7932449764569296,-1.7932449764569296,-1.7932449764569296,-1.6066951889789274,-1.6066951889789274,-1.6066951889789274,-1.7249448433934664,-1.7249448433934664,-1.7249448433934664,-1.5575484393805368,-1.5575484393805368,-1.5575484393805368
2019-02-17,-1.5206989231581909,-1.5206989231581909,-1.5206989231581909,-1.4279331681001795,-1.4279331681001795,-1.4279331681001795,-1.5714681338199754,-1.5714681338199754,-1.5714681338199754,-1.4444015050358938,-1.4444015050358938,-1.4444015050358938
2019-02-24,-1.4400640632367792,-1.4400640632367792,-1.4400640632367792,-1.331076547068995,-1.331076547068995,-1.331076547068995,-1.4404907063066539,-1.4404907063066539,-1.4404907063066539,-1.3447462698165324,-1.3447462698165324,-1.3447462698165324
2019-03-03,-0.8881267760209363,-0.8881267760209363,-0.8881267760209363,-0.8902066625417524,-0.8902066625417524,-0.8902066625417524,-1.017950987777054,-1.017950987777054,-1.017950987777054,-0.9767480344173496,-0.9767480344173496,-0.9767480344173496
2019-03-10,-1.3003269311501506,-1.3003269311501506,-1.3003269311501506,-1.2341435859375716,-1.2341435859375716,-1.2341435859375716,-1.3925075041059218,-1.3925075041059218,-1.3925075041059218,-1.2140490397531418,-1.2140490397531418,-1.2140490397531418
2019-03-17,-1.4434712733761237,-1.4434712733761237,-1.4434712733761237,-1.3067831275930968,-1.3067831275930968,-1.3067831275930968,-1.52099918974715,-1.52099918974715,-1.52099918974715,-1.272523657770243,-1.272523657770243,-1.272523657770243
2019-03-24,-1.1049865551014268,-1.1049865551014268,-1.1049865551014268,-1.141021626461763,-1.141021626461763,-1.141021626461763,-1.1016880110128122,-1.1016880110128122,-1.1016880110128122,-1.1747720401125121,-1.1747720401125121,-1.1747720401125121
2019-03-31,-1.4377609532076616,-1.4377609532076616,-1.4377609532076616,-1.5107831463347612,-1.5107831463347612,-1.5107831463347612,-1.3919632911227162,-1.3919632911227162,-1.3919632911227162,-1.4664036979228523,-1.4664036979228523,-1.4664036979228523
2019-04-07,-1.4394994494259992,-1.4394994494259992,-1.4394994494259992,-1.4946047579438817,-1.4946047579438817,-1.4946047579438817,-1.4355292547532834,-1.4355292547532834,-1.4355292547532834,-1.5013940726702684,-1.5013940726702684,-1.5013940726702684
2019-04-14,-1.400996006335615,-1.400996006335615,-1.400996006335615,-1.4228106340749445,-1.4228106340749445,-1.4228106340749445,-1.421576734304931,-1.421576734304931,-1.421576734304931,-1.4762527155842913,-1.4762527155842913,-1.4762527155842913
2019-04-21,-1.5297628429528043,-1.5297628429528043,-1.5297628429528043,-1.4938624435428398,-1.4938624435428398,-1.4938624435428398,-1.536283535766755,-1.536283535766755,-1.536283535766755,-1.5771614935732896,-1.5771614935732896,-1.5771614935732896
2019-04-28,-1.2298784327575192,-1.2298784327575192,-1.2298784327575192,-1.2717618612953177,-1.2717618612953177,-1.2717618612953177,-1.305531928282815,-1.305531928282815,-1.305531928282815,-1.3533859587245336,-1.3533859587245336,-1.3533859587245336
2019-05-05,-0.4440804425557864,-0.4440804425557864,-0.4440804425557864,-0.29803229100558554,-0.29803229100558554,-0.29803229100558554,-0.5521333766817742,-0.5521333766817742,-0.5521333766817742,-0.5707597112733344,-0.5707597112733344,-0.5707597112733344
2019-05-12,-0.2824414762277971,-0.2824414762277971,-0.2824414762277971,-0.36594626326285257,-0.36594626326285257,-0.36594626326285257,-0.4777865608377903,-0.4777865608377903,-0.4777865608377903,-0.2699338931796579,-0.2699338931796579,-0.2699338931796579
2019-05-19,0.2904231291751087,0.2904231291751087,0.2904231291751087,0.4245587958798087,0.4245587958798087,0.4245587958798087,0.44651598031935164,0.44651598031935164,0.44651598031935164,0.610685631998484,0.610685631998484,0.610685631998484
2019-05-26,1.115080580965762,1.115080580965762,1.115080580965762,1.139912656185212,1.139912656185212,1.139912656185212,1.275133097145257,1.275133097145257,1.275133097145257,1.2615342262856999,1.2615342262856999,1.2615342262856999
2019-06-02,0.7124921655181699,0.7124921655181699,0.7124921655181699,0.6190482623614882,0.6190482623614882,0.6190482623614882,0.3042385192136742,0.3042385192136742,0.3042385192136742,0.2245412042440305,0.2245412042440305,0.2245412042440305
2019-06-09,0.1978763624596379,0.1978763624596379,0.1978763624596379,0.07964015669679936,0.07964015669679936,0.07964015669679936,0.2545563275338698,0.2545563275338698,0.2545563275338698,0.16985593239362648,0.16985593239362648,0.16985593239362648
2019-06-16,-0.920597341713768,-0.920597341713768,-0.920597341713768,-1.0190894188509085,-1.0190894188509085,-1.0190894188509085,-0.8922142020488875,-0.8922142020488875,-0.8922142020488875,-0.8909941468797689,-0.8909941468797689,-0.8909941468797689
2019-06-23,-0.583027969342033,-0.583027969342033,-0.583027969342033,-0.6792685615384606,-0.6792685615384606,-0.6792685615384606,-0.573943611977463,-0.573943611977463,-0.573943611977463,-0.6200456203557729,-0.6200456203557729,-0.6200456203557729
2019-06-30,-1.161909138289182,-1.161909138289182,-1.161909138289182,-1.206606727199694,-1.206606727199694,-1.206606727199694,-1.2087257152725632,-1.2087257152725632,-1.2087257152725632,-1.1904937141585699,-1.1904937141585699,-1.1904937141585699
2019-07-07,-1.420644839293314,-1.420644839293314,-1.420644839293314,-1.452600471066556,-1.452600471066556,-1.452600471066556,-1.4492120465990799,-1.4492120465990799,-1.4492120465990799,-1.4384323617269503,-1.4384323617269503,-1.4384323617269503
2019-07-14,-1.4305410427634107,-1.4305410427634107,-1.4305410427634107,-1.2332716930440126,-1.2332716930440126,-1.2332716930440126,-1.3557922173030006,-1.3557922173030006,-1.3557922173030006,-1.086408338312837,-1.086408338312837,-1.086408338312837
2019-07-21,-1.595452942828041,-1.595452942828041,-1.595452942828041,-1.6256365367629142,-1.6256365367629142,-1.6256365367629142,-1.6096830908740674,-1.6096830908740674,-1.6096830908740674,-1.627135799075551,-1.627135799075551,-1.627135799075551
2019-07-28,-0.803861277033907,-0.803861277033907,-0.803861277033907,-0.6211393770767224,-0.6211393770767224,-0.6211393770767224,-0.6853571786257364,-0.6853571786257364,-0.6853571786257364,-0.6056233152330777,-0.6056233152330777,-0.6056233152330777
2019-08-04,-0.4876901832572304,-0.4876901832572304,-0.4876901832572304,-0.37871464071851574,-0.37871464071851574,-0.37871464071851574,-0.47325383739679944,-0.47325383739679944,-0.47325383739679944,-0.4048831994545789,-0.4048831994545789,-0.4048831994545789
2019-08-11,-0.13511930954040272,-0.13511930954040272,-0.13511930954040272,-0.20723565381453377,-0.20723565381453377,-0.20723565381453377,-0.17505007766152647,-0.17505007766152647,-0.17505007766152647,-0.2391731279486698,-0.2391731279486698,-0.2391731279486698
2019-08-18,-0.33754309458595727,-0.33754309458595727,-0.33754309458595727,0.16400115119978315,0.16400115119978315,0.16400115119978315,-0.35310876290339516,-0.35310876290339516,-0.35310876290339516,0.20672400254419973,0.20672400254419973,0.20672400254419973
2019-08-25,-0.5622348654899222,-0.5622348654899222,-0.5622348654899222,-0.4016590756280367,-0.4016590756280367,-0.4016590756280367,-0.4161381078948111,-0.4161381078948111,-0.4161381078948111,-0.394054902807463,-0.394054902807463,-0.394054902807463
2019-09-01,-1.12048825506974,-1.12048825506974,-1.12048825506974,-1.2013784192328218,-1.2013784192328218,-1.2013784192328218,-0.9817919655855908,-0.9817919655855908,-0.9817919655855908,-1.0434365593190056,-1.0434365593190056,-1.0434365593190056
2019-09-08,-1.228635551407748,-1.228635551407748,-1.228635551407748,-1.332601058979488,-1.332601058979488,-1.332601058979488,-1.211852211052259,-1.211852211052259,-1.211852211052259,-1.1995135224991824,-1.1995135224991824,-1.1995135224991824
2019-09-15,-1.3602716043345089,-1.3602716043345089,-1.3602716043345089,-0.9957575174398791,-0.9957575174398791,-0.9957575174398791,-1.2633319726861132,-1.2633319726861132,-1.2633319726861132,-0.8778425724854007,-0.8778425724854007,-0.8778425724854007
2019-09-22,-0.7078816402032454,-0.7078816402032454,-0.7078816402032454,-0.10324761462554044,-0.10324761462554044,-0.10324761462554044,-0.570836554115422,-0.570836554115422,-0.570836554115422,-0.20842966618996667,-0.20842966618996667,-0.20842966618996667
2019-09-29,0.0865275019931505,0.0865275019931505,0.0865275019931505,-0.3327311805707047,-0.3327311805707047,-0.3327311805707047,-0.37945078660823267,-0.37945078660823267,-0.37945078660823267,-0.7025727809000405,-0.7025727809000405,-0.7025727809000405
2019-10-06,-0.8342885236695744,-0.8342885236695744,-0.8342885236695744,-1.0913492133002252,-1.0913492133002252,-1.0913492133002252,-1.3302555888887322,-1.3302555888887322,-1.3302555888887322,-1.2043499873056605,-1.2043499873056605,-1.2043499873056605
2019-10-13,-0.9615393669918262,-0.9615393669918262,-0.9615393669918262,-0.9314375773828815,-0.9314375773828815,-0.9314375773828815,-0.7672019113600764,-0.7672019113600764,-0.7672019113600764,-0.8841898834412728,-0.8841898834412728,-0.8841898834412728
2019-10-20,-1.175013649479225,-1.175013649479225,-1.175013649479225,-1.3399439103445565,-1.3399439103445565,-1.3399439103445565,-1.6552233716840452,-1.6552233716840452,-1.6552233716840452,-1.7370393088250757,-1.7370393088250757,-1.7370393088250757
2019-10-27,-1.9326214049877097,-1.9326214049877097,-1.9326214049877097,-1.8882204053108813,-1.8882204053108813,-1.8882204053108813,-1.8943101987254267,-1.8943101987254267,-1.8943101987254267,-1.8674737631435923,-1.8674737631435923,-1.8674737631435923
2019-11-03,-2.032708146625355,-2.032708146625355,-2.032708146625355,-1.9335971622098351,-1.9335971622098351,-1.9335971622098351,-1.98918263380782,-1.98918263380782,-1.98918263380782,-1.9064589064839708,-1.9064589064839708,-1.9064589064839708
2019-11-10,-2.0157458272388635,-2.0157458272388635,-2.0157458272388635,-1.8800693921357288,-1.8800693921357288,-1.8800693921357288,-1.9591949543898315,-1.9591949543898315,-1.9591949543898315,-1.8144712852826452,-1.8144712852826452,-1.8144712852826452
2019-11-17,-1.6827980780774883,-1.6827980780774883,-1.6827980780774883,-1.5925263355297348,-1.5925263355297348,-1.5925263355297348,-1.6155033059345352,-1.6155033059345352,-1.6155033059345352,-1.493260510078928,-1.493260510078928,-1.493260510078928
2019-11-24,-1.616674381145747,-1.616674381145747,-1.616674381145747,-1.6102665059602046,-1.6102665059602046,-1.6102665059602046,-1.5943830824275576,-1.5943830824275576,-1.5943830824275576,-1.5516834587023633,-1.5516834587023633,-1.5516834587023633
2019-12-01,-1.2951241844569905,-1.2951241844569905,-1.2951241844569905,-1.2929385296349705,-1.2929385296349705,-1.2929385296349705,-1.2826281253599416,-1.2826281253599416,-1.2826281253599416,-1.2838811879477752,-1.2838811879477752,-1.2838811879477752
2019-12-08,-1.3148164259501862,-1.3148164259501862,-1.3148164259501862,-1.277792363144479,-1.277792363144479,-1.277792363144479,-1.3570707780229558,-1.3570707780229558,-1.3570707780229558,-1.3176842105104514,-1.3176842105104514,-1.3176842105104514
2019-12-15,-1.4955925819169265,-1.4955925819169265,-1.4955925819169265,-1.4665637495231438,-1.4665637495231438,-1.4665637495231438,-1.5122518994074363,-1.5122518994074363,-1.5122518994074363,-1.4823716073548234,-1.4823716073548234,-1.4823716073548234
2019-12-22,-1.5281630891663662,-1.5281630891663662,-1.5281630891663662,-1.472294246805493,-1.472294246805493,-1.472294246805493,-1.5251364440676662,-1.5251364440676662,-1.5251364440676662,-1.4662710784744777,-1.4662710784744777,-1.4662710784744777
2019-12-29,-1.3140719666628493,-1.3140719666628493,-1.3140719666628493,-1.3344128606964205,-1.3344128606964205,-1.3344128606964205,-1.4280811289834918,-1.4280811289834918,-1.4280811289834918,-1.4210927844521615,-1.4210927844521615,-1.4210927844521615
