Date,Virtus Glovista EMEtf_Open_average,Virtus Glovista EMEtf_Open_max,Virtus Glovista EMEtf_Open_min,Virtus Glovista EMEtf_High_average,Virtus Glovista EMEtf_High_max,Virtus Glovista EMEtf_High_min,Virtus Glovista EMEtf_Low_average,Virtus Glovista EMEtf_Low_max,Virtus Glovista EMEtf_Low_min,Virtus Glovista EMEtf_Close_average,Virtus Glovista EMEtf_Close_max,Virtus Glovista EMEtf_Close_min
2018-05-27,-1.7770766899927992,-1.7770766899927992,-1.7770766899927992,-1.7787056011677422,-1.7787056011677422,-1.7787056011677422,-1.7208995886010583,-1.7208995886010583,-1.7208995886010583,-1.7531596926801591,-1.7531596926801591,-1.7531596926801591
2018-06-03,-1.569405828652507,-1.569405828652507,-1.569405828652507,-1.5450464910024577,-1.5450464910024577,-1.5450464910024577,-1.52570083422876,-1.52570083422876,-1.52570083422876,-1.5190654166619504,-1.5190654166619504,-1.5190654166619504
2018-06-10,-1.7626842517986148,-1.7626842517986148,-1.7626842517986148,-1.7772619363455355,-1.7772619363455355,-1.7772619363455355,-1.7270673090220905,-1.7270673090220905,-1.7270673090220905,-1.7532114735330824,-1.7532114735330824,-1.7532114735330824
2018-06-17,-1.912949345064402,-1.912949345064402,-1.912949345064402,-1.8994886722572972,-1.8994886722572972,-1.8994886722572972,-1.9125708563811574,-1.9125708563811574,-1.9125708563811574,-1.9100630947868082,-1.9100630947868082,-1.9100630947868082
2018-06-24,-2.046354876223431,-2.046354876223431,-2.046354876223431,-2.041648713882016,-2.041648713882016,-2.041648713882016,-2.036542028987911,-2.036542028987911,-2.036542028987911,-2.033081963816936,-2.033081963816936,-2.033081963816936
2018-07-01,-1.462550047510805,-1.462550047510805,-1.462550047510805,-1.4698311240954745,-1.4698311240954745,-1.4698311240954745,-1.4927632087942186,-1.4927632087942186,-1.4927632087942186,-1.4963566656471492,-1.4963566656471492,-1.4963566656471492
2018-07-08,-1.3045285593723404,-1.3045285593723404,-1.3045285593723404,-1.313708356715554,-1.313708356715554,-1.313708356715554,-1.3101095210916986,-1.3101095210916986,-1.3101095210916986,-1.310076925069216,-1.310076925069216,-1.310076925069216
2018-07-15,-1.1244394697181606,-1.1244394697181606,-1.1244394697181606,-1.0332954840119548,-1.0332954840119548,-1.0332954840119548,-1.106835680286596,-1.106835680286596,-1.106835680286596,-1.0777069736611011,-1.0777069736611011,-1.0777069736611011
2018-07-22,-0.5449382263224816,-0.5449382263224816,-0.5449382263224816,-0.5626428462813045,-0.5626428462813045,-0.5626428462813045,-0.7808347959706515,-0.7808347959706515,-0.7808347959706515,-0.7913813693112077,-0.7913813693112077,-0.7913813693112077
2018-07-29,-0.6670352447604122,-0.6670352447604122,-0.6670352447604122,-0.6716775097053362,-0.6716775097053362,-0.6716775097053362,-0.7216369125861896,-0.7216369125861896,-0.7216369125861896,-0.726035911918959,-0.726035911918959,-0.726035911918959
2018-08-05,-1.363267950316964,-1.363267950316964,-1.363267950316964,-1.3821725219416952,-1.3821725219416952,-1.3821725219416952,-1.3645479357232042,-1.3645479357232042,-1.3645479357232042,-1.3438308420127798,-1.3438308420127798,-1.3438308420127798
2018-08-12,-1.3791008137804543,-1.3791008137804543,-1.3791008137804543,-1.3669700740452353,-1.3669700740452353,-1.3669700740452353,-1.3268889204485652,-1.3268889204485652,-1.3268889204485652,-1.3062030913386817,-1.3062030913386817,-1.3062030913386817
2018-08-19,-0.9847982298448,-0.9847982298448,-0.9847982298448,-0.979843014846479,-0.979843014846479,-0.979843014846479,-0.9371751276532072,-0.9371751276532072,-0.9371751276532072,-0.9252746847851299,-0.9252746847851299,-0.9252746847851299
2018-08-26,-0.957268381614237,-0.957268381614237,-0.957268381614237,-0.9305946291517961,-0.9305946291517961,-0.9305946291517961,-1.0059214678509518,-1.0059214678509518,-1.0059214678509518,-1.0125602108850782,-1.0125602108850782,-1.0125602108850782
2018-09-02,-1.510560373027866,-1.510560373027866,-1.510560373027866,-1.505204997023936,-1.505204997023936,-1.505204997023936,-1.4674404330440696,-1.4674404330440696,-1.4674404330440696,-1.4562028308376347,-1.4562028308376347,-1.4562028308376347
2018-09-09,-1.0207357128817343,-1.0207357128817343,-1.0207357128817343,-1.0519033347062292,-1.0519033347062292,-1.0519033347062292,-1.1347767801917277,-1.1347767801917277,-1.1347767801917277,-1.1048880503276757,-1.1048880503276757,-1.1048880503276757
