Date,iShares EuropeEtf_Open_average,iShares EuropeEtf_Open_max,iShares EuropeEtf_Open_min,iShares EuropeEtf_High_average,iShares EuropeEtf_High_max,iShares EuropeEtf_High_min,iShares EuropeEtf_Low_average,iShares EuropeEtf_Low_max,iShares EuropeEtf_Low_min,iShares EuropeEtf_Close_average,iShares EuropeEtf_Close_max,iShares EuropeEtf_Close_min
2018-08-12,-1.9680378997054657,-1.9680378997054657,-1.9680378997054657,-1.8364348753012485,-1.8364348753012485,-1.8364348753012485,-1.9061034969131105,-1.9061034969131105,-1.9061034969131105,-1.803562328289334,-1.803562328289334,-1.803562328289334
2018-08-19,-0.9216336424504435,-0.9216336424504435,-0.9216336424504435,-0.9779012812928978,-0.9779012812928978,-0.9779012812928978,-0.8966987321938056,-0.8966987321938056,-0.8966987321938056,-0.9438159317473942,-0.9438159317473942,-0.9438159317473942
2018-08-26,-0.8408321894378816,-0.8408321894378816,-0.8408321894378816,-0.9071082081229622,-0.9071082081229622,-0.9071082081229622,-1.0078652126373688,-1.0078652126373688,-1.0078652126373688,-1.0173029314920057,-1.0173029314920057,-1.0173029314920057
2018-09-02,-1.72478618546936,-1.72478618546936,-1.72478618546936,-1.7561707985894224,-1.7561707985894224,-1.7561707985894224,-1.6817502511796856,-1.6817502511796856,-1.6817502511796856,-1.7353482937825264,-1.7353482937825264,-1.7353482937825264
2018-09-09,-0.8989567154343917,-0.8989567154343917,-0.8989567154343917,-1.0146642464096332,-1.0146642464096332,-1.0146642464096332,-0.9593835971550725,-0.9593835971550725,-0.9593835971550725,-1.030680542394579,-1.030680542394579,-1.030680542394579
2018-09-16,0.04553140373550108,0.04553140373550108,0.04553140373550108,-0.046502493249271214,-0.046502493249271214,-0.046502493249271214,0.08499908030258467,0.08499908030258467,0.08499908030258467,0.035712195898572,0.035712195898572,0.035712195898572
2018-09-23,-0.42066109321732176,-0.42066109321732176,-0.42066109321732176,-0.37721321741293395,-0.37721321741293395,-0.37721321741293395,-0.3747933813218916,-0.3747933813218916,-0.3747933813218916,-0.4734462864750683,-0.4734462864750683,-0.4734462864750683
2018-09-30,-1.175416154394738,-1.175416154394738,-1.175416154394738,-1.3581710144859516,-1.3581710144859516,-1.3581710144859516,-1.3551635661172468,-1.3551635661172468,-1.3551635661172468,-1.344421967061102,-1.344421967061102,-1.344421967061102
2018-10-07,-2.3407305194823724,-2.3407305194823724,-2.3407305194823724,-2.5076671985620465,-2.5076671985620465,-2.5076671985620465,-2.67538656388379,-2.67538656388379,-2.67538656388379,-2.541336436900316,-2.541336436900316,-2.541336436900316
2018-10-14,-2.282897771468881,-2.282897771468881,-2.282897771468881,-2.2143640090773165,-2.2143640090773165,-2.2143640090773165,-2.1050359606464526,-2.1050359606464526,-2.1050359606464526,-2.161070671188899,-2.161070671188899,-2.161070671188899
2018-10-21,-2.7159007763712206,-2.7159007763712206,-2.7159007763712206,-2.6205740391984067,-2.6205740391984067,-2.6205740391984067,-2.7195727666302254,-2.7195727666302254,-2.7195727666302254,-2.5998967821074084,-2.5998967821074084,-2.5998967821074084
2018-10-28,-1.3200035197395266,-1.3200035197395266,-1.3200035197395266,-1.4195788335590631,-1.4195788335590631,-1.4195788335590631,-1.4555782374199486,-1.4555782374199486,-1.4555782374199486,-1.504865252071206,-1.504865252071206,-1.504865252071206
2018-11-04,-1.3587661811101936,-1.3587661811101936,-1.3587661811101936,-1.4618640937851484,-1.4618640937851484,-1.4618640937851484,-1.2845366419180737,-1.2845366419180737,-1.2845366419180737,-1.3415222074586577,-1.3415222074586577,-1.3415222074586577
2018-11-11,-1.5978241278279162,-1.5978241278279162,-1.5978241278279162,-1.5781218793709335,-1.5781218793709335,-1.5781218793709335,-1.4738744383557647,-1.4738744383557647,-1.4738744383557647,-1.4716961119767384,-1.4716961119767384,-1.4716961119767384
2018-11-18,-1.7588409749132186,-1.7588409749132186,-1.7588409749132186,-1.80100840575882,-1.80100840575882,-1.80100840575882,-1.6102026113635748,-1.6102026113635748,-1.6102026113635748,-1.7276855187352484,-1.7276855187352484,-1.7276855187352484
2018-11-25,-1.252385539777754,-1.252385539777754,-1.252385539777754,-1.326643043188131,-1.326643043188131,-1.326643043188131,-1.2084815551287404,-1.2084815551287404,-1.2084815551287404,-1.2462169692698386,-1.2462169692698386,-1.2462169692698386
2018-12-02,-1.5689438449331974,-1.5689438449331974,-1.5689438449331974,-1.6156483794207503,-1.6156483794207503,-1.6156483794207503,-1.7066964621817224,-1.7066964621817224,-1.7066964621817224,-1.8210253832747367,-1.8210253832747367,-1.8210253832747367
2018-12-09,-1.6548098550149355,-1.6548098550149355,-1.6548098550149355,-1.681277426844235,-1.681277426844235,-1.681277426844235,-1.5633797951390986,-1.5633797951390986,-1.5633797951390986,-1.678933387226826,-1.678933387226826,-1.678933387226826
2018-12-16,-1.9791008546536693,-1.9791008546536693,-1.9791008546536693,-1.9932276246863572,-1.9932276246863572,-1.9932276246863572,-2.024740361612344,-2.024740361612344,-2.024740361612344,-2.1137856474834633,-2.1137856474834633,-2.1137856474834633
2018-12-23,-1.601270830910604,-1.601270830910604,-1.601270830910604,-1.6718004450468498,-1.6718004450468498,-1.6718004450468498,-1.553845078071151,-1.553845078071151,-1.553845078071151,-1.5833638306397553,-1.5833638306397553,-1.5833638306397553
2018-12-30,-1.3813468772026836,-1.3813468772026836,-1.3813468772026836,-1.2049506222498119,-1.2049506222498119,-1.2049506222498119,-1.2597941007325977,-1.2597941007325977,-1.2597941007325977,-1.1038637250470793,-1.1038637250470793,-1.1038637250470793
2019-01-06,-0.7274124791342268,-0.7274124791342268,-0.7274124791342268,-0.7758239212648332,-0.7758239212648332,-0.7758239212648332,-0.6679943516497054,-0.6679943516497054,-0.6679943516497054,-0.7025337507101821,-0.7025337507101821,-0.7025337507101821
2019-01-13,-0.3582077815431924,-0.3582077815431924,-0.3582077815431924,-0.4270196970699264,-0.4270196970699264,-0.4270196970699264,-0.31336638422551927,-0.31336638422551927,-0.31336638422551927,-0.3250812410465646,-0.3250812410465646,-0.3250812410465646
2019-01-20,-0.24884105901917047,-0.24884105901917047,-0.24884105901917047,-0.27296694360303503,-0.27296694360303503,-0.27296694360303503,-0.1466026805621606,-0.1466026805621606,-0.1466026805621606,-0.1960136015454871,-0.1960136015454871,-0.1960136015454871
2019-01-27,0.057586541862517354,0.057586541862517354,0.057586541862517354,0.05471206685958136,0.05471206685958136,0.05471206685958136,0.10699708905501241,0.10699708905501241,0.10699708905501241,0.06729460665466996,0.06729460665466996,0.06729460665466996
2019-02-03,-0.09878891692921879,-0.09878891692921879,-0.09878891692921879,-0.1417956674908581,-0.1417956674908581,-0.1417956674908581,-0.06740391448937925,-0.06740391448937925,-0.06740391448937925,-0.0255198360970951,-0.0255198360970951,-0.0255198360970951
2019-02-10,0.7194577611684986,0.7194577611684986,0.7194577611684986,0.7425055727109717,0.7425055727109717,0.7425055727109717,0.8233557635938525,0.8233557635938525,0.8233557635938525,0.8462340274595338,0.8462340274595338,0.8462340274595338
2019-02-17,1.312776932977929,1.312776932977929,1.312776932977929,1.3007000392958732,1.3007000392958732,1.3007000392958732,1.4399450990855591,1.4399450990855591,1.4399450990855591,1.2883102569189615,1.2883102569189615,1.2883102569189615
2019-02-24,1.7415833925687996,1.7415833925687996,1.7415833925687996,1.7200036351175472,1.7200036351175472,1.7200036351175472,1.7005180398337958,1.7005180398337958,1.7005180398337958,1.636332110359268,1.636332110359268,1.636332110359268
2019-03-03,0.8790577310897459,0.8790577310897459,0.8790577310897459,0.9610483078262353,0.9610483078262353,0.9610483078262353,0.9844011051141134,0.9844011051141134,0.9844011051141134,1.0084314522501305,1.0084314522501305,1.0084314522501305
2019-03-10,1.831724324029272,1.831724324029272,1.831724324029272,1.8781001413393406,1.8781001413393406,1.8781001413393406,1.847308131433352,1.847308131433352,1.847308131433352,1.8482830628463138,1.8482830628463138,1.8482830628463138
2019-03-17,1.5119751574868134,1.5119751574868134,1.5119751574868134,1.4809439696329612,1.4809439696329612,1.4809439696329612,1.315723450365554,1.315723450365554,1.315723450365554,1.2329064757560166,1.2329064757560166,1.2329064757560166
2019-03-24,1.3783314484734606,1.3783314484734606,1.3783314484734606,1.3245190180311643,1.3245190180311643,1.3245190180311643,1.2827860488414802,1.2827860488414802,1.2827860488414802,1.32011077766296,1.32011077766296,1.32011077766296
2019-03-31,1.7533600196895052,1.7533600196895052,1.7533600196895052,1.789865141687169,1.789865141687169,1.789865141687169,1.7914049997633592,1.7914049997633592,1.7914049997633592,1.760838327069054,1.760838327069054,1.760838327069054
2019-04-07,1.7044568035600374,1.7044568035600374,1.7044568035600374,1.6888770935521908,1.6888770935521908,1.6888770935521908,1.7066994550313064,1.7066994550313064,1.7066994550313064,1.6753350619006262,1.6753350619006262,1.6753350619006262
2019-04-14,1.5867564672299201,1.5867564672299201,1.5867564672299201,1.5898265958597602,1.5898265958597602,1.5898265958597602,1.569414225051546,1.569414225051546,1.569414225051546,1.546854806766823,1.546854806766823,1.546854806766823
2019-04-21,1.2593108646372402,1.2593108646372402,1.2593108646372402,1.266487465111894,1.266487465111894,1.266487465111894,1.2639894353799832,1.2639894353799832,1.2639894353799832,1.257761476327336,1.257761476327336,1.257761476327336
2019-04-28,1.2053544116323884,1.2053544116323884,1.2053544116323884,1.2782039712325877,1.2782039712325877,1.2782039712325877,1.2251630325304368,1.2251630325304368,1.2251630325304368,1.280393691680551,1.280393691680551,1.280393691680551
2019-05-05,0.5957083630168204,0.5957083630168204,0.5957083630168204,0.703020383215055,0.703020383215055,0.703020383215055,0.5473677114805293,0.5473677114805293,0.5473677114805293,0.7155202238413562,0.7155202238413562,0.7155202238413562
2019-05-12,0.5522234942904533,0.5522234942904533,0.5522234942904533,0.5776965794735236,0.5776965794735236,0.5776965794735236,0.5903393369779966,0.5903393369779966,0.5903393369779966,0.5136209280998687,0.5136209280998687,0.5136209280998687
2019-05-19,0.3380938358511379,0.3380938358511379,0.3380938358511379,0.3052468819956786,0.3052468819956786,0.3052468819956786,0.3588325355197502,0.3588325355197502,0.3588325355197502,0.3407736216434231,0.3407736216434231,0.3407736216434231
2019-05-26,-0.6215771297653737,-0.6215771297653737,-0.6215771297653737,-0.5847841276509332,-0.5847841276509332,-0.5847841276509332,-0.5952557477238926,-0.5952557477238926,-0.5952557477238926,-0.5258816287503801,-0.5258816287503801,-0.5258816287503801
2019-06-02,0.6565912523592564,0.6565912523592564,0.6565912523592564,0.767564650894202,0.767564650894202,0.767564650894202,0.7317348573012795,0.7317348573012795,0.7317348573012795,0.7073356401873349,0.7073356401873349,0.7073356401873349
2019-06-09,0.5129807773641525,0.5129807773641525,0.5129807773641525,0.3941261655014612,0.3941261655014612,0.3941261655014612,0.5198203857870152,0.5198203857870152,0.5198203857870152,0.4127487367085591,0.4127487367085591,0.4127487367085591
2019-06-16,0.3512836357416582,0.3512836357416582,0.3512836357416582,0.3844217377791396,0.3844217377791396,0.3844217377791396,0.3785661564460911,0.3785661564460911,0.3785661564460911,0.353615134580895,0.353615134580895,0.353615134580895
2019-06-23,0.3967624226147597,0.3967624226147597,0.3967624226147597,0.42518410566484377,0.42518410566484377,0.42518410566484377,0.4931815711591671,0.4931815711591671,0.4931815711591671,0.44871532704104417,0.44871532704104417,0.44871532704104417
2019-06-30,0.5673279952153845,0.5673279952153845,0.5673279952153845,0.44807564620599966,0.44807564620599966,0.44807564620599966,0.3661208284665585,0.3661208284665585,0.3661208284665585,0.5099874362948282,0.5099874362948282,0.5099874362948282
2019-07-07,0.047221489838380364,0.047221489838380364,0.047221489838380364,-0.10149612259264909,-0.10149612259264909,-0.10149612259264909,0.06847472512046635,0.06847472512046635,0.06847472512046635,0.01014508454911069,0.01014508454911069,0.01014508454911069
2019-07-14,-0.12021903058576729,-0.12021903058576729,-0.12021903058576729,-0.24319194138790623,-0.24319194138790623,-0.24319194138790623,-0.12699439730450407,-0.12699439730450407,-0.12699439730450407,-0.3352060321098329,-0.3352060321098329,-0.3352060321098329
2019-07-21,-0.24756340122765366,-0.24756340122765366,-0.24756340122765366,-0.40569934619202264,-0.40569934619202264,-0.40569934619202264,-0.1582396665160499,-0.1582396665160499,-0.1582396665160499,-0.31431911659983175,-0.31431911659983175,-0.31431911659983175
2019-07-28,-2.016403971753015,-2.016403971753015,-2.016403971753015,-2.142740244651653,-2.142740244651653,-2.142740244651653,-2.266681691223534,-2.266681691223534,-2.266681691223534,-2.2808691419565412,-2.2808691419565412,-2.2808691419565412
2019-08-04,-2.249872509766079,-2.249872509766079,-2.249872509766079,-2.3045106557014567,-2.3045106557014567,-2.3045106557014567,-2.2244590440359957,-2.2244590440359957,-2.2244590440359957,-2.2924802212880255,-2.2924802212880255,-2.2924802212880255
2019-08-11,-2.671240721121889,-2.671240721121889,-2.671240721121889,-2.5113117235359437,-2.5113117235359437,-2.5113117235359437,-2.493911867323155,-2.493911867323155,-2.493911867323155,-2.4418764714402754,-2.4418764714402754,-2.4418764714402754
2019-08-18,-1.7164029751813852,-1.7164029751813852,-1.7164029751813852,-1.6032387111522506,-1.6032387111522506,-1.6032387111522506,-1.9224767572578847,-1.9224767572578847,-1.9224767572578847,-2.06915018349484,-2.06915018349484,-2.06915018349484
2019-08-25,-1.064969220814617,-1.064969220814617,-1.064969220814617,-1.1857870826309846,-1.1857870826309846,-1.1857870826309846,-1.1830126035098303,-1.1830126035098303,-1.1830126035098303,-1.1594214376269023,-1.1594214376269023,-1.1594214376269023
2019-09-01,-0.2849212763221066,-0.2849212763221066,-0.2849212763221066,-0.32304768044844673,-0.32304768044844673,-0.32304768044844673,-0.1564105946474346,-0.1564105946474346,-0.1564105946474346,-0.2904069730295737,-0.2904069730295737,-0.2904069730295737
2019-09-08,0.49128450023167014,0.49128450023167014,0.49128450023167014,0.4638964409571221,0.4638964409571221,0.4638964409571221,0.5041500551966026,0.5041500551966026,0.5041500551966026,0.43031904929528864,0.43031904929528864,0.43031904929528864
2019-09-15,0.499052115043254,0.499052115043254,0.499052115043254,0.4616735759024761,0.4616735759024761,0.4616735759024761,0.39744107771310544,0.39744107771310544,0.39744107771310544,0.2811746256681273,0.2811746256681273,0.2811746256681273
2019-09-22,0.05734137872844828,0.05734137872844828,0.05734137872844828,0.0206278875143494,0.0206278875143494,0.0206278875143494,-0.01591432674629403,-0.01591432674629403,-0.01591432674629403,-0.02346897263944305,-0.02346897263944305,-0.02346897263944305
2019-09-29,-1.2232375119734187,-1.2232375119734187,-1.2232375119734187,-1.047393507789997,-1.047393507789997,-1.047393507789997,-1.0508376617902675,-1.0508376617902675,-1.0508376617902675,-0.8360443121840455,-0.8360443121840455,-0.8360443121840455
2019-10-06,0.32532052656812277,0.32532052656812277,0.32532052656812277,0.5131259493953964,0.5131259493953964,0.5131259493953964,0.4334209457643212,0.4334209457643212,0.4334209457643212,0.4172507535861548,0.4172507535861548,0.4172507535861548
2019-10-13,0.9495028162169227,0.9495028162169227,0.9495028162169227,0.994647770867121,0.994647770867121,0.994647770867121,0.9095985808665917,0.9095985808665917,0.9095985808665917,1.0128401787025867,1.0128401787025867,1.0128401787025867
2019-10-20,1.2757940850572405,1.2757940850572405,1.2757940850572405,1.3885752307861068,1.3885752307861068,1.3885752307861068,1.328691072629132,1.328691072629132,1.328691072629132,1.3852625238118008,1.3852625238118008,1.3852625238118008
2019-10-27,1.7153653618221154,1.7153653618221154,1.7153653618221154,1.7779018691082296,1.7779018691082296,1.7779018691082296,1.7295733037460774,1.7295733037460774,1.7295733037460774,1.7749591168452112,1.7749591168452112,1.7749591168452112
2019-11-03,1.6602263311406478,1.6602263311406478,1.6602263311406478,1.7230432424631335,1.7230432424631335,1.7230432424631335,1.6257613363224015,1.6257613363224015,1.6257613363224015,1.7107064550621491,1.7107064550621491,1.7107064550621491
2019-11-10,1.5487136967314379,1.5487136967314379,1.5487136967314379,1.6451553791420472,1.6451553791420472,1.6451553791420472,1.574565917062636,1.574565917062636,1.574565917062636,1.6182910437973463,1.6182910437973463,1.6182910437973463
2019-11-17,1.4868806878451433,1.4868806878451433,1.4868806878451433,1.4188901880183782,1.4188901880183782,1.4188901880183782,1.350012188392946,1.350012188392946,1.350012188392946,1.3263694046645862,1.3263694046645862,1.3263694046645862
2019-11-24,1.4410175303463475,1.4410175303463475,1.4410175303463475,1.4380840574984268,1.4380840574984268,1.4380840574984268,1.4294299033453954,1.4294299033453954,1.4294299033453954,1.3735607107695067,1.3735607107695067,1.3735607107695067
2019-12-01,1.3725764986789422,1.3725764986789422,1.3725764986789422,1.3560310186283813,1.3560310186283813,1.3560310186283813,1.3553613258965749,1.3553613258965749,1.3553613258965749,1.3732534091268778,1.3732534091268778,1.3732534091268778
2019-12-08,1.7541902328810752,1.7541902328810752,1.7541902328810752,1.851892511769788,1.851892511769788,1.851892511769788,1.6733226241316999,1.6733226241316999,1.6733226241316999,1.714288995781993,1.714288995781993,1.714288995781993
2019-12-15,1.615554581597579,1.615554581597579,1.615554581597579,1.5802734625528168,1.5802734625528168,1.5802734625528168,1.6054078528771172,1.6054078528771172,1.6054078528771172,1.5667763758638673,1.5667763758638673,1.5667763758638673
2019-12-22,1.7032028946697129,1.7032028946697129,1.7032028946697129,1.6982443763074315,1.6982443763074315,1.6982443763074315,1.6871215160452704,1.6871215160452704,1.6871215160452704,1.6408126487879728,1.6408126487879728,1.6408126487879728
2019-12-29,1.3949777682350821,1.3949777682350821,1.3949777682350821,1.519172491733201,1.519172491733201,1.519172491733201,1.4149595939750357,1.4149595939750357,1.4149595939750357,1.4128794810712406,1.4128794810712406,1.4128794810712406
