Date,PowerShares Variable Rate Preferred Portfolio_Open_average,PowerShares Variable Rate Preferred Portfolio_Open_max,PowerShares Variable Rate Preferred Portfolio_Open_min,PowerShares Variable Rate Preferred Portfolio_High_average,PowerShares Variable Rate Preferred Portfolio_High_max,PowerShares Variable Rate Preferred Portfolio_High_min,PowerShares Variable Rate Preferred Portfolio_Low_average,PowerShares Variable Rate Preferred Portfolio_Low_max,PowerShares Variable Rate Preferred Portfolio_Low_min,PowerShares Variable Rate Preferred Portfolio_Close_average,PowerShares Variable Rate Preferred Portfolio_Close_max,PowerShares Variable Rate Preferred Portfolio_Close_min
2018-04-08,-0.6711641052974507,-0.6711641052974507,-0.6711641052974507,-1.0335731175262262,-1.0335731175262262,-1.0335731175262262,-0.9977790478607486,-0.9977790478607486,-0.9977790478607486,-0.8196705349003475,-0.8196705349003475,-0.8196705349003475
2018-04-15,-1.0638122149004596,-1.0638122149004596,-1.0638122149004596,-1.5074140415529962,-1.5074140415529962,-1.5074140415529962,-1.810779865774009,-1.810779865774009,-1.810779865774009,-1.887650756977284,-1.887650756977284,-1.887650756977284
2018-04-22,-2.33002254831192,-2.33002254831192,-2.33002254831192,-1.9030213913393579,-1.9030213913393579,-1.9030213913393579,-2.23475111307721,-2.23475111307721,-2.23475111307721,-2.4649508986524897,-2.4649508986524897,-2.4649508986524897
2018-04-29,-1.8058379405171325,-1.8058379405171325,-1.8058379405171325,-1.483493702966568,-1.483493702966568,-1.483493702966568,-1.6547986232836922,-1.6547986232836922,-1.6547986232836922,-1.3133090130212386,-1.3133090130212386,-1.3133090130212386
2018-05-06,-1.2356745797617594,-1.2356745797617594,-1.2356745797617594,-1.4337066974245125,-1.4337066974245125,-1.4337066974245125,-0.9736633879180377,-0.9736633879180377,-0.9736633879180377,-1.1165047491710054,-1.1165047491710054,-1.1165047491710054
2018-05-13,-1.5815081309421777,-1.5815081309421777,-1.5815081309421777,-1.9637129016080432,-1.9637129016080432,-1.9637129016080432,-1.6943771148434075,-1.6943771148434075,-1.6943771148434075,-1.855627725225808,-1.855627725225808,-1.855627725225808
2018-05-20,-1.0811659647312772,-1.0811659647312772,-1.0811659647312772,-1.143572484969553,-1.143572484969553,-1.143572484969553,-1.1121191926987488,-1.1121191926987488,-1.1121191926987488,-0.9929278340075016,-0.9929278340075016,-0.9929278340075016
2018-05-27,-1.5228721009205126,-1.5228721009205126,-1.5228721009205126,-1.5665483857630456,-1.5665483857630456,-1.5665483857630456,-1.5490009379144192,-1.5490009379144192,-1.5490009379144192,-1.7870057229367657,-1.7870057229367657,-1.7870057229367657
2018-06-03,-0.9444002816030282,-0.9444002816030282,-0.9444002816030282,-1.020638602636463,-1.020638602636463,-1.020638602636463,-0.8664881446917964,-0.8664881446917964,-0.8664881446917964,-0.949900227831788,-0.949900227831788,-0.949900227831788
2018-06-10,-0.6527935185520125,-0.6527935185520125,-0.6527935185520125,-0.9437285170112438,-0.9437285170112438,-0.9437285170112438,-1.2503853954388642,-1.2503853954388642,-1.2503853954388642,-1.2099467575159613,-1.2099467575159613,-1.2099467575159613
2018-06-17,-1.5701127822026708,-1.5701127822026708,-1.5701127822026708,-1.7014889854180837,-1.7014889854180837,-1.7014889854180837,-1.674881745690418,-1.674881745690418,-1.674881745690418,-1.5091346789671587,-1.5091346789671587,-1.5091346789671587
2018-06-24,-0.8468399341428832,-0.8468399341428832,-0.8468399341428832,-0.4512563394026257,-0.4512563394026257,-0.4512563394026257,-0.4989106858359165,-0.4989106858359165,-0.4989106858359165,-0.012391603856695152,-0.012391603856695152,-0.012391603856695152
2018-07-01,1.1547005383792281,1.1547005383792281,1.1547005383792281,0.9342677694393269,0.9342677694393269,0.9342677694393269,1.1655430348287257,1.1655430348287257,1.1655430348287257,0.7826998941571004,0.7826998941571004,0.7826998941571004
