Date,iShares MSCI ACWI Low Carbon Target_Open_average,iShares MSCI ACWI Low Carbon Target_Open_max,iShares MSCI ACWI Low Carbon Target_Open_min,iShares MSCI ACWI Low Carbon Target_High_average,iShares MSCI ACWI Low Carbon Target_High_max,iShares MSCI ACWI Low Carbon Target_High_min,iShares MSCI ACWI Low Carbon Target_Low_average,iShares MSCI ACWI Low Carbon Target_Low_max,iShares MSCI ACWI Low Carbon Target_Low_min,iShares MSCI ACWI Low Carbon Target_Close_average,iShares MSCI ACWI Low Carbon Target_Close_max,iShares MSCI ACWI Low Carbon Target_Close_min
2018-04-08,-0.42845933550777204,-0.42845933550777204,-0.42845933550777204,-0.5603709356208618,-0.5603709356208618,-0.5603709356208618,-0.20963609406392278,-0.20963609406392278,-0.20963609406392278,-0.3298168250064484,-0.3298168250064484,-0.3298168250064484
2018-04-15,-0.35043519524589783,-0.35043519524589783,-0.35043519524589783,-0.43642740530519447,-0.43642740530519447,-0.43642740530519447,-0.21298270842529524,-0.21298270842529524,-0.21298270842529524,-0.3625279117645539,-0.3625279117645539,-0.3625279117645539
2018-04-22,-0.16732432597510188,-0.16732432597510188,-0.16732432597510188,-0.33715017004144865,-0.33715017004144865,-0.33715017004144865,-0.18373803328237676,-0.18373803328237676,-0.18373803328237676,-0.4620227926080296,-0.4620227926080296,-0.4620227926080296
2018-04-29,-0.2085723154636792,-0.2085723154636792,-0.2085723154636792,-0.3372692358115872,-0.3372692358115872,-0.3372692358115872,0.032608911873592814,0.032608911873592814,0.032608911873592814,-0.20861856030486678,-0.20861856030486678,-0.20861856030486678
2018-05-06,0.9554840012176696,0.9554840012176696,0.9554840012176696,0.8941709519012275,0.8941709519012275,0.8941709519012275,0.950422362008616,0.950422362008616,0.950422362008616,0.722835729050229,0.722835729050229,0.722835729050229
2018-05-13,0.6425447292825616,0.6425447292825616,0.6425447292825616,0.5311799420536347,0.5311799420536347,0.5311799420536347,0.8169772333795665,0.8169772333795665,0.8169772333795665,0.6551097984119426,0.6551097984119426,0.6551097984119426
2018-05-20,0.18655073953058846,0.18655073953058846,0.18655073953058846,0.03130979795865024,0.03130979795865024,0.03130979795865024,0.30158435857152766,0.30158435857152766,0.30158435857152766,0.20694244209611865,0.20694244209611865,0.20694244209611865
2018-05-27,0.6336233202935179,0.6336233202935179,0.6336233202935179,0.5654920144139179,0.5654920144139179,0.5654920144139179,0.8019217661051131,0.8019217661051131,0.8019217661051131,0.7533825322924617,0.7533825322924617,0.7533825322924617
2018-06-03,1.3024626386396072,1.3024626386396072,1.3024626386396072,1.5533783152447842,1.5533783152447842,1.5533783152447842,1.27441646354829,1.27441646354829,1.27441646354829,1.3821869572813619,1.3821869572813619,1.3821869572813619
2018-06-10,-0.014419931738485022,-0.014419931738485022,-0.014419931738485022,0.022679812447799326,0.022679812447799326,0.022679812447799326,0.13589699678674486,0.13589699678674486,0.13589699678674486,0.30727913498766657,0.30727913498766657,0.30727913498766657
2018-06-17,-1.602597706897527,-1.602597706897527,-1.602597706897527,-1.7544666859958598,-1.7544666859958598,-1.7544666859958598,-1.5645979606400362,-1.5645979606400362,-1.5645979606400362,-1.4119242312622027,-1.4119242312622027,-1.4119242312622027
2018-06-24,-2.2089884770286714,-2.2089884770286714,-2.2089884770286714,-2.006402216642043,-2.006402216642043,-2.006402216642043,-1.8623115072517387,-1.8623115072517387,-1.8623115072517387,-1.625997711674114,-1.625997711674114,-1.625997711674114
2018-07-01,-0.3991515779351666,-0.3991515779351666,-0.3991515779351666,-0.4941918491161536,-0.4941918491161536,-0.4941918491161536,-0.22768043343996533,-0.22768043343996533,-0.22768043343996533,-0.31395510110074343,-0.31395510110074343,-0.31395510110074343
