Date,iShares MSCI Japan Small-Cap_Open_average,iShares MSCI Japan Small-Cap_Open_max,iShares MSCI Japan Small-Cap_Open_min,iShares MSCI Japan Small-Cap_High_average,iShares MSCI Japan Small-Cap_High_max,iShares MSCI Japan Small-Cap_High_min,iShares MSCI Japan Small-Cap_Low_average,iShares MSCI Japan Small-Cap_Low_max,iShares MSCI Japan Small-Cap_Low_min,iShares MSCI Japan Small-Cap_Close_average,iShares MSCI Japan Small-Cap_Close_max,iShares MSCI Japan Small-Cap_Close_min
2018-04-08,0.12411880780836468,0.12411880780836468,0.12411880780836468,-0.019580007269248145,-0.019580007269248145,-0.019580007269248145,0.28856355904249,0.28856355904249,0.28856355904249,0.1298334901899412,0.1298334901899412,0.1298334901899412
2018-04-15,0.31141274930525104,0.31141274930525104,0.31141274930525104,0.12938593859675068,0.12938593859675068,0.12938593859675068,0.33701493870910043,0.33701493870910043,0.33701493870910043,0.26709212921834286,0.26709212921834286,0.26709212921834286
2018-04-22,0.8581480614541859,0.8581480614541859,0.8581480614541859,0.8457580297431492,0.8457580297431492,0.8457580297431492,0.9762469421646957,0.9762469421646957,0.9762469421646957,0.7797487778096058,0.7797487778096058,0.7797487778096058
2018-04-29,0.8213905550864102,0.8213905550864102,0.8213905550864102,0.7451639806285917,0.7451639806285917,0.7451639806285917,0.9310899241885385,0.9310899241885385,0.9310899241885385,0.9511028808098294,0.9511028808098294,0.9511028808098294
2018-05-06,1.5448271723252498,1.5448271723252498,1.5448271723252498,1.6134030034488298,1.6134030034488298,1.6134030034488298,1.6052051807979475,1.6052051807979475,1.6052051807979475,1.7823818445121522,1.7823818445121522,1.7823818445121522
2018-05-13,0.6781238017061932,0.6781238017061932,0.6781238017061932,0.6490083601134288,0.6490083601134288,0.6490083601134288,0.8830223937563464,0.8830223937563464,0.8830223937563464,0.8143853897743875,0.8143853897743875,0.8143853897743875
2018-05-20,0.31438898270237275,0.31438898270237275,0.31438898270237275,0.3183793190692257,0.3183793190692257,0.3183793190692257,0.45882953652568603,0.45882953652568603,0.45882953652568603,0.35081652186499424,0.35081652186499424,0.35081652186499424
2018-05-27,0.504931460782966,0.504931460782966,0.504931460782966,0.3822869812557018,0.3822869812557018,0.3822869812557018,0.4298610357429797,0.4298610357429797,0.4298610357429797,0.31737829181905397,0.31737829181905397,0.31737829181905397
2018-06-03,0.6876213305661095,0.6876213305661095,0.6876213305661095,0.6325928448782925,0.6325928448782925,0.6325928448782925,0.7792006326273776,0.7792006326273776,0.7792006326273776,0.7088613378190775,0.7088613378190775,0.7088613378190775
2018-06-10,-1.3735507531117443,-1.3735507531117443,-1.3735507531117443,-1.2249325119819827,-1.2249325119819827,-1.2249325119819827,-0.9453059461913059,-0.9453059461913059,-0.9453059461913059,-1.0197780454878071,-1.0197780454878071,-1.0197780454878071
2018-06-17,-2.7927294866850887,-2.7927294866850887,-2.7927294866850887,-2.808423232396381,-2.808423232396381,-2.808423232396381,-2.7023799560512267,-2.7023799560512267,-2.7023799560512267,-2.7277026304443805,-2.7277026304443805,-2.7277026304443805
2018-06-24,-2.6280735348980357,-2.6280735348980357,-2.6280735348980357,-2.595989909963274,-2.595989909963274,-2.595989909963274,-2.5623044020989694,-2.5623044020989694,-2.5623044020989694,-2.5161589031995018,-2.5161589031995018,-2.5161589031995018
2018-07-01,-1.7002883715130177,-1.7002883715130177,-1.7002883715130177,-1.7111845398838734,-1.7111845398838734,-1.7111845398838734,-1.6122980098508675,-1.6122980098508675,-1.6122980098508675,-1.6315242112527226,-1.6315242112527226,-1.6315242112527226
2018-07-08,-1.6848568447989511,-1.6848568447989511,-1.6848568447989511,-1.74667392690444,-1.74667392690444,-1.74667392690444,-1.6749971507748342,-1.6749971507748342,-1.6749971507748342,-1.7128485646933416,-1.7128485646933416,-1.7128485646933416
2018-07-15,-1.0926176018112144,-1.0926176018112144,-1.0926176018112144,-1.140346805835743,-1.140346805835743,-1.140346805835743,-1.0696132253662045,-1.0696132253662045,-1.0696132253662045,-1.097334793691088,-1.097334793691088,-1.097334793691088
2018-07-22,-0.2809485523307207,-0.2809485523307207,-0.2809485523307207,-0.3408426559159347,-0.3408426559159347,-0.3408426559159347,-0.38065900327981544,-0.38065900327981544,-0.38065900327981544,-0.4186993666136719,-0.4186993666136719,-0.4186993666136719
2018-07-29,-1.1150106733781229,-1.1150106733781229,-1.1150106733781229,-1.13467652047215,-1.13467652047215,-1.13467652047215,-1.0847987961539696,-1.0847987961539696,-1.0847987961539696,-1.107331564903001,-1.107331564903001,-1.107331564903001
2018-08-05,-1.3251508775294878,-1.3251508775294878,-1.3251508775294878,-1.3384193470729664,-1.3384193470729664,-1.3384193470729664,-1.341207485818856,-1.341207485818856,-1.341207485818856,-1.3518441698138643,-1.3518441698138643,-1.3518441698138643
2018-08-12,-1.5381899207747156,-1.5381899207747156,-1.5381899207747156,-1.467128297435651,-1.467128297435651,-1.467128297435651,-1.4786540799488128,-1.4786540799488128,-1.4786540799488128,-1.430933568407787,-1.430933568407787,-1.430933568407787
2018-08-19,-0.5772131173993448,-0.5772131173993448,-0.5772131173993448,-0.5450428073626115,-0.5450428073626115,-0.5450428073626115,-0.5199816589011812,-0.5199816589011812,-0.5199816589011812,-0.4995559678831628,-0.4995559678831628,-0.4995559678831628
