Date,ValueShares Int Quantitative Value_Open_average,ValueShares Int Quantitative Value_Open_max,ValueShares Int Quantitative Value_Open_min,ValueShares Int Quantitative Value_High_average,ValueShares Int Quantitative Value_High_max,ValueShares Int Quantitative Value_High_min,ValueShares Int Quantitative Value_Low_average,ValueShares Int Quantitative Value_Low_max,ValueShares Int Quantitative Value_Low_min,ValueShares Int Quantitative Value_Close_average,ValueShares Int Quantitative Value_Close_max,ValueShares Int Quantitative Value_Close_min
2018-09-23,0.3806918275506614,0.3806918275506614,0.3806918275506614,0.3595678065712315,0.3595678065712315,0.3595678065712315,0.35447512563664796,0.35447512563664796,0.35447512563664796,0.24192180816786982,0.24192180816786982,0.24192180816786982
2018-09-30,-1.2112074075946668,-1.2112074075946668,-1.2112074075946668,-1.3677299052028435,-1.3677299052028435,-1.3677299052028435,-1.3576926898838768,-1.3576926898838768,-1.3576926898838768,-1.4978504580742653,-1.4978504580742653,-1.4978504580742653
2018-10-07,-2.1769151904702264,-2.1769151904702264,-2.1769151904702264,-2.2104377638607775,-2.2104377638607775,-2.2104377638607775,-2.3337581949392083,-2.3337581949392083,-2.3337581949392083,-2.2209392827522705,-2.2209392827522705,-2.2209392827522705
2018-10-14,-1.9563938582575662,-1.9563938582575662,-1.9563938582575662,-2.0082116240650607,-2.0082116240650607,-2.0082116240650607,-2.002136817357272,-2.002136817357272,-2.002136817357272,-2.0763480150994433,-2.0763480150994433,-2.0763480150994433
2018-10-21,-2.583121107795931,-2.583121107795931,-2.583121107795931,-2.5163535224411095,-2.5163535224411095,-2.5163535224411095,-2.512550153727131,-2.512550153727131,-2.512550153727131,-2.4843266685760375,-2.4843266685760375,-2.4843266685760375
2018-10-28,-1.1353351351341279,-1.1353351351341279,-1.1353351351341279,-1.1633059468745233,-1.1633059468745233,-1.1633059468745233,-1.1948407351970165,-1.1948407351970165,-1.1948407351970165,-1.2769817567738835,-1.2769817567738835,-1.2769817567738835
2018-11-04,-1.381498264007245,-1.381498264007245,-1.381498264007245,-1.3775861791352626,-1.3775861791352626,-1.3775861791352626,-1.2431605742682865,-1.2431605742682865,-1.2431605742682865,-1.334212697118949,-1.334212697118949,-1.334212697118949
2018-11-11,-1.5719857914680622,-1.5719857914680622,-1.5719857914680622,-1.5451994817729082,-1.5451994817729082,-1.5451994817729082,-1.4526776326970863,-1.4526776326970863,-1.4526776326970863,-1.4754596098425454,-1.4754596098425454,-1.4754596098425454
2018-11-18,-1.4443279639150144,-1.4443279639150144,-1.4443279639150144,-1.4762311719279877,-1.4762311719279877,-1.4762311719279877,-1.3568778387329619,-1.3568778387329619,-1.3568778387329619,-1.4288245898398027,-1.4288245898398027,-1.4288245898398027
2018-11-25,-1.1116631208599193,-1.1116631208599193,-1.1116631208599193,-1.1631982682241784,-1.1631982682241784,-1.1631982682241784,-1.067776529980405,-1.067776529980405,-1.067776529980405,-1.1174697303886891,-1.1174697303886891,-1.1174697303886891
2018-12-02,-1.3481324903427758,-1.3481324903427758,-1.3481324903427758,-1.3996861295328165,-1.3996861295328165,-1.3996861295328165,-1.4303613091122027,-1.4303613091122027,-1.4303613091122027,-1.500485041590767,-1.500485041590767,-1.500485041590767
2018-12-09,-1.3531703565517017,-1.3531703565517017,-1.3531703565517017,-1.3928904729879064,-1.3928904729879064,-1.3928904729879064,-1.3577396641776933,-1.3577396641776933,-1.3577396641776933,-1.4159267668788105,-1.4159267668788105,-1.4159267668788105
2018-12-16,-1.550582317074062,-1.550582317074062,-1.550582317074062,-1.5566642173370786,-1.5566642173370786,-1.5566642173370786,-1.6352241393658413,-1.6352241393658413,-1.6352241393658413,-1.659968779228211,-1.659968779228211,-1.659968779228211
2018-12-23,-1.3545741112726017,-1.3545741112726017,-1.3545741112726017,-1.331407697341351,-1.331407697341351,-1.331407697341351,-1.2801695478268509,-1.2801695478268509,-1.2801695478268509,-1.2924424090274267,-1.2924424090274267,-1.2924424090274267
2018-12-30,-1.1724659418506855,-1.1724659418506855,-1.1724659418506855,-0.882668418592137,-0.882668418592137,-0.882668418592137,-1.0766972103671222,-1.0766972103671222,-1.0766972103671222,-0.7891662609349263,-0.7891662609349263,-0.7891662609349263
2019-01-06,-0.12529753582989336,-0.12529753582989336,-0.12529753582989336,-0.17166406073389584,-0.17166406073389584,-0.17166406073389584,-0.01234317565010438,-0.01234317565010438,-0.01234317565010438,-0.06949251085144205,-0.06949251085144205,-0.06949251085144205
2019-01-13,0.8795317154465214,0.8795317154465214,0.8795317154465214,0.83619472305722,0.83619472305722,0.83619472305722,0.9096324810773617,0.9096324810773617,0.9096324810773617,0.8925809284917987,0.8925809284917987,0.8925809284917987
2019-01-20,1.0976837088750147,1.0976837088750147,1.0976837088750147,1.2100852066221948,1.2100852066221948,1.2100852066221948,1.1580655424225712,1.1580655424225712,1.1580655424225712,1.2026912422276936,1.2026912422276936,1.2026912422276936
2019-01-27,1.3770570236805137,1.3770570236805137,1.3770570236805137,1.3994410869331757,1.3994410869331757,1.3994410869331757,1.363400673431607,1.363400673431607,1.363400673431607,1.3153238338244784,1.3153238338244784,1.3153238338244784
2019-02-03,0.7122268198648543,0.7122268198648543,0.7122268198648543,0.6194106185829692,0.6194106185829692,0.6194106185829692,0.6164802795831261,0.6164802795831261,0.6164802795831261,0.6472657171943552,0.6472657171943552,0.6472657171943552
2019-02-10,1.3717988927709865,1.3717988927709865,1.3717988927709865,1.4245953223211845,1.4245953223211845,1.4245953223211845,1.37270141038136,1.37270141038136,1.37270141038136,1.4087393000212718,1.4087393000212718,1.4087393000212718
2019-02-17,1.4458941564754615,1.4458941564754615,1.4458941564754615,1.3968701302218245,1.3968701302218245,1.3968701302218245,1.397679437270605,1.397679437270605,1.397679437270605,1.3444819067978002,1.3444819067978002,1.3444819067978002
2019-02-24,1.3145256250399358,1.3145256250399358,1.3145256250399358,1.3236319614809644,1.3236319614809644,1.3236319614809644,1.3066416798885356,1.3066416798885356,1.3066416798885356,1.3077573342333944,1.3077573342333944,1.3077573342333944
2019-03-03,0.3179731063816546,0.3179731063816546,0.3179731063816546,0.33752471589276617,0.33752471589276617,0.33752471589276617,0.3486748187136643,0.3486748187136643,0.3486748187136643,0.37978247713479135,0.37978247713479135,0.37978247713479135
2019-03-10,0.7175433145631366,0.7175433145631366,0.7175433145631366,0.6981598833070561,0.6981598833070561,0.6981598833070561,0.719828791188548,0.719828791188548,0.719828791188548,0.6965447345526443,0.6965447345526443,0.6965447345526443
2019-03-17,0.5991699675331847,0.5991699675331847,0.5991699675331847,0.5331661994402743,0.5331661994402743,0.5331661994402743,0.4993445849550284,0.4993445849550284,0.4993445849550284,0.4314558478080786,0.4314558478080786,0.4314558478080786
2019-03-24,0.6659732873014387,0.6659732873014387,0.6659732873014387,0.6170033635407863,0.6170033635407863,0.6170033635407863,0.597051016560206,0.597051016560206,0.597051016560206,0.5796242114580101,0.5796242114580101,0.5796242114580101
2019-03-31,1.8841892247080074,1.8841892247080074,1.8841892247080074,1.8666670759747621,1.8666670759747621,1.8666670759747621,1.9336594409172883,1.9336594409172883,1.9336594409172883,1.9223578274455846,1.9223578274455846,1.9223578274455846
2019-04-07,1.8606647672703887,1.8606647672703887,1.8606647672703887,1.8661654840663453,1.8661654840663453,1.8661654840663453,1.865155304746035,1.865155304746035,1.865155304746035,1.9248540112909096,1.9248540112909096,1.9248540112909096
2019-04-14,1.9159577883466075,1.9159577883466075,1.9159577883466075,1.8787770127019658,1.8787770127019658,1.8787770127019658,1.8748857490552946,1.8748857490552946,1.8748857490552946,1.8790754543131079,1.8790754543131079,1.8790754543131079
2019-04-21,0.880416741692505,0.880416741692505,0.880416741692505,0.9982148007512607,0.9982148007512607,0.9982148007512607,0.9081173936421559,0.9081173936421559,0.9081173936421559,1.0163502114380947,1.0163502114380947,1.0163502114380947
2019-04-28,0.6361903287751441,0.6361903287751441,0.6361903287751441,0.7859666778909888,0.7859666778909888,0.7859666778909888,0.6677432385982731,0.6677432385982731,0.6677432385982731,0.8221004651993593,0.8221004651993593,0.8221004651993593
2019-05-05,-1.5671887906876503,-1.5671887906876503,-1.5671887906876503,-1.43848206347433,-1.43848206347433,-1.43848206347433,-1.6122906793604321,-1.6122906793604321,-1.6122906793604321,-1.39234432688452,-1.39234432688452,-1.39234432688452
2019-05-12,-1.5428621782890983,-1.5428621782890983,-1.5428621782890983,-1.6107756617473492,-1.6107756617473492,-1.6107756617473492,-1.5667693586799254,-1.5667693586799254,-1.5667693586799254,-1.685230906567104,-1.685230906567104,-1.685230906567104
2019-05-19,-1.881506272055301,-1.881506272055301,-1.881506272055301,-1.9187786697681648,-1.9187786697681648,-1.9187786697681648,-1.827839931503815,-1.827839931503815,-1.827839931503815,-1.8844152359192348,-1.8844152359192348,-1.8844152359192348
2019-05-26,-1.916614250037958,-1.916614250037958,-1.916614250037958,-1.8766813643256939,-1.8766813643256939,-1.8766813643256939,-1.859669852364596,-1.859669852364596,-1.859669852364596,-1.8515642145562716,-1.8515642145562716,-1.8515642145562716
2019-06-02,-1.1053246296268946,-1.1053246296268946,-1.1053246296268946,-1.0191680430235226,-1.0191680430235226,-1.0191680430235226,-1.05707550739893,-1.05707550739893,-1.05707550739893,-0.9916398513772919,-0.9916398513772919,-0.9916398513772919
2019-06-09,-1.0624715134738218,-1.0624715134738218,-1.0624715134738218,-1.1004107331026378,-1.1004107331026378,-1.1004107331026378,-1.0221043554626603,-1.0221043554626603,-1.0221043554626603,-1.0508875800852457,-1.0508875800852457,-1.0508875800852457
2019-06-16,-0.6790445702233546,-0.6790445702233546,-0.6790445702233546,-0.7309296184025114,-0.7309296184025114,-0.7309296184025114,-0.6631719209615407,-0.6631719209615407,-0.6631719209615407,-0.7151514267829514,-0.7151514267829514,-0.7151514267829514
2019-06-23,-0.46996536638189085,-0.46996536638189085,-0.46996536638189085,-0.5189971172706317,-0.5189971172706317,-0.5189971172706317,-0.45377301220359445,-0.45377301220359445,-0.45377301220359445,-0.50230557098893,-0.50230557098893,-0.50230557098893
2019-06-30,-0.2729011357993493,-0.2729011357993493,-0.2729011357993493,-0.3140626643248117,-0.3140626643248117,-0.3140626643248117,-0.29072619327375804,-0.29072619327375804,-0.29072619327375804,-0.2993799915900217,-0.2993799915900217,-0.2993799915900217
2019-07-07,-0.2931413636812375,-0.2931413636812375,-0.2931413636812375,-0.31335701025805585,-0.31335701025805585,-0.31335701025805585,-0.26533905382895595,-0.26533905382895595,-0.26533905382895595,-0.2823478175676435,-0.2823478175676435,-0.2823478175676435
2019-07-14,-0.2382964736903758,-0.2382964736903758,-0.2382964736903758,-0.3268207899567869,-0.3268207899567869,-0.3268207899567869,-0.30842573935772466,-0.30842573935772466,-0.30842573935772466,-0.38923927749763726,-0.38923927749763726,-0.38923927749763726
2019-07-21,0.08969293862401724,0.08969293862401724,0.08969293862401724,-0.018483806488330846,-0.018483806488330846,-0.018483806488330846,0.14086142530468573,0.14086142530468573,0.14086142530468573,0.03159545549221463,0.03159545549221463,0.03159545549221463
2019-07-28,-1.9120977603038598,-1.9120977603038598,-1.9120977603038598,-2.0317288491806074,-2.0317288491806074,-2.0317288491806074,-2.1362174950506936,-2.1362174950506936,-2.1362174950506936,-2.024575732730776,-2.024575732730776,-2.024575732730776
2019-08-04,-2.174183150222892,-2.174183150222892,-2.174183150222892,-2.2575544675690065,-2.2575544675690065,-2.2575544675690065,-2.2287741945911823,-2.2287741945911823,-2.2287741945911823,-2.3194008990898167,-2.3194008990898167,-2.3194008990898167
2019-08-11,-1.98433658307058,-1.98433658307058,-1.98433658307058,-1.9270157249268882,-1.9270157249268882,-1.9270157249268882,-1.8592837718715112,-1.8592837718715112,-1.8592837718715112,-1.8616057758038265,-1.8616057758038265,-1.8616057758038265
2019-08-18,-1.409252824888705,-1.409252824888705,-1.409252824888705,-1.4790495910569925,-1.4790495910569925,-1.4790495910569925,-1.5238943074925781,-1.5238943074925781,-1.5238943074925781,-1.6052472465490408,-1.6052472465490408,-1.6052472465490408
2019-08-25,-0.822330842445055,-0.822330842445055,-0.822330842445055,-0.8099733821860874,-0.8099733821860874,-0.8099733821860874,-0.7894225405311993,-0.7894225405311993,-0.7894225405311993,-0.7945211789592419,-0.7945211789592419,-0.7945211789592419
2019-09-01,0.09755022077843263,0.09755022077843263,0.09755022077843263,0.0620716718322432,0.0620716718322432,0.0620716718322432,0.13624458023461755,0.13624458023461755,0.13624458023461755,0.10835961857683148,0.10835961857683148,0.10835961857683148
2019-09-08,1.3431477128665201,1.3431477128665201,1.3431477128665201,1.3994337713279064,1.3994337713279064,1.3994337713279064,1.3440562703654853,1.3440562703654853,1.3440562703654853,1.3683467930760496,1.3683467930760496,1.3683467930760496
2019-09-15,1.0119140487110858,1.0119140487110858,1.0119140487110858,0.9825020247640356,0.9825020247640356,0.9825020247640356,0.9305222086483941,0.9305222086483941,0.9305222086483941,0.8967010567893069,0.8967010567893069,0.8967010567893069
2019-09-22,0.6085916454612592,0.6085916454612592,0.6085916454612592,0.5811570729955706,0.5811570729955706,0.5811570729955706,0.5636289029631327,0.5636289029631327,0.5636289029631327,0.5704496702122349,0.5704496702122349,0.5704496702122349
2019-09-29,0.14653391407494085,0.14653391407494085,0.14653391407494085,0.3834247502565569,0.3834247502565569,0.3834247502565569,0.22173636280741535,0.22173636280741535,0.22173636280741535,0.4370673812770748,0.4370673812770748,0.4370673812770748
2019-10-06,1.126888852520114,1.126888852520114,1.126888852520114,1.2568777937788536,1.2568777937788536,1.2568777937788536,1.1605501193420527,1.1605501193420527,1.1605501193420527,1.2188003436578356,1.2188003436578356,1.2188003436578356
2019-10-13,1.4655681205728464,1.4655681205728464,1.4655681205728464,1.4275397188519685,1.4275397188519685,1.4275397188519685,1.3954315044767376,1.3954315044767376,1.3954315044767376,1.4284605676108875,1.4284605676108875,1.4284605676108875
2019-10-20,1.5958912427246092,1.5958912427246092,1.5958912427246092,1.6174188770358278,1.6174188770358278,1.6174188770358278,1.6105567874396987,1.6105567874396987,1.6105567874396987,1.6250601645985117,1.6250601645985117,1.6250601645985117
2019-10-27,1.4442585576836877,1.4442585576836877,1.4442585576836877,1.4359938191728572,1.4359938191728572,1.4359938191728572,1.4470484057008792,1.4470484057008792,1.4470484057008792,1.4330091684619688,1.4330091684619688,1.4330091684619688
2019-11-03,1.4676304333622607,1.4676304333622607,1.4676304333622607,1.4568196380393463,1.4568196380393463,1.4568196380393463,1.4631749856678202,1.4631749856678202,1.4631749856678202,1.4504805615184224,1.4504805615184224,1.4504805615184224
2019-11-10,1.2284011559686026,1.2284011559686026,1.2284011559686026,1.2260345339352494,1.2260345339352494,1.2260345339352494,1.2285856244726565,1.2285856244726565,1.2285856244726565,1.221132118475591,1.221132118475591,1.221132118475591
2019-11-17,1.11885874934274,1.11885874934274,1.11885874934274,1.051541646437431,1.051541646437431,1.051541646437431,1.0616940427652577,1.0616940427652577,1.0616940427652577,0.9831015860254709,0.9831015860254709,0.9831015860254709
2019-11-24,1.0419879257486042,1.0419879257486042,1.0419879257486042,0.971302947461266,0.971302947461266,0.971302947461266,0.9209038342436702,0.9209038342436702,0.9209038342436702,0.8445651506268839,0.8445651506268839,0.8445651506268839
2019-12-01,1.209249933842904,1.209249933842904,1.209249933842904,1.2789259302393268,1.2789259302393268,1.2789259302393268,1.2593794857958276,1.2593794857958276,1.2593794857958276,1.2981505366696866,1.2981505366696866,1.2981505366696866
2019-12-08,1.5880772808295465,1.5880772808295465,1.5880772808295465,1.6434578250666614,1.6434578250666614,1.6434578250666614,1.5707662362853345,1.5707662362853345,1.5707662362853345,1.6538985128865993,1.6538985128865993,1.6538985128865993
2019-12-15,1.0411127763757988,1.0411127763757988,1.0411127763757988,1.2545871440548095,1.2545871440548095,1.2545871440548095,1.0835722627564959,1.0835722627564959,1.0835722627564959,1.2442770826842855,1.2442770826842855,1.2442770826842855
2019-12-22,1.2098229795809894,1.2098229795809894,1.2098229795809894,1.1557585139662432,1.1557585139662432,1.1557585139662432,1.2518417598841178,1.2518417598841178,1.2518417598841178,1.1983184609675084,1.1983184609675084,1.1983184609675084
2019-12-29,0.7097350452665864,0.7097350452665864,0.7097350452665864,0.7350119362250029,0.7350119362250029,0.7350119362250029,0.6703601462049703,0.6703601462049703,0.6703601462049703,0.5315514377189055,0.5315514377189055,0.5315514377189055
