Date,iShares MSCI Sweden Capped_Open_average,iShares MSCI Sweden Capped_Open_max,iShares MSCI Sweden Capped_Open_min,iShares MSCI Sweden Capped_High_average,iShares MSCI Sweden Capped_High_max,iShares MSCI Sweden Capped_High_min,iShares MSCI Sweden Capped_Low_average,iShares MSCI Sweden Capped_Low_max,iShares MSCI Sweden Capped_Low_min,iShares MSCI Sweden Capped_Close_average,iShares MSCI Sweden Capped_Close_max,iShares MSCI Sweden Capped_Close_min
2018-04-08,-0.8433563182609816,-0.8433563182609816,-0.8433563182609816,-0.9957161943357683,-0.9957161943357683,-0.9957161943357683,-0.8268431925245132,-0.8268431925245132,-0.8268431925245132,-0.908120305604729,-0.908120305604729,-0.908120305604729
2018-04-15,0.024585724095843284,0.024585724095843284,0.024585724095843284,-0.08868634178971899,-0.08868634178971899,-0.08868634178971899,0.14439888954657,0.14439888954657,0.14439888954657,0.023302981895107665,0.023302981895107665,0.023302981895107665
2018-04-22,-1.0776757643918047,-1.0776757643918047,-1.0776757643918047,-1.1898473187494576,-1.1898473187494576,-1.1898473187494576,-1.0128500259459474,-1.0128500259459474,-1.0128500259459474,-1.2367000806694466,-1.2367000806694466,-1.2367000806694466
2018-04-29,-1.0040067073136345,-1.0040067073136345,-1.0040067073136345,-0.8647217848778352,-0.8647217848778352,-0.8647217848778352,-0.6630631811914327,-0.6630631811914327,-0.6630631811914327,-0.8047600820592664,-0.8047600820592664,-0.8047600820592664
2018-05-06,0.6065738113349127,0.6065738113349127,0.6065738113349127,0.44288047148235943,0.44288047148235943,0.44288047148235943,0.614273615269905,0.614273615269905,0.614273615269905,0.419651246177071,0.419651246177071,0.419651246177071
2018-05-13,0.9819803787912298,0.9819803787912298,0.9819803787912298,0.998604602868613,0.998604602868613,0.998604602868613,1.1094336135016154,1.1094336135016154,1.1094336135016154,1.0168196778559242,1.0168196778559242,1.0168196778559242
2018-05-20,-0.37624905510383083,-0.37624905510383083,-0.37624905510383083,-0.5241710251151556,-0.5241710251151556,-0.5241710251151556,-0.1890805289045687,-0.1890805289045687,-0.1890805289045687,-0.33264919323679376,-0.33264919323679376,-0.33264919323679376
2018-05-27,-0.9669450337039127,-0.9669450337039127,-0.9669450337039127,-1.0844309490064379,-1.0844309490064379,-1.0844309490064379,-0.7946162617863372,-0.7946162617863372,-0.7946162617863372,-1.0280332369886842,-1.0280332369886842,-1.0280332369886842
2018-06-03,-0.6891747017320499,-0.6891747017320499,-0.6891747017320499,-0.19069942039413837,-0.19069942039413837,-0.19069942039413837,-0.2732320516028711,-0.2732320516028711,-0.2732320516028711,-0.028658736760890584,-0.028658736760890584,-0.028658736760890584
2018-06-10,-1.6167626604910093,-1.6167626604910093,-1.6167626604910093,-1.6335219056246513,-1.6335219056246513,-1.6335219056246513,-1.3139686327935916,-1.3139686327935916,-1.3139686327935916,-1.2996433101201927,-1.2996433101201927,-1.2996433101201927
2018-06-17,-2.681608279467638,-2.681608279467638,-2.681608279467638,-2.7680794192036835,-2.7680794192036835,-2.7680794192036835,-2.712218682210307,-2.712218682210307,-2.712218682210307,-2.7238817219385774,-2.7238817219385774,-2.7238817219385774
2018-06-24,-2.265029988520837,-2.265029988520837,-2.265029988520837,-2.1984796701892746,-2.1984796701892746,-2.1984796701892746,-2.163561717172888,-2.163561717172888,-2.163561717172888,-2.1157699582811964,-2.1157699582811964,-2.1157699582811964
2018-07-01,-1.2541418170261198,-1.2541418170261198,-1.2541418170261198,-1.2614643590033623,-1.2614643590033623,-1.2614643590033623,-1.2295551707085992,-1.2295551707085992,-1.2295551707085992,-1.1862497402652037,-1.1862497402652037,-1.1862497402652037
2018-07-08,-1.0686176801223857,-1.0686176801223857,-1.0686176801223857,-1.1479777624339864,-1.1479777624339864,-1.1479777624339864,-1.0250689581483552,-1.0250689581483552,-1.0250689581483552,-1.1215833832376154,-1.1215833832376154,-1.1215833832376154
2018-07-15,-0.5705232604447402,-0.5705232604447402,-0.5705232604447402,-0.674577032751519,-0.674577032751519,-0.674577032751519,-0.6076807191952404,-0.6076807191952404,-0.6076807191952404,-0.6927471266148447,-0.6927471266148447,-0.6927471266148447
2018-07-22,0.043095130092919647,0.043095130092919647,0.043095130092919647,-0.03452135485001061,-0.03452135485001061,-0.03452135485001061,0.025340209946175245,0.025340209946175245,0.025340209946175245,-0.05975542106956462,-0.05975542106956462,-0.05975542106956462
2018-07-29,-0.4001483544455311,-0.4001483544455311,-0.4001483544455311,-0.39710282464467106,-0.39710282464467106,-0.39710282464467106,-0.3891906727231494,-0.3891906727231494,-0.3891906727231494,-0.4048029442101426,-0.4048029442101426,-0.4048029442101426
2018-08-05,-0.7021551886324503,-0.7021551886324503,-0.7021551886324503,-0.7275892830886542,-0.7275892830886542,-0.7275892830886542,-0.7450542311191196,-0.7450542311191196,-0.7450542311191196,-0.8211266968025165,-0.8211266968025165,-0.8211266968025165
2018-08-12,-0.591892884340825,-0.591892884340825,-0.591892884340825,-0.6438142342604602,-0.6438142342604602,-0.6438142342604602,-0.5023264189547617,-0.5023264189547617,-0.5023264189547617,-0.5735367273010692,-0.5735367273010692,-0.5735367273010692
2018-08-19,0.2766375245923598,0.2766375245923598,0.2766375245923598,0.4043081544695661,0.4043081544695661,0.4043081544695661,0.3689370467213272,0.3689370467213272,0.3689370467213272,0.46567709051503364,0.46567709051503364,0.46567709051503364
2018-08-26,0.4803844614152596,0.4803844614152596,0.4803844614152596,0.43892130679654046,0.43892130679654046,0.43892130679654046,0.27948172601308835,0.27948172601308835,0.27948172601308835,0.3143149288671211,0.3143149288671211,0.3143149288671211
