Date,SPDR S&P International Small CapEtf_Open_average,SPDR S&P International Small CapEtf_Open_max,SPDR S&P International Small CapEtf_Open_min,SPDR S&P International Small CapEtf_High_average,SPDR S&P International Small CapEtf_High_max,SPDR S&P International Small CapEtf_High_min,SPDR S&P International Small CapEtf_Low_average,SPDR S&P International Small CapEtf_Low_max,SPDR S&P International Small CapEtf_Low_min,SPDR S&P International Small CapEtf_Close_average,SPDR S&P International Small CapEtf_Close_max,SPDR S&P International Small CapEtf_Close_min
2018-05-27,-0.23457788378886585,-0.23457788378886585,-0.23457788378886585,-0.19283012186639056,-0.19283012186639056,-0.19283012186639056,-0.04744742169736516,-0.04744742169736516,-0.04744742169736516,-0.06301188998446629,-0.06301188998446629,-0.06301188998446629
2018-06-03,0.4609013725296821,0.4609013725296821,0.4609013725296821,0.4164967512949751,0.4164967512949751,0.4164967512949751,0.5390274363996637,0.5390274363996637,0.5390274363996637,0.5666116342842632,0.5666116342842632,0.5666116342842632
2018-06-10,-0.2652181577204222,-0.2652181577204222,-0.2652181577204222,-0.6073370745403814,-0.6073370745403814,-0.6073370745403814,-0.2816963526621941,-0.2816963526621941,-0.2816963526621941,-0.4369602396901823,-0.4369602396901823,-0.4369602396901823
2018-06-17,-1.3747928926024844,-1.3747928926024844,-1.3747928926024844,-1.6891693484296548,-1.6891693484296548,-1.6891693484296548,-1.0752669131538006,-1.0752669131538006,-1.0752669131538006,-1.4177760366805567,-1.4177760366805567,-1.4177760366805567
2018-06-24,-2.416347048359582,-2.416347048359582,-2.416347048359582,-2.589183030496041,-2.589183030496041,-2.589183030496041,-2.182696004554547,-2.182696004554547,-2.182696004554547,-2.3468960032530073,-2.3468960032530073,-2.3468960032530073
2018-07-01,-2.5731739790893653,-2.5731739790893653,-2.5731739790893653,-2.5348975209013545,-2.5348975209013545,-2.5348975209013545,-2.336712763172163,-2.336712763172163,-2.336712763172163,-2.292735085698609,-2.292735085698609,-2.292735085698609
2018-07-08,-2.0964189081274447,-2.0964189081274447,-2.0964189081274447,-2.130812399831561,-2.130812399831561,-2.130812399831561,-1.987607013082548,-1.987607013082548,-1.987607013082548,-1.9729247622836819,-1.9729247622836819,-1.9729247622836819
2018-07-15,-1.8167067572329103,-1.8167067572329103,-1.8167067572329103,-1.8749729062370226,-1.8749729062370226,-1.8749729062370226,-1.7467532036438824,-1.7467532036438824,-1.7467532036438824,-1.7638813141439338,-1.7638813141439338,-1.7638813141439338
2018-07-22,-0.822390057143185,-0.822390057143185,-0.822390057143185,-0.8856181473188071,-0.8856181473188071,-0.8856181473188071,-0.8930579952317457,-0.8930579952317457,-0.8930579952317457,-0.8825265781108703,-0.8825265781108703,-0.8825265781108703
2018-07-29,-1.176407397264925,-1.176407397264925,-1.176407397264925,-1.2639706043007166,-1.2639706043007166,-1.2639706043007166,-1.1038590396101615,-1.1038590396101615,-1.1038590396101615,-1.1594849528488296,-1.1594849528488296,-1.1594849528488296
2018-08-05,-1.703336395461834,-1.703336395461834,-1.703336395461834,-1.7286865541977006,-1.7286865541977006,-1.7286865541977006,-1.714223537921967,-1.714223537921967,-1.714223537921967,-1.681244311558047,-1.681244311558047,-1.681244311558047
2018-08-12,-2.017181721788208,-2.017181721788208,-2.017181721788208,-1.8887469146045468,-1.8887469146045468,-1.8887469146045468,-1.9744779062669522,-1.9744779062669522,-1.9744779062669522,-1.8555251514261712,-1.8555251514261712,-1.8555251514261712
