Date,Direxion Daily Japan Bull 3x SharesEtf_Open_average,Direxion Daily Japan Bull 3x SharesEtf_Open_max,Direxion Daily Japan Bull 3x SharesEtf_Open_min,Direxion Daily Japan Bull 3x SharesEtf_High_average,Direxion Daily Japan Bull 3x SharesEtf_High_max,Direxion Daily Japan Bull 3x SharesEtf_High_min,Direxion Daily Japan Bull 3x SharesEtf_Low_average,Direxion Daily Japan Bull 3x SharesEtf_Low_max,Direxion Daily Japan Bull 3x SharesEtf_Low_min,Direxion Daily Japan Bull 3x SharesEtf_Close_average,Direxion Daily Japan Bull 3x SharesEtf_Close_max,Direxion Daily Japan Bull 3x SharesEtf_Close_min
2018-05-27,-0.7293556521617053,-0.7293556521617053,-0.7293556521617053,-0.769856638670041,-0.769856638670041,-0.769856638670041,-0.5572261841017467,-0.5572261841017467,-0.5572261841017467,-0.6880954486799994,-0.6880954486799994,-0.6880954486799994
2018-06-03,-0.33557238878985113,-0.33557238878985113,-0.33557238878985113,-0.33956219240875857,-0.33956219240875857,-0.33956219240875857,-0.16318644806285423,-0.16318644806285423,-0.16318644806285423,-0.2249182914390195,-0.2249182914390195,-0.2249182914390195
2018-06-10,-0.5926703490028163,-0.5926703490028163,-0.5926703490028163,-0.748816927244051,-0.748816927244051,-0.748816927244051,-0.4237658390400785,-0.4237658390400785,-0.4237658390400785,-0.5406727117806511,-0.5406727117806511,-0.5406727117806511
2018-06-17,-1.6502094233947555,-1.6502094233947555,-1.6502094233947555,-1.742027765111692,-1.742027765111692,-1.742027765111692,-1.0604946094579348,-1.0604946094579348,-1.0604946094579348,-1.3410354168184582,-1.3410354168184582,-1.3410354168184582
2018-06-24,-2.4037724676821624,-2.4037724676821624,-2.4037724676821624,-2.51672064252953,-2.51672064252953,-2.51672064252953,-2.265849252969676,-2.265849252969676,-2.265849252969676,-2.2897801999213767,-2.2897801999213767,-2.2897801999213767
2018-07-01,-2.7453413200837433,-2.7453413200837433,-2.7453413200837433,-2.655070293886928,-2.655070293886928,-2.655070293886928,-2.534162990828056,-2.534162990828056,-2.534162990828056,-2.4584553141446785,-2.4584553141446785,-2.4584553141446785
2018-07-08,-2.097907546244094,-2.097907546244094,-2.097907546244094,-2.139083328196307,-2.139083328196307,-2.139083328196307,-1.9837310681080615,-1.9837310681080615,-1.9837310681080615,-1.9768412155539479,-1.9768412155539479,-1.9768412155539479
2018-07-15,-1.387310245534674,-1.387310245534674,-1.387310245534674,-1.4716886428621412,-1.4716886428621412,-1.4716886428621412,-1.2752849337340548,-1.2752849337340548,-1.2752849337340548,-1.3475791943329967,-1.3475791943329967,-1.3475791943329967
2018-07-22,-0.11429718211554488,-0.11429718211554488,-0.11429718211554488,-0.22290458714239075,-0.22290458714239075,-0.22290458714239075,-0.22573098001179615,-0.22573098001179615,-0.22573098001179615,-0.32091735621468587,-0.32091735621468587,-0.32091735621468587
2018-07-29,-1.2450407176911897,-1.2450407176911897,-1.2450407176911897,-1.1260840162154397,-1.1260840162154397,-1.1260840162154397,-1.1284742183935288,-1.1284742183935288,-1.1284742183935288,-0.9873405295877109,-0.9873405295877109,-0.9873405295877109
