Date,JPMorgan Diversified Return Europe EquityEtf_Open_average,JPMorgan Diversified Return Europe EquityEtf_Open_max,JPMorgan Diversified Return Europe EquityEtf_Open_min,JPMorgan Diversified Return Europe EquityEtf_High_average,JPMorgan Diversified Return Europe EquityEtf_High_max,JPMorgan Diversified Return Europe EquityEtf_High_min,JPMorgan Diversified Return Europe EquityEtf_Low_average,JPMorgan Diversified Return Europe EquityEtf_Low_max,JPMorgan Diversified Return Europe EquityEtf_Low_min,JPMorgan Diversified Return Europe EquityEtf_Close_average,JPMorgan Diversified Return Europe EquityEtf_Close_max,JPMorgan Diversified Return Europe EquityEtf_Close_min
2018-05-27,-0.24691841524040195,-0.24691841524040195,-0.24691841524040195,-0.3248174496929217,-0.3248174496929217,-0.3248174496929217,-0.1955924709694256,-0.1955924709694256,-0.1955924709694256,-0.30048791249155243,-0.30048791249155243,-0.30048791249155243
2018-06-03,0.37587775906095394,0.37587775906095394,0.37587775906095394,0.29314524161013833,0.29314524161013833,0.29314524161013833,0.40746814767916156,0.40746814767916156,0.40746814767916156,0.3236729029346829,0.3236729029346829,0.3236729029346829
2018-06-10,0.8962041349097489,0.8962041349097489,0.8962041349097489,0.8407872041595783,0.8407872041595783,0.8407872041595783,0.6992138423891088,0.6992138423891088,0.6992138423891088,0.6568803022054137,0.6568803022054137,0.6568803022054137
2018-06-17,-0.32931814892050715,-0.32931814892050715,-0.32931814892050715,-0.42955157779707,-0.42955157779707,-0.42955157779707,-0.29034051164565744,-0.29034051164565744,-0.29034051164565744,-0.40321259699161155,-0.40321259699161155,-0.40321259699161155
2018-06-24,-1.9809983029644311,-1.9809983029644311,-1.9809983029644311,-2.0355953136833875,-2.0355953136833875,-2.0355953136833875,-2.0772230265809184,-2.0772230265809184,-2.0772230265809184,-2.20615078627969,-2.20615078627969,-2.20615078627969
2018-07-01,-1.3334243475791658,-1.3334243475791658,-1.3334243475791658,-1.2384439240700176,-1.2384439240700176,-1.2384439240700176,-1.2821115698103227,-1.2821115698103227,-1.2821115698103227,-1.202703249901107,-1.202703249901107,-1.202703249901107
2018-07-08,-0.9767090406433865,-0.9767090406433865,-0.9767090406433865,-1.0657179434314117,-1.0657179434314117,-1.0657179434314117,-0.9302105451614487,-0.9302105451614487,-0.9302105451614487,-1.032935449947096,-1.032935449947096,-1.032935449947096
2018-07-15,-0.8615840118425652,-0.8615840118425652,-0.8615840118425652,-0.7778943289012902,-0.7778943289012902,-0.7778943289012902,-0.8258641103732612,-0.8258641103732612,-0.8258641103732612,-0.7368730595296415,-0.7368730595296415,-0.7368730595296415
2018-07-22,-0.21531632051246138,-0.21531632051246138,-0.21531632051246138,-0.29967988280906105,-0.29967988280906105,-0.29967988280906105,-0.17078753026636362,-0.17078753026636362,-0.17078753026636362,-0.252489981914319,-0.252489981914319,-0.252489981914319
2018-07-29,-0.8640468065622041,-0.8640468065622041,-0.8640468065622041,-0.933999022071448,-0.933999022071448,-0.933999022071448,-0.8318256970523893,-0.8318256970523893,-0.8318256970523893,-0.9073312968016495,-0.9073312968016495,-0.9073312968016495
