Date,Cambria Emerging Shareholder Yield_Open_average,Cambria Emerging Shareholder Yield_Open_max,Cambria Emerging Shareholder Yield_Open_min,Cambria Emerging Shareholder Yield_High_average,Cambria Emerging Shareholder Yield_High_max,Cambria Emerging Shareholder Yield_High_min,Cambria Emerging Shareholder Yield_Low_average,Cambria Emerging Shareholder Yield_Low_max,Cambria Emerging Shareholder Yield_Low_min,Cambria Emerging Shareholder Yield_Close_average,Cambria Emerging Shareholder Yield_Close_max,Cambria Emerging Shareholder Yield_Close_min
2018-04-08,-0.7674134944612084,-0.7674134944612084,-0.7674134944612084,-1.3866766177278025,-1.3866766177278025,-1.3866766177278025,-0.5360016013898902,-0.5360016013898902,-0.5360016013898902,-0.9746113821777783,-0.9746113821777783,-0.9746113821777783
2018-04-15,-0.44485519352730185,-0.44485519352730185,-0.44485519352730185,-1.0111848614086814,-1.0111848614086814,-1.0111848614086814,-0.43072933019662873,-0.43072933019662873,-0.43072933019662873,-0.9547916410793261,-0.9547916410793261,-0.9547916410793261
2018-04-22,0.2740738648938235,0.2740738648938235,0.2740738648938235,-0.03127974556200416,-0.03127974556200416,-0.03127974556200416,-0.31929632704904154,-0.31929632704904154,-0.31929632704904154,-0.8243509547260961,-0.8243509547260961,-0.8243509547260961
2018-04-29,-1.4417971150467728,-1.4417971150467728,-1.4417971150467728,-2.1468925049594967,-2.1468925049594967,-2.1468925049594967,-1.5817535374786138,-1.5817535374786138,-1.5817535374786138,-2.092580164146655,-2.092580164146655,-2.092580164146655
2018-05-06,-0.9902723623546275,-0.9902723623546275,-0.9902723623546275,-1.0373672414078405,-1.0373672414078405,-1.0373672414078405,-0.805947856132289,-0.805947856132289,-0.805947856132289,-0.7894617760563744,-0.7894617760563744,-0.7894617760563744
2018-05-13,-1.970656364106036,-1.970656364106036,-1.970656364106036,-2.02787598884935,-2.02787598884935,-2.02787598884935,-1.7872410029151984,-1.7872410029151984,-1.7872410029151984,-1.7611748841908665,-1.7611748841908665,-1.7611748841908665
2018-05-20,-0.9421950378674447,-0.9421950378674447,-0.9421950378674447,-1.0213073913762407,-1.0213073913762407,-1.0213073913762407,-0.7067492084453916,-0.7067492084453916,-0.7067492084453916,-0.7830677285107782,-0.7830677285107782,-0.7830677285107782
2018-05-27,-0.16451171210065943,-0.16451171210065943,-0.16451171210065943,-0.009526322905576794,-0.009526322905576794,-0.009526322905576794,-0.22012665295855602,-0.22012665295855602,-0.22012665295855602,-0.2614269532769817,-0.2614269532769817,-0.2614269532769817
2018-06-03,-1.214036142259997,-1.214036142259997,-1.214036142259997,-1.2312258740996729,-1.2312258740996729,-1.2312258740996729,-1.169518544942032,-1.169518544942032,-1.169518544942032,-1.0804506519982802,-1.0804506519982802,-1.0804506519982802
2018-06-10,-1.5627297581896742,-1.5627297581896742,-1.5627297581896742,-1.5202819567189172,-1.5202819567189172,-1.5202819567189172,-2.110506446872201,-2.110506446872201,-2.110506446872201,-1.6057771255374047,-1.6057771255374047,-1.6057771255374047
2018-06-17,-1.680611767749222,-1.680611767749222,-1.680611767749222,-1.6727063565562867,-1.6727063565562867,-1.6727063565562867,-2.0045661625799385,-2.0045661625799385,-2.0045661625799385,-1.9389548850198157,-1.9389548850198157,-1.9389548850198157
2018-06-24,-2.3210056937744894,-2.3210056937744894,-2.3210056937744894,-2.2401769815183394,-2.2401769815183394,-2.2401769815183394,-2.427744968256502,-2.427744968256502,-2.427744968256502,-2.507883767342862,-2.507883767342862,-2.507883767342862
2018-07-01,-1.4438820071227145,-1.4438820071227145,-1.4438820071227145,-1.4225914471671615,-1.4225914471671615,-1.4225914471671615,-1.5806179122578217,-1.5806179122578217,-1.5806179122578217,-1.6319943891859572,-1.6319943891859572,-1.6319943891859572
2018-07-08,-1.5237859019313202,-1.5237859019313202,-1.5237859019313202,-1.4837531484218889,-1.4837531484218889,-1.4837531484218889,-1.2663349063313614,-1.2663349063313614,-1.2663349063313614,-1.3725078506254118,-1.3725078506254118,-1.3725078506254118
2018-07-15,-1.4171345877045105,-1.4171345877045105,-1.4171345877045105,-1.4187385331443176,-1.4187385331443176,-1.4187385331443176,-1.2582267067902564,-1.2582267067902564,-1.2582267067902564,-1.3418239782752148,-1.3418239782752148,-1.3418239782752148
2018-07-22,-0.4674646620669134,-0.4674646620669134,-0.4674646620669134,-0.492618755802297,-0.492618755802297,-0.492618755802297,-0.6647498040625929,-0.6647498040625929,-0.6647498040625929,-0.7365988726910564,-0.7365988726910564,-0.7365988726910564
2018-07-29,-1.2479933440532482,-1.2479933440532482,-1.2479933440532482,-1.004982074065622,-1.004982074065622,-1.004982074065622,-1.0135985572598354,-1.0135985572598354,-1.0135985572598354,-0.8221894389633805,-0.8221894389633805,-0.8221894389633805
2018-08-05,-1.5575549178588282,-1.5575549178588282,-1.5575549178588282,-1.335275718077485,-1.335275718077485,-1.335275718077485,-1.4308477850455865,-1.4308477850455865,-1.4308477850455865,-1.5084169841693262,-1.5084169841693262,-1.5084169841693262
2018-08-12,-1.174022566759438,-1.174022566759438,-1.174022566759438,-1.2697389877600525,-1.2697389877600525,-1.2697389877600525,-1.4946559780716184,-1.4946559780716184,-1.4946559780716184,-1.5634755284026154,-1.5634755284026154,-1.5634755284026154
2018-08-19,-1.2394529073510032,-1.2394529073510032,-1.2394529073510032,-0.7685318603138931,-0.7685318603138931,-0.7685318603138931,-1.015361982899706,-1.015361982899706,-1.015361982899706,-0.556998300196343,-0.556998300196343,-0.556998300196343
2018-08-26,-0.9385146547177166,-0.9385146547177166,-0.9385146547177166,-1.2120199446924316,-1.2120199446924316,-1.2120199446924316,-0.810225129965457,-0.810225129965457,-0.810225129965457,-0.8678442994899582,-0.8678442994899582,-0.8678442994899582
2018-09-02,-1.6620012653415526,-1.6620012653415526,-1.6620012653415526,-1.9387408352397104,-1.9387408352397104,-1.9387408352397104,-1.6658943085555429,-1.6658943085555429,-1.6658943085555429,-1.7333072212105027,-1.7333072212105027,-1.7333072212105027
2018-09-09,-1.3511501347828458,-1.3511501347828458,-1.3511501347828458,-1.517308755358977,-1.517308755358977,-1.517308755358977,-1.4651049873844895,-1.4651049873844895,-1.4651049873844895,-1.4017548851556791,-1.4017548851556791,-1.4017548851556791
2018-09-16,-0.1206110853019842,-0.1206110853019842,-0.1206110853019842,-0.32139446607031935,-0.32139446607031935,-0.32139446607031935,0.19846473281602334,0.19846473281602334,0.19846473281602334,0.0220187918833202,0.0220187918833202,0.0220187918833202
2018-09-23,-0.02425016581632644,-0.02425016581632644,-0.02425016581632644,-0.027902368357269936,-0.027902368357269936,-0.027902368357269936,0.21368154129860575,0.21368154129860575,0.21368154129860575,0.05117434519973091,0.05117434519973091,0.05117434519973091
2018-09-30,-1.6882471949761535,-1.6882471949761535,-1.6882471949761535,-1.7746234916559784,-1.7746234916559784,-1.7746234916559784,-1.5222104646739194,-1.5222104646739194,-1.5222104646739194,-1.5537742151908858,-1.5537742151908858,-1.5537742151908858
2018-10-07,-1.842117494430633,-1.842117494430633,-1.842117494430633,-1.8328811172776747,-1.8328811172776747,-1.8328811172776747,-1.8008303344820515,-1.8008303344820515,-1.8008303344820515,-1.7126931033936237,-1.7126931033936237,-1.7126931033936237
2018-10-14,-1.4792812541122728,-1.4792812541122728,-1.4792812541122728,-1.5706904725247581,-1.5706904725247581,-1.5706904725247581,-1.4573778010453933,-1.4573778010453933,-1.4573778010453933,-1.537479038703735,-1.537479038703735,-1.537479038703735
2018-10-21,-2.2026457849639063,-2.2026457849639063,-2.2026457849639063,-2.108399595751117,-2.108399595751117,-2.108399595751117,-2.189324724325403,-2.189324724325403,-2.189324724325403,-2.156853126949604,-2.156853126949604,-2.156853126949604
2018-10-28,-1.085349213640286,-1.085349213640286,-1.085349213640286,-1.0928048337388245,-1.0928048337388245,-1.0928048337388245,-0.9977064100215035,-0.9977064100215035,-0.9977064100215035,-1.0402931536497184,-1.0402931536497184,-1.0402931536497184
2018-11-04,-1.3073009364114492,-1.3073009364114492,-1.3073009364114492,-1.3272298318873428,-1.3272298318873428,-1.3272298318873428,-1.4903230562075185,-1.4903230562075185,-1.4903230562075185,-1.2781352783136126,-1.2781352783136126,-1.2781352783136126
2018-11-11,-0.7621234182904135,-0.7621234182904135,-0.7621234182904135,-0.8071911237323502,-0.8071911237323502,-0.8071911237323502,-0.7154083578677545,-0.7154083578677545,-0.7154083578677545,-0.7429302547427565,-0.7429302547427565,-0.7429302547427565
2018-11-18,-1.1960881779169579,-1.1960881779169579,-1.1960881779169579,-1.230999707059327,-1.230999707059327,-1.230999707059327,-1.1247525023221594,-1.1247525023221594,-1.1247525023221594,-1.199537526925156,-1.199537526925156,-1.199537526925156
2018-11-25,-0.06502239830111241,-0.06502239830111241,-0.06502239830111241,-0.11024010398691379,-0.11024010398691379,-0.11024010398691379,0.01998606814220788,0.01998606814220788,0.01998606814220788,-0.0437572107293565,-0.0437572107293565,-0.0437572107293565
