Date,HCKTStock_Open_average,HCKTStock_Open_max,HCKTStock_Open_min,HCKTStock_Open_volatility,HCKTStock_Open_change,HCKTStock_High_average,HCKTStock_High_max,HCKTStock_High_min,HCKTStock_High_volatility,HCKTStock_High_change,HCKTStock_Low_average,HCKTStock_Low_max,HCKTStock_Low_min,HCKTStock_Low_volatility,HCKTStock_Low_change,HCKTStock_Close_average,HCKTStock_Close_max,HCKTStock_Close_min,HCKTStock_Close_volatility,HCKTStock_Close_change,HCKTStock_Volume_average,HCKTStock_Volume_max,HCKTStock_Volume_min,HCKTStock_Volume_volatility,HCKTStock_Volume_change
2018-04-08,-0.6303795666394711,-0.6307392382197818,-0.49140027428833505,-0.4130678804396161,0.4555167105583828,-0.6717905309276588,-0.6966795806387129,-0.6051400955831407,-0.3155793816893642,0.2340676017558657,-0.5658493977148122,-0.5612948141470381,-0.44491600540405374,-0.3220106082657126,0.11339589120490176,-0.6322804100530238,-0.6105125563682915,-0.5560804394456434,-0.23023115318865375,0.2308543286501001,-1.098661481646687,-1.1449503560716099,-0.4400636350060222,-1.1851301314968812,-0.021364349952333037
2018-04-15,-0.36399793978023787,-0.40720691553670213,-0.3272361218686671,-0.24032894262596616,0.5615412927344416,-0.3523260110154193,-0.4255604853245117,-0.32140540438093157,-0.2627258428810145,0.31418910475479783,-0.24228935357483639,-0.338985308106566,-0.185504718545965,-0.3552098013865453,0.3605231196951077,-0.21353868649318358,-0.28306523816190515,-0.07443095224765409,-0.5244849299725481,0.30433306186497566,-1.096937051011115,-0.8384555740094436,-0.9533901171677832,-0.636141708532757,0.8266557613187854
2018-04-22,-0.23238069458871918,-0.4181168550303448,0.03288946926456199,-0.8692020450516347,-0.1134153694042975,-0.3572786140441858,-0.4232737566426975,-0.1404719158072922,-0.5119546407287582,-0.47600348836601536,-0.22735017652753498,-0.42393772231653926,0.06291775910678403,-1.0006006036641168,-0.24183653492442914,-0.3245271275625033,-0.45697546587872945,-0.017032687975695092,-1.0293987246971235,-0.30192761885655395,-1.313531189871133,-1.0878218814518654,-1.1357416692373634,-0.86582325786211,-0.2546933784597039
2018-04-29,-0.5967752736159249,-0.7079855252636634,-0.5336859160788004,-0.45036431229790996,-0.34941420410064983,-0.5610815618338137,-0.706951265913321,-0.3248573536492507,-0.7024771820134493,-0.2738798422884181,-0.4511813028647341,-0.5573957230489807,-0.30510146555672635,-0.5364359722348054,-0.13529684521759347,-0.48866757984852854,-0.6035899496528816,-0.26812398942727567,-0.7986004579292023,0.16120364195344083,-1.1176866645000423,-1.1299379157153768,-1.368102647903272,-0.8505859209668544,-0.4141811415898424
2018-05-06,-0.6420685984235052,-0.4650461610828535,-0.8395339727008644,0.5048306503335054,-0.9013835142630617,-0.7098891682723176,-0.6096312300589811,-0.9038161974196819,0.2504758670487028,-1.0881969361014379,-0.7392769449497757,-0.4746876532962593,-0.8050202909979829,0.632460250111404,-0.7911029009543166,-0.7839613417004584,-0.5383827844562621,-0.7929385658166789,0.4852205495906955,-0.8207363060933166,-0.3583922467691423,0.17644695172872246,-0.7087169416001738,0.5173204274027622,0.36141486856400945
2018-05-13,-0.9606372724241571,-0.9481591931472128,-0.7898785097231625,-0.4621133440967425,0.18823377558981608,-1.0300843081444664,-1.0215903911573478,-0.8634692424288204,-0.5039587535543236,0.07134651016760031,-0.8876009768407737,-1.0143976454243904,-0.6610437029799224,-0.6764016165470571,0.14867428162830182,-0.9629407710915371,-1.0559865753628963,-0.7285061060253628,-0.744984838009889,0.13558357372702715,-0.8327302528686343,-1.0515406457170604,-0.42873032562887337,-1.1951435376682578,-0.13440560196653825
2018-05-20,-0.8331485873719598,-0.8637496693427502,-0.80497756873464,-0.3833152472815801,0.8552376094628859,-0.8277368298265325,-0.907689677302309,-0.6868537890773816,-1.071646203317375,-0.05692005515242558,-0.7700246918689909,-0.8623997013333192,-0.6485815451829404,-0.5320739827731361,0.39340850946123745,-0.7784059751852246,-0.8797560918917755,-0.6582115199316139,-0.6080735112537252,0.1922407304712282,-0.734383020386294,-0.7701566046150736,-0.5611010223387783,-0.7410683494187935,-0.4625043091114887
2018-05-27,-0.6962049812554996,-0.878945897006367,-0.47668424405540916,-1.4313159188094748,0.20881318496940857,-0.7104106406998455,-0.7085815835646425,-0.7074385217010231,-0.1912150092195729,0.6423667296254711,-0.5574540211408003,-0.7824979299283914,-0.3162464449197484,-1.2183406711734186,0.418968063697243,-0.6882469321201236,-0.8744188487324548,-0.43377507364425055,-1.1690177247412235,0.4196148498808646,0.16362240631925173,-0.36546436094229373,0.7887659680434833,-0.6818826650719717,0.3292080128415797
2018-06-03,-0.20169544690423016,-0.18148344414925371,-0.24206322962644117,0.10316214522756395,0.6760622955416017,-0.17698951195803259,-0.13117722472360505,-0.44623932800725585,0.8965210602658825,1.4789653410073977,-0.08093382328438761,-0.1353367284681173,-0.016475873323955587,-0.25241414215687286,0.9095131737831756,-0.06475408640836648,-0.203417504476228,-0.21920290947311744,0.002820622915350633,1.0187173524012403,-0.30012444321639,0.17873625458956444,-1.247245924944165,0.6137827076759125,-1.039466549669626
2018-06-10,0.12864652569159712,-0.13783366903648606,0.3195364167447818,-0.7915532037000871,-0.70188773083631,-0.027849818914672784,-0.11603084095734566,0.3060449633289389,-0.7596740921601952,-0.5009085482171232,0.22958582576029066,-0.08329318574004556,0.904322555171439,-1.0789671615700807,-0.2854587003313729,0.0104844392464223,-0.24678882265976473,0.7719025313269215,-0.9953085549983859,-0.21751073360523807,-0.7887015169331555,-0.32839186592634295,-1.2365966756811921,0.0372019110917175,0.7185513848354879
