Date,Deutsche X-trackers Investment Grade Bond Interest_Open_average,Deutsche X-trackers Investment Grade Bond Interest_Open_max,Deutsche X-trackers Investment Grade Bond Interest_Open_min,Deutsche X-trackers Investment Grade Bond Interest_High_average,Deutsche X-trackers Investment Grade Bond Interest_High_max,Deutsche X-trackers Investment Grade Bond Interest_High_min,Deutsche X-trackers Investment Grade Bond Interest_Low_average,Deutsche X-trackers Investment Grade Bond Interest_Low_max,Deutsche X-trackers Investment Grade Bond Interest_Low_min,Deutsche X-trackers Investment Grade Bond Interest_Close_average,Deutsche X-trackers Investment Grade Bond Interest_Close_max,Deutsche X-trackers Investment Grade Bond Interest_Close_min
2018-04-08,0.4549072041828838,0.4549072041828838,0.4549072041828838,0.31765358342920547,0.31765358342920547,0.31765358342920547,0.4081279412570993,0.4081279412570993,0.4081279412570993,0.2829060127850241,0.2829060127850241,0.2829060127850241
2018-04-15,0.2690939336188178,0.2690939336188178,0.2690939336188178,0.13293971320949488,0.13293971320949488,0.13293971320949488,-0.15580836111368995,-0.15580836111368995,-0.15580836111368995,-0.28606096726009383,-0.28606096726009383,-0.28606096726009383
2018-04-22,-0.15055920483805696,-0.15055920483805696,-0.15055920483805696,-0.2739653899989476,-0.2739653899989476,-0.2739653899989476,-0.21129522263211156,-0.21129522263211156,-0.21129522263211156,-0.3398388398375102,-0.3398388398375102,-0.3398388398375102
2018-04-29,-0.9685509049591802,-0.9685509049591802,-0.9685509049591802,-0.550744988891474,-0.550744988891474,-0.550744988891474,-1.2873895745989696,-1.2873895745989696,-1.2873895745989696,-0.9069171447460277,-0.9069171447460277,-0.9069171447460277
2018-05-06,-1.2688572252402273,-1.2688572252402273,-1.2688572252402273,-0.49953498820347475,-0.49953498820347475,-0.49953498820347475,-1.0429638629646902,-1.0429638629646902,-1.0429638629646902,-0.17391718354312172,-0.17391718354312172,-0.17391718354312172
2018-05-13,-1.3583607603815893,-1.3583607603815893,-1.3583607603815893,-1.1898083935657393,-1.1898083935657393,-1.1898083935657393,-1.6845980156507054,-1.6845980156507054,-1.6845980156507054,-1.2258762642796226,-1.2258762642796226,-1.2258762642796226
2018-05-20,-0.49096293219940446,-0.49096293219940446,-0.49096293219940446,-0.7503396433017977,-0.7503396433017977,-0.7503396433017977,-0.15919289584588334,-0.15919289584588334,-0.15919289584588334,-0.4810173573501527,-0.4810173573501527,-0.4810173573501527
2018-05-27,-1.0815125417199078,-1.0815125417199078,-1.0815125417199078,-1.3702268867490142,-1.3702268867490142,-1.3702268867490142,-1.950642608889509,-1.950642608889509,-1.950642608889509,-1.3750664939350778,-1.3750664939350778,-1.3750664939350778
2018-06-03,-1.6442742350889403,-1.6442742350889403,-1.6442742350889403,-1.807229473579052,-1.807229473579052,-1.807229473579052,-1.6763291643607687,-1.6763291643607687,-1.6763291643607687,-2.3157052300737764,-2.3157052300737764,-2.3157052300737764
2018-06-10,-0.7681927588244306,-0.7681927588244306,-0.7681927588244306,-0.5002563445438883,-0.5002563445438883,-0.5002563445438883,-0.906923329205266,-0.906923329205266,-0.906923329205266,-0.9003133512350453,-0.9003133512350453,-0.9003133512350453
2018-06-17,-2.0372691810937287,-2.0372691810937287,-2.0372691810937287,-2.1218182989609655,-2.1218182989609655,-2.1218182989609655,-2.0051766597703944,-2.0051766597703944,-2.0051766597703944,-2.158202840436603,-2.158202840436603,-2.158202840436603
2018-06-24,-1.7318457997986236,-1.7318457997986236,-1.7318457997986236,-1.9247755422300556,-1.9247755422300556,-1.9247755422300556,-1.5263385851349043,-1.5263385851349043,-1.5263385851349043,-1.8827148973265695,-1.8827148973265695,-1.8827148973265695
2018-07-01,-1.5397391489229515,-1.5397391489229515,-1.5397391489229515,-1.4586788648613718,-1.4586788648613718,-1.4586788648613718,-1.3398817026355399,-1.3398817026355399,-1.3398817026355399,-1.5937672706916273,-1.5937672706916273,-1.5937672706916273
2018-07-08,-0.7245164566631376,-0.7245164566631376,-0.7245164566631376,-0.8922276503724348,-0.8922276503724348,-0.8922276503724348,-0.7971854265668952,-0.7971854265668952,-0.7971854265668952,-1.0100290678846704,-1.0100290678846704,-1.0100290678846704
2018-07-15,-0.7241402434193399,-0.7241402434193399,-0.7241402434193399,-0.87316579736286,-0.87316579736286,-0.87316579736286,-0.4501501886934345,-0.4501501886934345,-0.4501501886934345,-0.6636268826809205,-0.6636268826809205,-0.6636268826809205
2018-07-22,0.6206918387272609,0.6206918387272609,0.6206918387272609,1.046370159622733,1.046370159622733,1.046370159622733,0.36696407816383175,0.36696407816383175,0.36696407816383175,1.1645233558271493,1.1645233558271493,1.1645233558271493
2018-07-29,0.24475548762409105,0.24475548762409105,0.24475548762409105,0.10022928398337422,0.10022928398337422,0.10022928398337422,0.11618824069909947,0.11618824069909947,0.11618824069909947,0.10430473411317796,0.10430473411317796,0.10430473411317796
2018-08-05,-0.7087285878610015,-0.7087285878610015,-0.7087285878610015,-0.8458096712987863,-0.8458096712987863,-0.8458096712987863,-0.36289985252891793,-0.36289985252891793,-0.36289985252891793,-0.6269760290339134,-0.6269760290339134,-0.6269760290339134
2018-08-12,0.3957932521341387,0.3957932521341387,0.3957932521341387,0.18417906646644014,0.18417906646644014,0.18417906646644014,0.8314540925029393,0.8314540925029393,0.8314540925029393,0.367279309811786,0.367279309811786,0.367279309811786
2018-08-19,-0.29419149813375395,-0.29419149813375395,-0.29419149813375395,-0.45128018182030716,-0.45128018182030716,-0.45128018182030716,0.08146881698901935,0.08146881698901935,0.08146881698901935,-0.2869103476534994,-0.2869103476534994,-0.2869103476534994
2018-08-26,0.6257765049007424,0.6257765049007424,0.6257765049007424,0.32145871064385706,0.32145871064385706,0.32145871064385706,0.3931081402635491,0.3931081402635491,0.3931081402635491,0.02207410501620251,0.02207410501620251,0.02207410501620251
2018-09-02,0.5986710947139641,0.5986710947139641,0.5986710947139641,0.3120061650716097,0.3120061650716097,0.3120061650716097,1.0718193189001206,1.0718193189001206,1.0718193189001206,0.5361390299808153,0.5361390299808153,0.5361390299808153
