Date,iShares Emerging Markets High Yield BondEtf_Open_average,iShares Emerging Markets High Yield BondEtf_Open_max,iShares Emerging Markets High Yield BondEtf_Open_min,iShares Emerging Markets High Yield BondEtf_High_average,iShares Emerging Markets High Yield BondEtf_High_max,iShares Emerging Markets High Yield BondEtf_High_min,iShares Emerging Markets High Yield BondEtf_Low_average,iShares Emerging Markets High Yield BondEtf_Low_max,iShares Emerging Markets High Yield BondEtf_Low_min,iShares Emerging Markets High Yield BondEtf_Close_average,iShares Emerging Markets High Yield BondEtf_Close_max,iShares Emerging Markets High Yield BondEtf_Close_min
2018-05-27,-1.955858923588126,-1.955858923588126,-1.955858923588126,-2.0460118014812827,-2.0460118014812827,-2.0460118014812827,-2.041008146579941,-2.041008146579941,-2.041008146579941,-2.047630853537743,-2.047630853537743,-2.047630853537743
2018-06-03,-1.7630832082279073,-1.7630832082279073,-1.7630832082279073,-1.7895816439779755,-1.7895816439779755,-1.7895816439779755,-1.7120411883221764,-1.7120411883221764,-1.7120411883221764,-1.805675207132226,-1.805675207132226,-1.805675207132226
2018-06-10,-1.8735938765137516,-1.8735938765137516,-1.8735938765137516,-1.9366976631943313,-1.9366976631943313,-1.9366976631943313,-1.962338978601045,-1.962338978601045,-1.962338978601045,-1.9875956003533937,-1.9875956003533937,-1.9875956003533937
2018-06-17,-1.606108579286811,-1.606108579286811,-1.606108579286811,-1.5472670645184656,-1.5472670645184656,-1.5472670645184656,-1.519004043272921,-1.519004043272921,-1.519004043272921,-1.5181947025204185,-1.5181947025204185,-1.5181947025204185
2018-06-24,-1.4966058562794597,-1.4966058562794597,-1.4966058562794597,-1.54931442110876,-1.54931442110876,-1.54931442110876,-1.5568684078216144,-1.5568684078216144,-1.5568684078216144,-1.6164392145610311,-1.6164392145610311,-1.6164392145610311
2018-07-01,-1.2455941204753158,-1.2455941204753158,-1.2455941204753158,-1.1376740487943275,-1.1376740487943275,-1.1376740487943275,-1.1639338366980476,-1.1639338366980476,-1.1639338366980476,-1.1023802363426563,-1.1023802363426563,-1.1023802363426563
2018-07-08,-0.8805043152856099,-0.8805043152856099,-0.8805043152856099,-0.8282710334631952,-0.8282710334631952,-0.8282710334631952,-0.8047895839057065,-0.8047895839057065,-0.8047895839057065,-0.7894831051611574,-0.7894831051611574,-0.7894831051611574
2018-07-15,-0.6581531442813744,-0.6581531442813744,-0.6581531442813744,-0.6563555176339316,-0.6563555176339316,-0.6563555176339316,-0.6510868706383706,-0.6510868706383706,-0.6510868706383706,-0.7013517153229357,-0.7013517153229357,-0.7013517153229357
2018-07-22,-0.26638210417242664,-0.26638210417242664,-0.26638210417242664,-0.28591626876069076,-0.28591626876069076,-0.28591626876069076,-0.25438200845458037,-0.25438200845458037,-0.25438200845458037,-0.2547287911304595,-0.2547287911304595,-0.2547287911304595
2018-07-29,-0.6995476729075796,-0.6995476729075796,-0.6995476729075796,-0.7608576092260897,-0.7608576092260897,-0.7608576092260897,-0.6681249353643359,-0.6681249353643359,-0.6681249353643359,-0.7449309246535896,-0.7449309246535896,-0.7449309246535896
2018-08-05,-1.5625822045773095,-1.5625822045773095,-1.5625822045773095,-1.6348594255000612,-1.6348594255000612,-1.6348594255000612,-1.7069794806636678,-1.7069794806636678,-1.7069794806636678,-1.7327311242532226,-1.7327311242532226,-1.7327311242532226
2018-08-12,-1.7416696518824901,-1.7416696518824901,-1.7416696518824901,-1.5616568467184242,-1.5616568467184242,-1.5616568467184242,-1.6702907003976215,-1.6702907003976215,-1.6702907003976215,-1.5344281332945493,-1.5344281332945493,-1.5344281332945493
2018-08-19,-1.348355083967362,-1.348355083967362,-1.348355083967362,-1.3817042936926525,-1.3817042936926525,-1.3817042936926525,-1.3552311043604774,-1.3552311043604774,-1.3552311043604774,-1.3634160474642916,-1.3634160474642916,-1.3634160474642916
2018-08-26,-1.9151373718258458,-1.9151373718258458,-1.9151373718258458,-1.941620553026426,-1.941620553026426,-1.941620553026426,-1.8724042016713547,-1.8724042016713547,-1.8724042016713547,-1.9466772345376304,-1.9466772345376304,-1.9466772345376304
2018-09-02,-1.6282052990225893,-1.6282052990225893,-1.6282052990225893,-1.7379733950925773,-1.7379733950925773,-1.7379733950925773,-1.7166014116155301,-1.7166014116155301,-1.7166014116155301,-1.7450469112447677,-1.7450469112447677,-1.7450469112447677
2018-09-09,-1.2219296633162338,-1.2219296633162338,-1.2219296633162338,-1.2363355622492345,-1.2363355622492345,-1.2363355622492345,-1.2483212162137844,-1.2483212162137844,-1.2483212162137844,-1.1332023459337623,-1.1332023459337623,-1.1332023459337623
2018-09-16,-0.6303651165033598,-0.6303651165033598,-0.6303651165033598,-0.4563702307417999,-0.4563702307417999,-0.4563702307417999,-0.511586589047291,-0.511586589047291,-0.511586589047291,-0.4907341936129343,-0.4907341936129343,-0.4907341936129343
2018-09-23,0.10183285484409134,0.10183285484409134,0.10183285484409134,0.13838148764696379,0.13838148764696379,0.13838148764696379,0.09906987262473213,0.09906987262473213,0.09906987262473213,0.025259068472833046,0.025259068472833046,0.025259068472833046
2018-09-30,-0.7862873965194106,-0.7862873965194106,-0.7862873965194106,-0.8047337903800897,-0.8047337903800897,-0.8047337903800897,-0.8291508489121713,-0.8291508489121713,-0.8291508489121713,-0.8911463859088673,-0.8911463859088673,-0.8911463859088673
2018-10-07,-0.5558498210967132,-0.5558498210967132,-0.5558498210967132,-0.5980183261284002,-0.5980183261284002,-0.5980183261284002,-0.5091218620956828,-0.5091218620956828,-0.5091218620956828,-0.49107777845277717,-0.49107777845277717,-0.49107777845277717
2018-10-14,-0.3223987713912233,-0.3223987713912233,-0.3223987713912233,-0.39263176709546393,-0.39263176709546393,-0.39263176709546393,-0.3700832863141522,-0.3700832863141522,-0.3700832863141522,-0.48577723657133126,-0.48577723657133126,-0.48577723657133126
2018-10-21,-0.5952382468734307,-0.5952382468734307,-0.5952382468734307,-0.5080418905457385,-0.5080418905457385,-0.5080418905457385,-0.4635759881342083,-0.4635759881342083,-0.4635759881342083,-0.42379433570891417,-0.42379433570891417,-0.42379433570891417
2018-10-28,-0.41223352223259646,-0.41223352223259646,-0.41223352223259646,-0.5644317064191696,-0.5644317064191696,-0.5644317064191696,-0.520757917774891,-0.520757917774891,-0.520757917774891,-0.6620989731562381,-0.6620989731562381,-0.6620989731562381
2018-11-04,-0.4906504519815484,-0.4906504519815484,-0.4906504519815484,-0.5176380688538663,-0.5176380688538663,-0.5176380688538663,-0.3767049581580552,-0.3767049581580552,-0.3767049581580552,-0.41300694054580084,-0.41300694054580084,-0.41300694054580084
2018-11-11,-0.8629588913208062,-0.8629588913208062,-0.8629588913208062,-0.7946924088032064,-0.7946924088032064,-0.7946924088032064,-0.7250234253362154,-0.7250234253362154,-0.7250234253362154,-0.7603715310192358,-0.7603715310192358,-0.7603715310192358
2018-11-18,-1.3508750535221627,-1.3508750535221627,-1.3508750535221627,-1.323252352853755,-1.323252352853755,-1.323252352853755,-1.3222657792566657,-1.3222657792566657,-1.3222657792566657,-1.4368963178248977,-1.4368963178248977,-1.4368963178248977
2018-11-25,-0.923798981276987,-0.923798981276987,-0.923798981276987,-0.9806068904552772,-0.9806068904552772,-0.9806068904552772,-0.7955253673075217,-0.7955253673075217,-0.7955253673075217,-0.897021624194852,-0.897021624194852,-0.897021624194852
2018-12-02,-0.6405490097200438,-0.6405490097200438,-0.6405490097200438,-0.7889766277906549,-0.7889766277906549,-0.7889766277906549,-0.7106917615103011,-0.7106917615103011,-0.7106917615103011,-0.8108238821109657,-0.8108238821109657,-0.8108238821109657
2018-12-09,-0.5340560906807,-0.5340560906807,-0.5340560906807,-0.4437028070450344,-0.4437028070450344,-0.4437028070450344,-0.37472978396157586,-0.37472978396157586,-0.37472978396157586,-0.44484419300508937,-0.44484419300508937,-0.44484419300508937
2018-12-16,-2.285536243000878,-2.285536243000878,-2.285536243000878,-2.2214548939766936,-2.2214548939766936,-2.2214548939766936,-2.4621394862220436,-2.4621394862220436,-2.4621394862220436,-2.487068201662584,-2.487068201662584,-2.487068201662584
