Date,ProShares UltraPro 3x Short Crude OilEtf_Open_average,ProShares UltraPro 3x Short Crude OilEtf_Open_max,ProShares UltraPro 3x Short Crude OilEtf_Open_min,ProShares UltraPro 3x Short Crude OilEtf_High_average,ProShares UltraPro 3x Short Crude OilEtf_High_max,ProShares UltraPro 3x Short Crude OilEtf_High_min,ProShares UltraPro 3x Short Crude OilEtf_Low_average,ProShares UltraPro 3x Short Crude OilEtf_Low_max,ProShares UltraPro 3x Short Crude OilEtf_Low_min,ProShares UltraPro 3x Short Crude OilEtf_Close_average,ProShares UltraPro 3x Short Crude OilEtf_Close_max,ProShares UltraPro 3x Short Crude OilEtf_Close_min
2018-05-27,-0.7655176824273608,-0.7655176824273608,-0.7655176824273608,-0.6925662570161226,-0.6925662570161226,-0.6925662570161226,-0.746042629833513,-0.746042629833513,-0.746042629833513,-0.5855854821057688,-0.5855854821057688,-0.5855854821057688
2018-06-03,-0.6425058398316154,-0.6425058398316154,-0.6425058398316154,-0.5841166032695367,-0.5841166032695367,-0.5841166032695367,-0.5857048769488421,-0.5857048769488421,-0.5857048769488421,-0.5630423713822873,-0.5630423713822873,-0.5630423713822873
2018-06-10,-0.6749781663552359,-0.6749781663552359,-0.6749781663552359,-0.41326252350722886,-0.41326252350722886,-0.41326252350722886,-0.5610792551409203,-0.5610792551409203,-0.5610792551409203,-0.29767925989576627,-0.29767925989576627,-0.29767925989576627
2018-06-17,-0.8253877460807204,-0.8253877460807204,-0.8253877460807204,-0.8142932743510697,-0.8142932743510697,-0.8142932743510697,-0.9711371907093677,-0.9711371907093677,-0.9711371907093677,-1.0554604076148997,-1.0554604076148997,-1.0554604076148997
2018-06-24,-1.5674533957088732,-1.5674533957088732,-1.5674533957088732,-1.6438839066286413,-1.6438839066286413,-1.6438839066286413,-1.6163022835954752,-1.6163022835954752,-1.6163022835954752,-1.6826261859935445,-1.6826261859935445,-1.6826261859935445
2018-07-01,-1.2243716492634946,-1.2243716492634946,-1.2243716492634946,-1.3002417174453484,-1.3002417174453484,-1.3002417174453484,-1.351804221050271,-1.351804221050271,-1.351804221050271,-1.429305123049047,-1.429305123049047,-1.429305123049047
2018-07-08,-1.037876564660554,-1.037876564660554,-1.037876564660554,-1.089596095468194,-1.089596095468194,-1.089596095468194,-1.1356516095110025,-1.1356516095110025,-1.1356516095110025,-1.0744056225360394,-1.0744056225360394,-1.0744056225360394
2018-07-15,-0.8220263034621603,-0.8220263034621603,-0.8220263034621603,-0.8135078878118188,-0.8135078878118188,-0.8135078878118188,-0.7447183249676393,-0.7447183249676393,-0.7447183249676393,-0.7757653082588893,-0.7757653082588893,-0.7757653082588893
2018-07-22,-1.0173109720519478,-1.0173109720519478,-1.0173109720519478,-0.8802170605987539,-0.8802170605987539,-0.8802170605987539,-0.9573226130292557,-0.9573226130292557,-0.9573226130292557,-0.8816207021077407,-0.8816207021077407,-0.8816207021077407
2018-07-29,-0.9128768823083366,-0.9128768823083366,-0.9128768823083366,-0.7869338248418956,-0.7869338248418956,-0.7869338248418956,-0.8015256749401191,-0.8015256749401191,-0.8015256749401191,-0.8206827907454187,-0.8206827907454187,-0.8206827907454187
2018-08-05,-0.5052355573668863,-0.5052355573668863,-0.5052355573668863,-0.5995918456678072,-0.5995918456678072,-0.5995918456678072,-0.47517257283289294,-0.47517257283289294,-0.47517257283289294,-0.5635994911827392,-0.5635994911827392,-0.5635994911827392
2018-08-12,-0.19354057662309124,-0.19354057662309124,-0.19354057662309124,-0.05482230780966413,-0.05482230780966413,-0.05482230780966413,-0.024653839432221117,-0.024653839432221117,-0.024653839432221117,-0.02981269886654595,-0.02981269886654595,-0.02981269886654595
2018-08-19,-1.315652494216202,-1.315652494216202,-1.315652494216202,-1.1818513090817029,-1.1818513090817029,-1.1818513090817029,-1.2292748039466492,-1.2292748039466492,-1.2292748039466492,-1.0875888854829718,-1.0875888854829718,-1.0875888854829718
2018-08-26,-1.4987375487417267,-1.4987375487417267,-1.4987375487417267,-1.4864722539467345,-1.4864722539467345,-1.4864722539467345,-1.4026086219065936,-1.4026086219065936,-1.4026086219065936,-1.357517881384508,-1.357517881384508,-1.357517881384508
2018-09-02,-0.4824441278773187,-0.4824441278773187,-0.4824441278773187,-0.5673722495237951,-0.5673722495237951,-0.5673722495237951,-0.5770042134883502,-0.5770042134883502,-0.5770042134883502,-0.701123436584247,-0.701123436584247,-0.701123436584247
2018-09-09,-1.0911279279613684,-1.0911279279613684,-1.0911279279613684,-0.9299678400121374,-0.9299678400121374,-0.9299678400121374,-1.2728415089783882,-1.2728415089783882,-1.2728415089783882,-1.0254606590069317,-1.0254606590069317,-1.0254606590069317
2018-09-16,-1.712041482731848,-1.712041482731848,-1.712041482731848,-1.473252976522067,-1.473252976522067,-1.473252976522067,-1.7141568544059045,-1.7141568544059045,-1.7141568544059045,-1.485746805858874,-1.485746805858874,-1.485746805858874
2018-09-23,-1.7970808727060557,-1.7970808727060557,-1.7970808727060557,-1.7907950431658195,-1.7907950431658195,-1.7907950431658195,-1.9174312290978999,-1.9174312290978999,-1.9174312290978999,-1.8532233798380096,-1.8532233798380096,-1.8532233798380096
2018-09-30,-2.0243106539049256,-2.0243106539049256,-2.0243106539049256,-1.907630386373058,-1.907630386373058,-1.907630386373058,-1.9424703778833807,-1.9424703778833807,-1.9424703778833807,-1.8043608640887283,-1.8043608640887283,-1.8043608640887283
2018-10-07,-1.3184372669140851,-1.3184372669140851,-1.3184372669140851,-1.1606644436135511,-1.1606644436135511,-1.1606644436135511,-1.1541966719014203,-1.1541966719014203,-1.1541966719014203,-1.179465616475102,-1.179465616475102,-1.179465616475102
2018-10-14,-0.8194951178645342,-0.8194951178645342,-0.8194951178645342,-0.8468962318973274,-0.8468962318973274,-0.8468962318973274,-0.770461411671818,-0.770461411671818,-0.770461411671818,-0.7755226665672831,-0.7755226665672831,-0.7755226665672831
2018-10-21,-0.01759556704235034,-0.01759556704235034,-0.01759556704235034,-0.1356279730199642,-0.1356279730199642,-0.1356279730199642,-0.21837061282681708,-0.21837061282681708,-0.21837061282681708,-0.3096196567166175,-0.3096196567166175,-0.3096196567166175
