Date,Virtus Glovista EM_etf_Open_average,Virtus Glovista EM_etf_Open_max,Virtus Glovista EM_etf_Open_min,Virtus Glovista EM_etf_High_average,Virtus Glovista EM_etf_High_max,Virtus Glovista EM_etf_High_min,Virtus Glovista EM_etf_Low_average,Virtus Glovista EM_etf_Low_max,Virtus Glovista EM_etf_Low_min,Virtus Glovista EM_etf_Close_average,Virtus Glovista EM_etf_Close_max,Virtus Glovista EM_etf_Close_min
2018-04-08,-1.2290232492430317,-1.2290232492430317,-1.2290232492430317,-1.2138598674295982,-1.2138598674295982,-1.2138598674295982,-1.1323263498745288,-1.1323263498745288,-1.1323263498745288,-1.1980960538343357,-1.1980960538343357,-1.1980960538343357
2018-04-15,-1.228420997835423,-1.228420997835423,-1.228420997835423,-1.3079897583493563,-1.3079897583493563,-1.3079897583493563,-1.2152655734908258,-1.2152655734908258,-1.2152655734908258,-1.3277671959999724,-1.3277671959999724,-1.3277671959999724
2018-04-22,-1.6489759744715369,-1.6489759744715369,-1.6489759744715369,-1.7255953451694885,-1.7255953451694885,-1.7255953451694885,-1.5445317817192163,-1.5445317817192163,-1.5445317817192163,-1.710110498154365,-1.710110498154365,-1.710110498154365
2018-04-29,-1.810919877979658,-1.810919877979658,-1.810919877979658,-1.8621678895431777,-1.8621678895431777,-1.8621678895431777,-1.9438651288445377,-1.9438651288445377,-1.9438651288445377,-2.0314420279747925,-2.0314420279747925,-2.0314420279747925
2018-05-06,-1.4626299175604198,-1.4626299175604198,-1.4626299175604198,-1.418324321310633,-1.418324321310633,-1.418324321310633,-1.3838839953375126,-1.3838839953375126,-1.3838839953375126,-1.34563381403043,-1.34563381403043,-1.34563381403043
2018-05-13,-1.7752340931825934,-1.7752340931825934,-1.7752340931825934,-1.7882092118810817,-1.7882092118810817,-1.7882092118810817,-1.707535266508462,-1.707535266508462,-1.707535266508462,-1.7290689640044117,-1.7290689640044117,-1.7290689640044117
2018-05-20,-1.5984124793279069,-1.5984124793279069,-1.5984124793279069,-1.6171227046291792,-1.6171227046291792,-1.6171227046291792,-1.5762188846799388,-1.5762188846799388,-1.5762188846799388,-1.5980501215524991,-1.5980501215524991,-1.5980501215524991
2018-05-27,-1.5786582827974787,-1.5786582827974787,-1.5786582827974787,-1.584555134696812,-1.584555134696812,-1.584555134696812,-1.5450799992573605,-1.5450799992573605,-1.5450799992573605,-1.5576133228164712,-1.5576133228164712,-1.5576133228164712
2018-06-03,-1.331839480475184,-1.331839480475184,-1.331839480475184,-1.3057604024780776,-1.3057604024780776,-1.3057604024780776,-1.3101071606894643,-1.3101071606894643,-1.3101071606894643,-1.279644636256677,-1.279644636256677,-1.279644636256677
2018-06-10,-1.5674205758886637,-1.5674205758886637,-1.5674205758886637,-1.5825690431090236,-1.5825690431090236,-1.5825690431090236,-1.5338195878198806,-1.5338195878198806,-1.5338195878198806,-1.5505346605504307,-1.5505346605504307,-1.5505346605504307
