Date,PowerShares CEF Income Composite Portfolio_Open_average,PowerShares CEF Income Composite Portfolio_Open_max,PowerShares CEF Income Composite Portfolio_Open_min,PowerShares CEF Income Composite Portfolio_High_average,PowerShares CEF Income Composite Portfolio_High_max,PowerShares CEF Income Composite Portfolio_High_min,PowerShares CEF Income Composite Portfolio_Low_average,PowerShares CEF Income Composite Portfolio_Low_max,PowerShares CEF Income Composite Portfolio_Low_min,PowerShares CEF Income Composite Portfolio_Close_average,PowerShares CEF Income Composite Portfolio_Close_max,PowerShares CEF Income Composite Portfolio_Close_min
2018-04-08,-0.2804453918480633,-0.2804453918480633,-0.2804453918480633,-0.28293623584207567,-0.28293623584207567,-0.28293623584207567,0.01670997240723884,0.01670997240723884,0.01670997240723884,-0.04024937453043052,-0.04024937453043052,-0.04024937453043052
2018-04-15,-0.7239030986754847,-0.7239030986754847,-0.7239030986754847,-0.9148566425712923,-0.9148566425712923,-0.9148566425712923,-0.5048546681762024,-0.5048546681762024,-0.5048546681762024,-0.6870318631449152,-0.6870318631449152,-0.6870318631449152
2018-04-22,-0.4035116087674382,-0.4035116087674382,-0.4035116087674382,-0.5506209458172853,-0.5506209458172853,-0.5506209458172853,0.05931023922008336,0.05931023922008336,0.05931023922008336,-0.16256514097541416,-0.16256514097541416,-0.16256514097541416
2018-04-29,-0.03968794016030681,-0.03968794016030681,-0.03968794016030681,-0.21259947969499846,-0.21259947969499846,-0.21259947969499846,0.047791242467389805,0.047791242467389805,0.047791242467389805,-0.26741357288238893,-0.26741357288238893,-0.26741357288238893
2018-05-06,0.8185178354849554,0.8185178354849554,0.8185178354849554,0.4815204996602158,0.4815204996602158,0.4815204996602158,0.5914898360486643,0.5914898360486643,0.5914898360486643,0.35453699070500794,0.35453699070500794,0.35453699070500794
2018-05-13,-0.6290558143365381,-0.6290558143365381,-0.6290558143365381,-0.6166310910514327,-0.6166310910514327,-0.6166310910514327,-0.3653426986270653,-0.3653426986270653,-0.3653426986270653,-0.2782172987461714,-0.2782172987461714,-0.2782172987461714
2018-05-20,-0.4083182989516871,-0.4083182989516871,-0.4083182989516871,-0.6922459431043076,-0.6922459431043076,-0.6922459431043076,-0.22019265233865132,-0.22019265233865132,-0.22019265233865132,-0.47171424377211996,-0.47171424377211996,-0.47171424377211996
2018-05-27,0.20074488153546974,0.20074488153546974,0.20074488153546974,0.21055872190308664,0.21055872190308664,0.21055872190308664,0.2339362099882889,0.2339362099882889,0.2339362099882889,-0.0564343788216298,-0.0564343788216298,-0.0564343788216298
2018-06-03,0.6501493837585997,0.6501493837585997,0.6501493837585997,0.797097632266352,0.797097632266352,0.797097632266352,0.9952635561653304,0.9952635561653304,0.9952635561653304,1.182748815342966,1.182748815342966,1.182748815342966
2018-06-10,-0.673873852676345,-0.673873852676345,-0.673873852676345,-1.0011449338284515,-1.0011449338284515,-1.0011449338284515,-0.5393837582100941,-0.5393837582100941,-0.5393837582100941,-0.7973974151096884,-0.7973974151096884,-0.7973974151096884
