Date,iShares MSCI Italy Capped_Open_average,iShares MSCI Italy Capped_Open_max,iShares MSCI Italy Capped_Open_min,iShares MSCI Italy Capped_High_average,iShares MSCI Italy Capped_High_max,iShares MSCI Italy Capped_High_min,iShares MSCI Italy Capped_Low_average,iShares MSCI Italy Capped_Low_max,iShares MSCI Italy Capped_Low_min,iShares MSCI Italy Capped_Close_average,iShares MSCI Italy Capped_Close_max,iShares MSCI Italy Capped_Close_min
2018-04-08,1.0814549373476707,1.0814549373476707,1.0814549373476707,1.0104834375644536,1.0104834375644536,1.0104834375644536,1.168836356707667,1.168836356707667,1.168836356707667,1.1408010723320456,1.1408010723320456,1.1408010723320456
2018-04-15,1.4683838515206213,1.4683838515206213,1.4683838515206213,1.6700581299495587,1.6700581299495587,1.6700581299495587,1.5463609224387105,1.5463609224387105,1.5463609224387105,1.712013760801077,1.712013760801077,1.712013760801077
2018-04-22,1.1166116848253897,1.1166116848253897,1.1166116848253897,1.2295953348186903,1.2295953348186903,1.2295953348186903,1.2684198346209163,1.2684198346209163,1.2684198346209163,1.2073661254379393,1.2073661254379393,1.2073661254379393
2018-04-29,1.3850333974225508,1.3850333974225508,1.3850333974225508,1.5004447382752937,1.5004447382752937,1.5004447382752937,1.3897535222280133,1.3897535222280133,1.3897535222280133,1.4433867007528287,1.4433867007528287,1.4433867007528287
2018-05-06,0.8039411411731945,0.8039411411731945,0.8039411411731945,0.7978912736091466,0.7978912736091466,0.7978912736091466,0.8649305718717497,0.8649305718717497,0.8649305718717497,0.8168029414425564,0.8168029414425564,0.8168029414425564
2018-05-13,-0.6094143856807568,-0.6094143856807568,-0.6094143856807568,-0.7742399645731274,-0.7742399645731274,-0.7742399645731274,-0.6914150862999955,-0.6914150862999955,-0.6914150862999955,-0.9363024123422244,-0.9363024123422244,-0.9363024123422244
2018-05-20,-1.7874675681156773,-1.7874675681156773,-1.7874675681156773,-1.886071765627479,-1.886071765627479,-1.886071765627479,-1.7270471074252984,-1.7270471074252984,-1.7270471074252984,-1.86829391992578,-1.86829391992578,-1.86829391992578
2018-05-27,-1.927611452394374,-1.927611452394374,-1.927611452394374,-1.8825454964593464,-1.8825454964593464,-1.8825454964593464,-1.7427722596440913,-1.7427722596440913,-1.7427722596440913,-1.8319821643924885,-1.8319821643924885,-1.8319821643924885
2018-06-03,-1.6346248989086596,-1.6346248989086596,-1.6346248989086596,-1.4089454237923968,-1.4089454237923968,-1.4089454237923968,-1.4020439696831175,-1.4020439696831175,-1.4020439696831175,-1.29002568371381,-1.29002568371381,-1.29002568371381
2018-06-10,-1.5319066873965352,-1.5319066873965352,-1.5319066873965352,-1.499291078284582,-1.499291078284582,-1.499291078284582,-1.367959923603039,-1.367959923603039,-1.367959923603039,-1.4000220099639769,-1.4000220099639769,-1.4000220099639769
