Date,VelocityShares 3x Inverse Natural Gas linked to S&_Open_average,VelocityShares 3x Inverse Natural Gas linked to S&_Open_max,VelocityShares 3x Inverse Natural Gas linked to S&_Open_min,VelocityShares 3x Inverse Natural Gas linked to S&_High_average,VelocityShares 3x Inverse Natural Gas linked to S&_High_max,VelocityShares 3x Inverse Natural Gas linked to S&_High_min,VelocityShares 3x Inverse Natural Gas linked to S&_Low_average,VelocityShares 3x Inverse Natural Gas linked to S&_Low_max,VelocityShares 3x Inverse Natural Gas linked to S&_Low_min,VelocityShares 3x Inverse Natural Gas linked to S&_Close_average,VelocityShares 3x Inverse Natural Gas linked to S&_Close_max,VelocityShares 3x Inverse Natural Gas linked to S&_Close_min
2018-04-08,-0.26899625547014033,-0.26899625547014033,-0.26899625547014033,-0.3573749164126194,-0.3573749164126194,-0.3573749164126194,-0.2294588186590571,-0.2294588186590571,-0.2294588186590571,-0.1449384271331829,-0.1449384271331829,-0.1449384271331829
2018-04-15,-0.1435056100670035,-0.1435056100670035,-0.1435056100670035,-0.3341360686773875,-0.3341360686773875,-0.3341360686773875,-0.2042913975802516,-0.2042913975802516,-0.2042913975802516,-0.255754765547487,-0.255754765547487,-0.255754765547487
2018-04-22,-0.4136184023413345,-0.4136184023413345,-0.4136184023413345,-0.5856723741609319,-0.5856723741609319,-0.5856723741609319,-0.5505281532108743,-0.5505281532108743,-0.5505281532108743,-0.7523412742382315,-0.7523412742382315,-0.7523412742382315
2018-04-29,-0.7511435895842992,-0.7511435895842992,-0.7511435895842992,-0.6980985039519597,-0.6980985039519597,-0.6980985039519597,-0.6607828849802436,-0.6607828849802436,-0.6607828849802436,-0.3834589253951691,-0.3834589253951691,-0.3834589253951691
2018-05-06,-1.3757814856316106,-1.3757814856316106,-1.3757814856316106,-1.6242839790616708,-1.6242839790616708,-1.6242839790616708,-1.6094187085130456,-1.6094187085130456,-1.6094187085130456,-1.748480315452982,-1.748480315452982,-1.748480315452982
2018-05-13,-1.9379571217843476,-1.9379571217843476,-1.9379571217843476,-1.7802408338549998,-1.7802408338549998,-1.7802408338549998,-1.6858202288791058,-1.6858202288791058,-1.6858202288791058,-1.705101205062197,-1.705101205062197,-1.705101205062197
2018-05-20,-2.3846118046001847,-2.3846118046001847,-2.3846118046001847,-2.23741331932083,-2.23741331932083,-2.23741331932083,-2.293953266849739,-2.293953266849739,-2.293953266849739,-2.2630743890834184,-2.2630743890834184,-2.2630743890834184
2018-05-27,-1.6493674053329295,-1.6493674053329295,-1.6493674053329295,-1.6733023322700271,-1.6733023322700271,-1.6733023322700271,-1.6241027391268004,-1.6241027391268004,-1.6241027391268004,-1.5801228015764597,-1.5801228015764597,-1.5801228015764597
2018-06-03,-1.467316154380632,-1.467316154380632,-1.467316154380632,-1.46834416363702,-1.46834416363702,-1.46834416363702,-1.4025231352567167,-1.4025231352567167,-1.4025231352567167,-1.4696020812153894,-1.4696020812153894,-1.4696020812153894
2018-06-10,-1.4707589862586605,-1.4707589862586605,-1.4707589862586605,-1.4226653543516066,-1.4226653543516066,-1.4226653543516066,-1.4930641550563404,-1.4930641550563404,-1.4930641550563404,-1.4372450753133665,-1.4372450753133665,-1.4372450753133665
2018-06-17,-0.8525218723967185,-0.8525218723967185,-0.8525218723967185,-0.9800744632955977,-0.9800744632955977,-0.9800744632955977,-0.8879333855195152,-0.8879333855195152,-0.8879333855195152,-1.065641741326119,-1.065641741326119,-1.065641741326119
2018-06-24,-0.44937814447322405,-0.44937814447322405,-0.44937814447322405,-0.490639952124713,-0.490639952124713,-0.490639952124713,-0.33117087086812336,-0.33117087086812336,-0.33117087086812336,-0.438223217664887,-0.438223217664887,-0.438223217664887
2018-07-01,-0.06464694022754705,-0.06464694022754705,-0.06464694022754705,-0.019343895425185588,-0.019343895425185588,-0.019343895425185588,0.05644992782152567,0.05644992782152567,0.05644992782152567,0.03051617953907972,0.03051617953907972,0.03051617953907972
2018-07-08,0.8411483035498237,0.8411483035498237,0.8411483035498237,0.8770662481614148,0.8770662481614148,0.8770662481614148,0.8988307078440342,0.8988307078440342,0.8988307078440342,0.8580547427455405,0.8580547427455405,0.8580547427455405
2018-07-15,1.2172218951866496,1.2172218951866496,1.2172218951866496,1.1791857472157616,1.1791857472157616,1.1791857472157616,1.3752001999315486,1.3752001999315486,1.3752001999315486,1.3026892838670516,1.3026892838670516,1.3026892838670516
2018-07-22,0.35731221938624586,0.35731221938624586,0.35731221938624586,0.2652826308510227,0.2652826308510227,0.2652826308510227,0.060021568839038995,0.060021568839038995,0.060021568839038995,0.06211908287212375,0.06211908287212375,0.06211908287212375
2018-07-29,-0.3980993548796671,-0.3980993548796671,-0.3980993548796671,-0.6285507450553584,-0.6285507450553584,-0.6285507450553584,-0.4445091506497256,-0.4445091506497256,-0.4445091506497256,-0.6119698012840417,-0.6119698012840417,-0.6119698012840417
2018-08-05,-1.2166321864001417,-1.2166321864001417,-1.2166321864001417,-1.4427721726106582,-1.4427721726106582,-1.4427721726106582,-1.2857534796128676,-1.2857534796128676,-1.2857534796128676,-1.3957256392651363,-1.3957256392651363,-1.3957256392651363
2018-08-12,-1.1716893934460426,-1.1716893934460426,-1.1716893934460426,-1.2719934136973114,-1.2719934136973114,-1.2719934136973114,-1.1031685426099043,-1.1031685426099043,-1.1031685426099043,-1.255028237638575,-1.255028237638575,-1.255028237638575
2018-08-19,-0.5697154160757854,-0.5697154160757854,-0.5697154160757854,-0.5637798330208146,-0.5637798330208146,-0.5637798330208146,-0.5127933035195541,-0.5127933035195541,-0.5127933035195541,-0.44014056025839876,-0.44014056025839876,-0.44014056025839876
2018-08-26,-0.980997023172911,-0.980997023172911,-0.980997023172911,-0.9391384866496446,-0.9391384866496446,-0.9391384866496446,-0.9349553715098297,-0.9349553715098297,-0.9349553715098297,-0.9517285504954042,-0.9517285504954042,-0.9517285504954042
2018-09-02,0.8050150564993455,0.8050150564993455,0.8050150564993455,0.6661244977944859,0.6661244977944859,0.6661244977944859,0.2747282221649911,0.2747282221649911,0.2747282221649911,0.24796921497193145,0.24796921497193145,0.24796921497193145
2018-09-09,0.3791468770388817,0.3791468770388817,0.3791468770388817,0.2726913856170309,0.2726913856170309,0.2726913856170309,0.26974340208775566,0.26974340208775566,0.26974340208775566,0.3667491373471023,0.3667491373471023,0.3667491373471023
2018-09-16,-1.807821004424827,-1.807821004424827,-1.807821004424827,-1.8516437438736084,-1.8516437438736084,-1.8516437438736084,-1.9677472311012016,-1.9677472311012016,-1.9677472311012016,-2.0251119122151944,-2.0251119122151944,-2.0251119122151944
