Date,Reality Shares DIVS_Open_average,Reality Shares DIVS_Open_max,Reality Shares DIVS_Open_min,Reality Shares DIVS_High_average,Reality Shares DIVS_High_max,Reality Shares DIVS_High_min,Reality Shares DIVS_Low_average,Reality Shares DIVS_Low_max,Reality Shares DIVS_Low_min,Reality Shares DIVS_Close_average,Reality Shares DIVS_Close_max,Reality Shares DIVS_Close_min
2018-04-08,0.7651031808219071,0.7651031808219071,0.7651031808219071,0.24094955916181698,0.24094955916181698,0.24094955916181698,1.013333982653851,1.013333982653851,1.013333982653851,0.8916178328515354,0.8916178328515354,0.8916178328515354
2018-04-15,0.8488491240581596,0.8488491240581596,0.8488491240581596,0.06891054770505728,0.06891054770505728,0.06891054770505728,-0.3049645182987723,-0.3049645182987723,-0.3049645182987723,-0.5903521343408036,-0.5903521343408036,-0.5903521343408036
2018-04-22,0.17163734870622968,0.17163734870622968,0.17163734870622968,-0.3258779277913718,-0.3258779277913718,-0.3258779277913718,0.10983371423965531,0.10983371423965531,0.10983371423965531,-0.021221129681457163,-0.021221129681457163,-0.021221129681457163
2018-04-29,-1.8279776796894203,-1.8279776796894203,-1.8279776796894203,-0.7921005355798101,-0.7921005355798101,-0.7921005355798101,-1.592057517866608,-1.592057517866608,-1.592057517866608,-0.959231325870179,-0.959231325870179,-0.959231325870179
2018-05-06,-0.9074886499522519,-0.9074886499522519,-0.9074886499522519,-0.9749745275252997,-0.9749745275252997,-0.9749745275252997,-0.8827741278630902,-0.8827741278630902,-0.8827741278630902,-0.870934249068905,-0.870934249068905,-0.870934249068905
2018-05-13,-1.0596532229027131,-1.0596532229027131,-1.0596532229027131,-1.0595905761476931,-1.0595905761476931,-1.0595905761476931,-0.7013807980421093,-0.7013807980421093,-0.7013807980421093,-1.354101309604613,-1.354101309604613,-1.354101309604613
2018-05-20,-1.3371947179987558,-1.3371947179987558,-1.3371947179987558,-1.401505367057966,-1.401505367057966,-1.401505367057966,-1.1842383055980321,-1.1842383055980321,-1.1842383055980321,-1.402268863791094,-1.402268863791094,-1.402268863791094
2018-05-27,-1.6441221191134763,-1.6441221191134763,-1.6441221191134763,-1.1268130920171846,-1.1268130920171846,-1.1268130920171846,-1.5338976961270419,-1.5338976961270419,-1.5338976961270419,-0.7285832051119167,-0.7285832051119167,-0.7285832051119167
2018-06-03,-0.16987767241186172,-0.16987767241186172,-0.16987767241186172,-0.37043336817157874,-0.37043336817157874,-0.37043336817157874,0.08695938733203093,0.08695938733203093,0.08695938733203093,0.038174429103416334,0.038174429103416334,0.038174429103416334
2018-06-10,0.053826630466195215,0.053826630466195215,0.053826630466195215,-0.47606999634848307,-0.47606999634848307,-0.47606999634848307,0.13557230631015446,0.13557230631015446,0.13557230631015446,-0.05206968114491542,-0.05206968114491542,-0.05206968114491542
2018-06-17,0.4344456751258144,0.4344456751258144,0.4344456751258144,-0.07850446586134431,-0.07850446586134431,-0.07850446586134431,-0.3014013910529289,-0.3014013910529289,-0.3014013910529289,-0.5741753536392942,-0.5741753536392942,-0.5741753536392942
2018-06-24,-0.10286725210807213,-0.10286725210807213,-0.10286725210807213,-0.7683190179295682,-0.7683190179295682,-0.7683190179295682,-0.6004127858594815,-0.6004127858594815,-0.6004127858594815,-1.0005702605159528,-1.0005702605159528,-1.0005702605159528
2018-07-01,-0.865223392255362,-0.865223392255362,-0.865223392255362,-0.9257465589945053,-0.9257465589945053,-0.9257465589945053,-0.7187511980173696,-0.7187511980173696,-0.7187511980173696,-0.4675315215585444,-0.4675315215585444,-0.4675315215585444
