Date,ProShares Ultra MSCI EAFEEtf_Open_average,ProShares Ultra MSCI EAFEEtf_Open_max,ProShares Ultra MSCI EAFEEtf_Open_min,ProShares Ultra MSCI EAFEEtf_High_average,ProShares Ultra MSCI EAFEEtf_High_max,ProShares Ultra MSCI EAFEEtf_High_min,ProShares Ultra MSCI EAFEEtf_Low_average,ProShares Ultra MSCI EAFEEtf_Low_max,ProShares Ultra MSCI EAFEEtf_Low_min,ProShares Ultra MSCI EAFEEtf_Close_average,ProShares Ultra MSCI EAFEEtf_Close_max,ProShares Ultra MSCI EAFEEtf_Close_min
2018-05-27,-0.9129516505607038,-0.9129516505607038,-0.9129516505607038,-0.9733424751405044,-0.9733424751405044,-0.9733424751405044,-0.8671227178794462,-0.8671227178794462,-0.8671227178794462,-0.9892184698282154,-0.9892184698282154,-0.9892184698282154
2018-06-03,-0.5535559746932466,-0.5535559746932466,-0.5535559746932466,-0.47209122880632276,-0.47209122880632276,-0.47209122880632276,-0.42244718629505823,-0.42244718629505823,-0.42244718629505823,-0.4075505910296668,-0.4075505910296668,-0.4075505910296668
2018-06-10,-0.7353556399623754,-0.7353556399623754,-0.7353556399623754,-0.8011273150342538,-0.8011273150342538,-0.8011273150342538,-0.5560974948816464,-0.5560974948816464,-0.5560974948816464,-0.7374412969124097,-0.7374412969124097,-0.7374412969124097
2018-06-17,-1.3793830478754618,-1.3793830478754618,-1.3793830478754618,-1.4877293271781178,-1.4877293271781178,-1.4877293271781178,-1.0472354113588804,-1.0472354113588804,-1.0472354113588804,-1.351206138993121,-1.351206138993121,-1.351206138993121
2018-06-24,-2.0006949792862065,-2.0006949792862065,-2.0006949792862065,-1.845743247739448,-1.845743247739448,-1.845743247739448,-1.9886293069091066,-1.9886293069091066,-1.9886293069091066,-2.0950592891549658,-2.0950592891549658,-2.0950592891549658
2018-07-01,-1.3656186420833683,-1.3656186420833683,-1.3656186420833683,-1.5142015682304428,-1.5142015682304428,-1.5142015682304428,-1.2105830421724053,-1.2105830421724053,-1.2105830421724053,-1.3185919365640533,-1.3185919365640533,-1.3185919365640533
2018-07-08,-1.4314871262558757,-1.4314871262558757,-1.4314871262558757,-1.5786446135184997,-1.5786446135184997,-1.5786446135184997,-1.2882447487959368,-1.2882447487959368,-1.2882447487959368,-1.3954731738421318,-1.3954731738421318,-1.3954731738421318
2018-07-15,-1.0524963261428448,-1.0524963261428448,-1.0524963261428448,-1.1184626139702387,-1.1184626139702387,-1.1184626139702387,-0.9567059398075446,-0.9567059398075446,-0.9567059398075446,-1.0030494317457044,-1.0030494317457044,-1.0030494317457044
2018-07-22,-0.13023690689433623,-0.13023690689433623,-0.13023690689433623,-0.18121490917999977,-0.18121490917999977,-0.18121490917999977,-0.18096657329528018,-0.18096657329528018,-0.18096657329528018,-0.11685627681134542,-0.11685627681134542,-0.11685627681134542
2018-07-29,-0.8481570694249843,-0.8481570694249843,-0.8481570694249843,-0.8213636361039894,-0.8213636361039894,-0.8213636361039894,-0.7856416599581162,-0.7856416599581162,-0.7856416599581162,-0.7204720465599903,-0.7204720465599903,-0.7204720465599903
2018-08-05,-0.4890871964891261,-0.4890871964891261,-0.4890871964891261,-0.5507796467257597,-0.5507796467257597,-0.5507796467257597,-0.5812849291681392,-0.5812849291681392,-0.5812849291681392,-0.6311018582928262,-0.6311018582928262,-0.6311018582928262
2018-08-12,-2.007167964829403,-2.007167964829403,-2.007167964829403,-2.065071493214814,-2.065071493214814,-2.065071493214814,-1.9673795517639923,-1.9673795517639923,-1.9673795517639923,-1.9901261427079457,-1.9901261427079457,-1.9901261427079457
2018-08-19,-1.21318839968154,-1.21318839968154,-1.21318839968154,-1.259512257116244,-1.259512257116244,-1.259512257116244,-1.1592368670786486,-1.1592368670786486,-1.1592368670786486,-1.1846387581800233,-1.1846387581800233,-1.1846387581800233
2018-08-26,-1.0218568808982955,-1.0218568808982955,-1.0218568808982955,-1.0624003355012699,-1.0624003355012699,-1.0624003355012699,-1.1353546880339638,-1.1353546880339638,-1.1353546880339638,-1.1223949084309546,-1.1223949084309546,-1.1223949084309546
2018-09-02,-2.3101462695347084,-2.3101462695347084,-2.3101462695347084,-2.3005633621757386,-2.3005633621757386,-2.3005633621757386,-2.237903312284025,-2.237903312284025,-2.237903312284025,-2.2075594996342303,-2.2075594996342303,-2.2075594996342303
2018-09-09,-1.1813498232794406,-1.1813498232794406,-1.1813498232794406,-1.2109463702715102,-1.2109463702715102,-1.2109463702715102,-1.1307932852227545,-1.1307932852227545,-1.1307932852227545,-1.1487852740107352,-1.1487852740107352,-1.1487852740107352
2018-09-16,0.17007855766101293,0.17007855766101293,0.17007855766101293,0.20220809192810482,0.20220809192810482,0.20220809192810482,0.21037983660949475,0.21037983660949475,0.21037983660949475,0.24221850075011722,0.24221850075011722,0.24221850075011722
2018-09-23,-0.2045207398958075,-0.2045207398958075,-0.2045207398958075,-0.05050801390498544,-0.05050801390498544,-0.05050801390498544,-0.21079793923589943,-0.21079793923589943,-0.21079793923589943,-0.245618764632266,-0.245618764632266,-0.245618764632266
2018-09-30,-1.3623674378627493,-1.3623674378627493,-1.3623674378627493,-1.3975746617711093,-1.3975746617711093,-1.3975746617711093,-1.3161786174472476,-1.3161786174472476,-1.3161786174472476,-1.3211658177479482,-1.3211658177479482,-1.3211658177479482
2018-10-07,-3.0615310441864456,-3.0615310441864456,-3.0615310441864456,-2.8770271611805596,-2.8770271611805596,-2.8770271611805596,-3.1000184518522618,-3.1000184518522618,-3.1000184518522618,-2.8465947808357255,-2.8465947808357255,-2.8465947808357255
