Date,iShares MSCI Europe Financials_Open_average,iShares MSCI Europe Financials_Open_max,iShares MSCI Europe Financials_Open_min,iShares MSCI Europe Financials_High_average,iShares MSCI Europe Financials_High_max,iShares MSCI Europe Financials_High_min,iShares MSCI Europe Financials_Low_average,iShares MSCI Europe Financials_Low_max,iShares MSCI Europe Financials_Low_min,iShares MSCI Europe Financials_Close_average,iShares MSCI Europe Financials_Close_max,iShares MSCI Europe Financials_Close_min
2018-04-08,-0.4669632031067771,-0.4669632031067771,-0.4669632031067771,-0.5633615151794112,-0.5633615151794112,-0.5633615151794112,-0.2766404692381852,-0.2766404692381852,-0.2766404692381852,-0.40098286400476113,-0.40098286400476113,-0.40098286400476113
2018-04-15,-0.024968673601837323,-0.024968673601837323,-0.024968673601837323,-0.07397529112661938,-0.07397529112661938,-0.07397529112661938,0.17598604796839007,0.17598604796839007,0.17598604796839007,0.08760660354514428,0.08760660354514428,0.08760660354514428
2018-04-22,-0.4205772955285128,-0.4205772955285128,-0.4205772955285128,-0.4932799257598061,-0.4932799257598061,-0.4932799257598061,-0.19600527628173933,-0.19600527628173933,-0.19600527628173933,-0.4959138509601158,-0.4959138509601158,-0.4959138509601158
2018-04-29,-0.9470616114958149,-0.9470616114958149,-0.9470616114958149,-1.0300726983715984,-1.0300726983715984,-1.0300726983715984,-0.669618133573914,-0.669618133573914,-0.669618133573914,-0.853962713909989,-0.853962713909989,-0.853962713909989
2018-05-06,-0.2370912138188018,-0.2370912138188018,-0.2370912138188018,-0.38260452355348384,-0.38260452355348384,-0.38260452355348384,-0.12005203382443422,-0.12005203382443422,-0.12005203382443422,-0.2695173838829332,-0.2695173838829332,-0.2695173838829332
2018-05-13,-1.3828966150465434,-1.3828966150465434,-1.3828966150465434,-1.3788637628678704,-1.3788637628678704,-1.3788637628678704,-0.9479905778666211,-0.9479905778666211,-0.9479905778666211,-1.090337074467293,-1.090337074467293,-1.090337074467293
2018-05-20,-2.4127826731757915,-2.4127826731757915,-2.4127826731757915,-2.425842128754748,-2.425842128754748,-2.425842128754748,-2.154253026166434,-2.154253026166434,-2.154253026166434,-2.2409381069744905,-2.2409381069744905,-2.2409381069744905
2018-05-27,-2.159451616436235,-2.159451616436235,-2.159451616436235,-2.2273920542756778,-2.2273920542756778,-2.2273920542756778,-2.0644837312547564,-2.0644837312547564,-2.0644837312547564,-2.1903504402339635,-2.1903504402339635,-2.1903504402339635
2018-06-03,-1.7331139233188477,-1.7331139233188477,-1.7331139233188477,-1.565946102934462,-1.565946102934462,-1.565946102934462,-1.5779380594498023,-1.5779380594498023,-1.5779380594498023,-1.4312214276750739,-1.4312214276750739,-1.4312214276750739
2018-06-10,-2.0246741059077924,-2.0246741059077924,-2.0246741059077924,-2.0607983472843494,-2.0607983472843494,-2.0607983472843494,-1.9625083389664588,-1.9625083389664588,-1.9625083389664588,-1.9735212587366135,-1.9735212587366135,-1.9735212587366135
2018-06-17,-2.2303479627206744,-2.2303479627206744,-2.2303479627206744,-2.2579645100949572,-2.2579645100949572,-2.2579645100949572,-2.254777762610979,-2.254777762610979,-2.254777762610979,-2.307669343763974,-2.307669343763974,-2.307669343763974
2018-06-24,-1.9595588759057323,-1.9595588759057323,-1.9595588759057323,-1.9224946116325363,-1.9224946116325363,-1.9224946116325363,-1.9262586126060663,-1.9262586126060663,-1.9262586126060663,-1.8831885207653902,-1.8831885207653902,-1.8831885207653902
2018-07-01,-1.1301296287924327,-1.1301296287924327,-1.1301296287924327,-1.1718163536725306,-1.1718163536725306,-1.1718163536725306,-1.112220981441092,-1.112220981441092,-1.112220981441092,-1.1243461442426304,-1.1243461442426304,-1.1243461442426304
2018-07-08,-1.1656883118802583,-1.1656883118802583,-1.1656883118802583,-1.1773818661177051,-1.1773818661177051,-1.1773818661177051,-1.145065599237747,-1.145065599237747,-1.145065599237747,-1.1583155415061084,-1.1583155415061084,-1.1583155415061084
2018-07-15,-0.9957818304045855,-0.9957818304045855,-0.9957818304045855,-1.013327608811697,-1.013327608811697,-1.013327608811697,-0.958420757133772,-0.958420757133772,-0.958420757133772,-0.9780604417246304,-0.9780604417246304,-0.9780604417246304
2018-07-22,-0.4683755984612696,-0.4683755984612696,-0.4683755984612696,-0.4491369241651817,-0.4491369241651817,-0.4491369241651817,-0.4373988735811726,-0.4373988735811726,-0.4373988735811726,-0.49549847726588137,-0.49549847726588137,-0.49549847726588137
2018-07-29,-0.7623425311613666,-0.7623425311613666,-0.7623425311613666,-0.7899951194952614,-0.7899951194952614,-0.7899951194952614,-0.7741258056659612,-0.7741258056659612,-0.7741258056659612,-0.7776833553979288,-0.7776833553979288,-0.7776833553979288
2018-08-05,-1.13600562247702,-1.13600562247702,-1.13600562247702,-1.1935639344239406,-1.1935639344239406,-1.1935639344239406,-1.2009636783162625,-1.2009636783162625,-1.2009636783162625,-1.2722402415260876,-1.2722402415260876,-1.2722402415260876
2018-08-12,-1.3051110848645044,-1.3051110848645044,-1.3051110848645044,-1.3132539721268963,-1.3132539721268963,-1.3132539721268963,-1.2547723583374413,-1.2547723583374413,-1.2547723583374413,-1.2731383004731756,-1.2731383004731756,-1.2731383004731756
2018-08-19,-0.6212291763792934,-0.6212291763792934,-0.6212291763792934,-0.47621823697961446,-0.47621823697961446,-0.47621823697961446,-0.5555758782800108,-0.5555758782800108,-0.5555758782800108,-0.4114117954230364,-0.4114117954230364,-0.4114117954230364
2018-08-26,-0.8127277283841787,-0.8127277283841787,-0.8127277283841787,-0.8456932557159027,-0.8456932557159027,-0.8456932557159027,-0.9568078643359533,-0.9568078643359533,-0.9568078643359533,-0.9549820168840459,-0.9549820168840459,-0.9549820168840459
2018-09-02,-0.815357529781918,-0.815357529781918,-0.815357529781918,-0.9502021543574831,-0.9502021543574831,-0.9502021543574831,-0.762705148667843,-0.762705148667843,-0.762705148667843,-0.8564333047970673,-0.8564333047970673,-0.8564333047970673
2018-09-09,-0.034780923932725465,-0.034780923932725465,-0.034780923932725465,-0.10221383809276645,-0.10221383809276645,-0.10221383809276645,0.0020769219585774212,0.0020769219585774212,0.0020769219585774212,-0.14260825757409173,-0.14260825757409173,-0.14260825757409173
2018-09-16,1.8412928695882544,1.8412928695882544,1.8412928695882544,1.678321763814848,1.678321763814848,1.678321763814848,1.4761425004490094,1.4761425004490094,1.4761425004490094,1.3288062890061996,1.3288062890061996,1.3288062890061996
2018-09-23,-0.16643563655705798,-0.16643563655705798,-0.16643563655705798,-0.25768007352916994,-0.25768007352916994,-0.25768007352916994,-0.4387301923918438,-0.4387301923918438,-0.4387301923918438,-0.5320784015088085,-0.5320784015088085,-0.5320784015088085
2018-09-30,-1.607303998753112,-1.607303998753112,-1.607303998753112,-1.4454774542780457,-1.4454774542780457,-1.4454774542780457,-1.5454010275223047,-1.5454010275223047,-1.5454010275223047,-1.384332297590231,-1.384332297590231,-1.384332297590231
2018-10-07,-1.9367509687190276,-1.9367509687190276,-1.9367509687190276,-1.96752269724362,-1.96752269724362,-1.96752269724362,-1.9576032262706018,-1.9576032262706018,-1.9576032262706018,-2.034816217093014,-2.034816217093014,-2.034816217093014
2018-10-14,-1.9396962552979098,-1.9396962552979098,-1.9396962552979098,-1.9499222432460337,-1.9499222432460337,-1.9499222432460337,-2.02907508718131,-2.02907508718131,-2.02907508718131,-2.0799494361000055,-2.0799494361000055,-2.0799494361000055
2018-10-21,-1.9159450504553646,-1.9159450504553646,-1.9159450504553646,-1.963308110222415,-1.963308110222415,-1.963308110222415,-2.173901553589377,-2.173901553589377,-2.173901553589377,-2.1090082530820267,-2.1090082530820267,-2.1090082530820267
2018-10-28,-1.0626165296773988,-1.0626165296773988,-1.0626165296773988,-1.0953383094139075,-1.0953383094139075,-1.0953383094139075,-1.036759751605586,-1.036759751605586,-1.036759751605586,-1.0736822449045929,-1.0736822449045929,-1.0736822449045929
2018-11-04,-1.1573555560031101,-1.1573555560031101,-1.1573555560031101,-1.2264550914859191,-1.2264550914859191,-1.2264550914859191,-1.2199376339724588,-1.2199376339724588,-1.2199376339724588,-1.2914990191490496,-1.2914990191490496,-1.2914990191490496
2018-11-11,-1.0791250641851386,-1.0791250641851386,-1.0791250641851386,-1.102942274451014,-1.102942274451014,-1.102942274451014,-1.0715171475262568,-1.0715171475262568,-1.0715171475262568,-1.0707141141785872,-1.0707141141785872,-1.0707141141785872
2018-11-18,-0.9551616894939563,-0.9551616894939563,-0.9551616894939563,-0.935443632742102,-0.935443632742102,-0.935443632742102,-0.8185524063203677,-0.8185524063203677,-0.8185524063203677,-0.7976359442328087,-0.7976359442328087,-0.7976359442328087
2018-11-25,-0.7174233909815744,-0.7174233909815744,-0.7174233909815744,-0.7512382280163356,-0.7512382280163356,-0.7512382280163356,-0.6619584881580383,-0.6619584881580383,-0.6619584881580383,-0.6519749685723567,-0.6519749685723567,-0.6519749685723567
2018-12-02,-1.7461310699613353,-1.7461310699613353,-1.7461310699613353,-1.7591591782470253,-1.7591591782470253,-1.7591591782470253,-1.8244482752598976,-1.8244482752598976,-1.8244482752598976,-1.7912734157935324,-1.7912734157935324,-1.7912734157935324
2018-12-09,-1.5207265371069516,-1.5207265371069516,-1.5207265371069516,-1.545471752437728,-1.545471752437728,-1.545471752437728,-1.5524029387758185,-1.5524029387758185,-1.5524029387758185,-1.5939189230299757,-1.5939189230299757,-1.5939189230299757
2018-12-16,-2.0956704021751764,-2.0956704021751764,-2.0956704021751764,-2.0225552409355676,-2.0225552409355676,-2.0225552409355676,-1.9950029424041598,-1.9950029424041598,-1.9950029424041598,-2.0507661958364505,-2.0507661958364505,-2.0507661958364505
2018-12-23,-1.4617472226130883,-1.4617472226130883,-1.4617472226130883,-1.4539301370980775,-1.4539301370980775,-1.4539301370980775,-1.336597503811382,-1.336597503811382,-1.336597503811382,-1.3196418172504645,-1.3196418172504645,-1.3196418172504645
2018-12-30,-0.8709328256590264,-0.8709328256590264,-0.8709328256590264,-0.8268653746932861,-0.8268653746932861,-0.8268653746932861,-0.7426219621239384,-0.7426219621239384,-0.7426219621239384,-0.7130376708268898,-0.7130376708268898,-0.7130376708268898
2019-01-06,-0.5067225547448845,-0.5067225547448845,-0.5067225547448845,-0.3551430994054537,-0.3551430994054537,-0.3551430994054537,-0.33888748863692014,-0.33888748863692014,-0.33888748863692014,-0.21880658268563916,-0.21880658268563916,-0.21880658268563916
2019-01-13,0.2626999415335319,0.2626999415335319,0.2626999415335319,0.242761454642369,0.242761454642369,0.242761454642369,0.3601775113374193,0.3601775113374193,0.3601775113374193,0.35478339891918176,0.35478339891918176,0.35478339891918176
2019-01-20,0.25863601728609437,0.25863601728609437,0.25863601728609437,0.2381275606178991,0.2381275606178991,0.2381275606178991,0.33479915010497285,0.33479915010497285,0.33479915010497285,0.3592748147834686,0.3592748147834686,0.3592748147834686
2019-01-27,0.007458801391393989,0.007458801391393989,0.007458801391393989,0.05440023702876015,0.05440023702876015,0.05440023702876015,0.0969950355470045,0.0969950355470045,0.0969950355470045,0.1797689221917873,0.1797689221917873,0.1797689221917873
2019-02-03,-0.05824340136266742,-0.05824340136266742,-0.05824340136266742,-0.12179393095390545,-0.12179393095390545,-0.12179393095390545,-0.00777126527606142,-0.00777126527606142,-0.00777126527606142,-0.08100876176520745,-0.08100876176520745,-0.08100876176520745
2019-02-10,0.4759233555386122,0.4759233555386122,0.4759233555386122,0.5897810154321413,0.5897810154321413,0.5897810154321413,0.5763643390999054,0.5763643390999054,0.5763643390999054,0.6538638688007509,0.6538638688007509,0.6538638688007509
2019-02-17,1.0807980986253423,1.0807980986253423,1.0807980986253423,1.0411715661020335,1.0411715661020335,1.0411715661020335,1.08187872437096,1.08187872437096,1.08187872437096,0.9490072951637583,0.9490072951637583,0.9490072951637583
2019-02-24,1.7371208476126414,1.7371208476126414,1.7371208476126414,1.7161378968084897,1.7161378968084897,1.7161378968084897,1.6011225605363573,1.6011225605363573,1.6011225605363573,1.5641667939043908,1.5641667939043908,1.5641667939043908
2019-03-03,0.6937730358152628,0.6937730358152628,0.6937730358152628,0.7926379946889082,0.7926379946889082,0.7926379946889082,0.7625040812329674,0.7625040812329674,0.7625040812329674,0.8387261190128533,0.8387261190128533,0.8387261190128533
