Date,iShares MSCI NetherlandsEtf_Open_average,iShares MSCI NetherlandsEtf_Open_max,iShares MSCI NetherlandsEtf_Open_min,iShares MSCI NetherlandsEtf_High_average,iShares MSCI NetherlandsEtf_High_max,iShares MSCI NetherlandsEtf_High_min,iShares MSCI NetherlandsEtf_Low_average,iShares MSCI NetherlandsEtf_Low_max,iShares MSCI NetherlandsEtf_Low_min,iShares MSCI NetherlandsEtf_Close_average,iShares MSCI NetherlandsEtf_Close_max,iShares MSCI NetherlandsEtf_Close_min
2018-05-27,-0.7837853094210474,-0.7837853094210474,-0.7837853094210474,-0.9809066333807904,-0.9809066333807904,-0.9809066333807904,-0.8095785626804384,-0.8095785626804384,-0.8095785626804384,-0.8796315391914605,-0.8796315391914605,-0.8796315391914605
2018-06-03,-0.1801437021613944,-0.1801437021613944,-0.1801437021613944,-0.12008144534231448,-0.12008144534231448,-0.12008144534231448,-0.12138188514042818,-0.12138188514042818,-0.12138188514042818,-0.05248848211790626,-0.05248848211790626,-0.05248848211790626
2018-06-10,-0.2943014757296955,-0.2943014757296955,-0.2943014757296955,-0.4986219844846912,-0.4986219844846912,-0.4986219844846912,-0.21794531932631345,-0.21794531932631345,-0.21794531932631345,-0.4612071517497365,-0.4612071517497365,-0.4612071517497365
2018-06-17,-2.014311729007069,-2.014311729007069,-2.014311729007069,-2.2349094674662537,-2.2349094674662537,-2.2349094674662537,-1.637908033849907,-1.637908033849907,-1.637908033849907,-2.0969829387972445,-2.0969829387972445,-2.0969829387972445
2018-06-24,-2.524516740777822,-2.524516740777822,-2.524516740777822,-2.6363704402906425,-2.6363704402906425,-2.6363704402906425,-2.489405768736191,-2.489405768736191,-2.489405768736191,-2.742494501641028,-2.742494501641028,-2.742494501641028
2018-07-01,-2.0055963450005234,-2.0055963450005234,-2.0055963450005234,-1.9633762008039732,-1.9633762008039732,-1.9633762008039732,-1.7540596701554534,-1.7540596701554534,-1.7540596701554534,-1.7695442989302175,-1.7695442989302175,-1.7695442989302175
2018-07-08,-1.279212046137454,-1.279212046137454,-1.279212046137454,-1.396385437954542,-1.396385437954542,-1.396385437954542,-1.1218610673194447,-1.1218610673194447,-1.1218610673194447,-1.243621757591911,-1.243621757591911,-1.243621757591911
2018-07-15,-0.295717582804141,-0.295717582804141,-0.295717582804141,-0.03718099577020399,-0.03718099577020399,-0.03718099577020399,-0.06850945023950504,-0.06850945023950504,-0.06850945023950504,0.016263571074134453,0.016263571074134453,0.016263571074134453
2018-07-22,-0.0009229409897121625,-0.0009229409897121625,-0.0009229409897121625,-0.044534660960461186,-0.044534660960461186,-0.044534660960461186,0.017531163629081897,0.017531163629081897,0.017531163629081897,-0.103368080419766,-0.103368080419766,-0.103368080419766
2018-07-29,-0.3459539141795797,-0.3459539141795797,-0.3459539141795797,-0.3228354265839974,-0.3228354265839974,-0.3228354265839974,-0.19477468513704158,-0.19477468513704158,-0.19477468513704158,-0.1859520008264031,-0.1859520008264031,-0.1859520008264031
2018-08-05,-1.5145684721922343,-1.5145684721922343,-1.5145684721922343,-1.6720223198518938,-1.6720223198518938,-1.6720223198518938,-1.7099465937933698,-1.7099465937933698,-1.7099465937933698,-1.7472833228125624,-1.7472833228125624,-1.7472833228125624
2018-08-12,-2.2823855716844466,-2.2823855716844466,-2.2823855716844466,-2.111072279424798,-2.111072279424798,-2.111072279424798,-2.212950635678661,-2.212950635678661,-2.212950635678661,-2.0249863016844345,-2.0249863016844345,-2.0249863016844345
2018-08-19,-0.8877659724163298,-0.8877659724163298,-0.8877659724163298,-0.8611073599657383,-0.8611073599657383,-0.8611073599657383,-0.7549524022411519,-0.7549524022411519,-0.7549524022411519,-0.8079983115837481,-0.8079983115837481,-0.8079983115837481
2018-08-26,-0.6064637354452714,-0.6064637354452714,-0.6064637354452714,-0.6621926986732194,-0.6621926986732194,-0.6621926986732194,-0.7428086214647941,-0.7428086214647941,-0.7428086214647941,-0.7475740985711165,-0.7475740985711165,-0.7475740985711165
2018-09-02,-2.2568433171073603,-2.2568433171073603,-2.2568433171073603,-2.193049846925806,-2.193049846925806,-2.193049846925806,-2.1591584109203046,-2.1591584109203046,-2.1591584109203046,-2.1685545741281027,-2.1685545741281027,-2.1685545741281027
