Date,iShares MSCI Brazil Capped_Open_average,iShares MSCI Brazil Capped_Open_max,iShares MSCI Brazil Capped_Open_min,iShares MSCI Brazil Capped_High_average,iShares MSCI Brazil Capped_High_max,iShares MSCI Brazil Capped_High_min,iShares MSCI Brazil Capped_Low_average,iShares MSCI Brazil Capped_Low_max,iShares MSCI Brazil Capped_Low_min,iShares MSCI Brazil Capped_Close_average,iShares MSCI Brazil Capped_Close_max,iShares MSCI Brazil Capped_Close_min
2018-06-17,-1.6308670950979018,-1.6308670950979018,-1.6308670950979018,-1.6652763502783279,-1.6652763502783279,-1.6652763502783279,-1.6809885724044626,-1.6809885724044626,-1.6809885724044626,-1.611054404643205,-1.611054404643205,-1.611054404643205
2018-06-24,-1.5050818586034667,-1.5050818586034667,-1.5050818586034667,-1.509742334493441,-1.509742334493441,-1.509742334493441,-1.4424168964772868,-1.4424168964772868,-1.4424168964772868,-1.4594461533956293,-1.4594461533956293,-1.4594461533956293
2018-07-01,-0.9517071406145888,-0.9517071406145888,-0.9517071406145888,-0.9587390559783295,-0.9587390559783295,-0.9587390559783295,-0.9490339106328032,-0.9490339106328032,-0.9490339106328032,-0.9026723386144032,-0.9026723386144032,-0.9026723386144032
2018-07-08,-0.6816394993694166,-0.6816394993694166,-0.6816394993694166,-0.7143976230281329,-0.7143976230281329,-0.7143976230281329,-0.6523606077171942,-0.6523606077171942,-0.6523606077171942,-0.6933542135541348,-0.6933542135541348,-0.6933542135541348
2018-07-15,-0.232129900939935,-0.232129900939935,-0.232129900939935,-0.2765201532194766,-0.2765201532194766,-0.2765201532194766,-0.16809256328909036,-0.16809256328909036,-0.16809256328909036,-0.20316120948507516,-0.20316120948507516,-0.20316120948507516
2018-07-22,0.3759181481582577,0.3759181481582577,0.3759181481582577,0.3260703572237086,0.3260703572237086,0.3260703572237086,0.4048299465173609,0.4048299465173609,0.4048299465173609,0.39432616036382206,0.39432616036382206,0.39432616036382206
2018-07-29,0.6038773011751014,0.6038773011751014,0.6038773011751014,0.6370347433968261,0.6370347433968261,0.6370347433968261,0.721954654578621,0.721954654578621,0.721954654578621,0.6281717718858123,0.6281717718858123,0.6281717718858123
2018-08-05,-0.6561384202389383,-0.6561384202389383,-0.6561384202389383,-0.47809595197643473,-0.47809595197643473,-0.47809595197643473,-0.5539010091566444,-0.5539010091566444,-0.5539010091566444,-0.3952653499149961,-0.3952653499149961,-0.3952653499149961
2018-08-12,-0.6851987575587952,-0.6851987575587952,-0.6851987575587952,-0.7679000358635658,-0.7679000358635658,-0.7679000358635658,-0.6621834377369648,-0.6621834377369648,-0.6621834377369648,-0.726290121992161,-0.726290121992161,-0.726290121992161
2018-08-19,-0.9307892570956832,-0.9307892570956832,-0.9307892570956832,-0.7841906565484648,-0.7841906565484648,-0.7841906565484648,-0.7732466148443672,-0.7732466148443672,-0.7732466148443672,-0.7489727794323691,-0.7489727794323691,-0.7489727794323691
2018-08-26,-1.0353626821768316,-1.0353626821768316,-1.0353626821768316,-0.8256734672651319,-0.8256734672651319,-0.8256734672651319,-0.9791495533737204,-0.9791495533737204,-0.9791495533737204,-0.8247548820102009,-0.8247548820102009,-0.8247548820102009
2018-09-02,-0.6378233509094658,-0.6378233509094658,-0.6378233509094658,-0.7756325527782257,-0.7756325527782257,-0.7756325527782257,-0.7563812469628016,-0.7563812469628016,-0.7563812469628016,-0.900768726267718,-0.900768726267718,-0.900768726267718
2018-09-09,-1.1346360094141639,-1.1346360094141639,-1.1346360094141639,-0.8892925293082301,-0.8892925293082301,-0.8892925293082301,-1.008493404935755,-1.008493404935755,-1.008493404935755,-0.872526467024358,-0.872526467024358,-0.872526467024358
2018-09-16,0.015907503357745843,0.015907503357745843,0.015907503357745843,-0.08404190003978425,-0.08404190003978425,-0.08404190003978425,-0.3033325827090378,-0.3033325827090378,-0.3033325827090378,-0.5205153074148474,-0.5205153074148474,-0.5205153074148474
2018-09-23,-0.036319657405366204,-0.036319657405366204,-0.036319657405366204,-0.09261433814044596,-0.09261433814044596,-0.09261433814044596,-0.027120442971771012,-0.027120442971771012,-0.027120442971771012,-0.06879154686126371,-0.06879154686126371,-0.06879154686126371
2018-09-30,2.1545748791045485,2.1545748791045485,2.1545748791045485,2.232872199294516,2.232872199294516,2.232872199294516,2.0526417581458487,2.0526417581458487,2.0526417581458487,2.233616651522327,2.233616651522327,2.233616651522327
2018-10-07,1.4202596904857305,1.4202596904857305,1.4202596904857305,1.5600388945804309,1.5600388945804309,1.5600388945804309,1.5521119871301805,1.5521119871301805,1.5521119871301805,1.4871290688159033,1.4871290688159033,1.4871290688159033
2018-10-14,1.5913241992032943,1.5913241992032943,1.5913241992032943,1.6485939737697648,1.6485939737697648,1.6485939737697648,1.6844302975827092,1.6844302975827092,1.6844302975827092,1.7137113301295115,1.7137113301295115,1.7137113301295115
2018-10-21,1.731270606703902,1.731270606703902,1.731270606703902,1.7314049028790792,1.7314049028790792,1.7314049028790792,1.1334143549122688,1.1334143549122688,1.1334143549122688,1.1958164501475437,1.1958164501475437,1.1958164501475437
2018-10-28,1.5283465121299769,1.5283465121299769,1.5283465121299769,1.5266206287603687,1.5266206287603687,1.5266206287603687,1.729776553598935,1.729776553598935,1.729776553598935,1.716381938009342,1.716381938009342,1.716381938009342
2018-11-04,0.8542802821408366,0.8542802821408366,0.8542802821408366,0.8136903272886902,0.8136903272886902,0.8136903272886902,0.9313004466712472,0.9313004466712472,0.9313004466712472,0.904294737500139,0.904294737500139,0.904294737500139
2018-11-11,0.8868881223720779,0.8868881223720779,0.8868881223720779,0.8853787600709127,0.8853787600709127,0.8853787600709127,0.9827171713433283,0.9827171713433283,0.9827171713433283,1.006903089972923,1.006903089972923,1.006903089972923
2018-11-18,0.3521438831350507,0.3521438831350507,0.3521438831350507,0.3437662782892559,0.3437662782892559,0.3437662782892559,0.25782319903544987,0.25782319903544987,0.25782319903544987,0.22307610572705186,0.22307610572705186,0.22307610572705186
2018-11-25,0.8556147581503974,0.8556147581503974,0.8556147581503974,0.8254087013076432,0.8254087013076432,0.8254087013076432,0.877574026011682,0.877574026011682,0.877574026011682,0.8346349281501525,0.8346349281501525,0.8346349281501525
2018-12-02,0.005541699901092006,0.005541699901092006,0.005541699901092006,-0.0258319594789827,-0.0258319594789827,-0.0258319594789827,0.04517329152555534,0.04517329152555534,0.04517329152555534,-0.008671678027964369,-0.008671678027964369,-0.008671678027964369
2018-12-09,-0.10125823631579803,-0.10125823631579803,-0.10125823631579803,-0.07939643336611535,-0.07939643336611535,-0.07939643336611535,-0.03915259446935285,-0.03915259446935285,-0.03915259446935285,-0.10555256406472317,-0.10555256406472317,-0.10555256406472317
2018-12-16,-0.9407660502889136,-0.9407660502889136,-0.9407660502889136,-0.8959575880961523,-0.8959575880961523,-0.8959575880961523,-0.8520965935567418,-0.8520965935567418,-0.8520965935567418,-0.9330471549386665,-0.9330471549386665,-0.9330471549386665
2018-12-23,-0.6015844914645632,-0.6015844914645632,-0.6015844914645632,-0.7439682642487936,-0.7439682642487936,-0.7439682642487936,-0.4402937210477182,-0.4402937210477182,-0.4402937210477182,-0.4223783111443039,-0.4223783111443039,-0.4223783111443039
2018-12-30,1.6579983916588656,1.6579983916588656,1.6579983916588656,1.6048895383966615,1.6048895383966615,1.6048895383966615,1.7577666820738709,1.7577666820738709,1.7577666820738709,1.6972385979752604,1.6972385979752604,1.6972385979752604
2019-01-06,1.6566528017303217,1.6566528017303217,1.6566528017303217,1.9062169374278943,1.9062169374278943,1.9062169374278943,1.9657125257737986,1.9657125257737986,1.9657125257737986,2.0243939133068722,2.0243939133068722,2.0243939133068722
2019-01-13,1.7325507229886625,1.7325507229886625,1.7325507229886625,1.6664456701651513,1.6664456701651513,1.6664456701651513,1.7514733367347752,1.7514733367347752,1.7514733367347752,1.719134213585266,1.719134213585266,1.719134213585266
2019-01-20,1.1431464913464873,1.1431464913464873,1.1431464913464873,1.2830146718042292,1.2830146718042292,1.2830146718042292,1.2785491871070873,1.2785491871070873,1.2785491871070873,1.3082011105347926,1.3082011105347926,1.3082011105347926
2019-01-27,1.7698343709967495,1.7698343709967495,1.7698343709967495,1.8693757962504052,1.8693757962504052,1.8693757962504052,1.8191127627511536,1.8191127627511536,1.8191127627511536,1.9102798799838316,1.9102798799838316,1.9102798799838316
2019-02-03,0.9091495030489466,0.9091495030489466,0.9091495030489466,0.7705963672811382,0.7705963672811382,0.7705963672811382,0.7164546181706772,0.7164546181706772,0.7164546181706772,0.7238807980415864,0.7238807980415864,0.7238807980415864
2019-02-10,1.2728254332515079,1.2728254332515079,1.2728254332515079,1.1692619368440396,1.1692619368440396,1.1692619368440396,1.2129762811430542,1.2129762811430542,1.2129762811430542,1.2120623746002166,1.2120623746002166,1.2120623746002166
2019-02-17,1.1007238168476299,1.1007238168476299,1.1007238168476299,0.9963230441503017,0.9963230441503017,0.9963230441503017,1.02944040934825,1.02944040934825,1.02944040934825,0.8901242647231972,0.8901242647231972,0.8901242647231972
2019-02-24,0.25534695826550247,0.25534695826550247,0.25534695826550247,0.18370855238757428,0.18370855238757428,0.18370855238757428,0.24696384410368777,0.24696384410368777,0.24696384410368777,0.3001025389543212,0.3001025389543212,0.3001025389543212
2019-03-03,0.11351071596724288,0.11351071596724288,0.11351071596724288,0.3224430847292961,0.3224430847292961,0.3224430847292961,0.2884261892101394,0.2884261892101394,0.2884261892101394,0.428927215092312,0.428927215092312,0.428927215092312
2019-03-10,0.5883099385007458,0.5883099385007458,0.5883099385007458,0.7473578396189535,0.7473578396189535,0.7473578396189535,0.7302411431415896,0.7302411431415896,0.7302411431415896,0.8008794814211649,0.8008794814211649,0.8008794814211649
2019-03-17,-1.2091339208194822,-1.2091339208194822,-1.2091339208194822,-0.9900050522254703,-0.9900050522254703,-0.9900050522254703,-1.0230930146406416,-1.0230930146406416,-1.0230930146406416,-0.9826851191149828,-0.9826851191149828,-0.9826851191149828
2019-03-24,-0.8952571374716328,-0.8952571374716328,-0.8952571374716328,-0.939341321045053,-0.939341321045053,-0.939341321045053,-0.7984215383967055,-0.7984215383967055,-0.7984215383967055,-0.952423381964482,-0.952423381964482,-0.952423381964482
2019-03-31,-0.4761187798012716,-0.4761187798012716,-0.4761187798012716,-0.5533360690101415,-0.5533360690101415,-0.5533360690101415,-0.4459903788533721,-0.4459903788533721,-0.4459903788533721,-0.39412954792087296,-0.39412954792087296,-0.39412954792087296
2019-04-07,-1.4701717981344513,-1.4701717981344513,-1.4701717981344513,-1.6861738766376628,-1.6861738766376628,-1.6861738766376628,-1.6228229594749384,-1.6228229594749384,-1.6228229594749384,-1.6730543506161621,-1.6730543506161621,-1.6730543506161621
2019-04-14,-1.4622471315563752,-1.4622471315563752,-1.4622471315563752,-1.4675192258878358,-1.4675192258878358,-1.4675192258878358,-1.4691163689216202,-1.4691163689216202,-1.4691163689216202,-1.4559174951429763,-1.4559174951429763,-1.4559174951429763
2019-04-21,-0.6415566587071697,-0.6415566587071697,-0.6415566587071697,-0.7759233736595867,-0.7759233736595867,-0.7759233736595867,-0.730747387953382,-0.730747387953382,-0.730747387953382,-0.8634305530495875,-0.8634305530495875,-0.8634305530495875
2019-04-28,-1.335078853509103,-1.335078853509103,-1.335078853509103,-1.3317761720268433,-1.3317761720268433,-1.3317761720268433,-1.193259945713206,-1.193259945713206,-1.193259945713206,-1.2194165940196438,-1.2194165940196438,-1.2194165940196438
2019-05-05,-1.6737009466029609,-1.6737009466029609,-1.6737009466029609,-1.7364572940126366,-1.7364572940126366,-1.7364572940126366,-1.773312570811328,-1.773312570811328,-1.773312570811328,-1.8056077800401185,-1.8056077800401185,-1.8056077800401185
2019-05-12,-2.165173119485996,-2.165173119485996,-2.165173119485996,-1.998180718986991,-1.998180718986991,-1.998180718986991,-2.1727522369487726,-2.1727522369487726,-2.1727522369487726,-1.946431561296973,-1.946431561296973,-1.946431561296973
2019-05-19,-0.8241334893733033,-0.8241334893733033,-0.8241334893733033,-1.0240341618581064,-1.0240341618581064,-1.0240341618581064,-0.9034031037064885,-0.9034031037064885,-0.9034031037064885,-1.004328805228055,-1.004328805228055,-1.004328805228055
2019-05-26,0.6699055250606263,0.6699055250606263,0.6699055250606263,0.5491275988183929,0.5491275988183929,0.5491275988183929,0.5776297570257898,0.5776297570257898,0.5776297570257898,0.5124203302474277,0.5124203302474277,0.5124203302474277
2019-06-02,0.8589464562585548,0.8589464562585548,0.8589464562585548,0.7719674064311098,0.7719674064311098,0.7719674064311098,0.7705355518423754,0.7705355518423754,0.7705355518423754,0.7428956246029136,0.7428956246029136,0.7428956246029136
2019-06-09,0.7431799859308335,0.7431799859308335,0.7431799859308335,0.7573807531804139,0.7573807531804139,0.7573807531804139,0.6895933644938607,0.6895933644938607,0.6895933644938607,0.6564278132933453,0.6564278132933453,0.6564278132933453
2019-06-16,1.760770346083065,1.760770346083065,1.760770346083065,1.8740616598442994,1.8740616598442994,1.8740616598442994,1.8436537043389292,1.8436537043389292,1.8436537043389292,1.905509118523574,1.905509118523574,1.905509118523574
2019-06-23,1.6127182858798845,1.6127182858798845,1.6127182858798845,1.5890537201605683,1.5890537201605683,1.5890537201605683,1.4340338816743246,1.4340338816743246,1.4340338816743246,1.4005833950595752,1.4005833950595752,1.4005833950595752
2019-06-30,1.6864272824321183,1.6864272824321183,1.6864272824321183,1.7368947812776312,1.7368947812776312,1.7368947812776312,1.798659321084417,1.798659321084417,1.798659321084417,1.8477190180288159,1.8477190180288159,1.8477190180288159
2019-07-07,1.6561946614284524,1.6561946614284524,1.6561946614284524,1.6358778252890156,1.6358778252890156,1.6358778252890156,1.6019925597636244,1.6019925597636244,1.6019925597636244,1.596817766505845,1.596817766505845,1.596817766505845
2019-07-14,1.3624481337405625,1.3624481337405625,1.3624481337405625,1.3586187001708974,1.3586187001708974,1.3586187001708974,1.4018150302647336,1.4018150302647336,1.4018150302647336,1.4138153384155783,1.4138153384155783,1.4138153384155783
2019-07-21,0.851477391642552,0.851477391642552,0.851477391642552,0.8970225693989822,0.8970225693989822,0.8970225693989822,0.8534787912470618,0.8534787912470618,0.8534787912470618,1.002214105375613,1.002214105375613,1.002214105375613
2019-07-28,-0.0885789781341963,-0.0885789781341963,-0.0885789781341963,-0.11959235204816526,-0.11959235204816526,-0.11959235204816526,-0.1985279237855151,-0.1985279237855151,-0.1985279237855151,-0.20189320856397408,-0.20189320856397408,-0.20189320856397408
2019-08-04,-0.24668396058416173,-0.24668396058416173,-0.24668396058416173,0.5655707913004137,0.5655707913004137,0.5655707913004137,-0.17631192666523296,-0.17631192666523296,-0.17631192666523296,-0.15872846040416497,-0.15872846040416497,-0.15872846040416497
2019-08-11,-0.6928953278973695,-0.6928953278973695,-0.6928953278973695,-0.8192103806872364,-0.8192103806872364,-0.8192103806872364,-1.09544781168174,-1.09544781168174,-1.09544781168174,-1.1412866740577132,-1.1412866740577132,-1.1412866740577132
2019-08-18,-1.884729661902326,-1.884729661902326,-1.884729661902326,-2.0034211326960327,-2.0034211326960327,-2.0034211326960327,-1.9597082662537906,-1.9597082662537906,-1.9597082662537906,-1.9379402665708712,-1.9379402665708712,-1.9379402665708712
2019-08-25,-1.1918174323860158,-1.1918174323860158,-1.1918174323860158,-1.2424003636413177,-1.2424003636413177,-1.2424003636413177,-0.9779116583602936,-0.9779116583602936,-0.9779116583602936,-0.9365546542541442,-0.9365546542541442,-0.9365546542541442
2019-09-01,-0.47531999505708455,-0.47531999505708455,-0.47531999505708455,-0.4528705606953979,-0.4528705606953979,-0.4528705606953979,-0.3953008842422462,-0.3953008842422462,-0.3953008842422462,-0.43293875343402083,-0.43293875343402083,-0.43293875343402083
2019-09-08,-0.6793179151524757,-0.6793179151524757,-0.6793179151524757,-0.5643453790282208,-0.5643453790282208,-0.5643453790282208,-0.4533504516860155,-0.4533504516860155,-0.4533504516860155,-0.36262257374200746,-0.36262257374200746,-0.36262257374200746
2019-09-15,-0.6822307739861322,-0.6822307739861322,-0.6822307739861322,-0.7849215012272864,-0.7849215012272864,-0.7849215012272864,-0.4884150234821466,-0.4884150234821466,-0.4884150234821466,-0.5020940029085983,-0.5020940029085983,-0.5020940029085983
2019-09-22,-0.4138002990359576,-0.4138002990359576,-0.4138002990359576,-0.5142996106215189,-0.5142996106215189,-0.5142996106215189,-0.2743044264678693,-0.2743044264678693,-0.2743044264678693,-0.3154300156001295,-0.3154300156001295,-0.3154300156001295
2019-09-29,-0.42937297392187057,-0.42937297392187057,-0.42937297392187057,-0.5255697240322855,-0.5255697240322855,-0.5255697240322855,-0.6263218683859575,-0.6263218683859575,-0.6263218683859575,-0.7460097495261812,-0.7460097495261812,-0.7460097495261812
2019-10-06,-0.24585513318141922,-0.24585513318141922,-0.24585513318141922,-0.3549685957274577,-0.3549685957274577,-0.3549685957274577,-0.024992149243591055,-0.024992149243591055,-0.024992149243591055,-0.0323747032455178,-0.0323747032455178,-0.0323747032455178
2019-10-13,0.11425193384095411,0.11425193384095411,0.11425193384095411,0.19139813124859809,0.19139813124859809,0.19139813124859809,0.3655503841905402,0.3655503841905402,0.3655503841905402,0.5810398524132072,0.5810398524132072,0.5810398524132072
2019-10-20,2.509934978528574,2.509934978528574,2.509934978528574,1.9502444459518795,1.9502444459518795,1.9502444459518795,2.36164809004355,2.36164809004355,2.36164809004355,2.2624018906999446,2.2624018906999446,2.2624018906999446
2019-10-27,2.1303503596894178,2.1303503596894178,2.1303503596894178,1.7065178172516884,1.7065178172516884,1.7065178172516884,1.8593131368838052,1.8593131368838052,1.8593131368838052,1.734615472899721,1.734615472899721,1.734615472899721
2019-11-03,0.44256260573543754,0.44256260573543754,0.44256260573543754,0.690191910648583,0.690191910648583,0.690191910648583,0.6200486802547717,0.6200486802547717,0.6200486802547717,0.824843996347517,0.824843996347517,0.824843996347517
2019-11-10,0.2852704615120576,0.2852704615120576,0.2852704615120576,0.10265390600280086,0.10265390600280086,0.10265390600280086,0.06481877531167503,0.06481877531167503,0.06481877531167503,-0.06392190464301102,-0.06392190464301102,-0.06392190464301102
2019-11-17,0.23415433313951853,0.23415433313951853,0.23415433313951853,0.13362400424232843,0.13362400424232843,0.13362400424232843,0.2391158053083014,0.2391158053083014,0.2391158053083014,0.076718314056038,0.076718314056038,0.076718314056038
2019-11-24,0.21396676979915438,0.21396676979915438,0.21396676979915438,0.08552509284148305,0.08552509284148305,0.08552509284148305,0.2818387192337857,0.2818387192337857,0.2818387192337857,0.24741619422595607,0.24741619422595607,0.24741619422595607
2019-12-01,1.1742181649584746,1.1742181649584746,1.1742181649584746,1.2858562666818087,1.2858562666818087,1.2858562666818087,1.3070870247228383,1.3070870247228383,1.3070870247228383,1.2606666939443152,1.2606666939443152,1.2606666939443152
2019-12-08,1.6680135720316656,1.6680135720316656,1.6680135720316656,1.6629809073725081,1.6629809073725081,1.6629809073725081,1.6718210766664525,1.6718210766664525,1.6718210766664525,1.6090464655526757,1.6090464655526757,1.6090464655526757
2019-12-15,1.8490345507234227,1.8490345507234227,1.8490345507234227,1.7972675266522316,1.7972675266522316,1.7972675266522316,1.8015760722476555,1.8015760722476555,1.8015760722476555,1.8480204303979677,1.8480204303979677,1.8480204303979677
2019-12-22,1.8900716879609891,1.8900716879609891,1.8900716879609891,1.8611169620129158,1.8611169620129158,1.8611169620129158,1.7499789448391385,1.7499789448391385,1.7499789448391385,1.7017962408583398,1.7017962408583398,1.7017962408583398
2019-12-29,1.6461321651720802,1.6461321651720802,1.6461321651720802,1.7510423161203117,1.7510423161203117,1.7510423161203117,1.735432256420236,1.735432256420236,1.735432256420236,1.775823566065841,1.775823566065841,1.775823566065841
