Date,ProShares Ultra FTSE EuropeEtf_Open_average,ProShares Ultra FTSE EuropeEtf_Open_max,ProShares Ultra FTSE EuropeEtf_Open_min,ProShares Ultra FTSE EuropeEtf_High_average,ProShares Ultra FTSE EuropeEtf_High_max,ProShares Ultra FTSE EuropeEtf_High_min,ProShares Ultra FTSE EuropeEtf_Low_average,ProShares Ultra FTSE EuropeEtf_Low_max,ProShares Ultra FTSE EuropeEtf_Low_min,ProShares Ultra FTSE EuropeEtf_Close_average,ProShares Ultra FTSE EuropeEtf_Close_max,ProShares Ultra FTSE EuropeEtf_Close_min
2018-05-27,-0.7263255968849086,-0.7263255968849086,-0.7263255968849086,-0.7832939645302378,-0.7832939645302378,-0.7832939645302378,-0.8124291412259477,-0.8124291412259477,-0.8124291412259477,-0.9111646628315985,-0.9111646628315985,-0.9111646628315985
2018-06-03,-0.7781203750643388,-0.7781203750643388,-0.7781203750643388,-0.8015974603284017,-0.8015974603284017,-0.8015974603284017,-0.6690081937024769,-0.6690081937024769,-0.6690081937024769,-0.7557881014030697,-0.7557881014030697,-0.7557881014030697
2018-06-10,-0.5373708635260759,-0.5373708635260759,-0.5373708635260759,-0.6170626322327721,-0.6170626322327721,-0.6170626322327721,-0.7596023136827823,-0.7596023136827823,-0.7596023136827823,-0.8250639931808686,-0.8250639931808686,-0.8250639931808686
2018-06-17,-1.1859348605976645,-1.1859348605976645,-1.1859348605976645,-1.2635282411214743,-1.2635282411214743,-1.2635282411214743,-0.9240328255473044,-0.9240328255473044,-0.9240328255473044,-1.1259259181967878,-1.1259259181967878,-1.1259259181967878
2018-06-24,-2.0419118201179103,-2.0419118201179103,-2.0419118201179103,-2.0598716534682113,-2.0598716534682113,-2.0598716534682113,-1.90832715722017,-1.90832715722017,-1.90832715722017,-2.0241810502282513,-2.0241810502282513,-2.0241810502282513
2018-07-01,-1.11756396991065,-1.11756396991065,-1.11756396991065,-1.1894431260417593,-1.1894431260417593,-1.1894431260417593,-1.0140465438582271,-1.0140465438582271,-1.0140465438582271,-1.1152952335841624,-1.1152952335841624,-1.1152952335841624
2018-07-08,-1.02832088763296,-1.02832088763296,-1.02832088763296,-1.0923183696785832,-1.0923183696785832,-1.0923183696785832,-0.9484628998715484,-0.9484628998715484,-0.9484628998715484,-1.039476433254784,-1.039476433254784,-1.039476433254784
2018-07-15,-1.0791721279274384,-1.0791721279274384,-1.0791721279274384,-1.1270032448769096,-1.1270032448769096,-1.1270032448769096,-1.0214913179681728,-1.0214913179681728,-1.0214913179681728,-1.061030584635359,-1.061030584635359,-1.061030584635359
2018-07-22,-0.2893833475962047,-0.2893833475962047,-0.2893833475962047,-0.3433219502530387,-0.3433219502530387,-0.3433219502530387,-0.23477576350549875,-0.23477576350549875,-0.23477576350549875,-0.29250615668740976,-0.29250615668740976,-0.29250615668740976
2018-07-29,0.2774615170250532,0.2774615170250532,0.2774615170250532,0.21626322868811923,0.21626322868811923,0.21626322868811923,0.331534936635713,0.331534936635713,0.331534936635713,0.25766998490329374,0.25766998490329374,0.25766998490329374
2018-08-05,-0.5755099316305943,-0.5755099316305943,-0.5755099316305943,-0.6086296330548966,-0.6086296330548966,-0.6086296330548966,-0.6362784420316504,-0.6362784420316504,-0.6362784420316504,-0.6646144687685727,-0.6646144687685727,-0.6646144687685727
2018-08-12,-2.154701585785099,-2.154701585785099,-2.154701585785099,-2.145550672634324,-2.145550672634324,-2.145550672634324,-2.1101926491175216,-2.1101926491175216,-2.1101926491175216,-2.0808992955566854,-2.0808992955566854,-2.0808992955566854
2018-08-19,-1.1912507321870458,-1.1912507321870458,-1.1912507321870458,-1.1206109767850054,-1.1206109767850054,-1.1206109767850054,-1.1492944065795219,-1.1492944065795219,-1.1492944065795219,-1.0713052637553593,-1.0713052637553593,-1.0713052637553593
2018-08-26,-1.075407743505268,-1.075407743505268,-1.075407743505268,-1.0967673626786594,-1.0967673626786594,-1.0967673626786594,-1.038577959992028,-1.038577959992028,-1.038577959992028,-1.0529851077294177,-1.0529851077294177,-1.0529851077294177
2018-09-02,-1.8290482040691989,-1.8290482040691989,-1.8290482040691989,-1.8189237899456188,-1.8189237899456188,-1.8189237899456188,-1.8193911154688753,-1.8193911154688753,-1.8193911154688753,-1.7878320011722217,-1.7878320011722217,-1.7878320011722217
2018-09-09,-1.1447446193674102,-1.1447446193674102,-1.1447446193674102,-1.1470131105520704,-1.1470131105520704,-1.1470131105520704,-1.175101428939091,-1.175101428939091,-1.175101428939091,-1.1624302614654698,-1.1624302614654698,-1.1624302614654698
2018-09-16,-0.009637278828268628,-0.009637278828268628,-0.009637278828268628,-0.032188693834908765,-0.032188693834908765,-0.032188693834908765,0.045188745027929945,0.045188745027929945,0.045188745027929945,0.014004373191323428,0.014004373191323428,0.014004373191323428
2018-09-23,-0.597736665315188,-0.597736665315188,-0.597736665315188,-0.47751017901697645,-0.47751017901697645,-0.47751017901697645,-0.7973958067651884,-0.7973958067651884,-0.7973958067651884,-0.79889083011467,-0.79889083011467,-0.79889083011467
2018-09-30,-1.4032240562391431,-1.4032240562391431,-1.4032240562391431,-1.4291811665507113,-1.4291811665507113,-1.4291811665507113,-1.4754195283052962,-1.4754195283052962,-1.4754195283052962,-1.483681931487561,-1.483681931487561,-1.483681931487561
2018-10-07,-2.9493584162085082,-2.9493584162085082,-2.9493584162085082,-2.9670561682555205,-2.9670561682555205,-2.9670561682555205,-3.047405543616763,-3.047405543616763,-3.047405543616763,-3.0060276761440448,-3.0060276761440448,-3.0060276761440448
2018-10-14,-2.515959732894614,-2.515959732894614,-2.515959732894614,-2.4218847547036515,-2.4218847547036515,-2.4218847547036515,-2.4876742882194973,-2.4876742882194973,-2.4876742882194973,-2.451653416670474,-2.451653416670474,-2.451653416670474
2018-10-21,-2.732594776990671,-2.732594776990671,-2.732594776990671,-2.774723455639712,-2.774723455639712,-2.774723455639712,-2.7216082732626545,-2.7216082732626545,-2.7216082732626545,-2.751434715697943,-2.751434715697943,-2.751434715697943
2018-10-28,-1.859691536015561,-1.859691536015561,-1.859691536015561,-1.8852784819878152,-1.8852784819878152,-1.8852784819878152,-1.832299596261214,-1.832299596261214,-1.832299596261214,-1.8530465505338936,-1.8530465505338936,-1.8530465505338936
2018-11-04,-1.1927903049561555,-1.1927903049561555,-1.1927903049561555,-1.2117316354487915,-1.2117316354487915,-1.2117316354487915,-1.1994052792514343,-1.1994052792514343,-1.1994052792514343,-1.2141574068322996,-1.2141574068322996,-1.2141574068322996
2018-11-11,-1.58349660664621,-1.58349660664621,-1.58349660664621,-1.571403655174181,-1.571403655174181,-1.571403655174181,-1.7020462380978592,-1.7020462380978592,-1.7020462380978592,-1.5908391825232735,-1.5908391825232735,-1.5908391825232735
2018-11-18,-1.728346331783402,-1.728346331783402,-1.728346331783402,-1.7465172760019998,-1.7465172760019998,-1.7465172760019998,-1.7060347130233042,-1.7060347130233042,-1.7060347130233042,-1.742773183301348,-1.742773183301348,-1.742773183301348
2018-11-25,-1.2729107599717038,-1.2729107599717038,-1.2729107599717038,-1.207518889965246,-1.207518889965246,-1.207518889965246,-1.2344770663465525,-1.2344770663465525,-1.2344770663465525,-1.1819585876674183,-1.1819585876674183,-1.1819585876674183
2018-12-02,-1.6176349713161233,-1.6176349713161233,-1.6176349713161233,-1.631641388727078,-1.631641388727078,-1.631641388727078,-1.5840602699571318,-1.5840602699571318,-1.5840602699571318,-1.612199153315865,-1.612199153315865,-1.612199153315865
2018-12-09,-1.5730944766684811,-1.5730944766684811,-1.5730944766684811,-1.489053228229654,-1.489053228229654,-1.489053228229654,-1.5778488212995299,-1.5778488212995299,-1.5778488212995299,-1.611627193623941,-1.611627193623941,-1.611627193623941
2018-12-16,-1.8129012820867219,-1.8129012820867219,-1.8129012820867219,-1.8504149133867078,-1.8504149133867078,-1.8504149133867078,-1.838377096720429,-1.838377096720429,-1.838377096720429,-1.8673127333944874,-1.8673127333944874,-1.8673127333944874
2018-12-23,-1.640307882383464,-1.640307882383464,-1.640307882383464,-1.6692661274713831,-1.6692661274713831,-1.6692661274713831,-1.6582573071988445,-1.6582573071988445,-1.6582573071988445,-1.6803642995106114,-1.6803642995106114,-1.6803642995106114
2018-12-30,-1.466181625095778,-1.466181625095778,-1.466181625095778,-1.3164362954671711,-1.3164362954671711,-1.3164362954671711,-1.4300984306103801,-1.4300984306103801,-1.4300984306103801,-1.2749408355130758,-1.2749408355130758,-1.2749408355130758
2019-01-06,-0.9193267355917839,-0.9193267355917839,-0.9193267355917839,-0.928219429668881,-0.928219429668881,-0.928219429668881,-0.9031565342493347,-0.9031565342493347,-0.9031565342493347,-0.8920905147857604,-0.8920905147857604,-0.8920905147857604
