Date,ProShares UltraShort Bloomberg Natural Gas_Open_average,ProShares UltraShort Bloomberg Natural Gas_Open_max,ProShares UltraShort Bloomberg Natural Gas_Open_min,ProShares UltraShort Bloomberg Natural Gas_High_average,ProShares UltraShort Bloomberg Natural Gas_High_max,ProShares UltraShort Bloomberg Natural Gas_High_min,ProShares UltraShort Bloomberg Natural Gas_Low_average,ProShares UltraShort Bloomberg Natural Gas_Low_max,ProShares UltraShort Bloomberg Natural Gas_Low_min,ProShares UltraShort Bloomberg Natural Gas_Close_average,ProShares UltraShort Bloomberg Natural Gas_Close_max,ProShares UltraShort Bloomberg Natural Gas_Close_min
2018-04-08,-0.1186850137836092,-0.1186850137836092,-0.1186850137836092,-0.18675642448832344,-0.18675642448832344,-0.18675642448832344,-0.05590533420561583,-0.05590533420561583,-0.05590533420561583,0.006392002400004257,0.006392002400004257,0.006392002400004257
2018-04-15,0.029782018937880753,0.029782018937880753,0.029782018937880753,-0.1091750643824662,-0.1091750643824662,-0.1091750643824662,-0.01890725093192717,-0.01890725093192717,-0.01890725093192717,-0.037715612243106086,-0.037715612243106086,-0.037715612243106086
2018-04-22,-0.22543362133227748,-0.22543362133227748,-0.22543362133227748,-0.23255269706017134,-0.23255269706017134,-0.23255269706017134,-0.23835234945704067,-0.23835234945704067,-0.23835234945704067,-0.4404659788631551,-0.4404659788631551,-0.4404659788631551
2018-04-29,-0.27225903557651465,-0.27225903557651465,-0.27225903557651465,-0.21690652126583101,-0.21690652126583101,-0.21690652126583101,-0.22586885177002472,-0.22586885177002472,-0.22586885177002472,0.0926843110387656,0.0926843110387656,0.0926843110387656
2018-05-06,-1.0323553505219896,-1.0323553505219896,-1.0323553505219896,-1.2279459409274753,-1.2279459409274753,-1.2279459409274753,-1.3502819425413355,-1.3502819425413355,-1.3502819425413355,-1.4733942379625264,-1.4733942379625264,-1.4733942379625264
2018-05-13,-1.809809464108566,-1.809809464108566,-1.809809464108566,-1.5197770365523362,-1.5197770365523362,-1.5197770365523362,-1.4901966792437054,-1.4901966792437054,-1.4901966792437054,-1.4928526996836993,-1.4928526996836993,-1.4928526996836993
2018-05-20,-2.487565011395546,-2.487565011395546,-2.487565011395546,-2.2559524209730175,-2.2559524209730175,-2.2559524209730175,-2.4056349905892227,-2.4056349905892227,-2.4056349905892227,-2.3553582089447724,-2.3553582089447724,-2.3553582089447724
2018-05-27,-1.6520533803817914,-1.6520533803817914,-1.6520533803817914,-1.6598684681276277,-1.6598684681276277,-1.6598684681276277,-1.6380905867925517,-1.6380905867925517,-1.6380905867925517,-1.5728397393375726,-1.5728397393375726,-1.5728397393375726
2018-06-03,-1.4480154939124243,-1.4480154939124243,-1.4480154939124243,-1.513954443800637,-1.513954443800637,-1.513954443800637,-1.4179991337102928,-1.4179991337102928,-1.4179991337102928,-1.4861263415763164,-1.4861263415763164,-1.4861263415763164
2018-06-10,-1.5083949040807012,-1.5083949040807012,-1.5083949040807012,-1.509821421748288,-1.509821421748288,-1.509821421748288,-1.5643521227173989,-1.5643521227173989,-1.5643521227173989,-1.5239463393194685,-1.5239463393194685,-1.5239463393194685
