Date,FlexShares International Quality Dividend DefensivEtf_Open_average,FlexShares International Quality Dividend DefensivEtf_Open_max,FlexShares International Quality Dividend DefensivEtf_Open_min,FlexShares International Quality Dividend DefensivEtf_High_average,FlexShares International Quality Dividend DefensivEtf_High_max,FlexShares International Quality Dividend DefensivEtf_High_min,FlexShares International Quality Dividend DefensivEtf_Low_average,FlexShares International Quality Dividend DefensivEtf_Low_max,FlexShares International Quality Dividend DefensivEtf_Low_min,FlexShares International Quality Dividend DefensivEtf_Close_average,FlexShares International Quality Dividend DefensivEtf_Close_max,FlexShares International Quality Dividend DefensivEtf_Close_min
2018-08-12,-1.6538770932823539,-1.6538770932823539,-1.6538770932823539,-1.5402185517136835,-1.5402185517136835,-1.5402185517136835,-1.6237564491120868,-1.6237564491120868,-1.6237564491120868,-1.5081599375456933,-1.5081599375456933,-1.5081599375456933
2018-08-19,-1.0922322369703767,-1.0922322369703767,-1.0922322369703767,-1.0842133903700033,-1.0842133903700033,-1.0842133903700033,-1.0582111935718803,-1.0582111935718803,-1.0582111935718803,-1.1021075532684173,-1.1021075532684173,-1.1021075532684173
2018-08-26,-1.0806898991337839,-1.0806898991337839,-1.0806898991337839,-1.0960521287214664,-1.0960521287214664,-1.0960521287214664,-1.0508298905267266,-1.0508298905267266,-1.0508298905267266,-1.0566136390068552,-1.0566136390068552,-1.0566136390068552
2018-09-02,-1.5301859559529192,-1.5301859559529192,-1.5301859559529192,-1.5721551969580363,-1.5721551969580363,-1.5721551969580363,-1.553212960838842,-1.553212960838842,-1.553212960838842,-1.6000084286028589,-1.6000084286028589,-1.6000084286028589
2018-09-09,-1.0838103555840315,-1.0838103555840315,-1.0838103555840315,-1.1103254177088389,-1.1103254177088389,-1.1103254177088389,-1.0938669323711498,-1.0938669323711498,-1.0938669323711498,-1.0925399740186252,-1.0925399740186252,-1.0925399740186252
2018-09-16,-0.17866660723565417,-0.17866660723565417,-0.17866660723565417,-0.24264253920204085,-0.24264253920204085,-0.24264253920204085,-0.18619530067360618,-0.18619530067360618,-0.18619530067360618,-0.24933815263558826,-0.24933815263558826,-0.24933815263558826
2018-09-23,-0.7473275418625994,-0.7473275418625994,-0.7473275418625994,-0.7397145512141078,-0.7397145512141078,-0.7397145512141078,-0.7714051026248301,-0.7714051026248301,-0.7714051026248301,-0.8539735336020453,-0.8539735336020453,-0.8539735336020453
2018-09-30,-1.4421156030104942,-1.4421156030104942,-1.4421156030104942,-1.5656317157478292,-1.5656317157478292,-1.5656317157478292,-1.7268513040778504,-1.7268513040778504,-1.7268513040778504,-1.7233535740937531,-1.7233535740937531,-1.7233535740937531
2018-10-07,-2.474167063946245,-2.474167063946245,-2.474167063946245,-2.505825098108304,-2.505825098108304,-2.505825098108304,-2.457846064932931,-2.457846064932931,-2.457846064932931,-2.473234715063651,-2.473234715063651,-2.473234715063651
2018-10-14,-1.9558086366162637,-1.9558086366162637,-1.9558086366162637,-1.946252600519439,-1.946252600519439,-1.946252600519439,-1.9606394031881225,-1.9606394031881225,-1.9606394031881225,-1.9221600389345987,-1.9221600389345987,-1.9221600389345987
2018-10-21,-2.69363113846504,-2.69363113846504,-2.69363113846504,-2.622477621700977,-2.622477621700977,-2.622477621700977,-2.74449229103048,-2.74449229103048,-2.74449229103048,-2.595765222473651,-2.595765222473651,-2.595765222473651
2018-10-28,-1.3091463228085238,-1.3091463228085238,-1.3091463228085238,-1.4114638428840451,-1.4114638428840451,-1.4114638428840451,-1.4839670584807767,-1.4839670584807767,-1.4839670584807767,-1.4943021836707733,-1.4943021836707733,-1.4943021836707733
2018-11-04,-1.3573745061071556,-1.3573745061071556,-1.3573745061071556,-1.3998680018372203,-1.3998680018372203,-1.3998680018372203,-1.3685948392789014,-1.3685948392789014,-1.3685948392789014,-1.401573407726008,-1.401573407726008,-1.401573407726008
2018-11-11,-1.2627100398649398,-1.2627100398649398,-1.2627100398649398,-1.2982471654218548,-1.2982471654218548,-1.2982471654218548,-1.2181555194833944,-1.2181555194833944,-1.2181555194833944,-1.235011593620898,-1.235011593620898,-1.235011593620898
2018-11-18,-1.44897321160696,-1.44897321160696,-1.44897321160696,-1.4512336770613763,-1.4512336770613763,-1.4512336770613763,-1.365853774223572,-1.365853774223572,-1.365853774223572,-1.3994975515919452,-1.3994975515919452,-1.3994975515919452
2018-11-25,-0.9775431481333773,-0.9775431481333773,-0.9775431481333773,-1.008183916227605,-1.008183916227605,-1.008183916227605,-0.9407468693713518,-0.9407468693713518,-0.9407468693713518,-0.9719613216713975,-0.9719613216713975,-0.9719613216713975
2018-12-02,-1.2801335985302615,-1.2801335985302615,-1.2801335985302615,-1.258238006795323,-1.258238006795323,-1.258238006795323,-1.4272049034462277,-1.4272049034462277,-1.4272049034462277,-1.5285991483078922,-1.5285991483078922,-1.5285991483078922
2018-12-09,-1.519325715367475,-1.519325715367475,-1.519325715367475,-1.4405943966204455,-1.4405943966204455,-1.4405943966204455,-1.4316393096109454,-1.4316393096109454,-1.4316393096109454,-1.5190442544602238,-1.5190442544602238,-1.5190442544602238
2018-12-16,-1.860139919391393,-1.860139919391393,-1.860139919391393,-1.9278800327176524,-1.9278800327176524,-1.9278800327176524,-2.028775273175067,-2.028775273175067,-2.028775273175067,-2.0326986142565064,-2.0326986142565064,-2.0326986142565064
2018-12-23,-1.5863626431880797,-1.5863626431880797,-1.5863626431880797,-1.536515591222918,-1.536515591222918,-1.536515591222918,-1.505378949592168,-1.505378949592168,-1.505378949592168,-1.4658665472580523,-1.4658665472580523,-1.4658665472580523
2018-12-30,-1.2565364191074626,-1.2565364191074626,-1.2565364191074626,-1.1071085555842641,-1.1071085555842641,-1.1071085555842641,-1.1487948832332802,-1.1487948832332802,-1.1487948832332802,-0.9977095215708421,-0.9977095215708421,-0.9977095215708421
2019-01-06,-0.48291437180689334,-0.48291437180689334,-0.48291437180689334,-0.5157955468359755,-0.5157955468359755,-0.5157955468359755,-0.3956315114223705,-0.3956315114223705,-0.3956315114223705,-0.4533499086131391,-0.4533499086131391,-0.4533499086131391
2019-01-13,0.07079975138151857,0.07079975138151857,0.07079975138151857,-0.010480570781466537,-0.010480570781466537,-0.010480570781466537,0.10641062179872436,0.10641062179872436,0.10641062179872436,0.032558589450539445,0.032558589450539445,0.032558589450539445
2019-01-20,0.20359708218337685,0.20359708218337685,0.20359708218337685,0.1518483495552028,0.1518483495552028,0.1518483495552028,0.2829516072999959,0.2829516072999959,0.2829516072999959,0.22656367154285223,0.22656367154285223,0.22656367154285223
2019-01-27,0.6800683382265528,0.6800683382265528,0.6800683382265528,0.6258487630189444,0.6258487630189444,0.6258487630189444,0.7283774566463069,0.7283774566463069,0.7283774566463069,0.7057972113864371,0.7057972113864371,0.7057972113864371
2019-02-03,0.564623948655878,0.564623948655878,0.564623948655878,0.6441038792802731,0.6441038792802731,0.6441038792802731,0.6508675716826885,0.6508675716826885,0.6508675716826885,0.7348000046975638,0.7348000046975638,0.7348000046975638
2019-02-10,1.1372095695976225,1.1372095695976225,1.1372095695976225,1.222137232272414,1.222137232272414,1.222137232272414,1.2102707216968323,1.2102707216968323,1.2102707216968323,1.267676921886841,1.267676921886841,1.267676921886841
2019-02-17,1.5941051941494297,1.5941051941494297,1.5941051941494297,1.5823199062379034,1.5823199062379034,1.5823199062379034,1.518637460890133,1.518637460890133,1.518637460890133,1.4827162496522879,1.4827162496522879,1.4827162496522879
2019-02-24,1.497780511844158,1.497780511844158,1.497780511844158,1.4930594027706394,1.4930594027706394,1.4930594027706394,1.3866447526459227,1.3866447526459227,1.3866447526459227,1.4106767349713711,1.4106767349713711,1.4106767349713711
2019-03-03,0.6478230421777621,0.6478230421777621,0.6478230421777621,0.7035679788212602,0.7035679788212602,0.7035679788212602,0.7156587335979965,0.7156587335979965,0.7156587335979965,0.7524129103124397,0.7524129103124397,0.7524129103124397
2019-03-10,1.3295759005800942,1.3295759005800942,1.3295759005800942,1.3221607807675648,1.3221607807675648,1.3221607807675648,1.3268583549790554,1.3268583549790554,1.3268583549790554,1.2878754918467616,1.2878754918467616,1.2878754918467616
2019-03-17,0.8475751328539506,0.8475751328539506,0.8475751328539506,0.8076262122200162,0.8076262122200162,0.8076262122200162,0.7646954854052074,0.7646954854052074,0.7646954854052074,0.7121593602397983,0.7121593602397983,0.7121593602397983
2019-03-24,0.8677919246136306,0.8677919246136306,0.8677919246136306,0.8514841269604365,0.8514841269604365,0.8514841269604365,0.8969683351694535,0.8969683351694535,0.8969683351694535,0.8739810356709903,0.8739810356709903,0.8739810356709903
2019-03-31,1.3626860510688816,1.3626860510688816,1.3626860510688816,1.399959917510902,1.399959917510902,1.399959917510902,1.3369917471669117,1.3369917471669117,1.3369917471669117,1.3808377999821388,1.3808377999821388,1.3808377999821388
2019-04-07,1.2111887475476333,1.2111887475476333,1.2111887475476333,1.2682386039063605,1.2682386039063605,1.2682386039063605,1.2153951053052208,1.2153951053052208,1.2153951053052208,1.2279199464990067,1.2279199464990067,1.2279199464990067
2019-04-14,1.1533288475861965,1.1533288475861965,1.1533288475861965,1.164604053304525,1.164604053304525,1.164604053304525,1.1322471149808269,1.1322471149808269,1.1322471149808269,1.1565059771809079,1.1565059771809079,1.1565059771809079
2019-04-21,0.6636451020634283,0.6636451020634283,0.6636451020634283,0.6351554931648942,0.6351554931648942,0.6351554931648942,0.609403238096151,0.609403238096151,0.609403238096151,0.6136944203235465,0.6136944203235465,0.6136944203235465
2019-04-28,0.6422590667788515,0.6422590667788515,0.6422590667788515,0.6756826932066354,0.6756826932066354,0.6756826932066354,0.6658318986185816,0.6658318986185816,0.6658318986185816,0.6894519417462063,0.6894519417462063,0.6894519417462063
2019-05-05,-0.346233147208787,-0.346233147208787,-0.346233147208787,-0.24403356224318726,-0.24403356224318726,-0.24403356224318726,-0.5319787553697306,-0.5319787553697306,-0.5319787553697306,-0.2750300658193607,-0.2750300658193607,-0.2750300658193607
2019-05-12,-0.8914235357133493,-0.8914235357133493,-0.8914235357133493,-1.0449417404576462,-1.0449417404576462,-1.0449417404576462,-0.8999335151375103,-0.8999335151375103,-0.8999335151375103,-1.0854011916735273,-1.0854011916735273,-1.0854011916735273
2019-05-19,-1.1955702972201476,-1.1955702972201476,-1.1955702972201476,-1.2589976651914319,-1.2589976651914319,-1.2589976651914319,-1.1652873472809393,-1.1652873472809393,-1.1652873472809393,-1.1884439510987455,-1.1884439510987455,-1.1884439510987455
2019-05-26,-2.0019196214339012,-2.0019196214339012,-2.0019196214339012,-1.8699864172143876,-1.8699864172143876,-1.8699864172143876,-1.9318119293181975,-1.9318119293181975,-1.9318119293181975,-1.8091757888577291,-1.8091757888577291,-1.8091757888577291
2019-06-02,-0.3379333736427931,-0.3379333736427931,-0.3379333736427931,-0.22581731061748894,-0.22581731061748894,-0.22581731061748894,-0.2574037850296297,-0.2574037850296297,-0.2574037850296297,-0.26026694258931693,-0.26026694258931693,-0.26026694258931693
2019-06-09,-0.5867487830725517,-0.5867487830725517,-0.5867487830725517,-0.7265882846948941,-0.7265882846948941,-0.7265882846948941,-0.5032425216808335,-0.5032425216808335,-0.5032425216808335,-0.6727240214470295,-0.6727240214470295,-0.6727240214470295
2019-06-16,-0.5770866918807982,-0.5770866918807982,-0.5770866918807982,-0.6288261834895156,-0.6288261834895156,-0.6288261834895156,-0.5512085945182215,-0.5512085945182215,-0.5512085945182215,-0.5764358288914603,-0.5764358288914603,-0.5764358288914603
2019-06-23,-0.2573807193842296,-0.2573807193842296,-0.2573807193842296,-0.27944319537971773,-0.27944319537971773,-0.27944319537971773,-0.2834760190177436,-0.2834760190177436,-0.2834760190177436,-0.3680002878242666,-0.3680002878242666,-0.3680002878242666
2019-06-30,0.3279239688215568,0.3279239688215568,0.3279239688215568,0.25664690485859043,0.25664690485859043,0.25664690485859043,0.3294385981103313,0.3294385981103313,0.3294385981103313,0.3180174077450641,0.3180174077450641,0.3180174077450641
2019-07-07,-0.03324392988422399,-0.03324392988422399,-0.03324392988422399,0.04859087729579529,0.04859087729579529,0.04859087729579529,0.05005513941184088,0.05005513941184088,0.05005513941184088,0.10286686803022727,0.10286686803022727,0.10286686803022727
2019-07-14,0.12394430724567221,0.12394430724567221,0.12394430724567221,0.029386247676063636,0.029386247676063636,0.029386247676063636,-0.05504928270083729,-0.05504928270083729,-0.05504928270083729,-0.18546111907172758,-0.18546111907172758,-0.18546111907172758
2019-07-21,-0.6097653898921732,-0.6097653898921732,-0.6097653898921732,-0.6669375230733409,-0.6669375230733409,-0.6669375230733409,-0.595897917817267,-0.595897917817267,-0.595897917817267,-0.6288415717236285,-0.6288415717236285,-0.6288415717236285
2019-07-28,-1.9598477682792395,-1.9598477682792395,-1.9598477682792395,-2.0847720981865825,-2.0847720981865825,-2.0847720981865825,-2.17224189652924,-2.17224189652924,-2.17224189652924,-2.2388348943880954,-2.2388348943880954,-2.2388348943880954
2019-08-04,-2.180305415658064,-2.180305415658064,-2.180305415658064,-2.248184893543508,-2.248184893543508,-2.248184893543508,-2.195929413133729,-2.195929413133729,-2.195929413133729,-2.203513845068909,-2.203513845068909,-2.203513845068909
2019-08-11,-2.3933069144700276,-2.3933069144700276,-2.3933069144700276,-2.3836157801036193,-2.3836157801036193,-2.3836157801036193,-2.266899983524142,-2.266899983524142,-2.266899983524142,-2.3098597088737653,-2.3098597088737653,-2.3098597088737653
2019-08-18,-1.8357750888657212,-1.8357750888657212,-1.8357750888657212,-1.7390281846516926,-1.7390281846516926,-1.7390281846516926,-1.9763943381773603,-1.9763943381773603,-1.9763943381773603,-2.0855785387704064,-2.0855785387704064,-2.0855785387704064
2019-08-25,-1.176784775086136,-1.176784775086136,-1.176784775086136,-1.263361836264518,-1.263361836264518,-1.263361836264518,-1.2184610232143172,-1.2184610232143172,-1.2184610232143172,-1.1663102143348258,-1.1663102143348258,-1.1663102143348258
2019-09-01,-0.3608252422545329,-0.3608252422545329,-0.3608252422545329,-0.4356240436243165,-0.4356240436243165,-0.4356240436243165,-0.31654598991017624,-0.31654598991017624,-0.31654598991017624,-0.35982938062284364,-0.35982938062284364,-0.35982938062284364
2019-09-08,0.6333220225107036,0.6333220225107036,0.6333220225107036,0.6466759081643375,0.6466759081643375,0.6466759081643375,0.6756494808420279,0.6756494808420279,0.6756494808420279,0.6435955255887216,0.6435955255887216,0.6435955255887216
2019-09-15,-0.014274867478776111,-0.014274867478776111,-0.014274867478776111,-0.09105574900618746,-0.09105574900618746,-0.09105574900618746,-0.18295010191488875,-0.18295010191488875,-0.18295010191488875,-0.20706089242150047,-0.20706089242150047,-0.20706089242150047
2019-09-22,-0.5976414786747263,-0.5976414786747263,-0.5976414786747263,-0.6481763233838556,-0.6481763233838556,-0.6481763233838556,-0.7255626534799128,-0.7255626534799128,-0.7255626534799128,-0.7414813101768918,-0.7414813101768918,-0.7414813101768918
2019-09-29,-1.2364137867503928,-1.2364137867503928,-1.2364137867503928,-1.0463286643859937,-1.0463286643859937,-1.0463286643859937,-1.0581367753224888,-1.0581367753224888,-1.0581367753224888,-0.9009631277861995,-0.9009631277861995,-0.9009631277861995
2019-10-06,-0.23457401901302494,-0.23457401901302494,-0.23457401901302494,-0.17254343090385638,-0.17254343090385638,-0.17254343090385638,-0.24374640470929862,-0.24374640470929862,-0.24374640470929862,-0.3438805980305573,-0.3438805980305573,-0.3438805980305573
2019-10-13,0.07434232144593343,0.07434232144593343,0.07434232144593343,0.006442097773460719,0.006442097773460719,0.006442097773460719,0.1670164593122284,0.1670164593122284,0.1670164593122284,0.0890343071346121,0.0890343071346121,0.0890343071346121
2019-10-20,0.7354143486773583,0.7354143486773583,0.7354143486773583,0.7384389402917609,0.7384389402917609,0.7384389402917609,0.7384005689050568,0.7384005689050568,0.7384005689050568,0.7759032002155563,0.7759032002155563,0.7759032002155563
2019-10-27,1.0189464693463464,1.0189464693463464,1.0189464693463464,0.9887282043484463,0.9887282043484463,0.9887282043484463,1.0318343289798773,1.0318343289798773,1.0318343289798773,1.0120733904633767,1.0120733904633767,1.0120733904633767
2019-11-03,1.113271004688733,1.113271004688733,1.113271004688733,1.130175296431469,1.130175296431469,1.130175296431469,1.122455777144537,1.122455777144537,1.122455777144537,1.1459273961605014,1.1459273961605014,1.1459273961605014
2019-11-10,0.9615549022794193,0.9615549022794193,0.9615549022794193,0.9566676345718106,0.9566676345718106,0.9566676345718106,0.9761726363918276,0.9761726363918276,0.9761726363918276,0.9571126158890694,0.9571126158890694,0.9571126158890694
2019-11-17,1.0886511308196867,1.0886511308196867,1.0886511308196867,1.0666652521985545,1.0666652521985545,1.0666652521985545,1.0451615855168375,1.0451615855168375,1.0451615855168375,1.0116720584219139,1.0116720584219139,1.0116720584219139
2019-11-24,0.9720803871710395,0.9720803871710395,0.9720803871710395,1.054869358920162,1.054869358920162,1.054869358920162,1.034099981060075,1.034099981060075,1.034099981060075,0.9929963901285052,0.9929963901285052,0.9929963901285052
2019-12-01,1.2412437384056028,1.2412437384056028,1.2412437384056028,1.2641972373074823,1.2641972373074823,1.2641972373074823,1.2544429909791255,1.2544429909791255,1.2544429909791255,1.2734736074289341,1.2734736074289341,1.2734736074289341
2019-12-08,1.9097801529709244,1.9097801529709244,1.9097801529709244,1.9183570794120453,1.9183570794120453,1.9183570794120453,1.7639226987582928,1.7639226987582928,1.7639226987582928,1.8367600172855125,1.8367600172855125,1.8367600172855125
2019-12-15,1.7539544538100311,1.7539544538100311,1.7539544538100311,1.7778673224142891,1.7778673224142891,1.7778673224142891,1.7503542429487817,1.7503542429487817,1.7503542429487817,1.7280988168377867,1.7280988168377867,1.7280988168377867
2019-12-22,1.7994980924215958,1.7994980924215958,1.7994980924215958,1.8413995019181715,1.8413995019181715,1.8413995019181715,1.7802127955292284,1.7802127955292284,1.7802127955292284,1.7659130716373537,1.7659130716373537,1.7659130716373537
2019-12-29,1.6505251068709021,1.6505251068709021,1.6505251068709021,1.7273924859588794,1.7273924859588794,1.7273924859588794,1.6461234394157078,1.6461234394157078,1.6461234394157078,1.6342928486020627,1.6342928486020627,1.6342928486020627
