Date,Doubleline Opportunistic Credit_Open_average,Doubleline Opportunistic Credit_Open_max,Doubleline Opportunistic Credit_Open_min,Doubleline Opportunistic Credit_High_average,Doubleline Opportunistic Credit_High_max,Doubleline Opportunistic Credit_High_min,Doubleline Opportunistic Credit_Low_average,Doubleline Opportunistic Credit_Low_max,Doubleline Opportunistic Credit_Low_min,Doubleline Opportunistic Credit_Close_average,Doubleline Opportunistic Credit_Close_max,Doubleline Opportunistic Credit_Close_min
2018-04-08,-1.1765257420180186,-1.1765257420180186,-1.1765257420180186,-1.323546592337854,-1.323546592337854,-1.323546592337854,-0.8247828631117824,-0.8247828631117824,-0.8247828631117824,-1.0360161946267057,-1.0360161946267057,-1.0360161946267057
2018-04-15,-2.1611063674292965,-2.1611063674292965,-2.1611063674292965,-2.2255368286627846,-2.2255368286627846,-2.2255368286627846,-2.155535827534661,-2.155535827534661,-2.155535827534661,-2.1896949331111846,-2.1896949331111846,-2.1896949331111846
2018-04-22,-1.3344034538427403,-1.3344034538427403,-1.3344034538427403,-1.468338058888686,-1.468338058888686,-1.468338058888686,-1.7680377808867038,-1.7680377808867038,-1.7680377808867038,-1.7736516378652765,-1.7736516378652765,-1.7736516378652765
2018-04-29,-1.3317139384576189,-1.3317139384576189,-1.3317139384576189,-1.5160261205558219,-1.5160261205558219,-1.5160261205558219,-1.6597638944105237,-1.6597638944105237,-1.6597638944105237,-1.7361926970395412,-1.7361926970395412,-1.7361926970395412
2018-05-06,-1.5665929500506837,-1.5665929500506837,-1.5665929500506837,-1.655270160636585,-1.655270160636585,-1.655270160636585,-1.5621790487972143,-1.5621790487972143,-1.5621790487972143,-1.6004675116398697,-1.6004675116398697,-1.6004675116398697
2018-05-13,-1.7401502094898524,-1.7401502094898524,-1.7401502094898524,-1.674095577744346,-1.674095577744346,-1.674095577744346,-1.5617753161352925,-1.5617753161352925,-1.5617753161352925,-1.4721281809116378,-1.4721281809116378,-1.4721281809116378
2018-05-20,-1.4590566265763079,-1.4590566265763079,-1.4590566265763079,-1.0387274530499093,-1.0387274530499093,-1.0387274530499093,-1.1823743070906285,-1.1823743070906285,-1.1823743070906285,-0.8950665412392668,-0.8950665412392668,-0.8950665412392668
2018-05-27,-0.26592097598410275,-0.26592097598410275,-0.26592097598410275,-0.4156835872798436,-0.4156835872798436,-0.4156835872798436,-0.6970965153453669,-0.6970965153453669,-0.6970965153453669,-0.30148047063343725,-0.30148047063343725,-0.30148047063343725
2018-06-03,-0.6930465135096446,-0.6930465135096446,-0.6930465135096446,0.111610477107131,0.111610477107131,0.111610477107131,-0.39690861047848724,-0.39690861047848724,-0.39690861047848724,0.2705653429471707,0.2705653429471707,0.2705653429471707
2018-06-10,-0.36455377672067296,-0.36455377672067296,-0.36455377672067296,-0.6700213581519714,-0.6700213581519714,-0.6700213581519714,-0.5418467576668593,-0.5418467576668593,-0.5418467576668593,-0.6359793125154829,-0.6359793125154829,-0.6359793125154829
2018-06-17,-0.7269143400243782,-0.7269143400243782,-0.7269143400243782,-0.6710065211803834,-0.6710065211803834,-0.6710065211803834,-1.3531959905007183,-1.3531959905007183,-1.3531959905007183,-0.7194878004449751,-0.7194878004449751,-0.7194878004449751
2018-06-24,-0.7513420984816036,-0.7513420984816036,-0.7513420984816036,-0.5537514079888092,-0.5537514079888092,-0.5537514079888092,-0.5224022751593704,-0.5224022751593704,-0.5224022751593704,-0.7745525729950193,-0.7745525729950193,-0.7745525729950193
