Date,Schwab amental EM Large Company_Open_average,Schwab amental EM Large Company_Open_max,Schwab amental EM Large Company_Open_min,Schwab amental EM Large Company_High_average,Schwab amental EM Large Company_High_max,Schwab amental EM Large Company_High_min,Schwab amental EM Large Company_Low_average,Schwab amental EM Large Company_Low_max,Schwab amental EM Large Company_Low_min,Schwab amental EM Large Company_Close_average,Schwab amental EM Large Company_Close_max,Schwab amental EM Large Company_Close_min
2018-04-08,-1.04481686905883,-1.04481686905883,-1.04481686905883,-1.223082431333171,-1.223082431333171,-1.223082431333171,-0.8437391966976389,-0.8437391966976389,-0.8437391966976389,-0.8427504331603048,-0.8427504331603048,-0.8427504331603048
2018-04-15,-0.7617787730244994,-0.7617787730244994,-0.7617787730244994,-0.8897141287262047,-0.8897141287262047,-0.8897141287262047,-0.618529481147401,-0.618529481147401,-0.618529481147401,-0.7839691605667942,-0.7839691605667942,-0.7839691605667942
2018-04-22,-0.22022674292771918,-0.22022674292771918,-0.22022674292771918,-0.41523544763690745,-0.41523544763690745,-0.41523544763690745,-0.27208863028285274,-0.27208863028285274,-0.27208863028285274,-0.5601776910510339,-0.5601776910510339,-0.5601776910510339
2018-04-29,-1.3877399865938693,-1.3877399865938693,-1.3877399865938693,-1.4178650364664176,-1.4178650364664176,-1.4178650364664176,-1.2592755410105176,-1.2592755410105176,-1.2592755410105176,-1.3675637538166967,-1.3675637538166967,-1.3675637538166967
2018-05-06,0.06281289780790852,0.06281289780790852,0.06281289780790852,-0.08818840919783082,-0.08818840919783082,-0.08818840919783082,0.19762213891809405,0.19762213891809405,0.19762213891809405,-0.07680078156048623,-0.07680078156048623,-0.07680078156048623
2018-05-13,-0.9904149408434892,-0.9904149408434892,-0.9904149408434892,-1.0791299953045443,-1.0791299953045443,-1.0791299953045443,-0.9059812172636372,-0.9059812172636372,-0.9059812172636372,-0.9386598618384243,-0.9386598618384243,-0.9386598618384243
2018-05-20,-1.8210357932403274,-1.8210357932403274,-1.8210357932403274,-1.8889748017071637,-1.8889748017071637,-1.8889748017071637,-1.6807186474031628,-1.6807186474031628,-1.6807186474031628,-1.6117769542741935,-1.6117769542741935,-1.6117769542741935
2018-05-27,-1.4411269656771835,-1.4411269656771835,-1.4411269656771835,-1.4693079453197422,-1.4693079453197422,-1.4693079453197422,-1.2093835847052077,-1.2093835847052077,-1.2093835847052077,-1.2795414781011862,-1.2795414781011862,-1.2795414781011862
2018-06-03,-1.8535396266268123,-1.8535396266268123,-1.8535396266268123,-1.9181375133678764,-1.9181375133678764,-1.9181375133678764,-1.9411968345087711,-1.9411968345087711,-1.9411968345087711,-1.9192813272316849,-1.9192813272316849,-1.9192813272316849
2018-06-10,-2.5775531458692,-2.5775531458692,-2.5775531458692,-2.5722383964648894,-2.5722383964648894,-2.5722383964648894,-2.700919126455208,-2.700919126455208,-2.700919126455208,-2.58856830072539,-2.58856830072539,-2.58856830072539
2018-06-17,-2.197492195024431,-2.197492195024431,-2.197492195024431,-2.186912904671359,-2.186912904671359,-2.186912904671359,-2.2920025301908704,-2.2920025301908704,-2.2920025301908704,-2.231733178848269,-2.231733178848269,-2.231733178848269
