Date,ProShares Short Oil & GasEtf_Open_average,ProShares Short Oil & GasEtf_Open_max,ProShares Short Oil & GasEtf_Open_min,ProShares Short Oil & GasEtf_High_average,ProShares Short Oil & GasEtf_High_max,ProShares Short Oil & GasEtf_High_min,ProShares Short Oil & GasEtf_Low_average,ProShares Short Oil & GasEtf_Low_max,ProShares Short Oil & GasEtf_Low_min,ProShares Short Oil & GasEtf_Close_average,ProShares Short Oil & GasEtf_Close_max,ProShares Short Oil & GasEtf_Close_min
2018-05-27,-1.1173795796493937,-1.1173795796493937,-1.1173795796493937,-1.1031157262770372,-1.1031157262770372,-1.1031157262770372,-1.2034054552678466,-1.2034054552678466,-1.2034054552678466,-1.1142549072979877,-1.1142549072979877,-1.1142549072979877
2018-06-03,-1.2210019872424542,-1.2210019872424542,-1.2210019872424542,-1.203783377483546,-1.203783377483546,-1.203783377483546,-1.207364231880343,-1.207364231880343,-1.207364231880343,-1.1836018719039307,-1.1836018719039307,-1.1836018719039307
2018-06-10,-0.7690553561014082,-0.7690553561014082,-0.7690553561014082,-0.7943533103015257,-0.7943533103015257,-0.7943533103015257,-0.7705225714098727,-0.7705225714098727,-0.7705225714098727,-0.791724706178092,-0.791724706178092,-0.791724706178092
2018-06-17,-1.0091205193493724,-1.0091205193493724,-1.0091205193493724,-0.9761622992362827,-0.9761622992362827,-0.9761622992362827,-0.9686963034235458,-0.9686963034235458,-0.9686963034235458,-0.9512804049472589,-0.9512804049472589,-0.9512804049472589
2018-06-24,-1.088041148618632,-1.088041148618632,-1.088041148618632,-1.1065752099737245,-1.1065752099737245,-1.1065752099737245,-1.049166936571758,-1.049166936571758,-1.049166936571758,-1.0751504763091442,-1.0751504763091442,-1.0751504763091442
2018-07-01,-0.7529623955211124,-0.7529623955211124,-0.7529623955211124,-0.770170458627403,-0.770170458627403,-0.770170458627403,-0.7192399407833358,-0.7192399407833358,-0.7192399407833358,-0.7418744245111756,-0.7418744245111756,-0.7418744245111756
2018-07-08,-0.5555050262249454,-0.5555050262249454,-0.5555050262249454,-0.5657493418891014,-0.5657493418891014,-0.5657493418891014,-0.6498731614745746,-0.6498731614745746,-0.6498731614745746,-0.6714220995916811,-0.6714220995916811,-0.6714220995916811
2018-07-15,-0.7222450967617668,-0.7222450967617668,-0.7222450967617668,-0.7094985197132556,-0.7094985197132556,-0.7094985197132556,-0.7558618477162439,-0.7558618477162439,-0.7558618477162439,-0.6713940283874137,-0.6713940283874137,-0.6713940283874137
2018-07-22,-0.9013681202525944,-0.9013681202525944,-0.9013681202525944,-0.8577190033000311,-0.8577190033000311,-0.8577190033000311,-0.8477378451707535,-0.8477378451707535,-0.8477378451707535,-0.8194287167167851,-0.8194287167167851,-0.8194287167167851
2018-07-29,-0.6391638559183693,-0.6391638559183693,-0.6391638559183693,-0.6607508354339714,-0.6607508354339714,-0.6607508354339714,-0.5892567066766383,-0.5892567066766383,-0.5892567066766383,-0.6238884257849815,-0.6238884257849815,-0.6238884257849815
2018-08-05,-0.31824800138521186,-0.31824800138521186,-0.31824800138521186,-0.34457916830754387,-0.34457916830754387,-0.34457916830754387,-0.2683554056697263,-0.2683554056697263,-0.2683554056697263,-0.30557994200170474,-0.30557994200170474,-0.30557994200170474
2018-08-12,0.493075503890059,0.493075503890059,0.493075503890059,0.5736010280767595,0.5736010280767595,0.5736010280767595,0.5404494864765995,0.5404494864765995,0.5404494864765995,0.6262806298723995,0.6262806298723995,0.6262806298723995
2018-08-19,0.2911941355603479,0.2911941355603479,0.2911941355603479,0.39113829185431187,0.39113829185431187,0.39113829185431187,-0.12433101081817302,-0.12433101081817302,-0.12433101081817302,0.4674536322789689,0.4674536322789689,0.4674536322789689
2018-08-26,-0.3437378734446774,-0.3437378734446774,-0.3437378734446774,-0.2443061482326823,-0.2443061482326823,-0.2443061482326823,-0.1902335606731943,-0.1902335606731943,-0.1902335606731943,-0.15806861460053975,-0.15806861460053975,-0.15806861460053975
