Date,GraniteShares Gold TrustEtf_Open_average,GraniteShares Gold TrustEtf_Open_max,GraniteShares Gold TrustEtf_Open_min,GraniteShares Gold TrustEtf_High_average,GraniteShares Gold TrustEtf_High_max,GraniteShares Gold TrustEtf_High_min,GraniteShares Gold TrustEtf_Low_average,GraniteShares Gold TrustEtf_Low_max,GraniteShares Gold TrustEtf_Low_min,GraniteShares Gold TrustEtf_Close_average,GraniteShares Gold TrustEtf_Close_max,GraniteShares Gold TrustEtf_Close_min
2018-08-05,-1.6687592011872048,-1.6687592011872048,-1.6687592011872048,-1.639534057202747,-1.639534057202747,-1.639534057202747,-1.6424262554812754,-1.6424262554812754,-1.6424262554812754,-1.6757334790224883,-1.6757334790224883,-1.6757334790224883
2018-08-12,-2.0246608357417326,-2.0246608357417326,-2.0246608357417326,-2.0179718620021068,-2.0179718620021068,-2.0179718620021068,-2.0389436645056,-2.0389436645056,-2.0389436645056,-1.9553287311891812,-1.9553287311891812,-1.9553287311891812
2018-08-19,-1.5058207693072116,-1.5058207693072116,-1.5058207693072116,-1.3509023298447713,-1.3509023298447713,-1.3509023298447713,-1.4690448027092187,-1.4690448027092187,-1.4690448027092187,-1.3574744687311018,-1.3574744687311018,-1.3574744687311018
2018-08-26,-1.2786900536254413,-1.2786900536254413,-1.2786900536254413,-1.3081628590806864,-1.3081628590806864,-1.3081628590806864,-1.2814110061067303,-1.2814110061067303,-1.2814110061067303,-1.3496938049666494,-1.3496938049666494,-1.3496938049666494
2018-09-02,-1.2497231456671447,-1.2497231456671447,-1.2497231456671447,-1.298899454979481,-1.298899454979481,-1.298899454979481,-1.27431613674312,-1.27431613674312,-1.27431613674312,-1.2994418204980982,-1.2994418204980982,-1.2994418204980982
2018-09-09,-1.063292762428601,-1.063292762428601,-1.063292762428601,-1.1254499582669384,-1.1254499582669384,-1.1254499582669384,-1.1851174157266449,-1.1851174157266449,-1.1851174157266449,-1.246635325845747,-1.246635325845747,-1.246635325845747
2018-09-16,-1.1468686110667192,-1.1468686110667192,-1.1468686110667192,-1.0679257783768266,-1.0679257783768266,-1.0679257783768266,-1.1010510796656339,-1.1010510796656339,-1.1010510796656339,-1.0369129106360067,-1.0369129106360067,-1.0369129106360067
2018-09-23,-1.2150282770633338,-1.2150282770633338,-1.2150282770633338,-1.1492354344244349,-1.1492354344244349,-1.1492354344244349,-1.190325831206359,-1.190325831206359,-1.190325831206359,-1.091711939312231,-1.091711939312231,-1.091711939312231
2018-09-30,-0.733202931388789,-0.733202931388789,-0.733202931388789,-0.7927602154289249,-0.7927602154289249,-0.7927602154289249,-0.7076822248819482,-0.7076822248819482,-0.7076822248819482,-0.741361021589842,-0.741361021589842,-0.741361021589842
2018-10-07,-0.18632787971463138,-0.18632787971463138,-0.18632787971463138,-0.25194739583124165,-0.25194739583124165,-0.25194739583124165,-0.2547218224391436,-0.2547218224391436,-0.2547218224391436,-0.3048673021745598,-0.3048673021745598,-0.3048673021745598
2018-10-14,0.04413070898133065,0.04413070898133065,0.04413070898133065,-0.015489846472416226,-0.015489846472416226,-0.015489846472416226,0.09007920971022261,0.09007920971022261,0.09007920971022261,0.044780586776111145,0.044780586776111145,0.044780586776111145
2018-10-21,0.4355751747850386,0.4355751747850386,0.4355751747850386,0.661547024346992,0.661547024346992,0.661547024346992,0.5081249972975342,0.5081249972975342,0.5081249972975342,0.4293243430104982,0.4293243430104982,0.4293243430104982
2018-10-28,0.5548174942895147,0.5548174942895147,0.5548174942895147,0.5625347892173058,0.5625347892173058,0.5625347892173058,0.5834771456888154,0.5834771456888154,0.5834771456888154,0.5520546778260735,0.5520546778260735,0.5520546778260735
2018-11-04,-0.2496944266369782,-0.2496944266369782,-0.2496944266369782,-0.38901991254105134,-0.38901991254105134,-0.38901991254105134,-0.2497320076042145,-0.2497320076042145,-0.2497320076042145,-0.3298443653147615,-0.3298443653147615,-0.3298443653147615
2018-11-11,0.5036581798033107,0.5036581798033107,0.5036581798033107,0.35377573510296595,0.35377573510296595,0.35377573510296595,0.3570645059316295,0.3570645059316295,0.3570645059316295,0.36785143020084576,0.36785143020084576,0.36785143020084576
2018-11-18,0.6653747496905872,0.6653747496905872,0.6653747496905872,0.49975752644273763,0.49975752644273763,0.49975752644273763,0.6671428133496062,0.6671428133496062,0.6671428133496062,0.6476260814185617,0.6476260814185617,0.6476260814185617
2018-11-25,0.5399775619468121,0.5399775619468121,0.5399775619468121,0.4150205022253286,0.4150205022253286,0.4150205022253286,0.4856404970657964,0.4856404970657964,0.4856404970657964,0.6444332860051514,0.6444332860051514,0.6444332860051514
2018-12-02,1.8034424588906055,1.8034424588906055,1.8034424588906055,2.0049457132308124,2.0049457132308124,2.0049457132308124,1.895948197981113,1.895948197981113,1.895948197981113,2.1831328681536166,2.1831328681536166,2.1831328681536166
2018-12-09,1.2150475552170343,1.2150475552170343,1.2150475552170343,1.3130400123659836,1.3130400123659836,1.3130400123659836,1.3051039883065247,1.3051039883065247,1.3051039883065247,1.4011952632054172,1.4011952632054172,1.4011952632054172
2018-12-16,2.1944939531433274,2.1944939531433274,2.1944939531433274,2.0980512956256026,2.0980512956256026,2.0980512956256026,1.9859609519524406,1.9859609519524406,1.9859609519524406,2.006142405670531,2.006142405670531,2.006142405670531
2018-12-23,2.3471609212805054,2.3471609212805054,2.3471609212805054,2.3927087996980654,2.3927087996980654,2.3927087996980654,2.4244811008925673,2.4244811008925673,2.4244811008925673,2.516812038338157,2.516812038338157,2.516812038338157
2018-12-30,2.1896953761243543,2.1896953761243543,2.1896953761243543,2.1994482309183647,2.1994482309183647,2.1994482309183647,2.0837020749605997,2.0837020749605997,2.0837020749605997,2.2630715291727204,2.2630715291727204,2.2630715291727204
2019-01-06,2.0024459276216633,2.0024459276216633,2.0024459276216633,2.0251565543357226,2.0251565543357226,2.0251565543357226,2.054302835722348,2.054302835722348,2.054302835722348,1.9897515700691015,1.9897515700691015,1.9897515700691015
2019-01-13,1.5813664237573113,1.5813664237573113,1.5813664237573113,1.5711298607798305,1.5711298607798305,1.5711298607798305,1.5947766223320443,1.5947766223320443,1.5947766223320443,1.5216415894651087,1.5216415894651087,1.5216415894651087
2019-01-20,1.692087457969324,1.692087457969324,1.692087457969324,1.7868546255624944,1.7868546255624944,1.7868546255624944,1.7510293569452802,1.7510293569452802,1.7510293569452802,1.8413088983974217,1.8413088983974217,1.8413088983974217
2019-01-27,2.1358643411563363,2.1358643411563363,2.1358643411563363,2.086087809307961,2.086087809307961,2.086087809307961,2.0455063015474324,2.0455063015474324,2.0455063015474324,2.0296152347123537,2.0296152347123537,2.0296152347123537
2019-02-03,1.6772881109914681,1.6772881109914681,1.6772881109914681,1.6701187808947933,1.6701187808947933,1.6701187808947933,1.7501004714452284,1.7501004714452284,1.7501004714452284,1.710622450245987,1.710622450245987,1.710622450245987
2019-02-10,1.6184824802221383,1.6184824802221383,1.6184824802221383,1.6644715710502218,1.6644715710502218,1.6644715710502218,1.6114572191474068,1.6114572191474068,1.6114572191474068,1.6722025679538994,1.6722025679538994,1.6722025679538994
2019-02-17,1.7347975944630845,1.7347975944630845,1.7347975944630845,1.707078800363016,1.707078800363016,1.707078800363016,1.7288290554715446,1.7288290554715446,1.7288290554715446,1.6683891689808352,1.6683891689808352,1.6683891689808352
2019-02-24,1.0141255917751215,1.0141255917751215,1.0141255917751215,1.0391704006317513,1.0391704006317513,1.0391704006317513,0.6982866724982646,0.6982866724982646,0.6982866724982646,0.6298365845054755,0.6298365845054755,0.6298365845054755
2019-03-03,0.728542973196142,0.728542973196142,0.728542973196142,0.7053295969649448,0.7053295969649448,0.7053295969649448,0.7720936066614476,0.7720936066614476,0.7720936066614476,0.8032921871596599,0.8032921871596599,0.8032921871596599
2019-03-10,0.7510294045810274,0.7510294045810274,0.7510294045810274,0.8028886856519574,0.8028886856519574,0.8028886856519574,0.8180581012496627,0.8180581012496627,0.8180581012496627,0.7481294016869054,0.7481294016869054,0.7481294016869054
2019-03-17,0.8926810724974601,0.8926810724974601,0.8926810724974601,0.960392435821984,0.960392435821984,0.960392435821984,0.9570788048540783,0.9570788048540783,0.9570788048540783,0.9168273408326124,0.9168273408326124,0.9168273408326124
2019-03-24,0.5007072853894444,0.5007072853894444,0.5007072853894444,0.41670798553388066,0.41670798553388066,0.41670798553388066,0.37164996079687235,0.37164996079687235,0.37164996079687235,0.329655780030816,0.329655780030816,0.329655780030816
2019-03-31,0.16034296144324997,0.16034296144324997,0.16034296144324997,0.16347062266909682,0.16347062266909682,0.16347062266909682,0.20169538498923625,0.20169538498923625,0.20169538498923625,0.21766739109168082,0.21766739109168082,0.21766739109168082
2019-04-07,0.06581696076060599,0.06581696076060599,0.06581696076060599,0.09869817384741879,0.09869817384741879,0.09869817384741879,0.1430529582859007,0.1430529582859007,0.1430529582859007,0.08977217327586332,0.08977217327586332,0.08977217327586332
2019-04-14,-0.7967216369729672,-0.7967216369729672,-0.7967216369729672,-0.6605829957241091,-0.6605829957241091,-0.6605829957241091,-0.6962367229627425,-0.6962367229627425,-0.6962367229627425,-0.6851373994073305,-0.6851373994073305,-0.6851373994073305
2019-04-21,-0.3889096291130196,-0.3889096291130196,-0.3889096291130196,-0.35852697254811766,-0.35852697254811766,-0.35852697254811766,-0.34733273253624874,-0.34733273253624874,-0.34733273253624874,-0.3212770195611721,-0.3212770195611721,-0.3212770195611721
2019-04-28,-1.0353923381414125,-1.0353923381414125,-1.0353923381414125,-0.9412003897291525,-0.9412003897291525,-0.9412003897291525,-0.8760005488343344,-0.8760005488343344,-0.8760005488343344,-0.8968530668344794,-0.8968530668344794,-0.8968530668344794
2019-05-05,-0.6624733223803502,-0.6624733223803502,-0.6624733223803502,-0.6477441296014023,-0.6477441296014023,-0.6477441296014023,-0.5221775637755686,-0.5221775637755686,-0.5221775637755686,-0.6763190130459149,-0.6763190130459149,-0.6763190130459149
2019-05-12,-0.9313885088241309,-0.9313885088241309,-0.9313885088241309,-1.1027035042017248,-1.1027035042017248,-1.1027035042017248,-1.263142034832646,-1.263142034832646,-1.263142034832646,-1.1169306667575127,-1.1169306667575127,-1.1169306667575127
2019-05-19,-0.7507293480837831,-0.7507293480837831,-0.7507293480837831,-0.969742913959828,-0.969742913959828,-0.969742913959828,-0.8360765974086706,-0.8360765974086706,-0.8360765974086706,-0.7246168641902966,-0.7246168641902966,-0.7246168641902966
2019-05-26,0.0874568575863288,0.0874568575863288,0.0874568575863288,0.3142936330963111,0.3142936330963111,0.3142936330963111,0.16072356513535957,0.16072356513535957,0.16072356513535957,0.5715049507776738,0.5715049507776738,0.5715049507776738
2019-06-02,2.2117091830968363,2.2117091830968363,2.2117091830968363,2.3393912477188255,2.3393912477188255,2.3393912477188255,2.2604364883006154,2.2604364883006154,2.2604364883006154,2.245316528451375,2.245316528451375,2.245316528451375
2019-06-09,2.021901474684552,2.021901474684552,2.021901474684552,2.1041066626158793,2.1041066626158793,2.1041066626158793,1.8733984359244442,1.8733984359244442,1.8733984359244442,1.9061790785711263,1.9061790785711263,1.9061790785711263
2019-06-16,3.0780881928207617,3.0780881928207617,3.0780881928207617,3.0294380836404695,3.0294380836404695,3.0294380836404695,3.046848923820303,3.046848923820303,3.046848923820303,3.1671078777685935,3.1671078777685935,3.1671078777685935
2019-06-23,2.637094787421325,2.637094787421325,2.637094787421325,2.610393878347564,2.610393878347564,2.610393878347564,2.717462019859428,2.717462019859428,2.717462019859428,2.664697364420732,2.664697364420732,2.664697364420732
2019-06-30,1.8703054622994453,1.8703054622994453,1.8703054622994453,1.9449421634304567,1.9449421634304567,1.9449421634304567,1.8632008352556577,1.8632008352556577,1.8632008352556577,2.0203253621335566,2.0203253621335566,2.0203253621335566
2019-07-07,1.9163631357168538,1.9163631357168538,1.9163631357168538,1.9604348371281082,1.9604348371281082,1.9604348371281082,1.9527296465316701,1.9527296465316701,1.9527296465316701,1.9916701728309463,1.9916701728309463,1.9916701728309463
2019-07-14,2.0527930683095112,2.0527930683095112,2.0527930683095112,2.0744110753069553,2.0744110753069553,2.0744110753069553,1.9394999230289314,1.9394999230289314,1.9394999230289314,1.8537711839574886,1.8537711839574886,1.8537711839574886
2019-07-21,1.5954392812908824,1.5954392812908824,1.5954392812908824,1.5012707186195513,1.5012707186195513,1.5012707186195513,1.621902676533671,1.621902676533671,1.621902676533671,1.5005241625175363,1.5005241625175363,1.5005241625175363
2019-07-28,1.5813753623635696,1.5813753623635696,1.5813753623635696,1.679743846824207,1.679743846824207,1.679743846824207,1.6902710726383954,1.6902710726383954,1.6902710726383954,1.6850234183876418,1.6850234183876418,1.6850234183876418
2019-08-04,2.142779436236913,2.142779436236913,2.142779436236913,2.139686541192178,2.139686541192178,2.139686541192178,2.184085688110365,2.184085688110365,2.184085688110365,2.1435436448513565,2.1435436448513565,2.1435436448513565
2019-08-11,1.9872749568573849,1.9872749568573849,1.9872749568573849,1.9266165398921442,1.9266165398921442,1.9266165398921442,1.9610482102164297,1.9610482102164297,1.9610482102164297,1.9615875900115554,1.9615875900115554,1.9615875900115554
2019-08-18,1.6157652635232997,1.6157652635232997,1.6157652635232997,1.8081400254654496,1.8081400254654496,1.8081400254654496,1.692636235841257,1.692636235841257,1.692636235841257,1.8528479418968136,1.8528479418968136,1.8528479418968136
2019-08-25,1.6460498719125987,1.6460498719125987,1.6460498719125987,1.6069378107765824,1.6069378107765824,1.6069378107765824,1.6413576214322136,1.6413576214322136,1.6413576214322136,1.5776381267487676,1.5776381267487676,1.5776381267487676
2019-09-01,1.4445055742775288,1.4445055742775288,1.4445055742775288,1.3922591489737195,1.3922591489737195,1.3922591489737195,1.3314520244079557,1.3314520244079557,1.3314520244079557,1.232595591029643,1.232595591029643,1.232595591029643
2019-09-08,1.145882622441182,1.145882622441182,1.145882622441182,1.1034977077114942,1.1034977077114942,1.1034977077114942,1.0095868741242544,1.0095868741242544,1.0095868741242544,0.9239087088694584,0.9239087088694584,0.9239087088694584
2019-09-15,0.9947522491757755,0.9947522491757755,0.9947522491757755,1.0579210486381225,1.0579210486381225,1.0579210486381225,1.0705469136698746,1.0705469136698746,1.0705469136698746,1.1571290608378932,1.1571290608378932,1.1571290608378932
2019-09-22,0.7631228611779483,0.7631228611779483,0.7631228611779483,0.8171376521944604,0.8171376521944604,0.8171376521944604,0.8202334219998069,0.8202334219998069,0.8202334219998069,0.8405232661734112,0.8405232661734112,0.8405232661734112
2019-09-29,0.8491445182784513,0.8491445182784513,0.8491445182784513,0.8157924453587548,0.8157924453587548,0.8157924453587548,0.8978163168162623,0.8978163168162623,0.8978163168162623,0.878456197482043,0.878456197482043,0.878456197482043
2019-10-06,0.553848360778296,0.553848360778296,0.553848360778296,0.45861742397685146,0.45861742397685146,0.45861742397685146,0.5010529647096907,0.5010529647096907,0.5010529647096907,0.570781825882302,0.570781825882302,0.570781825882302
2019-10-13,0.547306181381872,0.547306181381872,0.547306181381872,0.48917006977924327,0.48917006977924327,0.48917006977924327,0.6704901186068037,0.6704901186068037,0.6704901186068037,0.5471617945673033,0.5471617945673033,0.5471617945673033
2019-10-20,0.8966145167409701,0.8966145167409701,0.8966145167409701,0.757919815048509,0.757919815048509,0.757919815048509,0.8143170154878485,0.8143170154878485,0.8143170154878485,0.7199289528931871,0.7199289528931871,0.7199289528931871
2019-10-27,0.7934444368818103,0.7934444368818103,0.7934444368818103,0.7043104425854599,0.7043104425854599,0.7043104425854599,0.8928075096892929,0.8928075096892929,0.8928075096892929,0.8348203261234066,0.8348203261234066,0.8348203261234066
2019-11-03,-0.3985677332304668,-0.3985677332304668,-0.3985677332304668,-0.379382811504901,-0.379382811504901,-0.379382811504901,-0.29990987274366354,-0.29990987274366354,-0.29990987274366354,-0.4376234887168739,-0.4376234887168739,-0.4376234887168739
2019-11-10,-0.3425748918569396,-0.3425748918569396,-0.3425748918569396,-0.450001276711248,-0.450001276711248,-0.450001276711248,-0.2356075240377246,-0.2356075240377246,-0.2356075240377246,-0.3083032530921118,-0.3083032530921118,-0.3083032530921118
2019-11-17,-0.3874701507526874,-0.3874701507526874,-0.3874701507526874,-0.5791883349955422,-0.5791883349955422,-0.5791883349955422,-0.4423257230773224,-0.4423257230773224,-0.4423257230773224,-0.5737953348906463,-0.5737953348906463,-0.5737953348906463
2019-11-24,-1.029870337174735,-1.029870337174735,-1.029870337174735,-0.8517780265539946,-0.8517780265539946,-0.8517780265539946,-0.8528054538940676,-0.8528054538940676,-0.8528054538940676,-0.6751515358884677,-0.6751515358884677,-0.6751515358884677
2019-12-01,-0.7954306794664722,-0.7954306794664722,-0.7954306794664722,-0.989372202471273,-0.989372202471273,-0.989372202471273,-0.8224204548348416,-0.8224204548348416,-0.8224204548348416,-0.8984813659127614,-0.8984813659127614,-0.8984813659127614
2019-12-08,-0.8014388721748851,-0.8014388721748851,-0.8014388721748851,-0.6860674700846092,-0.6860674700846092,-0.6860674700846092,-0.8091125146294258,-0.8091125146294258,-0.8091125146294258,-0.5385551321303028,-0.5385551321303028,-0.5385551321303028
2019-12-15,-0.47389334301627345,-0.47389334301627345,-0.47389334301627345,-0.6947978593577327,-0.6947978593577327,-0.6947978593577327,-0.47046366079215174,-0.47046366079215174,-0.47046366079215174,-0.6748883794661381,-0.6748883794661381,-0.6748883794661381
2019-12-22,0.810084346961752,0.810084346961752,0.810084346961752,0.7357847429408833,0.7357847429408833,0.7357847429408833,1.1211843891431046,1.1211843891431046,1.1211843891431046,0.7959282889619089,0.7959282889619089,0.7959282889619089
2019-12-29,2.1656478696490895,2.1656478696490895,2.1656478696490895,1.9717013083700723,1.9717013083700723,1.9717013083700723,2.3118880582512373,2.3118880582512373,2.3118880582512373,2.1738884481873297,2.1738884481873297,2.1738884481873297
