Date,Direxion Daily Mid Cap Bear 3X Shares_etf_Open_average,Direxion Daily Mid Cap Bear 3X Shares_etf_Open_max,Direxion Daily Mid Cap Bear 3X Shares_etf_Open_min,Direxion Daily Mid Cap Bear 3X Shares_etf_High_average,Direxion Daily Mid Cap Bear 3X Shares_etf_High_max,Direxion Daily Mid Cap Bear 3X Shares_etf_High_min,Direxion Daily Mid Cap Bear 3X Shares_etf_Low_average,Direxion Daily Mid Cap Bear 3X Shares_etf_Low_max,Direxion Daily Mid Cap Bear 3X Shares_etf_Low_min,Direxion Daily Mid Cap Bear 3X Shares_etf_Close_average,Direxion Daily Mid Cap Bear 3X Shares_etf_Close_max,Direxion Daily Mid Cap Bear 3X Shares_etf_Close_min
2018-04-08,-0.2872101771057043,-0.2872101771057043,-0.2872101771057043,-0.25831886240720153,-0.25831886240720153,-0.25831886240720153,-0.05504649799112744,-0.05504649799112744,-0.05504649799112744,0.002055163920353904,0.002055163920353904,0.002055163920353904
2018-04-15,-0.6853698861321591,-0.6853698861321591,-0.6853698861321591,-0.5692154361426814,-0.5692154361426814,-0.5692154361426814,-0.49356948895848163,-0.49356948895848163,-0.49356948895848163,-0.4191494089944312,-0.4191494089944312,-0.4191494089944312
2018-04-22,-0.46313448950542196,-0.46313448950542196,-0.46313448950542196,-0.46058412152966566,-0.46058412152966566,-0.46058412152966566,-0.24320235363116913,-0.24320235363116913,-0.24320235363116913,-0.4863067431970985,-0.4863067431970985,-0.4863067431970985
2018-04-29,-0.4014662116879811,-0.4014662116879811,-0.4014662116879811,-0.5866080419850048,-0.5866080419850048,-0.5866080419850048,-0.5198030995854916,-0.5198030995854916,-0.5198030995854916,-0.554586041345142,-0.554586041345142,-0.554586041345142
2018-05-06,-1.6943562380430797,-1.6943562380430797,-1.6943562380430797,-1.6786748593642578,-1.6786748593642578,-1.6786748593642578,-1.8813319872120546,-1.8813319872120546,-1.8813319872120546,-1.587427876457187,-1.587427876457187,-1.587427876457187
2018-05-13,-1.5173744790296164,-1.5173744790296164,-1.5173744790296164,-1.5009171794957796,-1.5009171794957796,-1.5009171794957796,-1.5798065718982064,-1.5798065718982064,-1.5798065718982064,-1.4619577761918836,-1.4619577761918836,-1.4619577761918836
2018-05-20,-1.2849236089724927,-1.2849236089724927,-1.2849236089724927,-1.3252135421067224,-1.3252135421067224,-1.3252135421067224,-1.3337748266870264,-1.3337748266870264,-1.3337748266870264,-1.292058898340634,-1.292058898340634,-1.292058898340634
2018-05-27,-1.4965342792082366,-1.4965342792082366,-1.4965342792082366,-1.3755768203862209,-1.3755768203862209,-1.3755768203862209,-1.5075768378371819,-1.5075768378371819,-1.5075768378371819,-1.376531495958485,-1.376531495958485,-1.376531495958485
2018-06-03,-1.7830820342911784,-1.7830820342911784,-1.7830820342911784,-1.6459342824289074,-1.6459342824289074,-1.6459342824289074,-2.0453602577283125,-2.0453602577283125,-2.0453602577283125,-1.843761166386791,-1.843761166386791,-1.843761166386791
2018-06-10,-1.4678772917032599,-1.4678772917032599,-1.4678772917032599,-1.3453158847053779,-1.3453158847053779,-1.3453158847053779,-1.560958030855652,-1.560958030855652,-1.560958030855652,-1.4006382387374967,-1.4006382387374967,-1.4006382387374967
2018-06-17,-1.424233208717641,-1.424233208717641,-1.424233208717641,-1.2758921880474372,-1.2758921880474372,-1.2758921880474372,-1.3845775436243704,-1.3845775436243704,-1.3845775436243704,-1.2288420348509168,-1.2288420348509168,-1.2288420348509168
2018-06-24,-0.7997705837645678,-0.7997705837645678,-0.7997705837645678,-0.7237630402297638,-0.7237630402297638,-0.7237630402297638,-0.7030500016442219,-0.7030500016442219,-0.7030500016442219,-0.6531698073398869,-0.6531698073398869,-0.6531698073398869
2018-07-01,-0.7671956064269572,-0.7671956064269572,-0.7671956064269572,-0.8347031573568238,-0.8347031573568238,-0.8347031573568238,-1.0477906241283546,-1.0477906241283546,-1.0477906241283546,-1.0782202832087742,-1.0782202832087742,-1.0782202832087742
2018-07-08,-1.247927034791222,-1.247927034791222,-1.247927034791222,-1.1685031544392772,-1.1685031544392772,-1.1685031544392772,-1.1071548420222752,-1.1071548420222752,-1.1071548420222752,-1.0497546332147374,-1.0497546332147374,-1.0497546332147374
2018-07-15,-1.0333712625709077,-1.0333712625709077,-1.0333712625709077,-1.0500918159104362,-1.0500918159104362,-1.0500918159104362,-1.0410548311291368,-1.0410548311291368,-1.0410548311291368,-0.9496046826346957,-0.9496046826346957,-0.9496046826346957
2018-07-22,-0.9530540139373944,-0.9530540139373944,-0.9530540139373944,-0.23519919832809627,-0.23519919832809627,-0.23519919832809627,-0.8265685367825457,-0.8265685367825457,-0.8265685367825457,-0.32921118719436804,-0.32921118719436804,-0.32921118719436804
2018-07-29,-0.6641858385311068,-0.6641858385311068,-0.6641858385311068,-0.9334255109101358,-0.9334255109101358,-0.9334255109101358,-0.7465347932373013,-0.7465347932373013,-0.7465347932373013,-0.843129257832655,-0.843129257832655,-0.843129257832655
2018-08-05,-0.8458980340945571,-0.8458980340945571,-0.8458980340945571,-0.922487472650725,-0.922487472650725,-0.922487472650725,-0.5921404758031592,-0.5921404758031592,-0.5921404758031592,-0.6880669045884302,-0.6880669045884302,-0.6880669045884302
2018-08-12,-1.1973393592311397,-1.1973393592311397,-1.1973393592311397,-1.4020980251332569,-1.4020980251332569,-1.4020980251332569,-1.0969906322699852,-1.0969906322699852,-1.0969906322699852,-1.2555405170596285,-1.2555405170596285,-1.2555405170596285
