Date,WisdomTree Dynamic Currency Hedged International SEtf_Open_average,WisdomTree Dynamic Currency Hedged International SEtf_Open_max,WisdomTree Dynamic Currency Hedged International SEtf_Open_min,WisdomTree Dynamic Currency Hedged International SEtf_High_average,WisdomTree Dynamic Currency Hedged International SEtf_High_max,WisdomTree Dynamic Currency Hedged International SEtf_High_min,WisdomTree Dynamic Currency Hedged International SEtf_Low_average,WisdomTree Dynamic Currency Hedged International SEtf_Low_max,WisdomTree Dynamic Currency Hedged International SEtf_Low_min,WisdomTree Dynamic Currency Hedged International SEtf_Close_average,WisdomTree Dynamic Currency Hedged International SEtf_Close_max,WisdomTree Dynamic Currency Hedged International SEtf_Close_min
2018-04-08,-0.1816942648886323,-0.1816942648886323,-0.1816942648886323,-0.23624613095228417,-0.23624613095228417,-0.23624613095228417,-0.12007791880129917,-0.12007791880129917,-0.12007791880129917,-0.19798654436322233,-0.19798654436322233,-0.19798654436322233
2018-04-15,0.12108618363408966,0.12108618363408966,0.12108618363408966,0.05932539037032075,0.05932539037032075,0.05932539037032075,0.18508361304559443,0.18508361304559443,0.18508361304559443,0.10140711123498006,0.10140711123498006,0.10140711123498006
2018-04-22,0.5943032992718196,0.5943032992718196,0.5943032992718196,0.5402881705388859,0.5402881705388859,0.5402881705388859,0.6866387303476693,0.6866387303476693,0.6866387303476693,0.6128446366751273,0.6128446366751273,0.6128446366751273
2018-04-29,0.9240381529029367,0.9240381529029367,0.9240381529029367,0.8629391662360818,0.8629391662360818,0.8629391662360818,0.9586807311745942,0.9586807311745942,0.9586807311745942,0.8822970957038269,0.8822970957038269,0.8822970957038269
2018-05-06,1.4039375783780104,1.4039375783780104,1.4039375783780104,1.4140273250076336,1.4140273250076336,1.4140273250076336,1.3634845639358033,1.3634845639358033,1.3634845639358033,1.3833421835015927,1.3833421835015927,1.3833421835015927
2018-05-13,1.4888892255414543,1.4888892255414543,1.4888892255414543,1.5361559450214297,1.5361559450214297,1.5361559450214297,1.4231336735043112,1.4231336735043112,1.4231336735043112,1.4950039261391908,1.4950039261391908,1.4950039261391908
2018-05-20,0.2506530999234235,0.2506530999234235,0.2506530999234235,0.5728599694514092,0.5728599694514092,0.5728599694514092,0.2704314524848965,0.2704314524848965,0.2704314524848965,0.34555914903363344,0.34555914903363344,0.34555914903363344
2018-05-27,0.10259919626548056,0.10259919626548056,0.10259919626548056,2.2263836870279783,2.2263836870279783,2.2263836870279783,0.08575088395016794,0.08575088395016794,0.08575088395016794,0.19115519775840692,0.19115519775840692,0.19115519775840692
2018-06-03,0.7969843711630228,0.7969843711630228,0.7969843711630228,0.3839160177629569,0.3839160177629569,0.3839160177629569,0.7834603538929765,0.7834603538929765,0.7834603538929765,0.7572728027379,0.7572728027379,0.7572728027379
2018-06-10,0.871360093903577,0.871360093903577,0.871360093903577,0.4652932103943705,0.4652932103943705,0.4652932103943705,0.8481917571641665,0.8481917571641665,0.8481917571641665,0.8334799589856539,0.8334799589856539,0.8334799589856539
2018-06-17,-1.381210685585877,-1.381210685585877,-1.381210685585877,-1.1187307985982584,-1.1187307985982584,-1.1187307985982584,-1.2135402537168951,-1.2135402537168951,-1.2135402537168951,-1.128160289309154,-1.128160289309154,-1.128160289309154
2018-06-24,-2.693415263152947,-2.693415263152947,-2.693415263152947,-2.47965971395404,-2.47965971395404,-2.47965971395404,-2.564212846198302,-2.564212846198302,-2.564212846198302,-2.624759027008178,-2.624759027008178,-2.624759027008178
2018-07-01,-2.282609469094419,-2.282609469094419,-2.282609469094419,-2.169455117917099,-2.169455117917099,-2.169455117917099,-2.3028449741306165,-2.3028449741306165,-2.3028449741306165,-2.3351910623084504,-2.3351910623084504,-2.3351910623084504
2018-07-08,-1.7606686905418312,-1.7606686905418312,-1.7606686905418312,-1.6196012961087736,-1.6196012961087736,-1.6196012961087736,-1.7447916519747917,-1.7447916519747917,-1.7447916519747917,-1.6620243550678362,-1.6620243550678362,-1.6620243550678362
2018-07-15,-1.2738497940657985,-1.2738497940657985,-1.2738497940657985,-1.2919344607820122,-1.2919344607820122,-1.2919344607820122,-1.2629339598231466,-1.2629339598231466,-1.2629339598231466,-1.3109436158010415,-1.3109436158010415,-1.3109436158010415
2018-07-22,-0.6362306189686878,-0.6362306189686878,-0.6362306189686878,-0.7010825776124537,-0.7010825776124537,-0.7010825776124537,-0.6278658276009118,-0.6278658276009118,-0.6278658276009118,-0.6659989113980134,-0.6659989113980134,-0.6659989113980134
