Date,iShares MSCI Belgium Capped_Open_average,iShares MSCI Belgium Capped_Open_max,iShares MSCI Belgium Capped_Open_min,iShares MSCI Belgium Capped_High_average,iShares MSCI Belgium Capped_High_max,iShares MSCI Belgium Capped_High_min,iShares MSCI Belgium Capped_Low_average,iShares MSCI Belgium Capped_Low_max,iShares MSCI Belgium Capped_Low_min,iShares MSCI Belgium Capped_Close_average,iShares MSCI Belgium Capped_Close_max,iShares MSCI Belgium Capped_Close_min
2018-04-08,-1.0861531009641743,-1.0861531009641743,-1.0861531009641743,-1.2585297335677508,-1.2585297335677508,-1.2585297335677508,-0.9266847493370208,-0.9266847493370208,-0.9266847493370208,-1.047568015191613,-1.047568015191613,-1.047568015191613
2018-04-15,-1.0369857525623718,-1.0369857525623718,-1.0369857525623718,-1.168246595778094,-1.168246595778094,-1.168246595778094,-0.9474692479975076,-0.9474692479975076,-0.9474692479975076,-1.0673209301745152,-1.0673209301745152,-1.0673209301745152
2018-04-22,-1.5683860845535043,-1.5683860845535043,-1.5683860845535043,-1.6500515037082597,-1.6500515037082597,-1.6500515037082597,-1.5484477709010687,-1.5484477709010687,-1.5484477709010687,-1.6513215276742668,-1.6513215276742668,-1.6513215276742668
2018-04-29,-1.7375421801534532,-1.7375421801534532,-1.7375421801534532,-1.797052845052223,-1.797052845052223,-1.797052845052223,-1.5922473868751736,-1.5922473868751736,-1.5922473868751736,-1.6708431835241613,-1.6708431835241613,-1.6708431835241613
2018-05-06,-1.1932850530585954,-1.1932850530585954,-1.1932850530585954,-1.2628021321038423,-1.2628021321038423,-1.2628021321038423,-1.2513068929512667,-1.2513068929512667,-1.2513068929512667,-1.2988457166001752,-1.2988457166001752,-1.2988457166001752
2018-05-13,-1.3999436344940646,-1.3999436344940646,-1.3999436344940646,-1.4098532611471957,-1.4098532611471957,-1.4098532611471957,-1.2567902071301442,-1.2567902071301442,-1.2567902071301442,-1.254330549056929,-1.254330549056929,-1.254330549056929
2018-05-20,-1.6116136941113437,-1.6116136941113437,-1.6116136941113437,-1.5782678298490906,-1.5782678298490906,-1.5782678298490906,-1.49942252693523,-1.49942252693523,-1.49942252693523,-1.440758096452957,-1.440758096452957,-1.440758096452957
2018-05-27,-0.9706158244314276,-0.9706158244314276,-0.9706158244314276,-1.01683203787637,-1.01683203787637,-1.01683203787637,-0.9657565091552412,-0.9657565091552412,-0.9657565091552412,-1.0293426825867646,-1.0293426825867646,-1.0293426825867646
2018-06-03,-1.0885537365262512,-1.0885537365262512,-1.0885537365262512,-0.8829406216438554,-0.8829406216438554,-0.8829406216438554,-0.9596272521820394,-0.9596272521820394,-0.9596272521820394,-0.837273529036071,-0.837273529036071,-0.837273529036071
2018-06-10,-1.5521457414957252,-1.5521457414957252,-1.5521457414957252,-1.5959281848474864,-1.5959281848474864,-1.5959281848474864,-1.61374489099511,-1.61374489099511,-1.61374489099511,-1.5673749510625645,-1.5673749510625645,-1.5673749510625645
2018-06-17,-1.8101137214828085,-1.8101137214828085,-1.8101137214828085,-1.8281257392806585,-1.8281257392806585,-1.8281257392806585,-2.0129377982718046,-2.0129377982718046,-2.0129377982718046,-1.997798222183822,-1.997798222183822,-1.997798222183822
2018-06-24,-1.9067056320793783,-1.9067056320793783,-1.9067056320793783,-1.820329089788156,-1.820329089788156,-1.820329089788156,-1.8452180981240112,-1.8452180981240112,-1.8452180981240112,-1.7853774910350484,-1.7853774910350484,-1.7853774910350484
2018-07-01,-0.5421985949208565,-0.5421985949208565,-0.5421985949208565,-0.5843017008593763,-0.5843017008593763,-0.5843017008593763,-0.49406633024450514,-0.49406633024450514,-0.49406633024450514,-0.5649507984819051,-0.5649507984819051,-0.5649507984819051
2018-07-08,-0.3656521394386017,-0.3656521394386017,-0.3656521394386017,-0.42891828675129273,-0.42891828675129273,-0.42891828675129273,-0.37669196788680714,-0.37669196788680714,-0.37669196788680714,-0.4287359975618516,-0.4287359975618516,-0.4287359975618516
2018-07-15,-0.13354918235384108,-0.13354918235384108,-0.13354918235384108,-0.203585502627588,-0.203585502627588,-0.203585502627588,0.031655128260751654,0.031655128260751654,0.031655128260751654,-0.09096889153195793,-0.09096889153195793,-0.09096889153195793
2018-07-22,0.4987728474576932,0.4987728474576932,0.4987728474576932,0.4342254178552736,0.4342254178552736,0.4342254178552736,0.530818794033648,0.530818794033648,0.530818794033648,0.548329440694574,0.548329440694574,0.548329440694574
2018-07-29,-0.7105853882669247,-0.7105853882669247,-0.7105853882669247,-0.5892209235702757,-0.5892209235702757,-0.5892209235702757,-0.49377071987869586,-0.49377071987869586,-0.49377071987869586,-0.5955017217197012,-0.5955017217197012,-0.5955017217197012
2018-08-05,-1.7311562881689908,-1.7311562881689908,-1.7311562881689908,-1.700455505816962,-1.700455505816962,-1.700455505816962,-1.7383535041595846,-1.7383535041595846,-1.7383535041595846,-1.842153861862429,-1.842153861862429,-1.842153861862429
2018-08-12,-1.2884678331159285,-1.2884678331159285,-1.2884678331159285,-1.3088066246779417,-1.3088066246779417,-1.3088066246779417,-1.0968098171986524,-1.0968098171986524,-1.0968098171986524,-1.1513461636640208,-1.1513461636640208,-1.1513461636640208
2018-08-19,-0.1345549517364443,-0.1345549517364443,-0.1345549517364443,0.11523634117221943,0.11523634117221943,0.11523634117221943,0.04283349761193712,0.04283349761193712,0.04283349761193712,0.20627702489618036,0.20627702489618036,0.20627702489618036
2018-08-26,-1.03394608303228,-1.03394608303228,-1.03394608303228,-1.1391478001247979,-1.1391478001247979,-1.1391478001247979,-1.2403594700452598,-1.2403594700452598,-1.2403594700452598,-1.33477324823741,-1.33477324823741,-1.33477324823741
2018-09-02,-1.9679612648965596,-1.9679612648965596,-1.9679612648965596,-2.048427636898848,-2.048427636898848,-2.048427636898848,-1.837735113289628,-1.837735113289628,-1.837735113289628,-1.8446996829869522,-1.8446996829869522,-1.8446996829869522
2018-09-09,-0.7939159209605506,-0.7939159209605506,-0.7939159209605506,-0.8740057876045498,-0.8740057876045498,-0.8740057876045498,-0.7569245557229,-0.7569245557229,-0.7569245557229,-0.8646110031587051,-0.8646110031587051,-0.8646110031587051
2018-09-16,-0.03562082692783119,-0.03562082692783119,-0.03562082692783119,-0.1116898052716645,-0.1116898052716645,-0.1116898052716645,-0.2667966340479854,-0.2667966340479854,-0.2667966340479854,-0.30754444152471144,-0.30754444152471144,-0.30754444152471144
2018-09-23,-1.569124600422581,-1.569124600422581,-1.569124600422581,-1.6077394993223153,-1.6077394993223153,-1.6077394993223153,-1.5445499792980117,-1.5445499792980117,-1.5445499792980117,-1.584184662847258,-1.584184662847258,-1.584184662847258
2018-09-30,-2.1414994224681045,-2.1414994224681045,-2.1414994224681045,-2.105798974824163,-2.105798974824163,-2.105798974824163,-2.0805206491296944,-2.0805206491296944,-2.0805206491296944,-1.9976735874293836,-1.9976735874293836,-1.9976735874293836
