Date,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Open_average,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Open_max,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Open_min,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_High_average,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_High_max,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_High_min,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Low_average,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Low_max,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Low_min,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Close_average,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Close_max,PowerShares FTSE RAFI Developed Markets ex-US SmalEtf_Close_min
2018-05-27,-0.2173945837522837,-0.2173945837522837,-0.2173945837522837,1.2316527270478324,1.2316527270478324,1.2316527270478324,-0.4256253287978518,-0.4256253287978518,-0.4256253287978518,-0.23441697421335475,-0.23441697421335475,-0.23441697421335475
2018-06-03,0.3543659968558735,0.3543659968558735,0.3543659968558735,0.1778740136928245,0.1778740136928245,0.1778740136928245,0.5003746110734494,0.5003746110734494,0.5003746110734494,0.3836715522029497,0.3836715522029497,0.3836715522029497
2018-06-10,-0.28142406622644167,-0.28142406622644167,-0.28142406622644167,-0.34792439187436014,-0.34792439187436014,-0.34792439187436014,-0.0853699549512298,-0.0853699549512298,-0.0853699549512298,-0.3147467193419449,-0.3147467193419449,-0.3147467193419449
2018-06-17,-1.7588615045899927,-1.7588615045899927,-1.7588615045899927,-1.9715986657230422,-1.9715986657230422,-1.9715986657230422,-1.4136716741649202,-1.4136716741649202,-1.4136716741649202,-1.8981921738351402,-1.8981921738351402,-1.8981921738351402
2018-06-24,-2.458013302929683,-2.458013302929683,-2.458013302929683,-2.2267933269853435,-2.2267933269853435,-2.2267933269853435,-2.271021954044594,-2.271021954044594,-2.271021954044594,-2.186552250346572,-2.186552250346572,-2.186552250346572
2018-07-01,-2.3925821872729225,-2.3925821872729225,-2.3925821872729225,-2.09224639574611,-2.09224639574611,-2.09224639574611,-2.3650648400917524,-2.3650648400917524,-2.3650648400917524,-2.1663674163057616,-2.1663674163057616,-2.1663674163057616
2018-07-08,-1.9590957459374965,-1.9590957459374965,-1.9590957459374965,-1.782998235183476,-1.782998235183476,-1.782998235183476,-1.9211901534719589,-1.9211901534719589,-1.9211901534719589,-1.7097675362944793,-1.7097675362944793,-1.7097675362944793
2018-07-15,-1.637298921462039,-1.637298921462039,-1.637298921462039,-1.5817915767527404,-1.5817915767527404,-1.5817915767527404,-1.6367225477543001,-1.6367225477543001,-1.6367225477543001,-1.644066085982222,-1.644066085982222,-1.644066085982222
2018-07-22,-0.7191849969096454,-0.7191849969096454,-0.7191849969096454,-0.9146920174413071,-0.9146920174413071,-0.9146920174413071,-0.944267410358487,-0.944267410358487,-0.944267410358487,-1.1197552551760932,-1.1197552551760932,-1.1197552551760932
2018-07-29,-1.2261929896428292,-1.2261929896428292,-1.2261929896428292,-1.2753257521165078,-1.2753257521165078,-1.2753257521165078,-1.2777716329749258,-1.2777716329749258,-1.2777716329749258,-1.3583173163512126,-1.3583173163512126,-1.3583173163512126
2018-08-05,-1.7160259399415667,-1.7160259399415667,-1.7160259399415667,-1.7383665163944777,-1.7383665163944777,-1.7383665163944777,-1.857303029039975,-1.857303029039975,-1.857303029039975,-1.744527177803191,-1.744527177803191,-1.744527177803191
2018-08-12,-1.9845676295115595,-1.9845676295115595,-1.9845676295115595,-1.814633065071475,-1.814633065071475,-1.814633065071475,-1.8808029411640814,-1.8808029411640814,-1.8808029411640814,-1.8269173803653542,-1.8269173803653542,-1.8269173803653542
2018-08-19,-1.1023151519513197,-1.1023151519513197,-1.1023151519513197,-1.097866919328357,-1.097866919328357,-1.097866919328357,-1.1767475392482953,-1.1767475392482953,-1.1767475392482953,-1.2112815150628868,-1.2112815150628868,-1.2112815150628868
2018-08-26,-0.8469088615899178,-0.8469088615899178,-0.8469088615899178,-0.7411171497236627,-0.7411171497236627,-0.7411171497236627,-0.8881961637696383,-0.8881961637696383,-0.8881961637696383,-0.7490104914657016,-0.7490104914657016,-0.7490104914657016
2018-09-02,-1.5244175819055765,-1.5244175819055765,-1.5244175819055765,-1.4804545646763119,-1.4804545646763119,-1.4804545646763119,-1.6426447777694504,-1.6426447777694504,-1.6426447777694504,-1.5982880596142568,-1.5982880596142568,-1.5982880596142568
2018-09-09,-0.9603638956676441,-0.9603638956676441,-0.9603638956676441,-1.0038713705834414,-1.0038713705834414,-1.0038713705834414,-0.9629960421742009,-0.9629960421742009,-0.9629960421742009,-1.0735284696756657,-1.0735284696756657,-1.0735284696756657
2018-09-16,-0.3280502344974503,-0.3280502344974503,-0.3280502344974503,-0.36068881570623734,-0.36068881570623734,-0.36068881570623734,-0.27308979354045154,-0.27308979354045154,-0.27308979354045154,-0.4096957040215262,-0.4096957040215262,-0.4096957040215262
2018-09-23,-0.6982157883520265,-0.6982157883520265,-0.6982157883520265,-0.6004982742374707,-0.6004982742374707,-0.6004982742374707,-0.6320888169323154,-0.6320888169323154,-0.6320888169323154,-0.5300081909318486,-0.5300081909318486,-0.5300081909318486
2018-09-30,-1.3594619893704483,-1.3594619893704483,-1.3594619893704483,-1.2709706993405048,-1.2709706993405048,-1.2709706993405048,-1.3744016452328596,-1.3744016452328596,-1.3744016452328596,-1.385918082660048,-1.385918082660048,-1.385918082660048
