Date,Direxion Daily CSI 300 China A Shar_Open_average,Direxion Daily CSI 300 China A Shar_Open_max,Direxion Daily CSI 300 China A Shar_Open_min,Direxion Daily CSI 300 China A Shar_High_average,Direxion Daily CSI 300 China A Shar_High_max,Direxion Daily CSI 300 China A Shar_High_min,Direxion Daily CSI 300 China A Shar_Low_average,Direxion Daily CSI 300 China A Shar_Low_max,Direxion Daily CSI 300 China A Shar_Low_min,Direxion Daily CSI 300 China A Shar_Close_average,Direxion Daily CSI 300 China A Shar_Close_max,Direxion Daily CSI 300 China A Shar_Close_min
2018-04-08,-1.1550931326835376,-1.1550931326835376,-1.1550931326835376,-1.264320931289037,-1.264320931289037,-1.264320931289037,-1.1567429449571913,-1.1567429449571913,-1.1567429449571913,-1.2287071005276953,-1.2287071005276953,-1.2287071005276953
2018-04-15,-1.2672989282774743,-1.2672989282774743,-1.2672989282774743,-1.408024000277477,-1.408024000277477,-1.408024000277477,-1.3363164391959725,-1.3363164391959725,-1.3363164391959725,-1.4562416963378195,-1.4562416963378195,-1.4562416963378195
2018-04-22,-1.0974059478774276,-1.0974059478774276,-1.0974059478774276,-1.197801242029994,-1.197801242029994,-1.197801242029994,-1.1361607729892778,-1.1361607729892778,-1.1361607729892778,-1.228335090841217,-1.228335090841217,-1.228335090841217
2018-04-29,-0.971560188821062,-0.971560188821062,-0.971560188821062,-1.0652159350577546,-1.0652159350577546,-1.0652159350577546,-0.8650272554949605,-0.8650272554949605,-0.8650272554949605,-0.9494964566396804,-0.9494964566396804,-0.9494964566396804
2018-05-06,-0.20590202498887963,-0.20590202498887963,-0.20590202498887963,-0.20894612655263478,-0.20894612655263478,-0.20894612655263478,-0.08323987694805063,-0.08323987694805063,-0.08323987694805063,-0.1610505789151909,-0.1610505789151909,-0.1610505789151909
2018-05-13,-0.16787706980883096,-0.16787706980883096,-0.16787706980883096,-0.21337069111700385,-0.21337069111700385,-0.21337069111700385,-0.07477458293627907,-0.07477458293627907,-0.07477458293627907,-0.1310738641885103,-0.1310738641885103,-0.1310738641885103
2018-05-20,-0.9891207721642272,-0.9891207721642272,-0.9891207721642272,-1.0676859069878,-1.0676859069878,-1.0676859069878,-0.9253755857193496,-0.9253755857193496,-0.9253755857193496,-0.9858455643941451,-0.9858455643941451,-0.9858455643941451
2018-05-27,-0.919817908599069,-0.919817908599069,-0.919817908599069,-1.0016302756275235,-1.0016302756275235,-1.0016302756275235,-0.8653868651962452,-0.8653868651962452,-0.8653868651962452,-0.9120766027000798,-0.9120766027000798,-0.9120766027000798
2018-06-03,-1.1648451842391836,-1.1648451842391836,-1.1648451842391836,-1.1506002632762773,-1.1506002632762773,-1.1506002632762773,-1.0217227493001309,-1.0217227493001309,-1.0217227493001309,-1.0089908360716622,-1.0089908360716622,-1.0089908360716622
2018-06-10,-2.1182683262359845,-2.1182683262359845,-2.1182683262359845,-2.026986972328379,-2.026986972328379,-2.026986972328379,-2.207257574849819,-2.207257574849819,-2.207257574849819,-2.0779742115623816,-2.0779742115623816,-2.0779742115623816
2018-06-17,-2.6541747828797106,-2.6541747828797106,-2.6541747828797106,-2.6207574205603557,-2.6207574205603557,-2.6207574205603557,-2.7253228731613737,-2.7253228731613737,-2.7253228731613737,-2.6957835991338004,-2.6957835991338004,-2.6957835991338004
2018-06-24,-2.596942146104245,-2.596942146104245,-2.596942146104245,-2.565713759989786,-2.565713759989786,-2.565713759989786,-2.5223099485011593,-2.5223099485011593,-2.5223099485011593,-2.5199463927743966,-2.5199463927743966,-2.5199463927743966
2018-07-01,-1.7293965359983976,-1.7293965359983976,-1.7293965359983976,-1.6610740133710635,-1.6610740133710635,-1.6610740133710635,-1.6533872291280103,-1.6533872291280103,-1.6533872291280103,-1.6117529034387743,-1.6117529034387743,-1.6117529034387743
2018-07-08,-1.471146707191578,-1.471146707191578,-1.471146707191578,-1.4591775902422446,-1.4591775902422446,-1.4591775902422446,-1.3992030417986108,-1.3992030417986108,-1.3992030417986108,-1.4386807045510048,-1.4386807045510048,-1.4386807045510048
2018-07-15,-1.1406218222165474,-1.1406218222165474,-1.1406218222165474,-1.1667520283421302,-1.1667520283421302,-1.1667520283421302,-1.1782350245183673,-1.1782350245183673,-1.1782350245183673,-1.2106700464274125,-1.2106700464274125,-1.2106700464274125
2018-07-22,-1.0457694735330052,-1.0457694735330052,-1.0457694735330052,-1.0458452419216442,-1.0458452419216442,-1.0458452419216442,-1.0060126610174889,-1.0060126610174889,-1.0060126610174889,-1.0393067136509602,-1.0393067136509602,-1.0393067136509602
2018-07-29,-1.505454425117016,-1.505454425117016,-1.505454425117016,-1.5225643269228053,-1.5225643269228053,-1.5225643269228053,-1.4961109524029723,-1.4961109524029723,-1.4961109524029723,-1.5232977794222253,-1.5232977794222253,-1.5232977794222253
2018-08-05,-1.086203009040744,-1.086203009040744,-1.086203009040744,-1.0860422207032627,-1.0860422207032627,-1.0860422207032627,-1.0956221180034191,-1.0956221180034191,-1.0956221180034191,-1.114201621726696,-1.114201621726696,-1.114201621726696
2018-08-12,-1.2128956473142056,-1.2128956473142056,-1.2128956473142056,-1.2295090531629194,-1.2295090531629194,-1.2295090531629194,-1.197590691679296,-1.197590691679296,-1.197590691679296,-1.2118450182669185,-1.2118450182669185,-1.2118450182669185
2018-08-19,-0.6086698781462685,-0.6086698781462685,-0.6086698781462685,-0.5862303284494336,-0.5862303284494336,-0.5862303284494336,-0.5614721184066396,-0.5614721184066396,-0.5614721184066396,-0.5595510971701048,-0.5595510971701048,-0.5595510971701048
2018-08-26,-0.9601205015735688,-0.9601205015735688,-0.9601205015735688,-0.8970489318220304,-0.8970489318220304,-0.8970489318220304,-0.8978272329869836,-0.8978272329869836,-0.8978272329869836,-0.850043486725696,-0.850043486725696,-0.850043486725696
2018-09-02,-1.2478217251649086,-1.2478217251649086,-1.2478217251649086,-1.2669093926204658,-1.2669093926204658,-1.2669093926204658,-1.2611235905517337,-1.2611235905517337,-1.2611235905517337,-1.2966062657258657,-1.2966062657258657,-1.2966062657258657
2018-09-09,-1.4776998296596318,-1.4776998296596318,-1.4776998296596318,-1.407885611538056,-1.407885611538056,-1.407885611538056,-1.4497358900615116,-1.4497358900615116,-1.4497358900615116,-1.4326633987577075,-1.4326633987577075,-1.4326633987577075
2018-09-16,-0.15823950070432702,-0.15823950070432702,-0.15823950070432702,-0.21030888370702217,-0.21030888370702217,-0.21030888370702217,-0.16698941695720285,-0.16698941695720285,-0.16698941695720285,-0.15179334211054354,-0.15179334211054354,-0.15179334211054354
2018-09-23,0.20837622287698,0.20837622287698,0.20837622287698,0.17547223574613488,0.17547223574613488,0.17547223574613488,0.2314173313706924,0.2314173313706924,0.2314173313706924,0.21493589986552705,0.21493589986552705,0.21493589986552705
2018-09-30,-1.1495643968360003,-1.1495643968360003,-1.1495643968360003,-1.0646068220965588,-1.0646068220965588,-1.0646068220965588,-1.1234319580079382,-1.1234319580079382,-1.1234319580079382,-0.9829256959779604,-0.9829256959779604,-0.9829256959779604
2018-10-07,-1.6198358838468607,-1.6198358838468607,-1.6198358838468607,-1.661290563646538,-1.661290563646538,-1.661290563646538,-1.6617074166666854,-1.6617074166666854,-1.6617074166666854,-1.715602438576074,-1.715602438576074,-1.715602438576074
2018-10-14,-0.8060650361284963,-0.8060650361284963,-0.8060650361284963,-0.8601652806244476,-0.8601652806244476,-0.8601652806244476,-0.8902779669815822,-0.8902779669815822,-0.8902779669815822,-0.8345095021561888,-0.8345095021561888,-0.8345095021561888
2018-10-21,-1.862993230073607,-1.862993230073607,-1.862993230073607,-1.9166051562721886,-1.9166051562721886,-1.9166051562721886,-2.158847680403347,-2.158847680403347,-2.158847680403347,-2.1061051148364283,-2.1061051148364283,-2.1061051148364283
2018-10-28,-0.47276806435002655,-0.47276806435002655,-0.47276806435002655,-0.4320335386249281,-0.4320335386249281,-0.4320335386249281,-0.4052469536774447,-0.4052469536774447,-0.4052469536774447,-0.43746928129872814,-0.43746928129872814,-0.43746928129872814
2018-11-04,-1.0917866022572176,-1.0917866022572176,-1.0917866022572176,-1.1734493819506777,-1.1734493819506777,-1.1734493819506777,-1.0775806826913912,-1.0775806826913912,-1.0775806826913912,-1.1181066295486313,-1.1181066295486313,-1.1181066295486313
2018-11-11,-0.0388702140776333,-0.0388702140776333,-0.0388702140776333,-0.11519278712995078,-0.11519278712995078,-0.11519278712995078,-0.19633508358773272,-0.19633508358773272,-0.19633508358773272,-0.23270685629893248,-0.23270685629893248,-0.23270685629893248
2018-11-18,-1.093344746404579,-1.093344746404579,-1.093344746404579,-1.1559414660558032,-1.1559414660558032,-1.1559414660558032,-0.9776258038684231,-0.9776258038684231,-0.9776258038684231,-0.9930832458976359,-0.9930832458976359,-0.9930832458976359
2018-11-25,0.19249591794515314,0.19249591794515314,0.19249591794515314,0.19519564400507874,0.19519564400507874,0.19519564400507874,0.2939608510904394,0.2939608510904394,0.2939608510904394,0.2867838830270053,0.2867838830270053,0.2867838830270053
2018-12-02,-1.0012988758008237,-1.0012988758008237,-1.0012988758008237,-0.9644349307644953,-0.9644349307644953,-0.9644349307644953,-0.960462169348575,-0.960462169348575,-0.960462169348575,-0.8388393223376166,-0.8388393223376166,-0.8388393223376166
2018-12-09,-0.8543303768280132,-0.8543303768280132,-0.8543303768280132,-0.8353058142937646,-0.8353058142937646,-0.8353058142937646,-0.7786764879697362,-0.7786764879697362,-0.7786764879697362,-0.829956275249047,-0.829956275249047,-0.829956275249047
2018-12-16,-1.593563906981492,-1.593563906981492,-1.593563906981492,-1.616720930891155,-1.616720930891155,-1.616720930891155,-1.4650671389849375,-1.4650671389849375,-1.4650671389849375,-1.5147304800232126,-1.5147304800232126,-1.5147304800232126
2018-12-23,-1.3708208659656609,-1.3708208659656609,-1.3708208659656609,-1.4006358538703831,-1.4006358538703831,-1.4006358538703831,-1.3623567954643923,-1.3623567954643923,-1.3623567954643923,-1.4207722887862357,-1.4207722887862357,-1.4207722887862357
2018-12-30,-0.9110092414426322,-0.9110092414426322,-0.9110092414426322,-0.8888947136941487,-0.8888947136941487,-0.8888947136941487,-0.8252406668772524,-0.8252406668772524,-0.8252406668772524,-0.6960319904107592,-0.6960319904107592,-0.6960319904107592
2019-01-06,-0.463097931940911,-0.463097931940911,-0.463097931940911,-0.38062752477360456,-0.38062752477360456,-0.38062752477360456,-0.23372214647203096,-0.23372214647203096,-0.23372214647203096,-0.24008920926871366,-0.24008920926871366,-0.24008920926871366
2019-01-13,0.8951516620678466,0.8951516620678466,0.8951516620678466,0.8477902717986678,0.8477902717986678,0.8477902717986678,0.9671948565559221,0.9671948565559221,0.9671948565559221,0.9271814850524928,0.9271814850524928,0.9271814850524928
