Date,DB Gold Double Long Exp 15 Feb 2038Etf_Open_average,DB Gold Double Long Exp 15 Feb 2038Etf_Open_max,DB Gold Double Long Exp 15 Feb 2038Etf_Open_min,DB Gold Double Long Exp 15 Feb 2038Etf_High_average,DB Gold Double Long Exp 15 Feb 2038Etf_High_max,DB Gold Double Long Exp 15 Feb 2038Etf_High_min,DB Gold Double Long Exp 15 Feb 2038Etf_Low_average,DB Gold Double Long Exp 15 Feb 2038Etf_Low_max,DB Gold Double Long Exp 15 Feb 2038Etf_Low_min,DB Gold Double Long Exp 15 Feb 2038Etf_Close_average,DB Gold Double Long Exp 15 Feb 2038Etf_Close_max,DB Gold Double Long Exp 15 Feb 2038Etf_Close_min
2018-05-27,-1.8607036948747977,-1.8607036948747977,-1.8607036948747977,-1.8165772514968412,-1.8165772514968412,-1.8165772514968412,-1.7875293929381229,-1.7875293929381229,-1.7875293929381229,-1.9448346156716323,-1.9448346156716323,-1.9448346156716323
2018-06-03,-1.4665514243049518,-1.4665514243049518,-1.4665514243049518,-1.4983062447299003,-1.4983062447299003,-1.4983062447299003,-1.3494418647615372,-1.3494418647615372,-1.3494418647615372,-1.4621110875612124,-1.4621110875612124,-1.4621110875612124
2018-06-10,-1.7237658774619526,-1.7237658774619526,-1.7237658774619526,-1.80062518311574,-1.80062518311574,-1.80062518311574,-2.155767616390336,-2.155767616390336,-2.155767616390336,-2.093635602655383,-2.093635602655383,-2.093635602655383
2018-06-17,-2.206988448684249,-2.206988448684249,-2.206988448684249,-2.1825156376570796,-2.1825156376570796,-2.1825156376570796,-2.0900034830825027,-2.0900034830825027,-2.0900034830825027,-2.1330873059022455,-2.1330873059022455,-2.1330873059022455
2018-06-24,-2.360460307022028,-2.360460307022028,-2.360460307022028,-2.249144252811128,-2.249144252811128,-2.249144252811128,-2.319328322715274,-2.319328322715274,-2.319328322715274,-2.285470247349083,-2.285470247349083,-2.285470247349083
2018-07-01,-1.9126322873939687,-1.9126322873939687,-1.9126322873939687,-1.9371789297624933,-1.9371789297624933,-1.9371789297624933,-1.8739092756584554,-1.8739092756584554,-1.8739092756584554,-1.902674323941284,-1.902674323941284,-1.902674323941284
2018-07-08,-1.9876003570874243,-1.9876003570874243,-1.9876003570874243,-2.003208112450733,-2.003208112450733,-2.003208112450733,-1.9707874187534657,-1.9707874187534657,-1.9707874187534657,-1.989382522187454,-1.989382522187454,-1.989382522187454
2018-07-15,-1.96876264020477,-1.96876264020477,-1.96876264020477,-1.967999578855408,-1.967999578855408,-1.967999578855408,-1.9666539033249493,-1.9666539033249493,-1.9666539033249493,-1.949260431580903,-1.949260431580903,-1.949260431580903
2018-07-22,-1.7933053400974504,-1.7933053400974504,-1.7933053400974504,-1.7991649727922074,-1.7991649727922074,-1.7991649727922074,-1.8002334376779083,-1.8002334376779083,-1.8002334376779083,-1.8182573790321688,-1.8182573790321688,-1.8182573790321688
2018-07-29,-1.7373440753034255,-1.7373440753034255,-1.7373440753034255,-1.6992692430446423,-1.6992692430446423,-1.6992692430446423,-1.7508238965912961,-1.7508238965912961,-1.7508238965912961,-1.7703473343840301,-1.7703473343840301,-1.7703473343840301
2018-08-05,-1.5685475722295332,-1.5685475722295332,-1.5685475722295332,-1.5931062101726645,-1.5931062101726645,-1.5931062101726645,-1.6083536792954747,-1.6083536792954747,-1.6083536792954747,-1.6179605051194343,-1.6179605051194343,-1.6179605051194343
2018-08-12,-1.947758239747603,-1.947758239747603,-1.947758239747603,-1.9399072997787108,-1.9399072997787108,-1.9399072997787108,-1.9521297706766458,-1.9521297706766458,-1.9521297706766458,-1.8918678661823891,-1.8918678661823891,-1.8918678661823891
2018-08-19,-1.4782491585358735,-1.4782491585358735,-1.4782491585358735,-1.3351612555705679,-1.3351612555705679,-1.3351612555705679,-1.4464517216633137,-1.4464517216633137,-1.4464517216633137,-1.3356689019537284,-1.3356689019537284,-1.3356689019537284
2018-08-26,-1.278793268865929,-1.278793268865929,-1.278793268865929,-1.294838490692931,-1.294838490692931,-1.294838490692931,-1.3006122115246654,-1.3006122115246654,-1.3006122115246654,-1.3511799388341303,-1.3511799388341303,-1.3511799388341303
2018-09-02,-1.2871220967538106,-1.2871220967538106,-1.2871220967538106,-1.309262902719558,-1.309262902719558,-1.309262902719558,-1.2759755798393133,-1.2759755798393133,-1.2759755798393133,-1.3010571685897674,-1.3010571685897674,-1.3010571685897674
2018-09-09,-1.0545391442586407,-1.0545391442586407,-1.0545391442586407,-1.1273930277346313,-1.1273930277346313,-1.1273930277346313,-1.1791432238488972,-1.1791432238488972,-1.1791432238488972,-1.2174580983882914,-1.2174580983882914,-1.2174580983882914
2018-09-16,-1.1632767329694222,-1.1632767329694222,-1.1632767329694222,-1.0995734376059336,-1.0995734376059336,-1.0995734376059336,-1.1239224732758253,-1.1239224732758253,-1.1239224732758253,-1.042534846213352,-1.042534846213352,-1.042534846213352
2018-09-23,-1.2058197670029467,-1.2058197670029467,-1.2058197670029467,-1.1585170044859043,-1.1585170044859043,-1.1585170044859043,-1.1684002353939948,-1.1684002353939948,-1.1684002353939948,-1.1027471069517971,-1.1027471069517971,-1.1027471069517971
2018-09-30,-0.7250682503550786,-0.7250682503550786,-0.7250682503550786,-0.7974829469477009,-0.7974829469477009,-0.7974829469477009,-0.7504384558234446,-0.7504384558234446,-0.7504384558234446,-0.7510122108885822,-0.7510122108885822,-0.7510122108885822
2018-10-07,-0.29361960619484334,-0.29361960619484334,-0.29361960619484334,-0.34549153751768413,-0.34549153751768413,-0.34549153751768413,-0.3412173028173508,-0.3412173028173508,-0.3412173028173508,-0.3834392431475021,-0.3834392431475021,-0.3834392431475021
2018-10-14,-0.009307298786018166,-0.009307298786018166,-0.009307298786018166,-0.09436913938393023,-0.09436913938393023,-0.09436913938393023,-0.01660917662754383,-0.01660917662754383,-0.01660917662754383,-0.08098067080235265,-0.08098067080235265,-0.08098067080235265
2018-10-21,0.2666647979789243,0.2666647979789243,0.2666647979789243,0.4463564801295808,0.4463564801295808,0.4463564801295808,0.2827199555514078,0.2827199555514078,0.2827199555514078,0.3109281802867033,0.3109281802867033,0.3109281802867033
2018-10-28,0.4179800284997485,0.4179800284997485,0.4179800284997485,0.36115586291880325,0.36115586291880325,0.36115586291880325,0.43868834585172267,0.43868834585172267,0.43868834585172267,0.3563513836575671,0.3563513836575671,0.3563513836575671
2018-11-04,-0.20996168788465946,-0.20996168788465946,-0.20996168788465946,-0.3561671104231938,-0.3561671104231938,-0.3561671104231938,-0.4757090033288071,-0.4757090033288071,-0.4757090033288071,-0.46435435597145686,-0.46435435597145686,-0.46435435597145686
2018-11-11,0.3252869186727272,0.3252869186727272,0.3252869186727272,0.18173951180562414,0.18173951180562414,0.18173951180562414,0.19040351031878847,0.19040351031878847,0.19040351031878847,0.15194902664415325,0.15194902664415325,0.15194902664415325
2018-11-18,0.36827782317481045,0.36827782317481045,0.36827782317481045,0.206417328763545,0.206417328763545,0.206417328763545,0.42601083430094866,0.42601083430094866,0.42601083430094866,0.3148915389706712,0.3148915389706712,0.3148915389706712
2018-11-25,0.16680495679744337,0.16680495679744337,0.16680495679744337,0.14256038711362143,0.14256038711362143,0.14256038711362143,0.07799616434778009,0.07799616434778009,0.07799616434778009,0.30381684432473577,0.30381684432473577,0.30381684432473577
2018-12-02,1.60683369700075,1.60683369700075,1.60683369700075,1.8560763497683384,1.8560763497683384,1.8560763497683384,1.634341760456543,1.634341760456543,1.634341760456543,2.1152415800481728,2.1152415800481728,2.1152415800481728
2018-12-09,0.92591008568906,0.92591008568906,0.92591008568906,1.078869291014025,1.078869291014025,1.078869291014025,1.0754383454079741,1.0754383454079741,1.0754383454079741,1.2137762806674453,1.2137762806674453,1.2137762806674453
2018-12-16,2.121081085978701,2.121081085978701,2.121081085978701,2.009995569901022,2.009995569901022,2.009995569901022,2.0024883968823364,2.0024883968823364,2.0024883968823364,1.8964965451627545,1.8964965451627545,1.8964965451627545
2018-12-23,2.2506511420824915,2.2506511420824915,2.2506511420824915,2.3653455173372984,2.3653455173372984,2.3653455173372984,2.4120301274521982,2.4120301274521982,2.4120301274521982,2.5060990899438718,2.5060990899438718,2.5060990899438718
2018-12-30,2.6562401091246457,2.6562401091246457,2.6562401091246457,3.1886054679499836,3.1886054679499836,3.1886054679499836,2.63953294072308,2.63953294072308,2.63953294072308,2.8008717418608633,2.8008717418608633,2.8008717418608633
2019-01-06,3.617957480903587,3.617957480903587,3.617957480903587,3.431038892517545,3.431038892517545,3.431038892517545,3.5303270380160967,3.5303270380160967,3.5303270380160967,3.572456890963072,3.572456890963072,3.572456890963072
2019-01-13,1.9311009410689253,1.9311009410689253,1.9311009410689253,1.819146423121435,1.819146423121435,1.819146423121435,1.4432185255455954,1.4432185255455954,1.4432185255455954,1.3027548828324655,1.3027548828324655,1.3027548828324655
2019-01-20,1.4358137842560292,1.4358137842560292,1.4358137842560292,1.5018451819167637,1.5018451819167637,1.5018451819167637,1.6884883174577108,1.6884883174577108,1.6884883174577108,1.5201985061209216,1.5201985061209216,1.5201985061209216
2019-01-27,1.6902556860524736,1.6902556860524736,1.6902556860524736,1.670539610526765,1.670539610526765,1.670539610526765,1.7821862671998197,1.7821862671998197,1.7821862671998197,1.7539577940013396,1.7539577940013396,1.7539577940013396
2019-02-03,1.3001778867991793,1.3001778867991793,1.3001778867991793,1.4951649206416597,1.4951649206416597,1.4951649206416597,1.5015258961890134,1.5015258961890134,1.5015258961890134,1.6151681731166714,1.6151681731166714,1.6151681731166714
2019-02-10,1.5152850556716977,1.5152850556716977,1.5152850556716977,1.494747103003447,1.494747103003447,1.494747103003447,1.654126916827524,1.654126916827524,1.654126916827524,1.5511588654658541,1.5511588654658541,1.5511588654658541
2019-02-17,1.5190200321531178,1.5190200321531178,1.5190200321531178,1.385881172252028,1.385881172252028,1.385881172252028,1.304333253998949,1.304333253998949,1.304333253998949,1.2297500590785924,1.2297500590785924,1.2297500590785924
2019-02-24,0.7608150256654121,0.7608150256654121,0.7608150256654121,0.7094542804166674,0.7094542804166674,0.7094542804166674,0.46786256249624825,0.46786256249624825,0.46786256249624825,0.3598984162188608,0.3598984162188608,0.3598984162188608
2019-03-03,0.06708922982114063,0.06708922982114063,0.06708922982114063,0.054617661730930384,0.054617661730930384,0.054617661730930384,0.21900470345737277,0.21900470345737277,0.21900470345737277,0.19340172380129528,0.19340172380129528,0.19340172380129528
2019-03-10,-0.005501897053777403,-0.005501897053777403,-0.005501897053777403,-0.0924155843389763,-0.0924155843389763,-0.0924155843389763,0.05536837244773346,0.05536837244773346,0.05536837244773346,-0.030785967766513725,-0.030785967766513725,-0.030785967766513725
2019-03-17,0.07995419853286599,0.07995419853286599,0.07995419853286599,0.00045016694871452355,0.00045016694871452355,0.00045016694871452355,0.1866969952774643,0.1866969952774643,0.1866969952774643,0.09206105547663475,0.09206105547663475,0.09206105547663475
2019-03-24,-0.14587781709513498,-0.14587781709513498,-0.14587781709513498,-0.24854235678646716,-0.24854235678646716,-0.24854235678646716,-0.30018710440480006,-0.30018710440480006,-0.30018710440480006,-0.3582111158642001,-0.3582111158642001,-0.3582111158642001
2019-03-31,-0.5125126892117321,-0.5125126892117321,-0.5125126892117321,-0.5689386623980262,-0.5689386623980262,-0.5689386623980262,-0.408996317635675,-0.408996317635675,-0.408996317635675,-0.4439537123768016,-0.4439537123768016,-0.4439537123768016
2019-04-07,-0.6403321248016713,-0.6403321248016713,-0.6403321248016713,-0.6321293175231127,-0.6321293175231127,-0.6321293175231127,-0.5215895264158807,-0.5215895264158807,-0.5215895264158807,-0.5567224751301799,-0.5567224751301799,-0.5567224751301799
2019-04-14,-1.0465300813829934,-1.0465300813829934,-1.0465300813829934,-1.0929364258956553,-1.0929364258956553,-1.0929364258956553,-1.0353342901408606,-1.0353342901408606,-1.0353342901408606,-1.0386780103270272,-1.0386780103270272,-1.0386780103270272
2019-04-21,-0.8689355479218883,-0.8689355479218883,-0.8689355479218883,-0.8736036252348174,-0.8736036252348174,-0.8736036252348174,-0.842724400967032,-0.842724400967032,-0.842724400967032,-0.8066119072423505,-0.8066119072423505,-0.8066119072423505
2019-04-28,-1.1724613381623068,-1.1724613381623068,-1.1724613381623068,-1.0905217419221083,-1.0905217419221083,-1.0905217419221083,-1.1087524040405337,-1.1087524040405337,-1.1087524040405337,-1.020941568834985,-1.020941568834985,-1.020941568834985
2019-05-05,-0.9389304138549778,-0.9389304138549778,-0.9389304138549778,-0.9987871340574406,-0.9987871340574406,-0.9987871340574406,-0.9383215249748454,-0.9383215249748454,-0.9383215249748454,-0.8895997543749066,-0.8895997543749066,-0.8895997543749066
2019-05-12,-1.0763733178424828,-1.0763733178424828,-1.0763733178424828,-1.1683216911044458,-1.1683216911044458,-1.1683216911044458,-1.1227959383632713,-1.1227959383632713,-1.1227959383632713,-1.0585968833525925,-1.0585968833525925,-1.0585968833525925
2019-05-19,-0.8936025396054327,-0.8936025396054327,-0.8936025396054327,-0.9672767979076828,-0.9672767979076828,-0.9672767979076828,-0.9524399624505672,-0.9524399624505672,-0.9524399624505672,-0.8709096729538908,-0.8709096729538908,-0.8709096729538908
