Date,SPDR Portfolio EuropeEtf_Open_average,SPDR Portfolio EuropeEtf_Open_max,SPDR Portfolio EuropeEtf_Open_min,SPDR Portfolio EuropeEtf_High_average,SPDR Portfolio EuropeEtf_High_max,SPDR Portfolio EuropeEtf_High_min,SPDR Portfolio EuropeEtf_Low_average,SPDR Portfolio EuropeEtf_Low_max,SPDR Portfolio EuropeEtf_Low_min,SPDR Portfolio EuropeEtf_Close_average,SPDR Portfolio EuropeEtf_Close_max,SPDR Portfolio EuropeEtf_Close_min
2018-05-27,-0.8287423373508939,-0.8287423373508939,-0.8287423373508939,-0.9275834387901666,-0.9275834387901666,-0.9275834387901666,-0.7545470760315638,-0.7545470760315638,-0.7545470760315638,-0.8600105220122843,-0.8600105220122843,-0.8600105220122843
2018-06-03,-0.7743628573383119,-0.7743628573383119,-0.7743628573383119,-0.8074202568814263,-0.8074202568814263,-0.8074202568814263,-0.6954420748519528,-0.6954420748519528,-0.6954420748519528,-0.723678551535335,-0.723678551535335,-0.723678551535335
2018-06-10,-0.7735525262030507,-0.7735525262030507,-0.7735525262030507,-0.9529268122865254,-0.9529268122865254,-0.9529268122865254,-0.7472426840847036,-0.7472426840847036,-0.7472426840847036,-0.8903411135604699,-0.8903411135604699,-0.8903411135604699
2018-06-17,-2.2049797241436133,-2.2049797241436133,-2.2049797241436133,-2.09550908193316,-2.09550908193316,-2.09550908193316,-1.778445270373295,-1.778445270373295,-1.778445270373295,-1.978340462207147,-1.978340462207147,-1.978340462207147
2018-06-24,-2.1306440905740747,-2.1306440905740747,-2.1306440905740747,-2.1228400410137462,-2.1228400410137462,-2.1228400410137462,-2.001938995787591,-2.001938995787591,-2.001938995787591,-2.137141042039255,-2.137141042039255,-2.137141042039255
2018-07-01,-1.3721570683186914,-1.3721570683186914,-1.3721570683186914,-1.2591783316861795,-1.2591783316861795,-1.2591783316861795,-1.1574404567290568,-1.1574404567290568,-1.1574404567290568,-1.0685428653245805,-1.0685428653245805,-1.0685428653245805
2018-07-08,-1.1600800808428107,-1.1600800808428107,-1.1600800808428107,-1.2033732896113274,-1.2033732896113274,-1.2033732896113274,-1.0512479435875546,-1.0512479435875546,-1.0512479435875546,-0.9860312632944376,-0.9860312632944376,-0.9860312632944376
2018-07-15,-0.9880270487694265,-0.9880270487694265,-0.9880270487694265,-0.9138943717064144,-0.9138943717064144,-0.9138943717064144,-0.8158362582365132,-0.8158362582365132,-0.8158362582365132,-0.7224690930136235,-0.7224690930136235,-0.7224690930136235
2018-07-22,0.05802616888264375,0.05802616888264375,0.05802616888264375,-0.0768491606550177,-0.0768491606550177,-0.0768491606550177,-0.011176043491927834,-0.011176043491927834,-0.011176043491927834,-0.06997980375767461,-0.06997980375767461,-0.06997980375767461
2018-07-29,-0.7822908700510101,-0.7822908700510101,-0.7822908700510101,-0.6423477415150974,-0.6423477415150974,-0.6423477415150974,-0.6127351050743791,-0.6127351050743791,-0.6127351050743791,-0.4690428615315384,-0.4690428615315384,-0.4690428615315384
2018-08-05,-1.548014780193244,-1.548014780193244,-1.548014780193244,-1.6680357222979294,-1.6680357222979294,-1.6680357222979294,-1.668938351691743,-1.668938351691743,-1.668938351691743,-1.6909063918743301,-1.6909063918743301,-1.6909063918743301
2018-08-12,-2.029155352827308,-2.029155352827308,-2.029155352827308,-1.8854351041389634,-1.8854351041389634,-1.8854351041389634,-1.9679711804202715,-1.9679711804202715,-1.9679711804202715,-1.8144695489866456,-1.8144695489866456,-1.8144695489866456
2018-08-19,-0.8939719996977827,-0.8939719996977827,-0.8939719996977827,-0.9835794837813261,-0.9835794837813261,-0.9835794837813261,-0.8172433940296056,-0.8172433940296056,-0.8172433940296056,-0.9464940913271388,-0.9464940913271388,-0.9464940913271388
2018-08-26,-0.9717987424698681,-0.9717987424698681,-0.9717987424698681,-1.0712524832636146,-1.0712524832636146,-1.0712524832636146,-1.2001909522905936,-1.2001909522905936,-1.2001909522905936,-1.1943866391609992,-1.1943866391609992,-1.1943866391609992
