Date,PowerShares International BuyBack AchieversEtf_Open_average,PowerShares International BuyBack AchieversEtf_Open_max,PowerShares International BuyBack AchieversEtf_Open_min,PowerShares International BuyBack AchieversEtf_High_average,PowerShares International BuyBack AchieversEtf_High_max,PowerShares International BuyBack AchieversEtf_High_min,PowerShares International BuyBack AchieversEtf_Low_average,PowerShares International BuyBack AchieversEtf_Low_max,PowerShares International BuyBack AchieversEtf_Low_min,PowerShares International BuyBack AchieversEtf_Close_average,PowerShares International BuyBack AchieversEtf_Close_max,PowerShares International BuyBack AchieversEtf_Close_min
2018-05-27,-0.04549453325748701,-0.04549453325748701,-0.04549453325748701,-0.20891518380332724,-0.20891518380332724,-0.20891518380332724,-0.033929152666305376,-0.033929152666305376,-0.033929152666305376,-0.039625501421640674,-0.039625501421640674,-0.039625501421640674
2018-06-03,0.24735285747358302,0.24735285747358302,0.24735285747358302,0.29138346786711933,0.29138346786711933,0.29138346786711933,0.4427999018165153,0.4427999018165153,0.4427999018165153,0.35194877063186775,0.35194877063186775,0.35194877063186775
2018-06-10,0.19846005064385588,0.19846005064385588,0.19846005064385588,0.15749136846108702,0.15749136846108702,0.15749136846108702,0.4054049396419003,0.4054049396419003,0.4054049396419003,0.28285740934681985,0.28285740934681985,0.28285740934681985
2018-06-17,-1.067919248353686,-1.067919248353686,-1.067919248353686,-1.1470829184962137,-1.1470829184962137,-1.1470829184962137,-0.7492096780025473,-0.7492096780025473,-0.7492096780025473,-1.086594835493018,-1.086594835493018,-1.086594835493018
2018-06-24,-2.8881905647685033,-2.8881905647685033,-2.8881905647685033,-2.8845374205512564,-2.8845374205512564,-2.8845374205512564,-2.5360957434959883,-2.5360957434959883,-2.5360957434959883,-2.6582449811969333,-2.6582449811969333,-2.6582449811969333
2018-07-01,-2.471417047389276,-2.471417047389276,-2.471417047389276,-2.4130826968486403,-2.4130826968486403,-2.4130826968486403,-2.2846763106813626,-2.2846763106813626,-2.2846763106813626,-2.2206908831626393,-2.2206908831626393,-2.2206908831626393
2018-07-08,-1.5567940362082444,-1.5567940362082444,-1.5567940362082444,-1.6664942055853862,-1.6664942055853862,-1.6664942055853862,-1.4334159713572485,-1.4334159713572485,-1.4334159713572485,-1.4536319937117927,-1.4536319937117927,-1.4536319937117927
2018-07-15,-1.2612845340899936,-1.2612845340899936,-1.2612845340899936,-1.3705806354509753,-1.3705806354509753,-1.3705806354509753,-1.1853277115434855,-1.1853277115434855,-1.1853277115434855,-1.259266860284789,-1.259266860284789,-1.259266860284789
2018-07-22,-1.0837887663321841,-1.0837887663321841,-1.0837887663321841,-1.114032179470061,-1.114032179470061,-1.114032179470061,-1.11226968252299,-1.11226968252299,-1.11226968252299,-1.2369652322508624,-1.2369652322508624,-1.2369652322508624
2018-07-29,-1.7752399942850383,-1.7752399942850383,-1.7752399942850383,-1.707462496610847,-1.707462496610847,-1.707462496610847,-1.6654504739920584,-1.6654504739920584,-1.6654504739920584,-1.536675218835225,-1.536675218835225,-1.536675218835225
2018-08-05,-1.8518142215591586,-1.8518142215591586,-1.8518142215591586,-1.9843808190713519,-1.9843808190713519,-1.9843808190713519,-1.974851682719655,-1.974851682719655,-1.974851682719655,-2.032215125010477,-2.032215125010477,-2.032215125010477
2018-08-12,-2.140686266329692,-2.140686266329692,-2.140686266329692,-2.019469746398786,-2.019469746398786,-2.019469746398786,-2.090689437891432,-2.090689437891432,-2.090689437891432,-1.9673454005027122,-1.9673454005027122,-1.9673454005027122
2018-08-19,-1.803528369387015,-1.803528369387015,-1.803528369387015,-1.8526351288845717,-1.8526351288845717,-1.8526351288845717,-1.7717616279345125,-1.7717616279345125,-1.7717616279345125,-1.7996938942925813,-1.7996938942925813,-1.7996938942925813
2018-08-26,-1.3755888893135468,-1.3755888893135468,-1.3755888893135468,-1.4632360722369067,-1.4632360722369067,-1.4632360722369067,-1.4629890433438448,-1.4629890433438448,-1.4629890433438448,-1.4602467721945158,-1.4602467721945158,-1.4602467721945158
2018-09-02,-1.932305978820455,-1.932305978820455,-1.932305978820455,-1.944822776706379,-1.944822776706379,-1.944822776706379,-1.9386956906322754,-1.9386956906322754,-1.9386956906322754,-1.982029190954719,-1.982029190954719,-1.982029190954719
2018-09-09,-1.489643830238038,-1.489643830238038,-1.489643830238038,-1.4840924826941335,-1.4840924826941335,-1.4840924826941335,-1.497112519648339,-1.497112519648339,-1.497112519648339,-1.5266515380433854,-1.5266515380433854,-1.5266515380433854
2018-09-16,-1.078992365574467,-1.078992365574467,-1.078992365574467,-1.11018322930612,-1.11018322930612,-1.11018322930612,-1.0620256659273255,-1.0620256659273255,-1.0620256659273255,-1.1126170388788508,-1.1126170388788508,-1.1126170388788508
2018-09-23,-1.1535413502025336,-1.1535413502025336,-1.1535413502025336,-1.1613097784136177,-1.1613097784136177,-1.1613097784136177,-1.1374105207951875,-1.1374105207951875,-1.1374105207951875,-1.104696354060395,-1.104696354060395,-1.104696354060395
2018-09-30,-1.6153674909021618,-1.6153674909021618,-1.6153674909021618,-1.656621494855958,-1.656621494855958,-1.656621494855958,-1.6902458150414994,-1.6902458150414994,-1.6902458150414994,-1.6793912772243278,-1.6793912772243278,-1.6793912772243278
2018-10-07,-2.141625374839979,-2.141625374839979,-2.141625374839979,-2.1812122944595878,-2.1812122944595878,-2.1812122944595878,-2.195628939842641,-2.195628939842641,-2.195628939842641,-2.1431052544441687,-2.1431052544441687,-2.1431052544441687
2018-10-14,-1.9110076042481299,-1.9110076042481299,-1.9110076042481299,-1.854892198993431,-1.854892198993431,-1.854892198993431,-1.8598494023208585,-1.8598494023208585,-1.8598494023208585,-1.9045254884451888,-1.9045254884451888,-1.9045254884451888
2018-10-21,-2.33963416415828,-2.33963416415828,-2.33963416415828,-2.2566945158544884,-2.2566945158544884,-2.2566945158544884,-2.3507753677820693,-2.3507753677820693,-2.3507753677820693,-2.2555785690230223,-2.2555785690230223,-2.2555785690230223
2018-10-28,-1.4308898559925465,-1.4308898559925465,-1.4308898559925465,-1.5142002961601473,-1.5142002961601473,-1.5142002961601473,-1.5269233339604915,-1.5269233339604915,-1.5269233339604915,-1.5617010663628976,-1.5617010663628976,-1.5617010663628976
2018-11-04,-1.3069154988011285,-1.3069154988011285,-1.3069154988011285,-1.378515002915763,-1.378515002915763,-1.378515002915763,-1.2832217002458544,-1.2832217002458544,-1.2832217002458544,-1.325387508586044,-1.325387508586044,-1.325387508586044
2018-11-11,-1.463422808622314,-1.463422808622314,-1.463422808622314,-1.3808311490738925,-1.3808311490738925,-1.3808311490738925,-1.3658684472413998,-1.3658684472413998,-1.3658684472413998,-1.3245253200248122,-1.3245253200248122,-1.3245253200248122
2018-11-18,-1.4780826280262147,-1.4780826280262147,-1.4780826280262147,-1.453596106179065,-1.453596106179065,-1.453596106179065,-1.386454721138675,-1.386454721138675,-1.386454721138675,-1.4130597999760464,-1.4130597999760464,-1.4130597999760464
2018-11-25,-1.1064968336723724,-1.1064968336723724,-1.1064968336723724,-1.1313784677393837,-1.1313784677393837,-1.1313784677393837,-1.0420486156284527,-1.0420486156284527,-1.0420486156284527,-1.066878882821848,-1.066878882821848,-1.066878882821848
2018-12-02,-1.2486077121733812,-1.2486077121733812,-1.2486077121733812,-1.2222536447082608,-1.2222536447082608,-1.2222536447082608,-1.380921547703402,-1.380921547703402,-1.380921547703402,-1.4470139498508174,-1.4470139498508174,-1.4470139498508174
2018-12-09,-1.5694018811546127,-1.5694018811546127,-1.5694018811546127,-1.6172329984440328,-1.6172329984440328,-1.6172329984440328,-1.5130178183768574,-1.5130178183768574,-1.5130178183768574,-1.5853282050111186,-1.5853282050111186,-1.5853282050111186
2018-12-16,-1.835851657436775,-1.835851657436775,-1.835851657436775,-1.847482287489647,-1.847482287489647,-1.847482287489647,-1.900591161261403,-1.900591161261403,-1.900591161261403,-1.9594827159963129,-1.9594827159963129,-1.9594827159963129
2018-12-23,-1.675983541666052,-1.675983541666052,-1.675983541666052,-1.7187398812461043,-1.7187398812461043,-1.7187398812461043,-1.6406549498715124,-1.6406549498715124,-1.6406549498715124,-1.6440498274383988,-1.6440498274383988,-1.6440498274383988
2018-12-30,-1.4045789622209517,-1.4045789622209517,-1.4045789622209517,-1.2706799934968986,-1.2706799934968986,-1.2706799934968986,-1.3033413750008105,-1.3033413750008105,-1.3033413750008105,-1.1710594281695896,-1.1710594281695896,-1.1710594281695896
2019-01-06,-0.7278172816589302,-0.7278172816589302,-0.7278172816589302,-0.7415532397167397,-0.7415532397167397,-0.7415532397167397,-0.638861296709006,-0.638861296709006,-0.638861296709006,-0.6664591771783137,-0.6664591771783137,-0.6664591771783137
2019-01-13,-0.35201646472210185,-0.35201646472210185,-0.35201646472210185,-0.39594279424193146,-0.39594279424193146,-0.39594279424193146,-0.2743489601312412,-0.2743489601312412,-0.2743489601312412,-0.31356692402384573,-0.31356692402384573,-0.31356692402384573
2019-01-20,-0.27139851082544025,-0.27139851082544025,-0.27139851082544025,-0.2738523740072104,-0.2738523740072104,-0.2738523740072104,-0.18309962343456446,-0.18309962343456446,-0.18309962343456446,-0.1771561972757817,-0.1771561972757817,-0.1771561972757817
2019-01-27,0.05522326867909174,0.05522326867909174,0.05522326867909174,-0.0269779549233496,-0.0269779549233496,-0.0269779549233496,0.07102816371655972,0.07102816371655972,0.07102816371655972,0.02303965569858067,0.02303965569858067,0.02303965569858067
2019-02-03,-0.283071813966295,-0.283071813966295,-0.283071813966295,-0.4026040302676869,-0.4026040302676869,-0.4026040302676869,-0.317444841625542,-0.317444841625542,-0.317444841625542,-0.2924043037690569,-0.2924043037690569,-0.2924043037690569
2019-02-10,0.17133359445473503,0.17133359445473503,0.17133359445473503,0.1399275111229822,0.1399275111229822,0.1399275111229822,0.24786355744118782,0.24786355744118782,0.24786355744118782,0.2738171745887197,0.2738171745887197,0.2738171745887197
2019-02-17,0.7004405655136053,0.7004405655136053,0.7004405655136053,0.687633324734678,0.687633324734678,0.687633324734678,0.8370097825176758,0.8370097825176758,0.8370097825176758,0.7590304717092,0.7590304717092,0.7590304717092
2019-02-24,1.1148734531481723,1.1148734531481723,1.1148734531481723,1.114039290968905,1.114039290968905,1.114039290968905,1.1815469087389794,1.1815469087389794,1.1815469087389794,1.1661322067120157,1.1661322067120157,1.1661322067120157
2019-03-03,0.3582801715345881,0.3582801715345881,0.3582801715345881,0.3296043487417177,0.3296043487417177,0.3296043487417177,0.38708644997290276,0.38708644997290276,0.38708644997290276,0.38060893417723224,0.38060893417723224,0.38060893417723224
2019-03-10,0.9302669430192059,0.9302669430192059,0.9302669430192059,1.0902931239386473,1.0902931239386473,1.0902931239386473,1.021111860551099,1.021111860551099,1.021111860551099,1.1076478534578686,1.1076478534578686,1.1076478534578686
2019-03-17,0.991935762495904,0.991935762495904,0.991935762495904,0.8644435588095395,0.8644435588095395,0.8644435588095395,0.6779394594708825,0.6779394594708825,0.6779394594708825,0.5372091128731772,0.5372091128731772,0.5372091128731772
2019-03-24,1.0900332089134994,1.0900332089134994,1.0900332089134994,1.0179309359856257,1.0179309359856257,1.0179309359856257,1.0709975877352305,1.0709975877352305,1.0709975877352305,0.9924851980197484,0.9924851980197484,0.9924851980197484
2019-03-31,1.6932329865117917,1.6932329865117917,1.6932329865117917,1.7249133267079926,1.7249133267079926,1.7249133267079926,1.7211902334079128,1.7211902334079128,1.7211902334079128,1.6596167297994504,1.6596167297994504,1.6596167297994504
2019-04-07,1.5584577375285031,1.5584577375285031,1.5584577375285031,1.5312511212271445,1.5312511212271445,1.5312511212271445,1.5439746271337746,1.5439746271337746,1.5439746271337746,1.5449872291372684,1.5449872291372684,1.5449872291372684
2019-04-14,1.6776899692861658,1.6776899692861658,1.6776899692861658,1.69917546648358,1.69917546648358,1.69917546648358,1.6393100041426143,1.6393100041426143,1.6393100041426143,1.6403641463801313,1.6403641463801313,1.6403641463801313
2019-04-21,1.3667058255172824,1.3667058255172824,1.3667058255172824,1.4408207748325548,1.4408207748325548,1.4408207748325548,1.3893464422308737,1.3893464422308737,1.3893464422308737,1.444207012473723,1.444207012473723,1.444207012473723
2019-04-28,1.3144990785572208,1.3144990785572208,1.3144990785572208,1.4026138666851689,1.4026138666851689,1.4026138666851689,1.3298301465885445,1.3298301465885445,1.3298301465885445,1.400280370781032,1.400280370781032,1.400280370781032
2019-05-05,0.2789881724415705,0.2789881724415705,0.2789881724415705,0.22362453452959472,0.22362453452959472,0.22362453452959472,0.02600219684639486,0.02600219684639486,0.02600219684639486,0.2039130990527922,0.2039130990527922,0.2039130990527922
2019-05-12,-0.7756544028399488,-0.7756544028399488,-0.7756544028399488,-0.7452733754956005,-0.7452733754956005,-0.7452733754956005,-0.7062729551479733,-0.7062729551479733,-0.7062729551479733,-0.8848452637116936,-0.8848452637116936,-0.8848452637116936
2019-05-19,-0.7507485101012543,-0.7507485101012543,-0.7507485101012543,-0.8178122767069264,-0.8178122767069264,-0.8178122767069264,-0.7275533102073659,-0.7275533102073659,-0.7275533102073659,-0.8399881180522555,-0.8399881180522555,-0.8399881180522555
2019-05-26,-1.4881730099927473,-1.4881730099927473,-1.4881730099927473,-1.378672519937362,-1.378672519937362,-1.378672519937362,-1.3611957743790075,-1.3611957743790075,-1.3611957743790075,-1.2831697578601802,-1.2831697578601802,-1.2831697578601802
2019-06-02,-0.40990824402771453,-0.40990824402771453,-0.40990824402771453,-0.4147780460687542,-0.4147780460687542,-0.4147780460687542,-0.3027374142868842,-0.3027374142868842,-0.3027374142868842,-0.4101888008014565,-0.4101888008014565,-0.4101888008014565
2019-06-09,-0.2776214990357979,-0.2776214990357979,-0.2776214990357979,-0.4025964729861031,-0.4025964729861031,-0.4025964729861031,-0.31881717642515456,-0.31881717642515456,-0.31881717642515456,-0.44193429135338697,-0.44193429135338697,-0.44193429135338697
2019-06-16,0.45418792169768163,0.45418792169768163,0.45418792169768163,0.3803074407444964,0.3803074407444964,0.3803074407444964,0.45501367444170043,0.45501367444170043,0.45501367444170043,0.39733196210617705,0.39733196210617705,0.39733196210617705
2019-06-23,0.2761633306326391,0.2761633306326391,0.2761633306326391,0.19859900449300683,0.19859900449300683,0.19859900449300683,0.2895236164812857,0.2895236164812857,0.2895236164812857,0.22197341316716185,0.22197341316716185,0.22197341316716185
2019-06-30,0.07004653303718739,0.07004653303718739,0.07004653303718739,0.11811110301301936,0.11811110301301936,0.11811110301301936,0.046102464149379574,0.046102464149379574,0.046102464149379574,0.12097914552939582,0.12097914552939582,0.12097914552939582
2019-07-07,-0.012354844175770867,-0.012354844175770867,-0.012354844175770867,-0.02200441573846183,-0.02200441573846183,-0.02200441573846183,0.06619910323730258,0.06619910323730258,0.06619910323730258,0.015451969905757122,0.015451969905757122,0.015451969905757122
2019-07-14,-0.28570123496057354,-0.28570123496057354,-0.28570123496057354,-0.2963576554756451,-0.2963576554756451,-0.2963576554756451,-0.22963823475903467,-0.22963823475903467,-0.22963823475903467,-0.3521985199981212,-0.3521985199981212,-0.3521985199981212
2019-07-21,-0.4726960423713435,-0.4726960423713435,-0.4726960423713435,-0.5951406448718571,-0.5951406448718571,-0.5951406448718571,-0.4570908759430836,-0.4570908759430836,-0.4570908759430836,-0.5114605864871051,-0.5114605864871051,-0.5114605864871051
2019-07-28,-1.7688004806753557,-1.7688004806753557,-1.7688004806753557,-1.8597461087418699,-1.8597461087418699,-1.8597461087418699,-1.9239069732157739,-1.9239069732157739,-1.9239069732157739,-1.8983134312381507,-1.8983134312381507,-1.8983134312381507
2019-08-04,-2.175257895379509,-2.175257895379509,-2.175257895379509,-2.2057391605798244,-2.2057391605798244,-2.2057391605798244,-2.1334351071177555,-2.1334351071177555,-2.1334351071177555,-2.117158475215441,-2.117158475215441,-2.117158475215441
2019-08-11,-2.4077273625254825,-2.4077273625254825,-2.4077273625254825,-2.2533859935259826,-2.2533859935259826,-2.2533859935259826,-2.3157956274040665,-2.3157956274040665,-2.3157956274040665,-2.1577441067988787,-2.1577441067988787,-2.1577441067988787
2019-08-18,-1.5711772183082362,-1.5711772183082362,-1.5711772183082362,-1.6108183969757213,-1.6108183969757213,-1.6108183969757213,-1.7115216029169997,-1.7115216029169997,-1.7115216029169997,-1.794506027367026,-1.794506027367026,-1.794506027367026
2019-08-25,-0.9178715242185487,-0.9178715242185487,-0.9178715242185487,-1.0054975889693603,-1.0054975889693603,-1.0054975889693603,-1.0162181021981678,-1.0162181021981678,-1.0162181021981678,-0.9777317530536028,-0.9777317530536028,-0.9777317530536028
2019-09-01,-0.3335350150112401,-0.3335350150112401,-0.3335350150112401,-0.4190014173894273,-0.4190014173894273,-0.4190014173894273,-0.3024206799148157,-0.3024206799148157,-0.3024206799148157,-0.37159777182863185,-0.37159777182863185,-0.37159777182863185
2019-09-08,0.7952228985635739,0.7952228985635739,0.7952228985635739,0.8598796592418703,0.8598796592418703,0.8598796592418703,0.8657731664313534,0.8657731664313534,0.8657731664313534,0.8701276221397952,0.8701276221397952,0.8701276221397952
2019-09-15,0.7231696111974137,0.7231696111974137,0.7231696111974137,0.7508331977273881,0.7508331977273881,0.7508331977273881,0.7133030645031954,0.7133030645031954,0.7133030645031954,0.6575569917111402,0.6575569917111402,0.6575569917111402
2019-09-22,0.060277809680242114,0.060277809680242114,0.060277809680242114,0.025699487567743276,0.025699487567743276,0.025699487567743276,-0.024862562436325137,-0.024862562436325137,-0.024862562436325137,-0.001748105590600295,-0.001748105590600295,-0.001748105590600295
2019-09-29,-0.3123375437143804,-0.3123375437143804,-0.3123375437143804,-0.14225691443671676,-0.14225691443671676,-0.14225691443671676,-0.2045039365470452,-0.2045039365470452,-0.2045039365470452,-0.048458913234586225,-0.048458913234586225,-0.048458913234586225
2019-10-06,0.4236859775314989,0.4236859775314989,0.4236859775314989,0.540120897585745,0.540120897585745,0.540120897585745,0.5009676548272949,0.5009676548272949,0.5009676548272949,0.5460327700394265,0.5460327700394265,0.5460327700394265
2019-10-13,0.4495102880812491,0.4495102880812491,0.4495102880812491,0.5416603359382618,0.5416603359382618,0.5416603359382618,0.4917646317839402,0.4917646317839402,0.4917646317839402,0.538497217150409,0.538497217150409,0.538497217150409
2019-10-20,0.8796466919408147,0.8796466919408147,0.8796466919408147,0.9571645554649234,0.9571645554649234,0.9571645554649234,0.8948531430138408,0.8948531430138408,0.8948531430138408,0.9748917563335977,0.9748917563335977,0.9748917563335977
2019-10-27,1.3726343106924033,1.3726343106924033,1.3726343106924033,1.432372865220002,1.432372865220002,1.432372865220002,1.3966693614534305,1.3966693614534305,1.3966693614534305,1.4668343437455382,1.4668343437455382,1.4668343437455382
2019-11-03,1.8120447938739093,1.8120447938739093,1.8120447938739093,1.7615422344613794,1.7615422344613794,1.7615422344613794,1.7603501588373416,1.7603501588373416,1.7603501588373416,1.7840153185564958,1.7840153185564958,1.7840153185564958
2019-11-10,1.7744956713881388,1.7744956713881388,1.7744956713881388,1.7698795620470311,1.7698795620470311,1.7698795620470311,1.7664202088822232,1.7664202088822232,1.7664202088822232,1.781621211296415,1.781621211296415,1.781621211296415
2019-11-17,1.3018605706273954,1.3018605706273954,1.3018605706273954,1.2996802220666177,1.2996802220666177,1.2996802220666177,1.3045887900456514,1.3045887900456514,1.3045887900456514,1.251208333155537,1.251208333155537,1.251208333155537
2019-11-24,1.4256132561706925,1.4256132561706925,1.4256132561706925,1.3881052313840836,1.3881052313840836,1.3881052313840836,1.428548255833417,1.428548255833417,1.428548255833417,1.37987733336725,1.37987733336725,1.37987733336725
2019-12-01,1.2433342714042717,1.2433342714042717,1.2433342714042717,1.31762042243028,1.31762042243028,1.31762042243028,1.2490426182632492,1.2490426182632492,1.2490426182632492,1.3069087455678505,1.3069087455678505,1.3069087455678505
2019-12-08,1.4594618336459526,1.4594618336459526,1.4594618336459526,1.4702803924143717,1.4702803924143717,1.4702803924143717,1.4456132091367477,1.4456132091367477,1.4456132091367477,1.4366995676311916,1.4366995676311916,1.4366995676311916
2019-12-15,1.617325497563993,1.617325497563993,1.617325497563993,1.616264266177385,1.616264266177385,1.616264266177385,1.5757219957725006,1.5757219957725006,1.5757219957725006,1.579097277494635,1.579097277494635,1.579097277494635
2019-12-22,1.5648066922850954,1.5648066922850954,1.5648066922850954,1.510121557411266,1.510121557411266,1.510121557411266,1.451778669459136,1.451778669459136,1.451778669459136,1.4218533999797605,1.4218533999797605,1.4218533999797605
