Date,SPDR EURO STOXX Small CapEtf_Open_average,SPDR EURO STOXX Small CapEtf_Open_max,SPDR EURO STOXX Small CapEtf_Open_min,SPDR EURO STOXX Small CapEtf_High_average,SPDR EURO STOXX Small CapEtf_High_max,SPDR EURO STOXX Small CapEtf_High_min,SPDR EURO STOXX Small CapEtf_Low_average,SPDR EURO STOXX Small CapEtf_Low_max,SPDR EURO STOXX Small CapEtf_Low_min,SPDR EURO STOXX Small CapEtf_Close_average,SPDR EURO STOXX Small CapEtf_Close_max,SPDR EURO STOXX Small CapEtf_Close_min
2018-05-27,-1.7362201973298348,-1.7362201973298348,-1.7362201973298348,-1.8177512117242638,-1.8177512117242638,-1.8177512117242638,-1.6790466714860501,-1.6790466714860501,-1.6790466714860501,-1.6948410815618997,-1.6948410815618997,-1.6948410815618997
2018-06-03,-1.4514367348550616,-1.4514367348550616,-1.4514367348550616,-1.4527171640897356,-1.4527171640897356,-1.4527171640897356,-1.3432873911335077,-1.3432873911335077,-1.3432873911335077,-1.411532913273535,-1.411532913273535,-1.411532913273535
2018-06-10,-1.393086841012816,-1.393086841012816,-1.393086841012816,-1.4447564682388243,-1.4447564682388243,-1.4447564682388243,-1.2551765997193078,-1.2551765997193078,-1.2551765997193078,-1.418756509130873,-1.418756509130873,-1.418756509130873
2018-06-17,-2.3516782782513803,-2.3516782782513803,-2.3516782782513803,-2.350026799122639,-2.350026799122639,-2.350026799122639,-2.2151257536587177,-2.2151257536587177,-2.2151257536587177,-2.343182060826303,-2.343182060826303,-2.343182060826303
2018-06-24,-2.311929925842194,-2.311929925842194,-2.311929925842194,-2.31091883345301,-2.31091883345301,-2.31091883345301,-2.2707080674262135,-2.2707080674262135,-2.2707080674262135,-2.355635150571344,-2.355635150571344,-2.355635150571344
2018-07-01,-1.7331986574784088,-1.7331986574784088,-1.7331986574784088,-1.7319193673551292,-1.7319193673551292,-1.7319193673551292,-1.8085007714270072,-1.8085007714270072,-1.8085007714270072,-1.661552275133183,-1.661552275133183,-1.661552275133183
2018-07-08,-1.5017343398487035,-1.5017343398487035,-1.5017343398487035,-1.5111224931167786,-1.5111224931167786,-1.5111224931167786,-1.3883411298777002,-1.3883411298777002,-1.3883411298777002,-1.4578286334281505,-1.4578286334281505,-1.4578286334281505
2018-07-15,-1.2300527621258612,-1.2300527621258612,-1.2300527621258612,-1.089136890783838,-1.089136890783838,-1.089136890783838,-1.139279845754072,-1.139279845754072,-1.139279845754072,-1.038240388296341,-1.038240388296341,-1.038240388296341
2018-07-22,-0.8132424752766703,-0.8132424752766703,-0.8132424752766703,-0.8683396333160484,-0.8683396333160484,-0.8683396333160484,-0.8357335012301202,-0.8357335012301202,-0.8357335012301202,-0.866388380131455,-0.866388380131455,-0.866388380131455
2018-07-29,-1.195248359922892,-1.195248359922892,-1.195248359922892,-1.2041733584793288,-1.2041733584793288,-1.2041733584793288,-1.1115680412573568,-1.1115680412573568,-1.1115680412573568,-1.1650588764533,-1.1650588764533,-1.1650588764533
2018-08-05,-1.4886955336202825,-1.4886955336202825,-1.4886955336202825,-1.5044426795264148,-1.5044426795264148,-1.5044426795264148,-1.493039501158497,-1.493039501158497,-1.493039501158497,-1.5142295082246724,-1.5142295082246724,-1.5142295082246724
2018-08-12,-1.708061554459008,-1.708061554459008,-1.708061554459008,-1.6923859361923392,-1.6923859361923392,-1.6923859361923392,-1.647730761709814,-1.647730761709814,-1.647730761709814,-1.6781354187286297,-1.6781354187286297,-1.6781354187286297
2018-08-19,-0.6347468701208198,-0.6347468701208198,-0.6347468701208198,-0.6479755831755566,-0.6479755831755566,-0.6479755831755566,-0.5723879509063488,-0.5723879509063488,-0.5723879509063488,-0.616145236785146,-0.616145236785146,-0.616145236785146
2018-08-26,-0.45592868075710064,-0.45592868075710064,-0.45592868075710064,-0.49529515985163325,-0.49529515985163325,-0.49529515985163325,-0.5966786672039557,-0.5966786672039557,-0.5966786672039557,-0.6012054965222068,-0.6012054965222068,-0.6012054965222068
2018-09-02,-1.2914231962777056,-1.2914231962777056,-1.2914231962777056,-1.3447564450528116,-1.3447564450528116,-1.3447564450528116,-1.3238681267470906,-1.3238681267470906,-1.3238681267470906,-1.410338699115584,-1.410338699115584,-1.410338699115584
2018-09-09,-0.46737955990415053,-0.46737955990415053,-0.46737955990415053,-0.5069147192167577,-0.5069147192167577,-0.5069147192167577,-0.49255792361725703,-0.49255792361725703,-0.49255792361725703,-0.5803674639568599,-0.5803674639568599,-0.5803674639568599
2018-09-16,0.12385740317187356,0.12385740317187356,0.12385740317187356,0.1160006307782763,0.1160006307782763,0.1160006307782763,0.23381514073983095,0.23381514073983095,0.23381514073983095,0.18878253901879813,0.18878253901879813,0.18878253901879813
2018-09-23,-0.8966810293449028,-0.8966810293449028,-0.8966810293449028,-0.8001763225382573,-0.8001763225382573,-0.8001763225382573,-0.7932980433471141,-0.7932980433471141,-0.7932980433471141,-0.8544273241967176,-0.8544273241967176,-0.8544273241967176
