Date,ProShares Ultra Dow30Etf_Open_average,ProShares Ultra Dow30Etf_Open_max,ProShares Ultra Dow30Etf_Open_min,ProShares Ultra Dow30Etf_High_average,ProShares Ultra Dow30Etf_High_max,ProShares Ultra Dow30Etf_High_min,ProShares Ultra Dow30Etf_Low_average,ProShares Ultra Dow30Etf_Low_max,ProShares Ultra Dow30Etf_Low_min,ProShares Ultra Dow30Etf_Close_average,ProShares Ultra Dow30Etf_Close_max,ProShares Ultra Dow30Etf_Close_min
2018-05-27,-0.2926654511764686,-0.2926654511764686,-0.2926654511764686,-0.42702422299923165,-0.42702422299923165,-0.42702422299923165,-0.10043008746672251,-0.10043008746672251,-0.10043008746672251,-0.25342546307005104,-0.25342546307005104,-0.25342546307005104
2018-06-03,0.5697634962635394,0.5697634962635394,0.5697634962635394,0.5685372596240087,0.5685372596240087,0.5685372596240087,0.7367378437631352,0.7367378437631352,0.7367378437631352,0.7202178503457175,0.7202178503457175,0.7202178503457175
2018-06-10,0.597032472150327,0.597032472150327,0.597032472150327,0.5346352028608343,0.5346352028608343,0.5346352028608343,0.624647600126971,0.624647600126971,0.624647600126971,0.6984646398999576,0.6984646398999576,0.6984646398999576
2018-06-17,-0.11556105334286378,-0.11556105334286378,-0.11556105334286378,-0.3637494899626616,-0.3637494899626616,-0.3637494899626616,0.1357707239705758,0.1357707239705758,0.1357707239705758,-0.1805216190875316,-0.1805216190875316,-0.1805216190875316
2018-06-24,-0.742760488575457,-0.742760488575457,-0.742760488575457,-0.763097181790128,-0.763097181790128,-0.763097181790128,-0.515324650787535,-0.515324650787535,-0.515324650787535,-0.8101278515500212,-0.8101278515500212,-0.8101278515500212
2018-07-01,-0.7364382730731489,-0.7364382730731489,-0.7364382730731489,-0.6568326271478713,-0.6568326271478713,-0.6568326271478713,-0.4182075446024233,-0.4182075446024233,-0.4182075446024233,-0.37736125653706154,-0.37736125653706154,-0.37736125653706154
2018-07-08,0.8212645107896909,0.8212645107896909,0.8212645107896909,0.8183707063371662,0.8183707063371662,0.8183707063371662,0.9035084651368226,0.9035084651368226,0.9035084651368226,0.8721332500279777,0.8721332500279777,0.8721332500279777
2018-07-15,0.9040196169216356,0.9040196169216356,0.9040196169216356,0.9537817426430639,0.9537817426430639,0.9537817426430639,1.01215499286042,1.01215499286042,1.01215499286042,0.90149856421303,0.90149856421303,0.90149856421303
2018-07-22,2.0809249598573607,2.0809249598573607,2.0809249598573607,2.142359981887929,2.142359981887929,2.142359981887929,1.7300672103471109,1.7300672103471109,1.7300672103471109,1.7642511238976006,1.7642511238976006,1.7642511238976006
2018-07-29,1.423240472743477,1.423240472743477,1.423240472743477,1.671854313508625,1.671854313508625,1.671854313508625,1.5145823584134264,1.5145823584134264,1.5145823584134264,1.6120244934417607,1.6120244934417607,1.6120244934417607
2018-08-05,1.4173456116258143,1.4173456116258143,1.4173456116258143,1.3671393012590491,1.3671393012590491,1.3671393012590491,1.2821825481854552,1.2821825481854552,1.2821825481854552,1.3167550961706491,1.3167550961706491,1.3167550961706491
2018-08-12,1.6628297125293279,1.6628297125293279,1.6628297125293279,1.9842281662594476,1.9842281662594476,1.9842281662594476,1.7074511084199264,1.7074511084199264,1.7074511084199264,1.8334882608106027,1.8334882608106027,1.8334882608106027
2018-08-19,1.8155573006025014,1.8155573006025014,1.8155573006025014,1.9061164382771227,1.9061164382771227,1.9061164382771227,1.8860972514140426,1.8860972514140426,1.8860972514140426,1.872358794193344,1.872358794193344,1.872358794193344
2018-08-26,1.8986341896785546,1.8986341896785546,1.8986341896785546,2.0022836316519514,2.0022836316519514,2.0022836316519514,1.926086980841406,1.926086980841406,1.926086980841406,1.9284926461987364,1.9284926461987364,1.9284926461987364
