Date,iShares Global Consumer StaplesEtf_Open_average,iShares Global Consumer StaplesEtf_Open_max,iShares Global Consumer StaplesEtf_Open_min,iShares Global Consumer StaplesEtf_High_average,iShares Global Consumer StaplesEtf_High_max,iShares Global Consumer StaplesEtf_High_min,iShares Global Consumer StaplesEtf_Low_average,iShares Global Consumer StaplesEtf_Low_max,iShares Global Consumer StaplesEtf_Low_min,iShares Global Consumer StaplesEtf_Close_average,iShares Global Consumer StaplesEtf_Close_max,iShares Global Consumer StaplesEtf_Close_min
2018-04-08,-0.5126713362274685,-0.5126713362274685,-0.5126713362274685,-0.5913407039283254,-0.5913407039283254,-0.5913407039283254,-0.38489855711198706,-0.38489855711198706,-0.38489855711198706,-0.44690461209120524,-0.44690461209120524,-0.44690461209120524
2018-04-15,-0.9878424535055339,-0.9878424535055339,-0.9878424535055339,-1.1131776395867758,-1.1131776395867758,-1.1131776395867758,-1.0616708069528518,-1.0616708069528518,-1.0616708069528518,-1.1616374387482484,-1.1616374387482484,-1.1616374387482484
2018-04-22,-1.145977679210779,-1.145977679210779,-1.145977679210779,-1.0581819200453777,-1.0581819200453777,-1.0581819200453777,-0.9220966710831547,-0.9220966710831547,-0.9220966710831547,-0.8851161837718726,-0.8851161837718726,-0.8851161837718726
2018-04-29,-2.134935006855887,-2.134935006855887,-2.134935006855887,-1.8418697644908706,-1.8418697644908706,-1.8418697644908706,-1.8185954281887264,-1.8185954281887264,-1.8185954281887264,-1.6197601909753903,-1.6197601909753903,-1.6197601909753903
2018-05-06,-1.2279741320561604,-1.2279741320561604,-1.2279741320561604,-1.4634753745068463,-1.4634753745068463,-1.4634753745068463,-1.1875210399330314,-1.1875210399330314,-1.1875210399330314,-1.3362550411786893,-1.3362550411786893,-1.3362550411786893
2018-05-13,-1.2673924259207539,-1.2673924259207539,-1.2673924259207539,-1.5092625411527245,-1.5092625411527245,-1.5092625411527245,-1.2783601679767744,-1.2783601679767744,-1.2783601679767744,-1.343063069386867,-1.343063069386867,-1.343063069386867
2018-05-20,-0.9982193067298761,-0.9982193067298761,-0.9982193067298761,-0.9320464430777418,-0.9320464430777418,-0.9320464430777418,-0.8225064001147454,-0.8225064001147454,-0.8225064001147454,-0.9023566095384297,-0.9023566095384297,-0.9023566095384297
2018-05-27,-1.0265997024450697,-1.0265997024450697,-1.0265997024450697,-1.1504668361282164,-1.1504668361282164,-1.1504668361282164,-0.953457253312545,-0.953457253312545,-0.953457253312545,-1.051787679015862,-1.051787679015862,-1.051787679015862
2018-06-03,-0.5715526132030946,-0.5715526132030946,-0.5715526132030946,-0.5566601801060085,-0.5566601801060085,-0.5566601801060085,-0.44693232163216456,-0.44693232163216456,-0.44693232163216456,-0.32418179125324353,-0.32418179125324353,-0.32418179125324353
2018-06-10,0.20080120487141515,0.20080120487141515,0.20080120487141515,0.24353572984045466,0.24353572984045466,0.24353572984045466,0.4135912965010074,0.4135912965010074,0.4135912965010074,0.5621926349249478,0.5621926349249478,0.5621926349249478
2018-06-17,-0.3388685432205229,-0.3388685432205229,-0.3388685432205229,-0.1900402788782544,-0.1900402788782544,-0.1900402788782544,-0.19673194421427403,-0.19673194421427403,-0.19673194421427403,-0.10539405879419989,-0.10539405879419989,-0.10539405879419989
2018-06-24,0.13374060393874665,0.13374060393874665,0.13374060393874665,-0.030511587250025857,-0.030511587250025857,-0.030511587250025857,0.15304264999195766,0.15304264999195766,0.15304264999195766,0.024992328870907365,0.024992328870907365,0.024992328870907365
2018-07-01,1.14933220797055,1.14933220797055,1.14933220797055,1.3062392297745362,1.3062392297745362,1.3062392297745362,1.278668066510184,1.278668066510184,1.278668066510184,1.236082079009168,1.236082079009168,1.236082079009168
2018-07-08,1.602330553810079,1.602330553810079,1.602330553810079,1.6735873875067977,1.6735873875067977,1.6735873875067977,1.675397372205559,1.675397372205559,1.675397372205559,1.7319089410897432,1.7319089410897432,1.7319089410897432
2018-07-15,1.7863941242136796,1.7863941242136796,1.7863941242136796,1.9484982973105542,1.9484982973105542,1.9484982973105542,1.7641895191477557,1.7641895191477557,1.7641895191477557,1.9368152936958465,1.9368152936958465,1.9368152936958465
2018-07-22,1.9731356956111061,1.9731356956111061,1.9731356956111061,1.8954970793134913,1.8954970793134913,1.8954970793134913,1.901214545282583,1.901214545282583,1.901214545282583,1.7188778257136976,1.7188778257136976,1.7188778257136976
