Date,Guggenheim MSCI Global Timber_Open_average,Guggenheim MSCI Global Timber_Open_max,Guggenheim MSCI Global Timber_Open_min,Guggenheim MSCI Global Timber_High_average,Guggenheim MSCI Global Timber_High_max,Guggenheim MSCI Global Timber_High_min,Guggenheim MSCI Global Timber_Low_average,Guggenheim MSCI Global Timber_Low_max,Guggenheim MSCI Global Timber_Low_min,Guggenheim MSCI Global Timber_Close_average,Guggenheim MSCI Global Timber_Close_max,Guggenheim MSCI Global Timber_Close_min
2018-04-08,1.1367770538731001,1.1367770538731001,1.1367770538731001,1.1846352597387557,1.1846352597387557,1.1846352597387557,1.2476115597269628,1.2476115597269628,1.2476115597269628,1.2382320108518023,1.2382320108518023,1.2382320108518023
2018-04-15,1.3830253730274638,1.3830253730274638,1.3830253730274638,1.4225657052021796,1.4225657052021796,1.4225657052021796,1.3564428368094457,1.3564428368094457,1.3564428368094457,1.3611342923648986,1.3611342923648986,1.3611342923648986
2018-04-22,1.048000618707316,1.048000618707316,1.048000618707316,0.9944030640124938,0.9944030640124938,0.9944030640124938,0.7558812378212421,0.7558812378212421,0.7558812378212421,0.625953023360225,0.625953023360225,0.625953023360225
2018-04-29,0.43213371265665534,0.43213371265665534,0.43213371265665534,0.3592158123586356,0.3592158123586356,0.3592158123586356,0.5109608332425666,0.5109608332425666,0.5109608332425666,0.4721968877952891,0.4721968877952891,0.4721968877952891
2018-05-06,1.182861129656213,1.182861129656213,1.182861129656213,1.3018651997176562,1.3018651997176562,1.3018651997176562,1.2012945756198774,1.2012945756198774,1.2012945756198774,1.2793899113096747,1.2793899113096747,1.2793899113096747
2018-05-13,1.4534722704383414,1.4534722704383414,1.4534722704383414,1.6817516928207252,1.6817516928207252,1.6817516928207252,1.6171728269276706,1.6171728269276706,1.6171728269276706,1.7500399386751537,1.7500399386751537,1.7500399386751537
2018-05-20,0.9707864581890572,0.9707864581890572,0.9707864581890572,0.9255532854773971,0.9255532854773971,0.9255532854773971,0.9273863927573981,0.9273863927573981,0.9273863927573981,0.9159998308758882,0.9159998308758882,0.9159998308758882
2018-05-27,1.314312310367921,1.314312310367921,1.314312310367921,1.6063576272812445,1.6063576272812445,1.6063576272812445,1.3586179906195048,1.3586179906195048,1.3586179906195048,1.6442927303166315,1.6442927303166315,1.6442927303166315
2018-06-03,1.5912666352014984,1.5912666352014984,1.5912666352014984,1.6468111163420112,1.6468111163420112,1.6468111163420112,1.44132553150994,1.44132553150994,1.44132553150994,1.5174156309113107,1.5174156309113107,1.5174156309113107
2018-06-10,-0.27603291022489157,-0.27603291022489157,-0.27603291022489157,-0.13229831295919606,-0.13229831295919606,-0.13229831295919606,-0.10135816800599119,-0.10135816800599119,-0.10135816800599119,-0.012132802698261707,-0.012132802698261707,-0.012132802698261707
2018-06-17,-1.8094828687124298,-1.8094828687124298,-1.8094828687124298,-1.77942855700625,-1.77942855700625,-1.77942855700625,-1.6092345072725183,-1.6092345072725183,-1.6092345072725183,-1.471145331756677,-1.471145331756677,-1.471145331756677
2018-06-24,-1.9653488696761376,-1.9653488696761376,-1.9653488696761376,-1.8545147714933403,-1.8545147714933403,-1.8545147714933403,-1.80790538290914,-1.80790538290914,-1.80790538290914,-1.7186102023167562,-1.7186102023167562,-1.7186102023167562
2018-07-01,-0.805111094756315,-0.805111094756315,-0.805111094756315,-0.7740702265571375,-0.7740702265571375,-0.7740702265571375,-0.717501428703986,-0.717501428703986,-0.717501428703986,-0.7351475681935362,-0.7351475681935362,-0.7351475681935362
2018-07-08,-0.9748605033150711,-0.9748605033150711,-0.9748605033150711,-1.0335460435512887,-1.0335460435512887,-1.0335460435512887,-0.8712223480873549,-0.8712223480873549,-0.8712223480873549,-0.919600469277768,-0.919600469277768,-0.919600469277768
2018-07-15,-1.7110969410281294,-1.7110969410281294,-1.7110969410281294,-1.7244470789004,-1.7244470789004,-1.7244470789004,-1.660577204109693,-1.660577204109693,-1.660577204109693,-1.7676104125219914,-1.7676104125219914,-1.7676104125219914
2018-07-22,-0.9302203807928501,-0.9302203807928501,-0.9302203807928501,-0.7916338465514288,-0.7916338465514288,-0.7916338465514288,-0.7621557285949819,-0.7621557285949819,-0.7621557285949819,-0.8663372567510291,-0.8663372567510291,-0.8663372567510291
