Date,First Trust Canada AlphaDEXEtf_Open_average,First Trust Canada AlphaDEXEtf_Open_max,First Trust Canada AlphaDEXEtf_Open_min,First Trust Canada AlphaDEXEtf_High_average,First Trust Canada AlphaDEXEtf_High_max,First Trust Canada AlphaDEXEtf_High_min,First Trust Canada AlphaDEXEtf_Low_average,First Trust Canada AlphaDEXEtf_Low_max,First Trust Canada AlphaDEXEtf_Low_min,First Trust Canada AlphaDEXEtf_Close_average,First Trust Canada AlphaDEXEtf_Close_max,First Trust Canada AlphaDEXEtf_Close_min
2018-05-27,1.0234591594195683,1.0234591594195683,1.0234591594195683,1.0599446015893867,1.0599446015893867,1.0599446015893867,0.981776814804468,0.981776814804468,0.981776814804468,0.9701106001504465,0.9701106001504465,0.9701106001504465
2018-06-03,1.3305427469741877,1.3305427469741877,1.3305427469741877,1.3874005202259818,1.3874005202259818,1.3874005202259818,1.313653199233952,1.313653199233952,1.313653199233952,1.446486586299684,1.446486586299684,1.446486586299684
2018-06-10,0.6593968820297192,0.6593968820297192,0.6593968820297192,0.6413363403779144,0.6413363403779144,0.6413363403779144,0.7102190112543249,0.7102190112543249,0.7102190112543249,0.6966919776620928,0.6966919776620928,0.6966919776620928
2018-06-17,0.5487763522910305,0.5487763522910305,0.5487763522910305,0.5200584814813859,0.5200584814813859,0.5200584814813859,0.574866083614656,0.574866083614656,0.574866083614656,0.5416136157401612,0.5416136157401612,0.5416136157401612
2018-06-24,0.27118261504640384,0.27118261504640384,0.27118261504640384,0.43483977479701336,0.43483977479701336,0.43483977479701336,0.29281208850764573,0.29281208850764573,0.29281208850764573,0.4555534194432358,0.4555534194432358,0.4555534194432358
2018-07-01,0.24861493333988655,0.24861493333988655,0.24861493333988655,0.5191498982240789,0.5191498982240789,0.5191498982240789,0.26971255448003206,0.26971255448003206,0.26971255448003206,0.5407279276997726,0.5407279276997726,0.5407279276997726
2018-07-08,0.7196128946705803,0.7196128946705803,0.7196128946705803,0.67207564626541,0.67207564626541,0.67207564626541,0.7486183382420909,0.7486183382420909,0.7486183382420909,0.6950854481236943,0.6950854481236943,0.6950854481236943
2018-07-15,0.18938840134349266,0.18938840134349266,0.18938840134349266,0.1395899291799953,0.1395899291799953,0.1395899291799953,0.06935429227336534,0.06935429227336534,0.06935429227336534,0.0037136192106940534,0.0037136192106940534,0.0037136192106940534
2018-07-22,0.1568199288957574,0.1568199288957574,0.1568199288957574,0.08757462885168267,0.08757462885168267,0.08757462885168267,0.13513361760210932,0.13513361760210932,0.13513361760210932,0.08832619252679899,0.08832619252679899,0.08832619252679899
2018-07-29,0.18209684548472657,0.18209684548472657,0.18209684548472657,0.11593759017244941,0.11593759017244941,0.11593759017244941,0.22000924698442986,0.22000924698442986,0.22000924698442986,0.14767849467916747,0.14767849467916747,0.14767849467916747
2018-08-05,-0.9186301901754567,-0.9186301901754567,-0.9186301901754567,-1.0041584412507805,-1.0041584412507805,-1.0041584412507805,-0.9046140711960852,-0.9046140711960852,-0.9046140711960852,-0.9888058293455848,-0.9888058293455848,-0.9888058293455848
2018-08-12,-2.3703343388150873,-2.3703343388150873,-2.3703343388150873,-2.1107320527999214,-2.1107320527999214,-2.1107320527999214,-2.40374998733897,-2.40374998733897,-2.40374998733897,-2.1332806447545454,-2.1332806447545454,-2.1332806447545454
2018-08-19,-1.2267382852073594,-1.2267382852073594,-1.2267382852073594,-1.3423401700027286,-1.3423401700027286,-1.3423401700027286,-1.3101499316660448,-1.3101499316660448,-1.3101499316660448,-1.433304877532911,-1.433304877532911,-1.433304877532911
2018-08-26,-1.4045934180445334,-1.4045934180445334,-1.4045934180445334,-1.52961633586319,-1.52961633586319,-1.52961633586319,-1.6302661573363355,-1.6302661573363355,-1.6302661573363355,-1.6916708550481916,-1.6916708550481916,-1.6916708550481916
2018-09-02,-2.7236066832361323,-2.7236066832361323,-2.7236066832361323,-2.581574266055052,-2.581574266055052,-2.581574266055052,-2.7003095329958735,-2.7003095329958735,-2.7003095329958735,-2.5408657764770437,-2.5408657764770437,-2.5408657764770437
2018-09-09,-1.331567500998393,-1.331567500998393,-1.331567500998393,-1.4778094666364283,-1.4778094666364283,-1.4778094666364283,-1.4431600191136078,-1.4431600191136078,-1.4431600191136078,-1.5839511267104533,-1.5839511267104533,-1.5839511267104533
2018-09-16,-0.6339722713341027,-0.6339722713341027,-0.6339722713341027,-0.7315559291923647,-0.7315559291923647,-0.7315559291923647,-0.5841348846467687,-0.5841348846467687,-0.5841348846467687,-0.6769856328250505,-0.6769856328250505,-0.6769856328250505
2018-09-23,-0.6912791236477435,-0.6912791236477435,-0.6912791236477435,-0.8004517755069162,-0.8004517755069162,-0.8004517755069162,-0.6441410402984488,-0.6441410402984488,-0.6441410402984488,-0.7487586771422337,-0.7487586771422337,-0.7487586771422337
2018-09-30,-1.2683802932785653,-1.2683802932785653,-1.2683802932785653,-1.389018901656427,-1.389018901656427,-1.389018901656427,-1.3486081048578653,-1.3486081048578653,-1.3486081048578653,-1.4603341959690117,-1.4603341959690117,-1.4603341959690117
2018-10-07,-2.2945332205897135,-2.2945332205897135,-2.2945332205897135,-2.3869826027291468,-2.3869826027291468,-2.3869826027291468,-2.4924839843971727,-2.4924839843971727,-2.4924839843971727,-2.406182251255326,-2.406182251255326,-2.406182251255326
2018-10-14,-2.2516308609341893,-2.2516308609341893,-2.2516308609341893,-2.30995658457684,-2.30995658457684,-2.30995658457684,-2.2947264601562014,-2.2947264601562014,-2.2947264601562014,-2.387614043486687,-2.387614043486687,-2.387614043486687
2018-10-21,-2.872183156687491,-2.872183156687491,-2.872183156687491,-2.7748879065118426,-2.7748879065118426,-2.7748879065118426,-2.7387531089750987,-2.7387531089750987,-2.7387531089750987,-2.679298467798006,-2.679298467798006,-2.679298467798006
2018-10-28,-1.7266757982935055,-1.7266757982935055,-1.7266757982935055,-1.8122703224904264,-1.8122703224904264,-1.8122703224904264,-1.893741528304686,-1.893741528304686,-1.893741528304686,-2.000545862452602,-2.000545862452602,-2.000545862452602
2018-11-04,-1.9110793537336923,-1.9110793537336923,-1.9110793537336923,-1.97501316092207,-1.97501316092207,-1.97501316092207,-1.9817682676830837,-1.9817682676830837,-1.9817682676830837,-2.0113629175369336,-2.0113629175369336,-2.0113629175369336
2018-11-11,-1.8702769292519839,-1.8702769292519839,-1.8702769292519839,-1.9203362885323945,-1.9203362885323945,-1.9203362885323945,-1.7895473775745134,-1.7895473775745134,-1.7895473775745134,-1.8513797097693683,-1.8513797097693683,-1.8513797097693683
2018-11-18,-1.8514881834341927,-1.8514881834341927,-1.8514881834341927,-1.8967182021896603,-1.8967182021896603,-1.8967182021896603,-1.8079456282175006,-1.8079456282175006,-1.8079456282175006,-1.873129132119381,-1.873129132119381,-1.873129132119381
2018-11-25,-1.721098490079613,-1.721098490079613,-1.721098490079613,-1.6588397722180044,-1.6588397722180044,-1.6588397722180044,-1.6100654832411037,-1.6100654832411037,-1.6100654832411037,-1.5836805007958559,-1.5836805007958559,-1.5836805007958559
2018-12-02,-1.4002459414330124,-1.4002459414330124,-1.4002459414330124,-1.4474133448014188,-1.4474133448014188,-1.4474133448014188,-1.3635740503003577,-1.3635740503003577,-1.3635740503003577,-1.418664884814034,-1.418664884814034,-1.418664884814034
2018-12-09,-1.528085824698447,-1.528085824698447,-1.528085824698447,-1.5590230417706032,-1.5590230417706032,-1.5590230417706032,-1.546983164643184,-1.546983164643184,-1.546983164643184,-1.594306509131498,-1.594306509131498,-1.594306509131498
2018-12-16,-1.876997966064448,-1.876997966064448,-1.876997966064448,-1.8978928744530943,-1.8978928744530943,-1.8978928744530943,-1.8713095415686385,-1.8713095415686385,-1.8713095415686385,-1.906545026399172,-1.906545026399172,-1.906545026399172
2018-12-23,-1.576183292279964,-1.576183292279964,-1.576183292279964,-1.5120954793179004,-1.5120954793179004,-1.5120954793179004,-1.5072955655533669,-1.5072955655533669,-1.5072955655533669,-1.5295551395556652,-1.5295551395556652,-1.5295551395556652
2018-12-30,-1.1532943120128438,-1.1532943120128438,-1.1532943120128438,-1.1053308184065702,-1.1053308184065702,-1.1053308184065702,-1.075367366823584,-1.075367366823584,-1.075367366823584,-1.0138522990736918,-1.0138522990736918,-1.0138522990736918
