Date,Global X MSCI Nigeria_Open_average,Global X MSCI Nigeria_Open_max,Global X MSCI Nigeria_Open_min,Global X MSCI Nigeria_High_average,Global X MSCI Nigeria_High_max,Global X MSCI Nigeria_High_min,Global X MSCI Nigeria_Low_average,Global X MSCI Nigeria_Low_max,Global X MSCI Nigeria_Low_min,Global X MSCI Nigeria_Close_average,Global X MSCI Nigeria_Close_max,Global X MSCI Nigeria_Close_min
2018-04-08,-0.7897959522253909,-0.7897959522253909,-0.7897959522253909,-0.7715903347840533,-0.7715903347840533,-0.7715903347840533,-0.6212885074562946,-0.6212885074562946,-0.6212885074562946,-0.40966115520303,-0.40966115520303,-0.40966115520303
2018-04-15,-0.4385336502457953,-0.4385336502457953,-0.4385336502457953,-0.4607994203989048,-0.4607994203989048,-0.4607994203989048,-0.4945249531052013,-0.4945249531052013,-0.4945249531052013,-0.8865101510026198,-0.8865101510026198,-0.8865101510026198
2018-04-22,0.3831783456135036,0.3831783456135036,0.3831783456135036,-0.29513337242233967,-0.29513337242233967,-0.29513337242233967,0.3025158108032923,0.3025158108032923,0.3025158108032923,0.06890606784977402,0.06890606784977402,0.06890606784977402
2018-04-29,0.513728221452001,0.513728221452001,0.513728221452001,-0.3760472888827643,-0.3760472888827643,-0.3760472888827643,0.45884636906374743,0.45884636906374743,0.45884636906374743,0.24208755822076808,0.24208755822076808,0.24208755822076808
2018-05-06,-0.8983492412984453,-0.8983492412984453,-0.8983492412984453,-1.2947307583455074,-1.2947307583455074,-1.2947307583455074,-0.6786608535703799,-0.6786608535703799,-0.6786608535703799,-1.0572076171526534,-1.0572076171526534,-1.0572076171526534
2018-05-13,-1.2944198378246534,-1.2944198378246534,-1.2944198378246534,-1.9356798472103427,-1.9356798472103427,-1.9356798472103427,-1.0699354023410277,-1.0699354023410277,-1.0699354023410277,-1.0526574155429975,-1.0526574155429975,-1.0526574155429975
2018-05-20,-2.095420590767724,-2.095420590767724,-2.095420590767724,-2.664756592844432,-2.664756592844432,-2.664756592844432,-2.3332854568273573,-2.3332854568273573,-2.3332854568273573,-2.59309927205543,-2.59309927205543,-2.59309927205543
2018-05-27,-2.187448737967338,-2.187448737967338,-2.187448737967338,-2.4585482369002003,-2.4585482369002003,-2.4585482369002003,-2.480381233936501,-2.480381233936501,-2.480381233936501,-2.385851870518537,-2.385851870518537,-2.385851870518537
2018-06-03,-1.1969974902862912,-1.1969974902862912,-1.1969974902862912,-1.349318790427301,-1.349318790427301,-1.349318790427301,-0.9939308968270445,-0.9939308968270445,-0.9939308968270445,-1.2433256554432794,-1.2433256554432794,-1.2433256554432794
2018-06-10,-0.8981388878538243,-0.8981388878538243,-0.8981388878538243,-1.1288145470985145,-1.1288145470985145,-1.1288145470985145,-0.9027607031290233,-0.9027607031290233,-0.9027607031290233,-1.0614322156256903,-1.0614322156256903,-1.0614322156256903
