Date,PowerShares Nasdaq InternetEtf_Open_average,PowerShares Nasdaq InternetEtf_Open_max,PowerShares Nasdaq InternetEtf_Open_min,PowerShares Nasdaq InternetEtf_High_average,PowerShares Nasdaq InternetEtf_High_max,PowerShares Nasdaq InternetEtf_High_min,PowerShares Nasdaq InternetEtf_Low_average,PowerShares Nasdaq InternetEtf_Low_max,PowerShares Nasdaq InternetEtf_Low_min,PowerShares Nasdaq InternetEtf_Close_average,PowerShares Nasdaq InternetEtf_Close_max,PowerShares Nasdaq InternetEtf_Close_min
2018-05-27,1.1040422278540256,1.1040422278540256,1.1040422278540256,1.3662088418358007,1.3662088418358007,1.3662088418358007,1.2557225725570937,1.2557225725570937,1.2557225725570937,1.460774829674239,1.460774829674239,1.460774829674239
2018-06-03,1.6501022460470618,1.6501022460470618,1.6501022460470618,1.8397608458474244,1.8397608458474244,1.8397608458474244,1.6672940762621484,1.6672940762621484,1.6672940762621484,1.8811560774178997,1.8811560774178997,1.8811560774178997
2018-06-10,2.3418521946811572,2.3418521946811572,2.3418521946811572,2.345121941730837,2.345121941730837,2.345121941730837,2.178382111058184,2.178382111058184,2.178382111058184,2.300003080852725,2.300003080852725,2.300003080852725
2018-06-17,2.016901920821022,2.016901920821022,2.016901920821022,1.9736419696289613,1.9736419696289613,1.9736419696289613,1.7772602180657189,1.7772602180657189,1.7772602180657189,1.7622319885599727,1.7622319885599727,1.7622319885599727
2018-06-24,1.035879050800845,1.035879050800845,1.035879050800845,0.9738264300336308,0.9738264300336308,0.9738264300336308,1.0273179129755365,1.0273179129755365,1.0273179129755365,0.904268193329226,0.904268193329226,0.904268193329226
2018-07-01,1.015035229695124,1.015035229695124,1.015035229695124,1.3732101018992167,1.3732101018992167,1.3732101018992167,1.15956620193885,1.15956620193885,1.15956620193885,1.3982302657192478,1.3982302657192478,1.3982302657192478
2018-07-08,1.6658913707702994,1.6658913707702994,1.6658913707702994,1.6034371744966454,1.6034371744966454,1.6034371744966454,1.5085055707159152,1.5085055707159152,1.5085055707159152,1.4325764269384353,1.4325764269384353,1.4325764269384353
2018-07-15,0.9978867110039455,0.9978867110039455,0.9978867110039455,1.0590860541289955,1.0590860541289955,1.0590860541289955,1.0956994414260712,1.0956994414260712,1.0956994414260712,0.9884842827438235,0.9884842827438235,0.9884842827438235
2018-07-22,1.0627930675067223,1.0627930675067223,1.0627930675067223,0.9750162954413132,0.9750162954413132,0.9750162954413132,0.4921694263057325,0.4921694263057325,0.4921694263057325,0.5013905357721732,0.5013905357721732,0.5013905357721732
2018-07-29,0.1540521253522247,0.1540521253522247,0.1540521253522247,0.06338399272236926,0.06338399272236926,0.06338399272236926,0.16133846404560068,0.16133846404560068,0.16133846404560068,0.09399466159584625,0.09399466159584625,0.09399466159584625
