Date,iShares iBonds Dec 2023 Term Muni Bond_etf_Open_average,iShares iBonds Dec 2023 Term Muni Bond_etf_Open_max,iShares iBonds Dec 2023 Term Muni Bond_etf_Open_min,iShares iBonds Dec 2023 Term Muni Bond_etf_High_average,iShares iBonds Dec 2023 Term Muni Bond_etf_High_max,iShares iBonds Dec 2023 Term Muni Bond_etf_High_min,iShares iBonds Dec 2023 Term Muni Bond_etf_Low_average,iShares iBonds Dec 2023 Term Muni Bond_etf_Low_max,iShares iBonds Dec 2023 Term Muni Bond_etf_Low_min,iShares iBonds Dec 2023 Term Muni Bond_etf_Close_average,iShares iBonds Dec 2023 Term Muni Bond_etf_Close_max,iShares iBonds Dec 2023 Term Muni Bond_etf_Close_min
2018-04-08,-1.1868794492645411,-1.1868794492645411,-1.1868794492645411,-1.0902201918193517,-1.0902201918193517,-1.0902201918193517,-1.0343922502271854,-1.0343922502271854,-1.0343922502271854,-0.9242960193115929,-0.9242960193115929,-0.9242960193115929
2018-04-15,-1.1208769082838979,-1.1208769082838979,-1.1208769082838979,-1.2432792763792127,-1.2432792763792127,-1.2432792763792127,-1.1682764833484718,-1.1682764833484718,-1.1682764833484718,-0.9934584433854774,-0.9934584433854774,-0.9934584433854774
2018-04-22,-1.9144402692404612,-1.9144402692404612,-1.9144402692404612,-2.0430156738210066,-2.0430156738210066,-2.0430156738210066,-1.7914494762167148,-1.7914494762167148,-1.7914494762167148,-1.9324149968846402,-1.9324149968846402,-1.9324149968846402
2018-04-29,-1.106909927626873,-1.106909927626873,-1.106909927626873,-1.2089681252981113,-1.2089681252981113,-1.2089681252981113,-1.4836165640493904,-1.4836165640493904,-1.4836165640493904,-1.6140476230888574,-1.6140476230888574,-1.6140476230888574
2018-05-06,0.22617286722191648,0.22617286722191648,0.22617286722191648,0.21036576293185025,0.21036576293185025,0.21036576293185025,0.1290757416796179,0.1290757416796179,0.1290757416796179,0.7386337342289352,0.7386337342289352,0.7386337342289352
2018-05-13,-0.011542901970217175,-0.011542901970217175,-0.011542901970217175,-0.12857804306149398,-0.12857804306149398,-0.12857804306149398,0.3951209214963629,0.3951209214963629,0.3951209214963629,0.43261007629824405,0.43261007629824405,0.43261007629824405
2018-05-20,1.3751547489855718,1.3751547489855718,1.3751547489855718,1.2721728823630571,1.2721728823630571,1.2721728823630571,1.5565668761833142,1.5565668761833142,1.5565668761833142,1.6103491919461688,1.6103491919461688,1.6103491919461688
2018-05-27,0.9405650613661254,0.9405650613661254,0.9405650613661254,1.1176098218890198,1.1176098218890198,1.1176098218890198,1.006948039135507,1.006948039135507,1.006948039135507,1.2650755259352195,1.2650755259352195,1.2650755259352195
2018-06-03,1.6924254124826077,1.6924254124826077,1.6924254124826077,1.7731797955734376,1.7731797955734376,1.7731797955734376,1.7546301348342546,1.7546301348342546,1.7546301348342546,1.7643052905890368,1.7643052905890368,1.7643052905890368
2018-06-10,1.6465812905909156,1.6465812905909156,1.6465812905909156,1.4980506814376389,1.4980506814376389,1.4980506814376389,1.367269329700969,1.367269329700969,1.367269329700969,1.370295458930161,1.370295458930161,1.370295458930161
