Date,ProShares Ultra MSCI Brazil Capped_etf_Open_average,ProShares Ultra MSCI Brazil Capped_etf_Open_max,ProShares Ultra MSCI Brazil Capped_etf_Open_min,ProShares Ultra MSCI Brazil Capped_etf_High_average,ProShares Ultra MSCI Brazil Capped_etf_High_max,ProShares Ultra MSCI Brazil Capped_etf_High_min,ProShares Ultra MSCI Brazil Capped_etf_Low_average,ProShares Ultra MSCI Brazil Capped_etf_Low_max,ProShares Ultra MSCI Brazil Capped_etf_Low_min,ProShares Ultra MSCI Brazil Capped_etf_Close_average,ProShares Ultra MSCI Brazil Capped_etf_Close_max,ProShares Ultra MSCI Brazil Capped_etf_Close_min
2018-04-08,-1.5339359365919416,-1.5339359365919416,-1.5339359365919416,-1.648588197645746,-1.648588197645746,-1.648588197645746,-1.5335387060487298,-1.5335387060487298,-1.5335387060487298,-1.6688313061107565,-1.6688313061107565,-1.6688313061107565
2018-04-15,-1.1479065513823201,-1.1479065513823201,-1.1479065513823201,-1.259879775547237,-1.259879775547237,-1.259879775547237,-1.0695495020161834,-1.0695495020161834,-1.0695495020161834,-1.2078888444706997,-1.2078888444706997,-1.2078888444706997
2018-04-22,-1.1581899375942575,-1.1581899375942575,-1.1581899375942575,-1.1790846186218773,-1.1790846186218773,-1.1790846186218773,-0.9286169121776015,-0.9286169121776015,-0.9286169121776015,-1.0535637389514902,-1.0535637389514902,-1.0535637389514902
2018-04-29,-2.305633159466651,-2.305633159466651,-2.305633159466651,-2.0674039126231127,-2.0674039126231127,-2.0674039126231127,-2.0650301953677235,-2.0650301953677235,-2.0650301953677235,-1.9585121344893202,-1.9585121344893202,-1.9585121344893202
2018-05-06,-1.289210200516347,-1.289210200516347,-1.289210200516347,-1.3777127515355474,-1.3777127515355474,-1.3777127515355474,-1.531892744009534,-1.531892744009534,-1.531892744009534,-1.5947509852355786,-1.5947509852355786,-1.5947509852355786
2018-05-13,-2.240054597513685,-2.240054597513685,-2.240054597513685,-2.219038515005837,-2.219038515005837,-2.219038515005837,-2.1736748748387784,-2.1736748748387784,-2.1736748748387784,-2.0566281352409437,-2.0566281352409437,-2.0566281352409437
2018-05-20,-1.8178313663132069,-1.8178313663132069,-1.8178313663132069,-1.8661825148797584,-1.8661825148797584,-1.8661825148797584,-1.8906741276345251,-1.8906741276345251,-1.8906741276345251,-1.9344239677229291,-1.9344239677229291,-1.9344239677229291
2018-05-27,-1.9159610532618663,-1.9159610532618663,-1.9159610532618663,-1.9134121470944803,-1.9134121470944803,-1.9134121470944803,-1.9581436274377322,-1.9581436274377322,-1.9581436274377322,-1.8630491242653067,-1.8630491242653067,-1.8630491242653067
2018-06-03,-1.9905258136698893,-1.9905258136698893,-1.9905258136698893,-1.9014598242951306,-1.9014598242951306,-1.9014598242951306,-1.949055030155971,-1.949055030155971,-1.949055030155971,-1.8542811021985501,-1.8542811021985501,-1.8542811021985501
2018-06-10,-1.7771421052050362,-1.7771421052050362,-1.7771421052050362,-1.7820694753160389,-1.7820694753160389,-1.7820694753160389,-1.6590423421029925,-1.6590423421029925,-1.6590423421029925,-1.7158131981393134,-1.7158131981393134,-1.7158131981393134
2018-06-17,-1.4916814536381118,-1.4916814536381118,-1.4916814536381118,-1.5356382371852217,-1.5356382371852217,-1.5356382371852217,-1.404395725558778,-1.404395725558778,-1.404395725558778,-1.4869511223412826,-1.4869511223412826,-1.4869511223412826
