Date,Virtus Glovista EM_Open_average,Virtus Glovista EM_Open_max,Virtus Glovista EM_Open_min,Virtus Glovista EM_High_average,Virtus Glovista EM_High_max,Virtus Glovista EM_High_min,Virtus Glovista EM_Low_average,Virtus Glovista EM_Low_max,Virtus Glovista EM_Low_min,Virtus Glovista EM_Close_average,Virtus Glovista EM_Close_max,Virtus Glovista EM_Close_min
2018-11-11,-0.17953924633877286,-0.17953924633877286,-0.17953924633877286,-0.1932519504587388,-0.1932519504587388,-0.1932519504587388,-0.09015885333544585,-0.09015885333544585,-0.09015885333544585,-0.13553487207859444,-0.13553487207859444,-0.13553487207859444
2018-11-18,-0.5982622176515572,-0.5982622176515572,-0.5982622176515572,-0.6050078124905228,-0.6050078124905228,-0.6050078124905228,-0.5008209511977632,-0.5008209511977632,-0.5008209511977632,-0.5475959594726018,-0.5475959594726018,-0.5475959594726018
2018-11-25,1.076489802172633,1.076489802172633,1.076489802172633,1.0759715443294051,1.0759715443294051,1.0759715443294051,1.044787046400433,1.044787046400433,1.044787046400433,1.0228339900952699,1.0228339900952699,1.0228339900952699
2018-12-02,-1.1143439053050497,-1.1143439053050497,-1.1143439053050497,-0.9718536255706408,-0.9718536255706408,-0.9718536255706408,-1.1862095085483906,-1.1862095085483906,-1.1862095085483906,-0.9236648263369043,-0.9236648263369043,-0.9236648263369043
2018-12-09,-0.9004138372922353,-0.9004138372922353,-0.9004138372922353,-0.9274052394920949,-0.9274052394920949,-0.9274052394920949,-0.7881680785512373,-0.7881680785512373,-0.7881680785512373,-0.8840479515881741,-0.8840479515881741,-0.8840479515881741
2018-12-16,-2.1810630343418707,-2.1810630343418707,-2.1810630343418707,-2.2064848280015523,-2.2064848280015523,-2.2064848280015523,-2.2119608236236687,-2.2119608236236687,-2.2119608236236687,-2.287215518949445,-2.287215518949445,-2.287215518949445
2018-12-23,-1.6516336369822504,-1.6516336369822504,-1.6516336369822504,-1.669409471905878,-1.669409471905878,-1.669409471905878,-1.569339515067195,-1.569339515067195,-1.569339515067195,-1.5916983192415828,-1.5916983192415828,-1.5916983192415828
2018-12-30,-0.469489295029341,-0.469489295029341,-0.469489295029341,-0.48360726166892976,-0.48360726166892976,-0.48360726166892976,-0.36519487309505505,-0.36519487309505505,-0.36519487309505505,-0.41952477470541333,-0.41952477470541333,-0.41952477470541333
2019-01-06,0.13746720724279718,0.13746720724279718,0.13746720724279718,0.12380593051708093,0.12380593051708093,0.12380593051708093,0.20176571704729931,0.20176571704729931,0.20176571704729931,0.16433571515314344,0.16433571515314344,0.16433571515314344
2019-01-13,0.974743659037075,0.974743659037075,0.974743659037075,0.9791196869375914,0.9791196869375914,0.9791196869375914,0.9853514231322857,0.9853514231322857,0.9853514231322857,0.9802345795709064,0.9802345795709064,0.9802345795709064
2019-01-20,0.9153260217375926,0.9153260217375926,0.9153260217375926,0.9040569518155628,0.9040569518155628,0.9040569518155628,0.9161399979654373,0.9161399979654373,0.9161399979654373,0.897193225930513,0.897193225930513,0.897193225930513
2019-01-27,1.2485259051517617,1.2485259051517617,1.2485259051517617,1.3966598523761924,1.3966598523761924,1.3966598523761924,1.1873345029381175,1.1873345029381175,1.1873345029381175,1.3174577866041928,1.3174577866041928,1.3174577866041928
2019-02-03,0.5309260878604826,0.5309260878604826,0.5309260878604826,0.49443100004382934,0.49443100004382934,0.49443100004382934,0.5133272150446615,0.5133272150446615,0.5133272150446615,0.4702162154812472,0.4702162154812472,0.4702162154812472
2019-02-10,0.2964129731476845,0.2964129731476845,0.2964129731476845,0.34812927029173707,0.34812927029173707,0.34812927029173707,0.29101278753997933,0.29101278753997933,0.29101278753997933,0.3722864145962042,0.3722864145962042,0.3722864145962042
2019-02-17,1.156086461867035,1.156086461867035,1.156086461867035,1.153484881482554,1.153484881482554,1.153484881482554,1.1285496652987508,1.1285496652987508,1.1285496652987508,1.0756273675178194,1.0756273675178194,1.0756273675178194
2019-02-24,0.15549408420356245,0.15549408420356245,0.15549408420356245,0.26748290569834354,0.26748290569834354,0.26748290569834354,0.19898414766825828,0.19898414766825828,0.19898414766825828,0.2981052113896088,0.2981052113896088,0.2981052113896088
2019-03-03,0.17340962247177596,0.17340962247177596,0.17340962247177596,0.12645236704389234,0.12645236704389234,0.12645236704389234,0.2043014664730202,0.2043014664730202,0.2043014664730202,0.15969293523390685,0.15969293523390685,0.15969293523390685
2019-03-10,0.8828482735757139,0.8828482735757139,0.8828482735757139,0.8193449432794904,0.8193449432794904,0.8193449432794904,0.8876538945331148,0.8876538945331148,0.8876538945331148,0.8350813810259986,0.8350813810259986,0.8350813810259986
2019-03-17,-0.054939298795953134,-0.054939298795953134,-0.054939298795953134,-0.10498230980538234,-0.10498230980538234,-0.10498230980538234,-0.02894030090887185,-0.02894030090887185,-0.02894030090887185,-0.08120158447223652,-0.08120158447223652,-0.08120158447223652
2019-03-24,0.6076627655664705,0.6076627655664705,0.6076627655664705,0.5109446217201757,0.5109446217201757,0.5109446217201757,0.6488072577693874,0.6488072577693874,0.6488072577693874,0.5649330955350919,0.5649330955350919,0.5649330955350919
2019-03-31,1.3050852387499958,1.3050852387499958,1.3050852387499958,1.1874536369567887,1.1874536369567887,1.1874536369567887,1.3589938110713438,1.3589938110713438,1.3589938110713438,1.279958603455649,1.279958603455649,1.279958603455649
2019-04-07,0.7246571229277171,0.7246571229277171,0.7246571229277171,0.6198261455412286,0.6198261455412286,0.6198261455412286,0.7700022502992202,0.7700022502992202,0.7700022502992202,0.6945528460305997,0.6945528460305997,0.6945528460305997
2019-04-14,0.8096725872716588,0.8096725872716588,0.8096725872716588,0.8421975397368504,0.8421975397368504,0.8421975397368504,0.8516666461705317,0.8516666461705317,0.8516666461705317,0.9195790503176167,0.9195790503176167,0.9195790503176167
2019-04-21,0.17347142668035315,0.17347142668035315,0.17347142668035315,0.06674895181936229,0.06674895181936229,0.06674895181936229,0.21108149267434181,0.21108149267434181,0.21108149267434181,0.11276017713051155,0.11276017713051155,0.11276017713051155
2019-04-28,0.20663310834425994,0.20663310834425994,0.20663310834425994,0.13877893165539146,0.13877893165539146,0.13877893165539146,0.2319909579419725,0.2319909579419725,0.2319909579419725,0.17341215432368376,0.17341215432368376,0.17341215432368376
2019-05-05,-2.371957361119569,-2.371957361119569,-2.371957361119569,-2.4435599880743775,-2.4435599880743775,-2.4435599880743775,-2.3667627091354673,-2.3667627091354673,-2.3667627091354673,-2.473328128523724,-2.473328128523724,-2.473328128523724
2019-05-12,-2.1002909236207463,-2.1002909236207463,-2.1002909236207463,-2.0625318520334126,-2.0625318520334126,-2.0625318520334126,-2.175171864050149,-2.175171864050149,-2.175171864050149,-2.0780217008489013,-2.0780217008489013,-2.0780217008489013
2019-05-19,-1.5059191562190077,-1.5059191562190077,-1.5059191562190077,-1.5553690415744361,-1.5553690415744361,-1.5553690415744361,-1.470318224508495,-1.470318224508495,-1.470318224508495,-1.5553690415744361,-1.5553690415744361,-1.5553690415744361
2019-05-26,-0.2195540264260376,-0.2195540264260376,-0.2195540264260376,-0.23528274795572224,-0.23528274795572224,-0.23528274795572224,-0.2065993345878261,-0.2065993345878261,-0.2065993345878261,-0.23528274795572224,-0.23528274795572224,-0.23528274795572224
2019-06-02,0.29439364825297126,0.29439364825297126,0.29439364825297126,0.28307633198733567,0.28307633198733567,0.28307633198733567,0.29807814231185514,0.29807814231185514,0.29807814231185514,0.28307633198733567,0.28307633198733567,0.28307633198733567
2019-06-09,-0.05674154101544885,-0.05674154101544885,-0.05674154101544885,-0.0715111087790084,-0.0715111087790084,-0.0715111087790084,-0.046410768536589576,-0.046410768536589576,-0.046410768536589576,-0.0715111087790084,-0.0715111087790084,-0.0715111087790084
2019-06-16,1.2861897919929117,1.2861897919929117,1.2861897919929117,1.2841930163681603,1.2841930163681603,1.2841930163681603,1.2730701148400392,1.2730701148400392,1.2730701148400392,1.2841930163681603,1.2841930163681603,1.2841930163681603
2019-06-23,1.5677028894497054,1.5677028894497054,1.5677028894497054,1.5687372719447772,1.5687372719447772,1.5687372719447772,1.553063599295623,1.553063599295623,1.553063599295623,1.5687372719447772,1.5687372719447772,1.5687372719447772
2019-06-30,1.1623205979818503,1.1623205979818503,1.1623205979818503,1.1603180936451063,1.1603180936451063,1.1603180936451063,1.1540489902457656,1.1540489902457656,1.1540489902457656,1.1603180936451063,1.1603180936451063,1.1603180936451063
2019-07-07,1.197654559586053,1.197654559586053,1.197654559586053,1.2087139487720464,1.2087139487720464,1.2087139487720464,1.1408270669395888,1.1408270669395888,1.1408270669395888,1.2087139487720464,1.2087139487720464,1.2087139487720464
2019-07-14,0.9514867693699693,0.9514867693699693,0.9514867693699693,0.9526366814241533,0.9526366814241533,0.9526366814241533,0.9563383346262021,0.9563383346262021,0.9563383346262021,0.9526366814241533,0.9526366814241533,0.9526366814241533
2019-07-21,0.4094760639445303,0.4094760639445303,0.4094760639445303,0.4462777163493999,0.4462777163493999,0.4462777163493999,0.31166960595858706,0.31166960595858706,0.31166960595858706,0.338846128987475,0.338846128987475,0.338846128987475
2019-07-28,-1.4022599669895477,-1.4022599669895477,-1.4022599669895477,-1.4176733534668944,-1.4176733534668944,-1.4176733534668944,-1.5206159598492444,-1.5206159598492444,-1.5206159598492444,-1.5046317327924323,-1.5046317327924323,-1.5046317327924323
2019-08-04,-1.372063613376019,-1.372063613376019,-1.372063613376019,-1.3265411180514775,-1.3265411180514775,-1.3265411180514775,-1.3133770721941884,-1.3133770721941884,-1.3133770721941884,-1.2971895610501145,-1.2971895610501145,-1.2971895610501145
2019-08-11,-1.49406784632057,-1.49406784632057,-1.49406784632057,-1.5114900171219436,-1.5114900171219436,-1.5114900171219436,-1.4530374558154713,-1.4530374558154713,-1.4530374558154713,-1.482780814284222,-1.482780814284222,-1.482780814284222
2019-08-18,-1.612517919449475,-1.612517919449475,-1.612517919449475,-1.6032780357663072,-1.6032780357663072,-1.6032780357663072,-1.5766843691375882,-1.5766843691375882,-1.5766843691375882,-1.578161954487539,-1.578161954487539,-1.578161954487539
2019-08-25,-0.9813942418393224,-0.9813942418393224,-0.9813942418393224,-0.9242880132505948,-0.9242880132505948,-0.9242880132505948,-0.9538177974805337,-0.9538177974805337,-0.9538177974805337,-0.9052982526210241,-0.9052982526210241,-0.9052982526210241
2019-09-01,-0.29164870221771694,-0.29164870221771694,-0.29164870221771694,-0.3134877129970263,-0.3134877129970263,-0.3134877129970263,-0.26842002824309885,-0.26842002824309885,-0.26842002824309885,-0.2977138893664747,-0.2977138893664747,-0.2977138893664747
2019-09-08,0.00505753866055363,0.00505753866055363,0.00505753866055363,0.038435995954170035,0.038435995954170035,0.038435995954170035,0.026842780340370243,0.026842780340370243,0.026842780340370243,0.052731606756488546,0.052731606756488546,0.052731606756488546
2019-09-15,-0.1673159465182583,-0.1673159465182583,-0.1673159465182583,-0.19225057338019932,-0.19225057338019932,-0.19225057338019932,-0.144218124447992,-0.144218124447992,-0.144218124447992,-0.17671076846256462,-0.17671076846256462,-0.17671076846256462
2019-09-22,-0.2501904220950042,-0.2501904220950042,-0.2501904220950042,-0.2776650297784863,-0.2776650297784863,-0.2776650297784863,-0.2255846985734349,-0.2255846985734349,-0.2255846985734349,-0.26108957441794745,-0.26108957441794745,-0.26108957441794745
2019-09-29,-0.3852418136029771,-0.3852418136029771,-0.3852418136029771,-0.41515552870636707,-0.41515552870636707,-0.41515552870636707,-0.3601432614516375,-0.3601432614516375,-0.3601432614516375,-0.3981615258761166,-0.3981615258761166,-0.3981615258761166
2019-10-06,0.2800176570113478,0.2800176570113478,0.2800176570113478,0.2517809411195132,0.2517809411195132,0.2517809411195132,0.3066450042340881,0.3066450042340881,0.3066450042340881,0.27412638135169465,0.27412638135169465,0.27412638135169465
2019-10-13,1.0011038651717652,1.0011038651717652,1.0011038651717652,0.971196171591152,0.971196171591152,0.971196171591152,1.0378539985197468,1.0378539985197468,1.0378539985197468,1.0084061543463914,1.0084061543463914,1.0084061543463914
2019-10-20,1.6481466268482967,1.6481466268482967,1.6481466268482967,1.6423789942868279,1.6423789942868279,1.6423789942868279,1.6341675660337618,1.6341675660337618,1.6341675660337618,1.6330597395403177,1.6330597395403177,1.6330597395403177
2019-10-27,1.709667299896993,1.709667299896993,1.709667299896993,1.7142324649349474,1.7142324649349474,1.7142324649349474,1.709667299896993,1.709667299896993,1.709667299896993,1.7142324649349474,1.7142324649349474,1.7142324649349474
2019-11-03,1.1169405061050663,1.1169405061050663,1.1169405061050663,1.1124548637416183,1.1124548637416183,1.1124548637416183,1.1169405061050663,1.1169405061050663,1.1169405061050663,1.1124548637416183,1.1124548637416183,1.1124548637416183
2019-11-10,0.95651621421552,0.95651621421552,0.95651621421552,0.9549724414561641,0.9549724414561641,0.9549724414561641,0.95651621421552,0.95651621421552,0.95651621421552,0.9549724414561641,0.9549724414561641,0.9549724414561641
2019-11-17,0.5002776743789094,0.5002776743789094,0.5002776743789094,0.6237072463518565,0.6237072463518565,0.6237072463518565,0.5002776743789094,0.5002776743789094,0.5002776743789094,0.6237072463518565,0.6237072463518565,0.6237072463518565
2019-11-24,-0.5946169657434017,-0.5946169657434017,-0.5946169657434017,-0.6137850057689922,-0.6137850057689922,-0.6137850057689922,-0.5946169657434017,-0.5946169657434017,-0.5946169657434017,-0.6137850057689922,-0.6137850057689922,-0.6137850057689922
2019-12-01,-0.0669859702050528,-0.0669859702050528,-0.0669859702050528,-0.09165833697053033,-0.09165833697053033,-0.09165833697053033,-0.0669859702050528,-0.0669859702050528,-0.0669859702050528,-0.09165833697053033,-0.09165833697053033,-0.09165833697053033
2019-12-08,1.8730642427706028,1.8730642427706028,1.8730642427706028,1.8557687223952255,1.8557687223952255,1.8557687223952255,1.8730642427706028,1.8730642427706028,1.8730642427706028,1.8557687223952255,1.8557687223952255,1.8557687223952255
2019-12-15,1.7985324090507433,1.7985324090507433,1.7985324090507433,1.7883350691953914,1.7883350691953914,1.7883350691953914,1.7985324090507433,1.7985324090507433,1.7985324090507433,1.7883350691953914,1.7883350691953914,1.7883350691953914
2019-12-22,1.8041278266283223,1.8041278266283223,1.8041278266283223,1.7991429661423701,1.7991429661423701,1.7991429661423701,1.5886709509297101,1.5886709509297101,1.5886709509297101,1.582733581238008,1.582733581238008,1.582733581238008
2019-12-29,1.5742416853679506,1.5742416853679506,1.5742416853679506,1.5730427716755375,1.5730427716755375,1.5730427716755375,1.604466273822967,1.604466273822967,1.604466273822967,1.6032710262857832,1.6032710262857832,1.6032710262857832
