Date,Franklin FTSE FranceEtf_Open_average,Franklin FTSE FranceEtf_Open_max,Franklin FTSE FranceEtf_Open_min,Franklin FTSE FranceEtf_High_average,Franklin FTSE FranceEtf_High_max,Franklin FTSE FranceEtf_High_min,Franklin FTSE FranceEtf_Low_average,Franklin FTSE FranceEtf_Low_max,Franklin FTSE FranceEtf_Low_min,Franklin FTSE FranceEtf_Close_average,Franklin FTSE FranceEtf_Close_max,Franklin FTSE FranceEtf_Close_min
2018-05-27,-0.4167171646246176,-0.4167171646246176,-0.4167171646246176,-0.4167171646246176,-0.4167171646246176,-0.4167171646246176,-0.40442221044151416,-0.40442221044151416,-0.40442221044151416,-0.40442221044151416,-0.40442221044151416,-0.40442221044151416
2018-06-03,-0.15168100083567,-0.15168100083567,-0.15168100083567,-0.15168100083567,-0.15168100083567,-0.15168100083567,-0.1448236348156684,-0.1448236348156684,-0.1448236348156684,-0.1448236348156684,-0.1448236348156684,-0.1448236348156684
2018-06-10,0.023097823115408304,0.023097823115408304,0.023097823115408304,0.023097823115408304,0.023097823115408304,0.023097823115408304,0.03028520780416606,0.03028520780416606,0.03028520780416606,0.03028520780416606,0.03028520780416606,0.03028520780416606
2018-06-17,-2.1679429728118644,-2.1679429728118644,-2.1679429728118644,-2.1679429728118644,-2.1679429728118644,-2.1679429728118644,-2.157875484057969,-2.157875484057969,-2.157875484057969,-2.157875484057969,-2.157875484057969,-2.157875484057969
2018-06-24,-2.372504991532163,-2.372504991532163,-2.372504991532163,-2.372504991532163,-2.372504991532163,-2.372504991532163,-2.3640255929618705,-2.3640255929618705,-2.3640255929618705,-2.3640255929618705,-2.3640255929618705,-2.3640255929618705
2018-07-01,-1.2603051040672568,-1.2603051040672568,-1.2603051040672568,-1.2603051040672568,-1.2603051040672568,-1.2603051040672568,-1.2554290138853035,-1.2554290138853035,-1.2554290138853035,-1.2554290138853035,-1.2554290138853035,-1.2554290138853035
2018-07-08,-1.408257350406224,-1.408257350406224,-1.408257350406224,-1.082531519869809,-1.082531519869809,-1.082531519869809,-1.408257350406224,-1.408257350406224,-1.408257350406224,-1.082531519869809,-1.082531519869809,-1.082531519869809
2018-07-15,-0.9755666420252155,-0.9755666420252155,-0.9755666420252155,-1.0201684942998404,-1.0201684942998404,-1.0201684942998404,-0.9755666420252155,-0.9755666420252155,-0.9755666420252155,-1.0201684942998404,-1.0201684942998404,-1.0201684942998404
2018-07-22,-0.5318972208710692,-0.5318972208710692,-0.5318972208710692,-0.5642797983697551,-0.5642797983697551,-0.5642797983697551,-0.5318972208710692,-0.5318972208710692,-0.5318972208710692,-0.5642797983697551,-0.5642797983697551,-0.5642797983697551
2018-07-29,-1.89670221046221,-1.89670221046221,-1.89670221046221,-1.9488200901779995,-1.9488200901779995,-1.9488200901779995,-1.89670221046221,-1.89670221046221,-1.89670221046221,-1.9488200901779995,-1.9488200901779995,-1.9488200901779995
