Date,WisdomTree Europe SmallCap Dividend_etf_Open_average,WisdomTree Europe SmallCap Dividend_etf_Open_max,WisdomTree Europe SmallCap Dividend_etf_Open_min,WisdomTree Europe SmallCap Dividend_etf_High_average,WisdomTree Europe SmallCap Dividend_etf_High_max,WisdomTree Europe SmallCap Dividend_etf_High_min,WisdomTree Europe SmallCap Dividend_etf_Low_average,WisdomTree Europe SmallCap Dividend_etf_Low_max,WisdomTree Europe SmallCap Dividend_etf_Low_min,WisdomTree Europe SmallCap Dividend_etf_Close_average,WisdomTree Europe SmallCap Dividend_etf_Close_max,WisdomTree Europe SmallCap Dividend_etf_Close_min
2018-04-08,0.09995821816270758,0.09995821816270758,0.09995821816270758,-0.021247585518405006,-0.021247585518405006,-0.021247585518405006,0.07518818414881975,0.07518818414881975,0.07518818414881975,-0.0081330929951247,-0.0081330929951247,-0.0081330929951247
2018-04-15,0.5452896429900571,0.5452896429900571,0.5452896429900571,0.4747558501929843,0.4747558501929843,0.4747558501929843,0.6054375870359334,0.6054375870359334,0.6054375870359334,0.5093888222719121,0.5093888222719121,0.5093888222719121
2018-04-22,0.12477832831490308,0.12477832831490308,0.12477832831490308,-0.04030960709375138,-0.04030960709375138,-0.04030960709375138,0.25445592049447097,0.25445592049447097,0.25445592049447097,0.1865486395458851,0.1865486395458851,0.1865486395458851
2018-04-29,-0.19848195202508706,-0.19848195202508706,-0.19848195202508706,0.026460663377138465,0.026460663377138465,0.026460663377138465,0.06509816465919525,0.06509816465919525,0.06509816465919525,0.08958441255642052,0.08958441255642052,0.08958441255642052
2018-05-06,1.0091880232150061,1.0091880232150061,1.0091880232150061,0.864459239424128,0.864459239424128,0.864459239424128,0.9323895193076238,0.9323895193076238,0.9323895193076238,0.8258150805716141,0.8258150805716141,0.8258150805716141
2018-05-13,-0.06727714563377626,-0.06727714563377626,-0.06727714563377626,-0.24158503643105433,-0.24158503643105433,-0.24158503643105433,0.018851813749260347,0.018851813749260347,0.018851813749260347,-0.1421184523082476,-0.1421184523082476,-0.1421184523082476
2018-05-20,-0.932113642421778,-0.932113642421778,-0.932113642421778,-1.1594601277393526,-1.1594601277393526,-1.1594601277393526,-0.8061617169786015,-0.8061617169786015,-0.8061617169786015,-0.973338327173101,-0.973338327173101,-0.973338327173101
2018-05-27,-1.3639280680980697,-1.3639280680980697,-1.3639280680980697,-1.4750725262701065,-1.4750725262701065,-1.4750725262701065,-1.3266571072007467,-1.3266571072007467,-1.3266571072007467,-1.211983555774157,-1.211983555774157,-1.211983555774157
2018-06-03,-0.36681276612293434,-0.36681276612293434,-0.36681276612293434,-0.3546811671782783,-0.3546811671782783,-0.3546811671782783,-0.24007404946241853,-0.24007404946241853,-0.24007404946241853,-0.14771947327312307,-0.14771947327312307,-0.14771947327312307
2018-06-10,-0.9763470531763422,-0.9763470531763422,-0.9763470531763422,-1.001263508400891,-1.001263508400891,-1.001263508400891,-0.9311878179182645,-0.9311878179182645,-0.9311878179182645,-0.8992906589702322,-0.8992906589702322,-0.8992906589702322
2018-06-17,-1.7594074918550888,-1.7594074918550888,-1.7594074918550888,-1.7936187410180267,-1.7936187410180267,-1.7936187410180267,-1.7827431939102165,-1.7827431939102165,-1.7827431939102165,-1.8081312017581839,-1.8081312017581839,-1.8081312017581839
2018-06-24,-2.7526721027995973,-2.7526721027995973,-2.7526721027995973,-2.7455964242317528,-2.7455964242317528,-2.7455964242317528,-2.701686617757918,-2.701686617757918,-2.701686617757918,-2.7557714389793544,-2.7557714389793544,-2.7557714389793544
