Date,iShares U.S. Dividend and Buyback_Open_average,iShares U.S. Dividend and Buyback_Open_max,iShares U.S. Dividend and Buyback_Open_min,iShares U.S. Dividend and Buyback_High_average,iShares U.S. Dividend and Buyback_High_max,iShares U.S. Dividend and Buyback_High_min,iShares U.S. Dividend and Buyback_Low_average,iShares U.S. Dividend and Buyback_Low_max,iShares U.S. Dividend and Buyback_Low_min,iShares U.S. Dividend and Buyback_Close_average,iShares U.S. Dividend and Buyback_Close_max,iShares U.S. Dividend and Buyback_Close_min
2018-04-08,-0.4746700225313379,-0.4746700225313379,-0.4746700225313379,-0.6463946400626801,-0.6463946400626801,-0.6463946400626801,-0.11004505770576137,-0.11004505770576137,-0.11004505770576137,-0.45493236641773793,-0.45493236641773793,-0.45493236641773793
2018-04-15,-0.7064241656724991,-0.7064241656724991,-0.7064241656724991,-0.861789771754832,-0.861789771754832,-0.861789771754832,-0.30397290935827137,-0.30397290935827137,-0.30397290935827137,-0.6904354605772168,-0.6904354605772168,-0.6904354605772168
2018-04-22,-0.586617031130738,-0.586617031130738,-0.586617031130738,-0.49287696292317007,-0.49287696292317007,-0.49287696292317007,-0.24108256033580597,-0.24108256033580597,-0.24108256033580597,-0.6380243338505299,-0.6380243338505299,-0.6380243338505299
2018-04-29,-0.5239305429926765,-0.5239305429926765,-0.5239305429926765,-0.6861011184274166,-0.6861011184274166,-0.6861011184274166,-0.12567410340449547,-0.12567410340449547,-0.12567410340449547,-0.5648072293473515,-0.5648072293473515,-0.5648072293473515
2018-05-06,0.4419465975868385,0.4419465975868385,0.4419465975868385,0.25558846434573324,0.25558846434573324,0.25558846434573324,0.6016311751069419,0.6016311751069419,0.6016311751069419,0.3190337344319774,0.3190337344319774,0.3190337344319774
2018-05-13,0.6492448333833912,0.6492448333833912,0.6492448333833912,0.5003419864051015,0.5003419864051015,0.5003419864051015,0.7224025875543815,0.7224025875543815,0.7224025875543815,0.3754053757412604,0.3754053757412604,0.3754053757412604
2018-05-20,0.6458666490487482,0.6458666490487482,0.6458666490487482,0.46649602128576884,0.46649602128576884,0.46649602128576884,0.799016671007423,0.799016671007423,0.799016671007423,0.608409243343944,0.608409243343944,0.608409243343944
2018-05-27,0.337848594639909,0.337848594639909,0.337848594639909,0.5505206945642193,0.5505206945642193,0.5505206945642193,0.5100645844840475,0.5100645844840475,0.5100645844840475,0.6102150618118886,0.6102150618118886,0.6102150618118886
2018-06-03,1.6150288097332755,1.6150288097332755,1.6150288097332755,1.6372550032319588,1.6372550032319588,1.6372550032319588,1.6875898343854034,1.6875898343854034,1.6875898343854034,1.7476720002866104,1.7476720002866104,1.7476720002866104
2018-06-10,1.0159553879477756,1.0159553879477756,1.0159553879477756,1.0800945932183987,1.0800945932183987,1.0800945932183987,1.0370823772854,1.0370823772854,1.0370823772854,1.1200229998854072,1.1200229998854072,1.1200229998854072
